category	cputime	memory	repetition	status	task	variant	walltime
correct	0.07104949	26013696.0	01	true	goblint-regression/13-privatized_58-singlethreaded-lock_true.yml	pruning	0.0758914069738239
correct	0.070781439	25976832.0	01	true	goblint-regression/13-privatized_44-traces-mine2_true.yml	pruning	0.07675686397124082
correct	0.06937432	26054656.0	01	false(unreach-call)	goblint-regression/13-privatized_18-first-reads_unknown_2_pos.yml	pruning	0.07228797697462142
correct	0.070235737	26087424.0	01	false(unreach-call)	goblint-regression/13-privatized_18-first-reads_unknown_1_neg.yml	pruning	0.07662031799554825
correct	0.067998172	26001408.0	01	true	goblint-regression/13-privatized_36-traces-ex-3_true.yml	pruning	0.07491493306588382
correct	0.071690188	26091520.0	01	true	goblint-regression/13-privatized_18-first-reads_true.yml	pruning	0.07987118291202933
correct	0.071506821	26042368.0	01	true	goblint-regression/13-privatized_35-traces-ex-2_true.yml	pruning	0.07755033706780523
correct	0.069963299	25985024.0	01	true	goblint-regression/13-privatized_37-traces-ex-4_true.yml	pruning	0.07479163992684335
correct	0.074481636	26030080.0	01	true	goblint-regression/13-privatized_38-traces-ex-4-switch_true.yml	pruning	0.079165008966811
correct	0.076539657	26013696.0	01	false(unreach-call)	goblint-regression/13-privatized_19-publish-precision_unknown_1_pos.yml	pruning	0.08549637300893664
correct	0.071640381	26087424.0	01	false(unreach-call)	goblint-regression/13-privatized_19-publish-precision_unknown_2_pos.yml	pruning	0.0792001619702205
correct	0.067173469	25993216.0	01	false(unreach-call)	goblint-regression/13-privatized_19-publish-precision_unknown_1_neg.yml	pruning	0.07654557900968939
correct	0.071933457	25980928.0	01	false(unreach-call)	goblint-regression/13-privatized_19-publish-precision_unknown_2_neg.yml	pruning	0.07901185296941549
correct	0.070247136	26013696.0	01	true	goblint-regression/13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	pruning	0.0775848509510979
correct	0.068856898	26030080.0	01	true	goblint-regression/13-privatized_01-priv_nr_true.yml	pruning	0.07755728694610298
correct	0.075663081	26107904.0	01	true	goblint-regression/13-privatized_19-publish-precision_true.yml	pruning	0.08155314100440592
correct	0.074132852	26005504.0	01	true	goblint-regression/13-privatized_42-traces-ex-mini_true.yml	pruning	0.0794249220052734
correct	0.072075066	26054656.0	01	true	goblint-regression/13-privatized_33-traces-v-matters_true.yml	pruning	0.08405732398387045
correct	0.07061514	26025984.0	01	true	goblint-regression/13-privatized_25-struct_nr_true.yml	pruning	0.08157287794165313
correct	0.072018153	26075136.0	01	true	goblint-regression/13-privatized_69-refine-protected-loop-interval_true.yml	pruning	0.08156213408801705
correct	0.075843964	26013696.0	01	false(unreach-call)	goblint-regression/36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	pruning	0.07927400607150048
correct	0.074524883	26021888.0	01	true	goblint-regression/13-privatized_31-traces-mine-vs-mutex_true.yml	pruning	0.08351777796633542
