back_offered	back_queued	category	co_offered	co_queued	cputime	memory	peak_work	realized_prefixes	rejected_prefixes	repetition	rf_offered	rf_queued	status	task	validity_queries	variant	walltime	work_added	work_popped
0	0	correct	2	0	0.070764488	26169344.0	1	2	0	01	3	1	false(unreach-call)	pthread-theta/unwind3-1.yml	2	pruning	0.07923619309440255	2	2
0	0	correct	0	0	0.073751703	26103808.0	0	0	0	01	1	0	true	pthread-theta/exponential-nondet.yml	0	pruning	0.08247656200546771	0	0
1	1	correct	3	1	0.073725397	26058752.0	3	2	0	01	2	0	false(unreach-call)	pthread-theta/unwind2-1.yml	1	pruning	0.08103504497557878	4	2
1	1	correct	3	1	0.070551822	26120192.0	3	2	0	01	2	0	false(unreach-call)	pthread-theta/unwind2-100.yml	1	pruning	0.07753171294461936	4	2
32161	19876	correct	29693	832	29.853669414	26234880.0	20	88907	0	01	210050	76012	true	pthread/butterfly.yml	184518	pruning	29.878218139056116	96721	96721
0	0	correct	0	0	0.070044019	26042368.0	0	0	0	01	0	0	true	pthread-ext/43_NetBSD_sysmon_power_sliced.yml	0	pruning	0.0742806299822405	0	0
		error			61.043211372	1065701376.0				01			TIMEOUT	goblint-regression/28-race_reach_06-cond_racing1.yml		pruning	61.068088511005044		
1	1	correct	7	0	0.099237164	26230784.0	2	2	0	01	4	1	true	pthread/queue_ok.yml	3	pruning	0.10929990897420794	2	2
1	1	correct	7	0	6.486150272	368984064.0	2	2	0	01	4	1	true	pthread/queue_ok_longer.yml	3	pruning	6.500106752035208	2	2
1	1	correct	7	0	27.46413806	1409552384.0	2	2	0	01	4	1	true	pthread/queue_ok_longest.yml	3	pruning	27.48691791505553	2	2
		error			60.995729185	295198720.0				01			TIMEOUT	pthread/queue_longer.yml		pruning	61.025656508048996		
22	22	correct	919	0	0.814247588	26206208.0	401	23	0	01	859	400	false(unreach-call)	pthread/queue.yml	20	pruning	0.8310560989193618	423	25
3	3	correct	19	0	0.079591107	26275840.0	3	6	0	01	12	3	false(unreach-call)	pthread/singleton.yml	5	pruning	0.08759119699243456	8	6
3	3	correct	23	0	0.08508797	26288128.0	3	7	0	01	13	3	true	pthread/singleton_with-uninit-problems.yml	9	pruning	0.10998993902467191	7	7
40	40	correct	1720	0	2.12856455	26128384.0	801	41	0	01	1660	800	false(unreach-call)	pthread-C-DAC/pthread-demo-datarace-3.yml	40	pruning	2.1413820589659736	841	41
166	166	correct	842	0	0.406564487	26185728.0	17	273	0	01	512	172	false(unreach-call)	pthread/reorder_2.yml	322	pruning	0.41457162506412715	339	329
11	9	correct	64	0	0.108215117	26304512.0	10	16	0	01	45	15	false(unreach-call)	pthread/twostage_3.yml	20	pruning	0.11839195899665356	26	17
0	0	correct	2	0	0.079609956	26198016.0	0	0	0	01	1	0	true	ldv-races/race-1_1-join.yml	0	pruning	0.08886818902101368	0	0
2	2	correct	15	0	0.076777981	26279936.0	3	3	0	01	9	2	false(unreach-call)	ldv-races/race-1_3-join.yml	1	pruning	0.08767688495572656	5	4
2	2	correct	15	0	0.081004088	26320896.0	3	3	0	01	9	2	false(unreach-call)	ldv-races/race-1_2-join.yml	1	pruning	0.08985162398312241	5	4
0	0	correct	0	0	0.076639188	26312704.0	0	0	0	01	0	0	true	ldv-races/race-4_1-thread_local_vars.yml	0	pruning	0.08546966197900474	0	0
0	0	correct	0	0	0.075242705	26308608.0	0	0	0	01	0	0	true	ldv-races/race-2_1-container_of.yml	0	pruning	0.08369517093524337	0	0
0	0	correct	0	0	0.079775026	26382336.0	0	0	0	01	0	0	true	ldv-races/race-3_1-container_of-global.yml	0	pruning	0.08876199799124151	0	0
0	0	correct	0	0	0.073741595	25960448.0	0	0	0	02	0	0	true	goblint-regression/13-privatized_66-mine-W-init_true.yml	0	baseline	0.07813228806480765	0	0
0	0	correct	0	0	0.060420153	25952256.0	1	1	0	02	0	0	false(unreach-call)	goblint-regression/36-apron_41-threadenter-no-locals_unknown_1_pos.yml	0	baseline	0.06615354400128126	1	1
0	0	correct	0	0	0.067858251	25960448.0	0	0	0	02	0	0	true	goblint-regression/36-apron_16-traces-unprot2_true.yml	0	baseline	0.07334274507593364	0	0
0	0	correct	3	1	0.061922579	25935872.0	1	1	1	02	1	0	true	goblint-regression/13-privatized_57-singlethreaded-unlock_true.yml	1	baseline	0.06759021093603224	1	1
1	1	correct	15	8	0.066922989	26001408.0	6	10	8	02	4	1	true	goblint-regression/13-privatized_47-refine-protected2_true.yml	11	baseline	0.07206851104274392	10	10
0	0	correct	8	4	0.065273079	25927680.0	4	4	4	02	2	0	true	goblint-regression/13-privatized_46-refine-protected1_true.yml	4	baseline	0.07315400405786932	4	4
1	1	correct	15	8	0.06832199	26054656.0	6	10	8	02	4	1	true	goblint-regression/36-apron_11-traces-max-simple_true.yml	11	baseline	0.07630671700462699	10	10
1	1	correct	16	6	0.063850716	25956352.0	8	2	0	02	7	1	false(unreach-call)	goblint-regression/13-privatized_41-traces-ex-7_unknown_1_pos.yml	1	baseline	0.06753045890945941	9	2
0	0	correct	4	1	0.064952226	25976832.0	2	1	0	02	2	0	false(unreach-call)	goblint-regression/13-privatized_41-traces-ex-7_unknown_1_neg.yml	0	baseline	0.06917384592816234	2	1
1	1	correct	16	6	0.065983748	25915392.0	7	8	6	02	8	1	true	goblint-regression/13-privatized_40-traces-ex-6_true.yml	9	baseline	0.0737864370457828	8	8
0	0	correct	4	1	0.057004993	26013696.0	1	1	1	02	2	0	true	goblint-regression/13-privatized_58-singlethreaded-lock_true.yml	1	baseline	0.06512044800911099	1	1
1	1	correct	10	2	0.066686363	26030080.0	3	4	2	02	7	1	true	goblint-regression/13-privatized_44-traces-mine2_true.yml	4	baseline	0.0727966109989211	4	4
1	1	correct	4	1	0.065095296	25993216.0	3	2	0	02	3	1	false(unreach-call)	goblint-regression/13-privatized_18-first-reads_unknown_2_pos.yml	1	baseline	0.06950121896807104	4	2
1	1	correct	4	1	0.054924696	25964544.0	3	2	0	02	3	1	false(unreach-call)	goblint-regression/13-privatized_18-first-reads_unknown_1_neg.yml	1	baseline	0.059695265954360366	4	2
2	2	correct	42	23	0.073373713	26046464.0	12	27	23	02	10	2	true	goblint-regression/13-privatized_36-traces-ex-3_true.yml	29	baseline	0.07802250701934099	27	27
1	1	correct	15	8	0.061535166	26042368.0	6	10	8	02	4	1	true	goblint-regression/13-privatized_18-first-reads_true.yml	11	baseline	0.0678346719359979	10	10
3	3	correct	46	26	0.068793133	26021888.0	18	32	26	02	15	3	true	goblint-regression/13-privatized_35-traces-ex-2_true.yml	33	baseline	0.07626493601128459	32	32
1	1	correct	45	26	0.064287127	25939968.0	16	28	26	02	10	1	true	goblint-regression/13-privatized_37-traces-ex-4_true.yml	29	baseline	0.0685777150793001	28	28
3	3	correct	46	26	0.072011082	26071040.0	18	32	26	02	15	3	true	goblint-regression/13-privatized_38-traces-ex-4-switch_true.yml	33	baseline	0.07770283496938646	32	32
1	1	correct	8	2	0.05655423	26071040.0	4	2	0	02	5	1	false(unreach-call)	goblint-regression/13-privatized_19-publish-precision_unknown_1_pos.yml	1	baseline	0.07278406200930476	5	2
0	0	correct	1	0	0.072771371	26083328.0	1	1	0	02	1	0	false(unreach-call)	goblint-regression/13-privatized_19-publish-precision_unknown_2_pos.yml	0	baseline	0.07667307206429541	1	1
0	0	correct	1	0	0.057916752	25960448.0	1	1	0	02	1	0	false(unreach-call)	goblint-regression/13-privatized_19-publish-precision_unknown_1_neg.yml	0	baseline	0.06945394689682871	1	1
1	1	correct	8	2	0.071123625	25993216.0	4	2	0	02	5	1	false(unreach-call)	goblint-regression/13-privatized_19-publish-precision_unknown_2_neg.yml	1	baseline	0.07883492403198034	5	2
3	3	correct	45	26	0.068394923	25956352.0	21	31	26	02	15	3	true	goblint-regression/13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	31	baseline	0.08442520105745643	32	32
1	1	correct	15	8	0.071424495	26075136.0	6	10	8	02	4	1	true	goblint-regression/13-privatized_01-priv_nr_true.yml	11	baseline	0.07882624096237123	10	10
2	2	correct	47	29	0.071358313	26091520.0	16	33	29	02	9	2	true	goblint-regression/13-privatized_19-publish-precision_true.yml	35	baseline	0.0793610829859972	33	33
1	1	correct	36	18	0.071169499	26042368.0	13	20	18	02	9	1	true	goblint-regression/13-privatized_42-traces-ex-mini_true.yml	21	baseline	0.07850777497515082	20	20
2	2	correct	22	7	0.069213719	26079232.0	8	11	7	02	14	2	true	goblint-regression/13-privatized_33-traces-v-matters_true.yml	12	baseline	0.07871710404288024	11	11
1	1	correct	15	8	0.067228531	26087424.0	6	10	8	02	4	1	true	goblint-regression/13-privatized_25-struct_nr_true.yml	11	baseline	0.07827821501996368	10	10
0	0	correct	1	0	0.066657124	26083328.0	0	0	0	02	2	0	true	goblint-regression/13-privatized_69-refine-protected-loop-interval_true.yml	1	baseline	0.07957330101635307	0	0
0	0	correct	5	1	0.071234652	25944064.0	2	1	0	02	3	0	false(unreach-call)	goblint-regression/36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	0	baseline	0.08383492496795952	2	1
3	3	correct	117	78	0.061218789	26021888.0	31	84	78	02	20	3	true	goblint-regression/13-privatized_31-traces-mine-vs-mutex_true.yml	87	baseline	0.07060318498406559	84	84
1	1	correct	31	16	0.073729123	26087424.0	10	18	16	02	8	1	true	goblint-regression/13-privatized_20-publish-regression_true.yml	19	baseline	0.08299925597384572	18	18
3	3	correct	46	26	0.068672827	26042368.0	18	32	26	02	15	3	true	goblint-regression/13-privatized_30-traces-oplus-vs-meet_true.yml	33	baseline	0.07795257400721312	32	32
4	4	correct	112	70	0.075056771	26034176.0	34	78	70	02	26	4	true	goblint-regression/13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	80	baseline	0.07972363498993218	78	78
1	1	correct	25	10	0.070757019	26058752.0	11	12	10	02	11	1	true	goblint-regression/13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	13	baseline	0.08024037594441324	12	12
0	0	correct	1	0	0.069929287	26165248.0	0	0	0	02	2	0	true	goblint-regression/13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	1	baseline	0.07699061103630811	0	0
3	3	correct	126	82	0.072603032	26079232.0	33	88	82	02	21	3	true	goblint-regression/13-privatized_29-multiple-protecting2-vesal_true.yml	91	baseline	0.08330384502187371	88	88
6	6	correct	515	414	0.105202964	26112000.0	137	426	414	02	49	6	true	goblint-regression/13-privatized_24-multiple-protecting_true.yml	432	baseline	0.11134828999638557	426	426
8	7	correct	118	73	0.078263839	26107904.0	27	88	73	02	30	8	true	goblint-regression/36-apron_21-traces-cluster-based_true.yml	94	baseline	0.08446301997173578	88	88
0	0	correct	0	0	0.069960879	26025984.0	0	0	0	02	0	0	true	goblint-regression/36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	0	baseline	0.07692944502923638	0	0
28	25	correct	1859	1510	0.19616723	26071040.0	155	1553	1510	02	167	28	true	goblint-regression/13-privatized_27-multiple-protecting2_true.yml	1564	baseline	0.2046347310533747	1563	1563
0	0	correct	3	1	0.066947215	25972736.0	1	1	1	02	1	0	true	pthread-ext/14_spin2003.yml	1	baseline	0.07612138707190752	1	1
0	0	correct	0	0	0.066019451	25903104.0	0	0	0	02	0	0	true	pthread-ext/29_conditionals_vs.yml	0	baseline	0.07667997595854104	0	0
0	0	correct	3	1	0.074660123	25960448.0	1	1	1	02	1	0	true	pthread-ext/48_ticket_lock_low_contention_vs-pthread.yml	1	baseline	0.0799781180685386	1	1
0	0	correct	15	9	0.072933074	26054656.0	9	9	9	02	3	0	true	pthread-ext/46_monabsex2_vs.yml	9	baseline	0.07882375596091151	9	9
0	0	correct	8	4	0.068912151	26038272.0	4	4	4	02	2	0	true	pthread-ext/45_monabsex1_vs.yml	4	baseline	0.07557688804809004	4	4
2	2	correct	52	36	0.075235522	26095616.0	41	3	0	02	20	4	false(unreach-call)	pthread/stateful01-1.yml	10	baseline	0.07853620091918856	43	3
5	5	correct	135	104	0.07660192	26079232.0	40	112	104	02	31	5	true	pthread/stateful01-2.yml	126	baseline	0.08450625103432685	114	114
1	1	correct	26	16	0.07350743	26169344.0	13	18	16	02	9	1	true	pthread-atomic/time_var_mutex.yml	23	baseline	0.08495659497566521	18	18
0	0	correct	11	5	0.068306571	25948160.0	5	5	5	02	3	0	true	pthread-ext/01b_inc.yml	5	baseline	0.0817366880364716	5	5
		error			60.981102879	26128384.0				02			TIMEOUT	pthread/triangular-1.yml		baseline	61.01791598799173		
3648	3648	correct	262766	242312	21.039149806	26091520.0	624	248041	241818	02	12076	3668	false(unreach-call)	pthread/triangular-2.yml	249550	baseline	21.057429830078036	249629	249105
0	0	correct	1	0	0.069654239	25980928.0	0	0	0	02	1	0	true	pthread-ext/02_inc_cas.yml	0	baseline	0.08003551396541297	0	0
0	0	correct	1	0	3.080390936	56303616.0	1	1	0	02	1	0	false(unreach-call)	goblint-regression/28-race_reach_21-deref_read_racing.yml	0	baseline	3.10206278890837	1	1
0	0	correct	8	4	0.069186114	25985024.0	4	4	4	02	2	0	true	pthread-ext/48_ticket_lock_low_contention_vs.yml	4	baseline	0.07782778202090412	4	4
		error			61.052375977	1057136640.0				02			TIMEOUT	goblint-regression/28-race_reach_37-indirect_racing.yml		baseline	61.07508122001309		
1	1	correct	11	3	0.070869776	26112000.0	5	2	0	02	6	1	false(unreach-call)	goblint-regression/28-race_reach_45-escape_racing.yml	1	baseline	0.07776202994864434	6	2
1	1	correct	45	26	0.074570133	26013696.0	16	28	26	02	10	1	true	goblint-regression/28-race_reach_46-escape_racefree.yml	29	baseline	0.07940593792591244	28	28
		error			61.048750116	1057177600.0				02			TIMEOUT	goblint-regression/28-race_reach_01-simple_racing.yml		baseline	61.069872368942015		
		error			61.051743546	1057050624.0				02			TIMEOUT	goblint-regression/28-race_reach_11-ptr_racing.yml		baseline	61.07161707198247		
8	8	correct	1022	896	0.105956986	26165248.0	945	177	168	02	175	49	false(unreach-call)	pthread-deagle/circular_buffer_bad.yml	238	baseline	0.11275328497868031	954	178
		error			60.977143369	26075136.0				02			TIMEOUT	pthread/fib_safe-5.yml		baseline	61.01374914695043		
		error			60.978825416	26042368.0				02			TIMEOUT	pthread/fib_safe-6.yml		baseline	61.0130592379719		
642	642	correct	51518	47782	14.654177931	26066944.0	589	48431	47323	02	2204	652	false(unreach-call)	pthread/fib_unsafe-5.yml	48728	baseline	14.668925239006057	49077	48598
		error			60.840670832	26030080.0				02			TIMEOUT	pthread/fib_unsafe-6.yml		baseline	61.009487668052316		
		error			60.978305443	26013696.0				02			TIMEOUT	pthread/fib_unsafe-7.yml		baseline	61.014507388928905		
		error			61.048146953	1057144832.0				02			TIMEOUT	goblint-regression/28-race_reach_24-sound_lock_racing.yml		baseline	61.06992880709004		
2	2	correct	28	18	0.075225253	26103808.0	20	14	10	02	12	2	false(unreach-call)	pthread/lazy01.yml	19	baseline	0.08413169207051396	23	14
		error			60.976623257	26083328.0				02			TIMEOUT	pthread-deagle/circular_buffer_ok.yml		baseline	61.010537568014115		
64	11	correct	264	179	0.092661252	26058752.0	21	209	179	02	297	19	true	pthread-atomic/szymanski.yml	404	baseline	0.10045229503884912	209	209
7	5	correct	43	22	0.071784961	26079232.0	11	33	24	02	26	6	true	pthread-atomic/dekker.yml	44	baseline	0.07839347701519728	33	33
7	5	correct	45	23	0.075228028	26030080.0	11	34	25	02	28	6	true	pthread-atomic/dekker-unfair.yml	46	baseline	0.08368213090579957	34	34
0	0	correct	3	1	0.076067378	26128384.0	2	2	0	02	5	1	false(unreach-call)	pthread-theta/unwind3-1.yml	4	baseline	0.07940467493608594	3	2
0	0	correct	0	0	0.070110359	26152960.0	0	0	0	02	1	0	true	pthread-theta/exponential-nondet.yml	0	baseline	0.07942101394291967	0	0
1	1	correct	3	1	0.072255824	26177536.0	3	2	0	02	5	0	false(unreach-call)	pthread-theta/unwind2-1.yml	4	baseline	0.08192091493401676	4	2
1	1	correct	3	1	0.072291669	26107904.0	3	2	0	02	5	0	false(unreach-call)	pthread-theta/unwind2-100.yml	4	baseline	0.07855681993532926	4	2
32161	19876	correct	29854	993	27.215094284	26255360.0	21	89068	161	02	444081	76012	true	pthread/butterfly.yml	418710	baseline	27.233957562944852	96882	96882
0	0	correct	0	0	0.067499933	26021888.0	0	0	0	02	0	0	true	pthread-ext/43_NetBSD_sysmon_power_sliced.yml	0	baseline	0.07453232898842543	0	0
		error			61.046811023	1057132544.0				02			TIMEOUT	goblint-regression/28-race_reach_06-cond_racing1.yml		baseline	61.06310784793459		
1	1	correct	19	12	0.102234144	26173440.0	9	14	12	02	7	1	true	pthread/queue_ok.yml	18	baseline	0.10665559093467891	14	14
1	1	correct	19	12	4.234596108	120885248.0	9	14	12	02	7	1	true	pthread/queue_ok_longer.yml	18	baseline	4.243589260033332	14	14
1	1	correct	19	12	20.059864734	490106880.0	9	14	12	02	7	1	true	pthread/queue_ok_longest.yml	18	baseline	20.106872008997016	14	14
		error			60.988921381	79998976.0				02			TIMEOUT	pthread/queue_longer.yml		baseline	61.01910299004521		
22	22	correct	19779	18860	1.225908807	26271744.0	18040	2503	2480	02	1318	400	false(unreach-call)	pthread/queue.yml	2959	baseline	1.233593694982119	19283	2505
3	3	correct	59	40	0.081495352	26296320.0	27	22	16	02	12	3	false(unreach-call)	pthread/singleton.yml	21	baseline	0.08904368802905083	48	22
3	3	correct	82	59	0.080974651	26279936.0	26	66	59	02	13	3	true	pthread/singleton_with-uninit-problems.yml	68	baseline	0.08776626095641404	66	66
40	40	correct	52520	50800	0.177489463	26075136.0	51601	41	0	02	1660	800	false(unreach-call)	pthread-C-DAC/pthread-demo-datarace-3.yml	40	baseline	0.18401353002991527	51641	41
166	166	correct	7064	6222	0.757983729	26218496.0	208	6403	6130	02	512	172	false(unreach-call)	pthread/reorder_2.yml	6452	baseline	0.7681500889593735	6561	6459
11	9	correct	228	164	0.098398582	26296320.0	120	70	54	02	45	15	false(unreach-call)	pthread/twostage_3.yml	74	baseline	0.106850026990287	190	71
0	0	correct	4	2	0.074567169	26255360.0	2	2	2	02	2	0	true	ldv-races/race-1_1-join.yml	3	baseline	0.0841391310095787	2	2
2	2	correct	35	20	0.086543086	26251264.0	17	14	11	02	10	2	false(unreach-call)	ldv-races/race-1_3-join.yml	13	baseline	0.09001446003094316	25	15
2	2	correct	35	20	0.079329096	26214400.0	17	14	11	02	10	2	false(unreach-call)	ldv-races/race-1_2-join.yml	13	baseline	0.08902179298456758	25	15
0	0	correct	0	0	0.08052231	26353664.0	0	0	0	02	0	0	true	ldv-races/race-4_1-thread_local_vars.yml	0	baseline	0.08986760000698268	0	0
0	0	correct	0	0	0.080505539	26378240.0	0	0	0	02	0	0	true	ldv-races/race-2_1-container_of.yml	0	baseline	0.0888205619994551	0	0
0	0	correct	0	0	0.076200445	26349568.0	0	0	0	02	0	0	true	ldv-races/race-3_1-container_of-global.yml	0	baseline	0.08508382004220039	0	0
0	0	correct	0	0	0.064184654	25886720.0	0	0	0	02	0	0	true	goblint-regression/13-privatized_66-mine-W-init_true.yml	0	pruning	0.06840246403589845	0	0
0	0	correct	0	0	0.057578939	26009600.0	1	1	0	02	0	0	false(unreach-call)	goblint-regression/36-apron_41-threadenter-no-locals_unknown_1_pos.yml	0	pruning	0.06276327290106565	1	1
0	0	correct	0	0	0.070600346	25960448.0	0	0	0	02	0	0	true	goblint-regression/36-apron_16-traces-unprot2_true.yml	0	pruning	0.07488644390832633	0	0
0	0	correct	2	0	0.072937558	26030080.0	0	0	0	02	1	0	true	goblint-regression/13-privatized_57-singlethreaded-unlock_true.yml	0	pruning	0.07466773095075041	0	0
1	1	correct	7	0	0.066647669	26054656.0	2	2	0	02	4	1	true	goblint-regression/13-privatized_47-refine-protected2_true.yml	3	pruning	0.06983549997676164	2	2
0	0	correct	4	0	0.070242558	25989120.0	0	0	0	02	2	0	true	goblint-regression/13-privatized_46-refine-protected1_true.yml	0	pruning	0.07649202097672969	0	0
1	1	correct	7	0	0.067575249	26017792.0	2	2	0	02	4	1	true	goblint-regression/36-apron_11-traces-max-simple_true.yml	3	pruning	0.07128929405007511	2	2
1	1	correct	10	0	0.067291858	25964544.0	2	2	0	02	7	1	false(unreach-call)	goblint-regression/13-privatized_41-traces-ex-7_unknown_1_pos.yml	1	pruning	0.07340421807020903	3	2
0	0	correct	3	0	0.071341396	25964544.0	1	1	0	02	2	0	false(unreach-call)	goblint-regression/13-privatized_41-traces-ex-7_unknown_1_neg.yml	0	pruning	0.07293448795098811	1	1
1	1	correct	10	0	0.069250746	26042368.0	2	2	0	02	8	1	true	goblint-regression/13-privatized_40-traces-ex-6_true.yml	3	pruning	0.07766130694653839	2	2
0	0	correct	3	0	0.060827785	26042368.0	0	0	0	02	2	0	true	goblint-regression/13-privatized_58-singlethreaded-lock_true.yml	0	pruning	0.06293543393258005	0	0
1	1	correct	8	0	0.069968262	25952256.0	2	2	0	02	7	1	true	goblint-regression/13-privatized_44-traces-mine2_true.yml	2	pruning	0.07440940698143095	2	2
1	1	correct	3	0	0.067374524	26009600.0	2	2	0	02	3	1	false(unreach-call)	goblint-regression/13-privatized_18-first-reads_unknown_2_pos.yml	1	pruning	0.07194397097919136	3	2
1	1	correct	3	0	0.060093832	26017792.0	2	2	0	02	3	1	false(unreach-call)	goblint-regression/13-privatized_18-first-reads_unknown_1_neg.yml	1	pruning	0.06579035194590688	3	2
2	2	correct	19	0	0.060143713	26001408.0	3	4	0	02	10	2	true	goblint-regression/13-privatized_36-traces-ex-3_true.yml	6	pruning	0.06500602001324296	4	4
1	1	correct	7	0	0.069304538	26021888.0	2	2	0	02	4	1	true	goblint-regression/13-privatized_18-first-reads_true.yml	3	pruning	0.07645702501758933	2	2
3	3	correct	20	0	0.071215586	25952256.0	4	6	0	02	15	3	true	goblint-regression/13-privatized_35-traces-ex-2_true.yml	7	pruning	0.07620596198830754	6	6
1	1	correct	19	0	0.058154028	25985024.0	2	2	0	02	10	1	true	goblint-regression/13-privatized_37-traces-ex-4_true.yml	3	pruning	0.08086546801496297	2	2
3	3	correct	20	0	0.071367137	25956352.0	4	6	0	02	15	3	true	goblint-regression/13-privatized_38-traces-ex-4-switch_true.yml	7	pruning	0.07693990005645901	6	6
1	1	correct	6	0	0.059177211	26034176.0	2	2	0	02	5	1	false(unreach-call)	goblint-regression/13-privatized_19-publish-precision_unknown_1_pos.yml	1	pruning	0.070087478030473	3	2
0	0	correct	1	0	0.06890125	25997312.0	1	1	0	02	1	0	false(unreach-call)	goblint-regression/13-privatized_19-publish-precision_unknown_2_pos.yml	0	pruning	0.07998907892033458	1	1
0	0	correct	1	0	0.06641923	26054656.0	1	1	0	02	1	0	false(unreach-call)	goblint-regression/13-privatized_19-publish-precision_unknown_1_neg.yml	0	pruning	0.07479827292263508	1	1
1	1	correct	6	0	0.070577471	26017792.0	2	2	0	02	5	1	false(unreach-call)	goblint-regression/13-privatized_19-publish-precision_unknown_2_neg.yml	1	pruning	0.09631362708751112	3	2
3	3	correct	19	0	0.06734645	26005504.0	4	5	0	02	15	3	true	goblint-regression/13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	5	pruning	0.08385554898995906	6	6
1	1	correct	7	0	0.072747692	25989120.0	2	2	0	02	4	1	true	goblint-regression/13-privatized_01-priv_nr_true.yml	3	pruning	0.08205340208951384	2	2
2	2	correct	18	0	0.074331771	25993216.0	3	4	0	02	9	2	true	goblint-regression/13-privatized_19-publish-precision_true.yml	6	pruning	0.08235711103770882	4	4
1	1	correct	18	0	0.071528577	26042368.0	2	2	0	02	9	1	true	goblint-regression/13-privatized_42-traces-ex-mini_true.yml	3	pruning	0.07722142396960407	2	2
2	2	correct	15	0	0.074308196	26062848.0	2	4	0	02	14	2	true	goblint-regression/13-privatized_33-traces-v-matters_true.yml	5	pruning	0.07950223400257528	4	4
1	1	correct	7	0	0.068941885	26107904.0	2	2	0	02	4	1	true	goblint-regression/13-privatized_25-struct_nr_true.yml	3	pruning	0.07922812504693866	2	2
0	0	correct	1	0	0.067580069	26116096.0	0	0	0	02	1	0	true	goblint-regression/13-privatized_69-refine-protected-loop-interval_true.yml	0	pruning	0.08070285001304	0	0
0	0	correct	4	0	0.070962551	25985024.0	1	1	0	02	3	0	false(unreach-call)	goblint-regression/36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	0	pruning	0.07995697599835694	1	1
3	3	correct	39	0	0.075321944	26083328.0	4	6	0	02	20	3	true	goblint-regression/13-privatized_31-traces-mine-vs-mutex_true.yml	9	pruning	0.08720266993623227	6	6
1	1	correct	15	0	0.07121167	26099712.0	2	2	0	02	8	1	true	goblint-regression/13-privatized_20-publish-regression_true.yml	3	pruning	0.08119886205531657	2	2
3	3	correct	20	0	0.068797295	26005504.0	4	6	0	02	15	3	true	goblint-regression/13-privatized_30-traces-oplus-vs-meet_true.yml	7	pruning	0.07827859197277576	6	6
4	4	correct	42	0	0.074318713	26079232.0	5	8	0	02	26	4	true	goblint-regression/13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	10	pruning	0.08246621896978468	8	8
1	1	correct	15	0	0.069003608	25985024.0	2	2	0	02	11	1	true	goblint-regression/13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	3	pruning	0.07778802502434701	2	2
0	0	correct	1	0	0.073710639	26107904.0	0	0	0	02	1	0	true	goblint-regression/13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	0	pruning	0.08188444399274886	0	0
3	3	correct	44	0	0.075804845	26001408.0	4	6	0	02	21	3	true	goblint-regression/13-privatized_29-multiple-protecting2-vesal_true.yml	9	pruning	0.0843986360123381	6	6
6	6	correct	101	0	0.094190428	26140672.0	5	12	0	02	49	6	true	goblint-regression/13-privatized_24-multiple-protecting_true.yml	18	pruning	0.104040103033185	12	12
8	7	correct	45	0	0.080088188	26124288.0	4	15	0	02	30	8	true	goblint-regression/36-apron_21-traces-cluster-based_true.yml	21	pruning	0.08614276093430817	15	15
0	0	correct	0	0	0.073943632	26083328.0	0	0	0	02	0	0	true	goblint-regression/36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	0	pruning	0.07869833498261869	0	0
28	25	correct	349	0	0.135161043	26144768.0	9	43	0	02	167	28	true	goblint-regression/13-privatized_27-multiple-protecting2_true.yml	54	pruning	0.1449823979055509	53	53
0	0	correct	2	0	0.067537702	25915392.0	0	0	0	02	1	0	true	pthread-ext/14_spin2003.yml	0	pruning	0.07612212398089468	0	0
0	0	correct	0	0	0.066587033	25985024.0	0	0	0	02	0	0	true	pthread-ext/29_conditionals_vs.yml	0	pruning	0.07614165695849806	0	0
0	0	correct	2	0	0.072142935	26034176.0	0	0	0	02	1	0	true	pthread-ext/48_ticket_lock_low_contention_vs-pthread.yml	0	pruning	0.0826918330276385	0	0
0	0	correct	6	0	0.068466977	25956352.0	0	0	0	02	3	0	true	pthread-ext/46_monabsex2_vs.yml	0	pruning	0.07658459898084402	0	0
0	0	correct	4	0	0.066667795	25919488.0	0	0	0	02	2	0	true	pthread-ext/45_monabsex1_vs.yml	0	pruning	0.0765901660779491	0	0
2	2	correct	16	0	0.072395468	26058752.0	5	3	0	02	12	4	false(unreach-call)	pthread/stateful01-1.yml	2	pruning	0.0867703469702974	7	3
5	5	correct	31	0	0.073333719	26124288.0	5	8	0	02	18	5	true	pthread/stateful01-2.yml	9	pruning	0.08303739898838103	10	10
1	1	correct	10	0	0.074499803	26079232.0	2	2	0	02	5	1	true	pthread-atomic/time_var_mutex.yml	3	pruning	0.08340483205392957	2	2
0	0	correct	6	0	0.069453743	26046464.0	0	0	0	02	3	0	true	pthread-ext/01b_inc.yml	0	pruning	0.08005775499623269	0	0
