model	repetition	task	baseline_status	candidate_status	baseline_category	candidate_category	baseline_terminal	candidate_terminal	common_terminal	terminal_verdict_match	baseline_cpu_s	candidate_cpu_s	baseline_wall_s	candidate_wall_s	baseline_memory_bytes	candidate_memory_bytes	baseline_executions	candidate_executions	cpu_ratio	wall_ratio	memory_ratio	execution_match
sc	r03	reorder_2.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	0.13730313	0.132851473	0.14463383599650115	0.14549411204643548	26046464.0	26062848.0	162	162	0.9675778913415886	1.0059479584704865	1.0006290297216542	True
sc	r03	singleton.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	0.069903566	0.076894384	0.07880713196936995	0.08218122704420239	26095616.0	26034176.0	1	1	1.1000066005216385	1.0428145903868682	0.9976455815413593	True
sc	r03	singleton_with-uninit-problems.yml	true	true	correct	correct	True	True	True	True	0.070054903	0.071780046	0.07746021798811853	0.08120335405692458	26066944.0	26013696.0	4	4	1.0246255854497437	1.048323335074789	0.9979572595851666	True
sc	r03	stateful01-1.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	0.070854894	0.069077498	0.07528659305535257	0.07455127197317779	25849856.0	25853952.0	0	0	0.9749149861123213	0.9902330408066925	1.0001584534938996	True
sc	r03	stateful01-2.yml	true	true	correct	correct	True	True	True	True	0.07311992	0.063248044	0.07901946792844683	0.07070606097113341	25911296.0	25903104.0	6	6	0.86499060721073	0.8947929266640808	0.9996838444514701	True
sc	r03	szymanski.yml	true	true	correct	correct	True	True	True	True	0.065204612	0.06838842	0.07092773891054094	0.07589520898181945	25808896.0	25894912.0	6	6	1.048827957138983	1.0700356468087024	1.003332804316775	True
sc	r03	time_var_mutex.yml	true	true	correct	correct	True	True	True	True	0.069584755	0.063619561	0.07610588008537889	0.06779710296541452	25976832.0	25882624.0	2	2	0.9142744125491281	0.8908260818921847	0.9963733837906024	True
sc	r03	triangular-1.yml	true	true	correct	correct	True	True	True	True	6.369681816	6.421001343	6.379763565026224	6.433288225904107	25853952.0	25894912.0	16632	16632	1.0080568431018158	1.008389756192738	1.0015842839036755	True
sc	r03	triangular-2.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	1.563086455	1.573683112	1.571628450998105	1.5784439980052412	25829376.0	25821184.0	3638	3638	1.0067793159911937	1.0043366146768389	0.9996828417380272	True
sc	r03	twostage_3.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	0.080844546	0.078514928	0.08473650808446109	0.08249620895367116	26148864.0	26210304.0	4	4	0.9711839806732293	0.9735615830598434	1.0023496240601504	True
sc	r03	unwind2-1.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	0.061672124	0.059982276	0.07209514395799488	0.06831008603330702	25878528.0	25927680.0	1	1	0.9725994843310407	0.9474991280010042	1.0018993352326686	True
sc	r03	unwind2-100.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	0.063513298	0.06186429	0.0719302799552679	0.06704293307848275	25911296.0	26013696.0	1	1	0.9740368072210642	0.9320543882239231	1.0039519443566234	True
sc	r03	unwind3-1.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	0.063381365	0.062166954	0.07007331307977438	0.067387560964562	25882624.0	25886720.0	1	1	0.9808396206045737	0.9616722544265203	1.0001582528881152	True
sc	r04	01b_inc.yml	true	true	correct	correct	True	True	True	True	0.072638938	0.061682137	0.07818350696470588	0.07131963898427784	25853952.0	25812992.0	0	0	0.8491607765521021	0.912208236149773	0.9984157160963245	True
sc	r04	02_inc_cas.yml	true	true	correct	correct	True	True	True	True	0.068376322	0.072546738	0.07553525699768215	0.0774990179343149	25792512.0	25825280.0	0	0	1.0609921077650242	1.025997938111113	1.0012704462442432	True
sc	r04	13-privatized_01-priv_nr_true.yml	true	true	correct	correct	True	True	True	True	0.060954232	0.076619058	0.07108112308196723	0.08393114292994142	25821184.0	25804800.0	2	2	1.2569932469988303	1.1807796400903257	0.9993654822335025	True
sc	r04	13-privatized_18-first-reads_true.yml	true	true	correct	correct	True	True	True	True	0.067894062	0.071982872	0.07842660206370056	0.07862678600940853	25812992.0	25792512.0	2	2	1.060223381538138	1.002552500560274	0.9992066010790225	True
sc	r04	13-privatized_18-first-reads_unknown_1_neg.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	0.070288585	0.063330525	0.07675224903505296	0.0703301850007847	25784320.0	25772032.0	0	0	0.9010072545919084	0.9163273504684496	0.9995234312946784	True
sc	r04	13-privatized_18-first-reads_unknown_2_pos.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	0.068196912	0.071322347	0.07817171502392739	0.07844866998493671	25767936.0	25874432.0	0	0	1.0458295677669394	1.003542905012696	1.00413288825306	True
sc	r04	13-privatized_19-publish-precision_true.yml	true	true	correct	correct	True	True	True	True	0.067736614	0.067400692	0.07456539501436055	0.07422030193265527	25841664.0	25899008.0	3	3	0.9950407618544381	0.9953719405410671	1.0022190521477254	True
sc	r04	13-privatized_19-publish-precision_unknown_1_neg.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	0.07328803	0.076225286	0.07701921300031245	0.08053773897700012	25776128.0	25862144.0	0	0	1.040078250158996	1.0456837435702362	1.003337041156841	True
sc	r04	13-privatized_19-publish-precision_unknown_1_pos.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	0.073864453	0.071809614	0.08132179290987551	0.07847848010715097	25776128.0	25886720.0	0	0	0.9721809487981993	0.9650362750133211	1.004290481487367	True
sc	r04	13-privatized_19-publish-precision_unknown_2_neg.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	0.067854947	0.069301877	0.07568920601624995	0.0711960350163281	25767936.0	25882624.0	0	0	1.0213238689877688	0.9406365684565748	1.0044508027340646	True
sc	r04	13-privatized_19-publish-precision_unknown_2_pos.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	0.069976019	0.0654994	0.07761786505579948	0.07209180598147213	25817088.0	25804800.0	0	0	0.936026383552914	0.928804289188389	0.9995240361732508	True
sc	r04	13-privatized_20-publish-regression_true.yml	true	true	correct	correct	True	True	True	True	0.063517152	0.070836488	0.07269539800472558	0.07844565506093204	25862144.0	25808896.0	2	2	1.1152340079731535	1.0791007025758723	0.997941083306937	True
sc	r04	13-privatized_24-multiple-protecting_true.yml	true	true	correct	correct	True	True	True	True	0.075096544	0.075739459	0.08562982198782265	0.08592852600850165	25825280.0	25866240.0	7	7	1.0085611795930316	1.0034883176648606	1.0015860428231562	True
sc	r04	13-privatized_25-struct_nr_true.yml	true	true	correct	correct	True	True	True	True	0.070038628	0.06280394	0.0777757769683376	0.06830051704309881	25804800.0	25817088.0	2	2	0.8967043157955635	0.8781720955472273	1.0004761904761905	True
sc	r04	13-privatized_27-multiple-protecting2_true.yml	true	true	correct	correct	True	True	True	True	0.086505773	0.080541327	0.09618901705835015	0.08764672197867185	25948160.0	25878528.0	26	26	0.9310514686690332	0.9111926149063736	0.9973164956590371	True
sc	r04	13-privatized_29-multiple-protecting2-vesal_true.yml	true	true	correct	correct	True	True	True	True	0.068131717	0.072953717	0.07668289705179632	0.07648363697808236	25878528.0	25808896.0	4	4	1.0707746731232388	0.9974015056632594	0.9973092750870529	True
sc	r04	13-privatized_30-traces-oplus-vs-meet_true.yml	true	true	correct	correct	True	True	True	True	0.070719451	0.073351757	0.07542598200961947	0.0806315370136872	25833472.0	25882624.0	2	2	1.037221810446464	1.069015409085477	1.0019026478515936	True
sc	r04	13-privatized_31-traces-mine-vs-mutex_true.yml	true	true	correct	correct	True	True	True	True	0.067770439	0.072005507	0.07972638797946274	0.07642988697625697	25825280.0	25870336.0	4	4	1.0624913762178816	0.9586523221890481	1.0017446471054718	True
sc	r04	13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	true	true	correct	correct	True	True	True	True	0.066981754	0.064073706	0.0763001210289076	0.0727983849355951	25825280.0	25849856.0	3	3	0.9565844752288808	0.9541057596489813	1.0009516256938937	True
sc	r04	13-privatized_33-traces-v-matters_true.yml	true	true	correct	correct	True	True	True	True	0.069580247	0.068530539	0.0753886440070346	0.07589339895639569	25825280.0	25862144.0	1	1	0.9849137069030526	1.0066953711133733	1.0014274385408406	True
sc	r04	13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	true	true	correct	correct	True	True	True	True	0.067027048	0.063072832	0.07396177796181291	0.07111319003161043	25812992.0	25788416.0	1	1	0.9410056668466138	0.9614856753217421	0.999047921294827	True
sc	r04	13-privatized_35-traces-ex-2_true.yml	true	true	correct	correct	True	True	True	True	0.063644008	0.075917831	0.07029469299595803	0.08205160591751337	25812992.0	25767936.0	2	2	1.1928511950410163	1.1672517855968354	0.9982545223738496	True
sc	r04	13-privatized_36-traces-ex-3_true.yml	true	true	correct	correct	True	True	True	True	0.069839555	0.070951084	0.07360661693383008	0.07701273402199149	25731072.0	25792512.0	3	3	1.0159154650971072	1.046274604513116	1.0023877745940784	True
sc	r04	13-privatized_37-traces-ex-4_true.yml	true	true	correct	correct	True	True	True	True	0.071266281	0.062180115	0.08202454808633775	0.07027902093250304	25804800.0	25882624.0	2	2	0.8725039966656882	0.8568047319020698	1.003015873015873	True
sc	r04	13-privatized_38-traces-ex-4-switch_true.yml	true	true	correct	correct	True	True	True	True	0.069375869	0.072410714	0.074303632020019	0.07525473507121205	25796608.0	25841664.0	2	2	1.0437449655585576	1.012800222887312	1.001746586217847	True
sc	r04	13-privatized_40-traces-ex-6_true.yml	true	true	correct	correct	True	True	True	True	0.073198163	0.060165894	0.07946341496426612	0.06255479995161295	25800704.0	25759744.0	1	1	0.8219590702023493	0.7872150974098356	0.9984124464200667	True
sc	r04	13-privatized_41-traces-ex-7_unknown_1_neg.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	0.068133533	0.074522625	0.07630336505826563	0.07821817905642092	25849856.0	25751552.0	0	0	1.0937730911444148	1.0250947516756717	0.996197116146411	True
sc	r04	13-privatized_41-traces-ex-7_unknown_1_pos.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	0.06624473	0.06890226	0.07269665889907628	0.07417744304984808	25841664.0	25845760.0	0	0	1.040116851559362	1.0203693563527803	1.0001585037248375	True
sc	r04	13-privatized_42-traces-ex-mini_true.yml	true	true	correct	correct	True	True	True	True	0.067168648	0.073030247	0.07331505499314517	0.07737272593658417	25792512.0	25886720.0	2	2	1.087266889754875	1.0553456714152147	1.0036525329521995	True
sc	r04	13-privatized_44-traces-mine2_true.yml	true	true	correct	correct	True	True	True	True	0.069691584	0.070464322	0.07536971906665713	0.0760999380145222	25755648.0	25776128.0	1	1	1.011087967235757	1.0096884923667986	1.000795165394402	True
sc	r04	13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	true	true	correct	correct	True	True	True	True	0.070175634	0.069067259	0.07825935794971883	0.07461509492713958	25743360.0	25780224.0	2	2	0.9842057002292278	0.9534335174980522	1.0014319809069212	True
sc	r04	13-privatized_46-refine-protected1_true.yml	true	true	correct	correct	True	True	True	True	0.073264964	0.061473151	0.07700995204504579	0.06975986203178763	25821184.0	25808896.0	1	1	0.8390524971799617	0.9058551548114544	0.9995241116751269	True
sc	r04	13-privatized_47-refine-protected2_true.yml	true	true	correct	correct	True	True	True	True	0.070840573	0.071228675	0.07559386105276644	0.07623418292496353	25862144.0	25772032.0	2	2	1.0054785271146804	1.0084705538687875	0.9965156794425087	True
sc	r04	13-privatized_57-singlethreaded-unlock_true.yml	true	true	correct	correct	True	True	True	True	0.068153755	0.071397247	0.07340992009267211	0.07488386903423816	25792512.0	25837568.0	1	1	1.047590804057678	1.0200783346406772	1.0017468635858344	True
sc	r04	13-privatized_58-singlethreaded-lock_true.yml	true	true	correct	correct	True	True	True	True	0.06475237	0.069590847	0.06827635096851736	0.07661796500906348	25788416.0	25829376.0	1	1	1.074722778486718	1.1221742802920514	1.0015883100381195	True
sc	r04	13-privatized_66-mine-W-init_true.yml	true	true	correct	correct	True	True	True	True	0.070448019	0.074213954	0.07203315303195268	0.07629578898195177	25817088.0	25763840.0	1	1	1.0534569325505092	1.0591760289613903	0.9979374900840869	True
sc	r04	13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	true	true	correct	correct	True	True	True	True	0.073600639	0.075418194	0.08147794497199357	0.08356532000470906	25853952.0	25841664.0	0	0	1.0246948263587765	1.0256188964195525	0.9995247148288974	True
sc	r04	13-privatized_69-refine-protected-loop-interval_true.yml	true	true	correct	correct	True	True	True	True	0.072453072	0.071710136	0.07884952297899872	0.08137028897181153	25812992.0	25841664.0	0	0	0.989745969639493	1.0319693245764368	1.0011107584893684	True
sc	r04	14_spin2003.yml	true	true	correct	correct	True	True	True	True	0.067590545	0.063862799	0.07317822799086571	0.06599569693207741	25870336.0	25767936.0	0	0	0.9448481144811008	0.9018487977095477	0.9960417986067132	True
sc	r04	28-race_reach_01-simple_racing.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	12.638100337	12.557719117	12.65830694208853	12.584982258966193	2060955648.0	2061058048.0	0	0	0.9936397703882227	0.994207386228048	1.0000496856883356	True
sc	r04	28-race_reach_06-cond_racing1.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	12.05019725	12.1841865	12.07264174404554	12.227276264922693	2060972032.0	2061099008.0	0	0	1.0111192578196178	1.012808673044027	1.0000616097637565	True
sc	r04	28-race_reach_11-ptr_racing.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	12.507247327	12.667300706	12.529313645907678	12.71961625001859	2060988416.0	2061049856.0	0	0	1.0127968508829666	1.0151885896936637	1.0000298109390247	True
sc	r04	28-race_reach_21-deref_read_racing.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	3.840101145	3.92184171	3.857241360936314	3.9370267430786043	56668160.0	56516608.0	0	0	1.021286044797656	1.0206845708309327	0.9973256234188652	True
sc	r04	28-race_reach_24-sound_lock_racing.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	12.223614211	12.374629028	12.252749558887444	12.414531136048026	2061053952.0	2061078528.0	0	0	1.0123543507176544	1.0132036957405397	1.0000119239964467	True
sc	r04	28-race_reach_37-indirect_racing.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	12.630879426	12.635980067	12.662649078993127	12.659529456985183	2061107200.0	2061004800.0	0	0	1.0004038231090624	0.9997536359107417	0.9999503179650239	True
sc	r04	28-race_reach_45-escape_racing.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	0.072393683	0.065506305	0.07925214595161378	0.07239428302273154	25829376.0	25894912.0	0	0	0.9048621687060734	0.9134677951424911	1.0025372660957819	True
sc	r04	28-race_reach_46-escape_racefree.yml	true	true	correct	correct	True	True	True	True	0.070170458	0.065302567	0.07250710506923497	0.07672520296182483	25858048.0	25833472.0	2	2	0.930627629650073	1.0581749593858716	0.9990495802312688	True
sc	r04	29_conditionals_vs.yml	true	true	correct	correct	True	True	True	True	0.066246513	0.07124179	0.07235708693042397	0.07464293309021741	25718784.0	25767936.0	0	0	1.0754043763782706	1.0315911855599083	1.001911132345915	True
sc	r04	36-apron_11-traces-max-simple_true.yml	true	true	correct	correct	True	True	True	True	0.068169743	0.071521445	0.0759847080335021	0.07730175508186221	25804800.0	25776128.0	2	2	1.049167003607451	1.0173330540110703	0.9988888888888889	True
sc	r04	36-apron_16-traces-unprot2_true.yml	true	true	correct	correct	True	True	True	True	0.063847678	0.068531922	0.07438175298739225	0.0758065499830991	25800704.0	25767936.0	1	1	1.0733659256958412	1.0191551951719713	0.9987299571360534	True
sc	r04	36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	0.070509585	0.069861361	0.07801691396161914	0.07456142199225724	25882624.0	25870336.0	0	0	0.9908065832468025	0.955708425341435	0.9995252413356543	True
sc	r04	36-apron_21-traces-cluster-based_true.yml	true	true	correct	correct	True	True	True	True	0.075379707	0.076938864	0.08084971900098026	0.07979806803632528	25899008.0	25845760.0	6	6	1.020684041661239	0.9869925217100355	0.9979440139174443	True
sc	r04	36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	true	true	correct	correct	True	True	True	True	0.060241633	0.072808446	0.06293424707837403	0.08155298593919724	25808896.0	25935872.0	1	1	1.2086067786376242	1.29584430934141	1.00491985399143	True
sc	r04	36-apron_41-threadenter-no-locals_unknown_1_pos.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	0.070448839	0.057093897	0.0747815880458802	0.06146562099456787	25808896.0	25759744.0	0	0	0.810430630375612	0.8219352196272874	0.9980955403904143	True
sc	r04	43_NetBSD_sysmon_power_sliced.yml	true	true	correct	correct	True	True	True	True	0.067314741	0.059954411	0.07031454995740205	0.06599481904413551	25837568.0	25845760.0	0	0	0.8906579763858855	0.9385656181276347	1.0003170577045022	True
sc	r04	45_monabsex1_vs.yml	true	true	correct	correct	True	True	True	True	0.070056605	0.076854349	0.07319550297688693	0.07838908990379423	25862144.0	25829376.0	0	0	1.0970321642049312	1.070955000180097	0.9987329743427305	True
sc	r04	46_monabsex2_vs.yml	true	true	correct	correct	True	True	True	True	0.068935261	0.069896094	0.07236236601602286	0.07437474594917148	25878528.0	25763840.0	0	0	1.0139381934014873	1.0278097586347996	0.99556821779044	True
sc	r04	48_ticket_lock_low_contention_vs-pthread.yml	true	true	correct	correct	True	True	True	True	0.067424125	0.064687009	0.07380980090238154	0.06957007595337927	25841664.0	25886720.0	0	0	0.9594045009853669	0.9425587808506679	1.001743540973213	True
sc	r04	48_ticket_lock_low_contention_vs.yml	true	true	correct	correct	True	True	True	True	0.064778251	0.072815128	0.06748360500205308	0.07739762798883021	25780224.0	25894912.0	0	0	1.1240675207485922	1.146910097444787	1.0044486812837623	True
sc	r04	butterfly.yml	true	true	correct	correct	True	True	True	True	13.909106968	14.12017676	13.93694645294454	14.218909413088113	26025984.0	26058752.0	64560	64560	1.0151749348456085	1.020231329803524	1.0012590494176896	True
sc	r04	circular_buffer_bad.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	0.075796389	0.069560799	0.07861772493924946	0.07535030297003686	25894912.0	25870336.0	1	1	0.9177323605745915	0.9584391182556168	0.9990509332489719	True
sc	r04	circular_buffer_ok.yml	true	true	correct	correct	True	True	True	True	3.026442547	3.064740423	3.0362868099473417	3.109273687005043	25985024.0	25972736.0	3432	3432	1.0126544202988301	1.024038202457879	0.9995271122320303	True
sc	r04	dekker-unfair.yml	true	true	correct	correct	True	True	True	True	0.066608431	0.062637505	0.07435845502186567	0.07045699504669756	25849856.0	25845760.0	4	4	0.9403840333665869	0.9475317235407749	0.9998415465061005	True
sc	r04	dekker.yml	true	true	correct	correct	True	True	True	True	0.069212926	0.064041074	0.0750892759533599	0.07156542199663818	25894912.0	25817088.0	4	4	0.9252762121341325	0.9530711421573635	0.9969946219550775	True
sc	r04	exponential-nondet.yml	true	true	correct	correct	True	True	True	True	0.064592211	0.06475086	0.07068368897307664	0.07154793792869896	25841664.0	25939968.0	1	1	1.002456163019408	1.012226992792517	1.0038040893961009	True
sc	r04	fib_safe-5.yml	true	true	correct	correct	True	True	True	True	3.767091474	3.671490781	3.7772373150801286	3.6930346559965983	25911296.0	25882624.0	2772	2772	0.9746221471764559	0.9777078716374631	0.9988934555801454	True
sc	r04	fib_safe-6.yml	true	true	correct	correct	True	True	True	True	18.709531901	18.78507239	18.732781272032298	18.81940019398462	25804800.0	25923584.0	12012	12012	1.0040375402976258	1.00462392213385	1.0046031746031745	True
sc	r04	fib_unsafe-5.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	1.008223364	1.005336581	1.0169024389469996	1.0083975640591234	25841664.0	25915392.0	632	632	0.9971367624446361	0.9916364888487404	1.0028530670470757	True
sc	r04	fib_unsafe-6.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	5.2110551	5.201076215	5.228517406038009	5.216240240028128	25907200.0	25841664.0	2942	2942	0.9980850547905354	0.9976518838790318	0.9974703557312253	True
sc	r04	fib_unsafe-7.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	25.438148692	25.578080229	25.47049191291444	25.621623842976987	25845760.0	25866240.0	13238	13238	1.0055008538040353	1.0059336086079247	1.0007923930269413	True
sc	r04	lazy01.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	0.06105242	0.06579355	0.06941101106349379	0.07256056799087673	25976832.0	25907200.0	1	1	1.0776567087758355	1.0453754653494658	0.9973194575843582	True
sc	r04	pthread-demo-datarace-3.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	0.118551654	0.119621904	0.14166138204745948	0.1277215490117669	25948160.0	25915392.0	0	0	1.0090277104020835	0.9015975078442872	0.9987371744277822	True
sc	r04	queue.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	0.088009352	0.095474788	0.09996668202802539	0.10985347197856754	25993216.0	26005504.0	2	2	1.0848254853643282	1.098900851263328	1.00047273873306	True
sc	r04	queue_longer.yml	TIMEOUT	TIMEOUT	error	error	False	False	False	True	61.044585158	61.040471802	61.07981436699629	61.08245211094618	1088913408.0	1086828544.0						True
sc	r04	queue_ok.yml	true	true	correct	correct	True	True	True	True	0.07115186	0.069861419	0.08527635503560305	0.07797290000598878	25993216.0	26038272.0	2	2	0.9818635661808419	0.9143554502702999	1.001733375354554	True
sc	r04	queue_ok_longer.yml	true	true	correct	correct	True	True	True	True	0.440602496	0.454533053	0.4470553419087082	0.4603261660085991	79388672.0	79413248.0	2	2	1.0316170632859964	1.029684969299843	1.000309565576308	True
sc	r04	queue_ok_longest.yml	true	true	correct	correct	True	True	True	True	1.577004152	1.593227071	1.5962947150692344	1.6373139240313321	276922368.0	276844544.0	2	2	1.010287175832369	1.0256965136668506	0.9997189681694474	True
sc	r04	race-1_1-join.yml	true	true	correct	correct	True	True	True	True	0.068537921	0.069178754	0.08368113299366087	0.0772865239996463	25993216.0	26046464.0	1	1	1.0093500501714954	0.9235836231507648	1.0020485345099275	True
sc	r04	race-1_2-join.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	0.069868937	0.06853056	0.07866421504877508	0.07828195800539106	26083328.0	26013696.0	1	1	0.9808444631124129	0.995140648856065	0.9973304020100503	True
sc	r04	race-1_3-join.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	0.069080762	0.068680035	0.07667669199872762	0.07540580397471786	26083328.0	26087424.0	1	1	0.9941991520012474	0.9834253670720321	1.0001570351758795	True
sc	r04	race-2_1-container_of.yml	true	true	correct	correct	True	True	True	True	0.068633432	0.071916959	0.07653461000882089	0.07653138390742242	26222592.0	26091520.0	1	1	1.0478415096596074	0.9999578478103162	0.9950015620118713	True
sc	r04	race-3_1-container_of-global.yml	true	true	correct	correct	True	True	True	True	0.067973119	0.067524401	0.07797437102999538	0.07568288000766188	26087424.0	26079232.0	1	1	0.9933985962892183	0.9706122538461771	0.9996859789605903	True
sc	r04	race-4_1-thread_local_vars.yml	true	true	correct	correct	True	True	True	True	0.069394732	0.067009904	0.07692757400218397	0.0726386490277946	26095616.0	26214400.0	0	0	0.9656338754936037	0.9442472347526829	1.0045518756867053	True
sc	r04	reorder_2.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	0.141825731	0.142948319	0.15424450195860118	0.15267608198337257	25956352.0	26042368.0	162	162	1.0079152632747579	0.989831598823214	1.0033138709168377	True
sc	r04	singleton.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	0.077013659	0.067979307	0.08428006491158158	0.0870686019770801	26062848.0	26058752.0	1	1	0.8826915625447689	1.033086555740364	0.9998428414269999	True
sc	r04	singleton_with-uninit-problems.yml	true	true	correct	correct	True	True	True	True	0.068138445	0.073591474	0.07533923198934644	0.07806166401132941	26058752.0	26136576.0	4	4	1.080028668103594	1.0361356487197526	1.00298648223829	True
sc	r04	stateful01-1.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	0.060569302	0.071992733	0.06643775198608637	0.07733835699036717	25821184.0	25952256.0	0	0	1.1886010012134531	1.1640724539650837	1.0050761421319796	True
sc	r04	stateful01-2.yml	true	true	correct	correct	True	True	True	True	0.070305548	0.072078341	0.07548553694505244	0.0788923850050196	25821184.0	25960448.0	6	6	1.0252155491341879	1.0451324611024106	1.0053934010152283	True
sc	r04	szymanski.yml	true	true	correct	correct	True	True	True	True	0.070397699	0.069951768	0.0736586709972471	0.07469518098514527	25944064.0	25894912.0	6	6	0.9936655458014332	1.014071798660838	0.998105462582886	True
sc	r04	time_var_mutex.yml	true	true	correct	correct	True	True	True	True	0.069533009	0.068115399	0.0739953980082646	0.07223782001528889	25899008.0	25939968.0	2	2	0.9796124168882148	0.9762474688928708	1.0015815277558122	True
sc	r04	triangular-1.yml	true	true	correct	correct	True	True	True	True	6.391270732	6.37042715	6.403543593012728	6.385530636063777	25825280.0	25944064.0	16632	16632	0.9967387421259376	0.9971870329783331	1.004599524187153	True
sc	r04	triangular-2.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	1.582362131	1.542569653	1.5875330119160935	1.5457409350201488	25907200.0	25845760.0	3638	3638	0.9748524833725308	0.9736748296997596	0.9976284584980237	True
sc	r04	twostage_3.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	0.079889979	0.076392874	0.08668826089706272	0.08315729291643947	26222592.0	26128384.0	4	4	0.9562259867410905	0.9592682106656164	0.9964073726960325	True
sc	r04	unwind2-1.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	0.065258119	0.065131104	0.07192130398470908	0.08089727303013206	25948160.0	25960448.0	1	1	0.9980536521440343	1.1248026460606348	1.0004735595895817	True
sc	r04	unwind2-100.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	0.068236116	0.063467468	0.07059162703808397	0.06658440409228206	25939968.0	25870336.0	1	1	0.930115483126267	0.9432337358701192	0.9973156481920101	True
sc	r04	unwind3-1.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	0.064595481	0.062104741	0.0712633840739727	0.07099766400642693	25862144.0	25894912.0	1	1	0.9614409559083553	0.996271295967787	1.0012670256572695	True
tso	r01	01b_inc.yml	true	true	correct	correct	True	True	True	True	0.068030964	0.071739365	0.07442837301641703	0.08172672602813691	25960448.0	25944064.0	0	0	1.0545104873128066	1.098058747167697	0.9993688860839381	True
tso	r01	02_inc_cas.yml	true	true	correct	correct	True	True	True	True	0.070098609	0.069547156	0.07763743901159614	0.07759284309577197	26021888.0	25956352.0	0	0	0.9921331819865354	0.9994255874950033	0.9974815048008815	True
tso	r01	13-privatized_01-priv_nr_true.yml	true	true	correct	correct	True	True	True	True	0.056357019	0.07878588	0.06632693205028772	0.08355797699186951	25997312.0	26075136.0	2	2	1.3979781293968014	1.259789566755742	1.0029935402552388	True
tso	r01	13-privatized_18-first-reads_true.yml	true	true	correct	correct	True	True	True	True	0.074345038	0.068025787	0.07863322098273784	0.0747940189903602	26042368.0	26058752.0	2	2	0.9150010388050377	0.9511758269037403	1.0006291286568103	True
tso	r01	13-privatized_18-first-reads_unknown_1_neg.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	0.06803931	0.07128089	0.07493626303039491	0.08059390308335423	26066944.0	26075136.0	0	0	1.0476427524029859	1.0754993620467106	1.0003142677561283	True
