variant	model	repetition	task	status	category	cpu_s	wall_s	memory_bytes	returnvalue	executions	lazy-cycle-checks	reasoner-calls	reasoner-ns	reasoner-table-slots	reasoner-derived-candidates	reasoner-composition-middles	provenance-materializations	provenance-materialization-ns	provenance-materialization-ops	nogood-learn-attempts	nogood-explanation-warmup-skips	nogood-learned	nogood-match-queries	nogood-literal-checks	nogood-hits	nogood-maximum-bytes
candidate	tso	r04	46_monabsex2_vs.yml	true	correct	0.0688623	0.07633028295822442	25960448.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	tso	r04	45_monabsex1_vs.yml	true	correct	0.06835495	0.07325161201879382	25960448.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	tso	r04	stateful01-1.yml	false(unreach-call)	correct	0.072594762	0.07488231698516756	26025984.0	42	0	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
candidate	tso	r04	stateful01-2.yml	true	correct	0.078009699	0.08365391998086125	26091520.0	0	6	12	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0
candidate	tso	r04	time_var_mutex.yml	true	correct	0.074886292	0.0810687510529533	26152960.0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
candidate	tso	r04	01b_inc.yml	true	correct	0.072194839	0.08072988304775208	26021888.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	tso	r04	triangular-1.yml	true	correct	8.324120618	8.33600036194548	26062848.0	0	16632	43036	0	0	0	0	0	0	0	0	0	0	0	32277	0	0	0
candidate	tso	r04	triangular-2.yml	false(unreach-call)	correct	2.008995665	2.0161307259695604	26095616.0	42	3638	10316	0	0	0	0	0	0	0	0	0	0	0	7732	0	0	0
candidate	tso	r04	02_inc_cas.yml	true	correct	0.076319301	0.08071339596062899	26013696.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	tso	r04	28-race_reach_21-deref_read_racing.yml	false(unreach-call)	correct	3.776391353	3.7891676429426298	56705024.0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	tso	r04	48_ticket_lock_low_contention_vs.yml	true	correct	0.069591036	0.07950742600951344	25964544.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	tso	r04	28-race_reach_37-indirect_racing.yml	TIMEOUT	error	61.01890323	61.063017255975865	1057095680.0																		
candidate	tso	r04	28-race_reach_45-escape_racing.yml	false(unreach-call)	correct	0.07503779	0.07932736701332033	26025984.0	42	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	tso	r04	28-race_reach_46-escape_racefree.yml	true	correct	0.073516722	0.08360646897926927	26071040.0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
candidate	tso	r04	28-race_reach_01-simple_racing.yml	TIMEOUT	error	61.040570585	61.062168883974664	1057128448.0																		
candidate	tso	r04	28-race_reach_11-ptr_racing.yml	TIMEOUT	error	61.038327469	61.0633647730574	1057046528.0																		
candidate	tso	r04	circular_buffer_bad.yml	false(unreach-call)	correct	0.078203317	0.08320455998182297	26161152.0	42	1	14	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0
candidate	tso	r04	fib_safe-5.yml	true	correct	6.836372609	6.847749856067821	26034176.0	0	2772	6884	0	0	0	0	0	0	0	0	0	0	0	5163	0	0	0
candidate	tso	r04	fib_safe-6.yml	true	correct	34.794971576	34.864030885044485	26042368.0	0	12012	29036	0	0	0	0	0	0	0	0	0	0	0	21777	0	0	0
candidate	tso	r04	fib_unsafe-5.yml	false(unreach-call)	correct	1.884831723	1.8905906890286133	25993216.0	42	632	1880	0	0	0	0	0	0	0	0	0	0	0	1405	0	0	0
candidate	tso	r04	fib_unsafe-6.yml	false(unreach-call)	correct	9.980700696	9.997039883979596	26103808.0	42	2942	8244	0	0	0	0	0	0	0	0	0	0	0	6177	0	0	0
candidate	tso	r04	fib_unsafe-7.yml	false(unreach-call)	correct	49.888158841	49.921469337074086	26058752.0	42	13238	35572	0	0	0	0	0	0	0	0	0	0	0	26672	0	0	0
candidate	tso	r04	28-race_reach_24-sound_lock_racing.yml	TIMEOUT	error	61.031291895	61.054554059985094	1057112064.0																		
candidate	tso	r04	lazy01.yml	false(unreach-call)	correct	0.062089332	0.06975059700198472	26140672.0	42	1	6	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
candidate	tso	r04	circular_buffer_ok.yml	true	correct	4.389829004	4.397360013099387	26161152.0	0	3432	6864	0	0	0	0	0	0	0	0	0	0	0	5148	0	0	0
candidate	tso	r04	szymanski.yml	true	correct	0.070219528	0.07456812798045576	26083328.0	0	6	62	0	0	0	0	0	0	0	0	0	12	0	31	0	0	0
candidate	tso	r04	dekker.yml	true	correct	0.069373488	0.07636067492421716	26087424.0	0	4	14	0	0	0	0	0	0	0	0	0	1	0	7	0	0	0
candidate	tso	r04	dekker-unfair.yml	true	correct	0.067639156	0.07535653293598443	26030080.0	0	4	14	0	0	0	0	0	0	0	0	0	1	0	7	0	0	0
candidate	tso	r04	unwind3-1.yml	false(unreach-call)	correct	0.064328482	0.07311219803523272	26030080.0	42	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	tso	r04	exponential-nondet.yml	true	correct	0.065680174	0.07146540796384215	26161152.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	tso	r04	unwind2-1.yml	false(unreach-call)	correct	0.06652234	0.07171518402174115	26034176.0	42	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	tso	r04	unwind2-100.yml	false(unreach-call)	correct	0.066590378	0.07141891296487302	26075136.0	42	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	tso	r04	butterfly.yml	true	correct	19.497909521	19.51479669602122	26132480.0	0	64560	304042	1	6927919	141456	213472	31248	1	76883	38	1	222	1	196280	237790	36	1554
candidate	tso	r04	43_NetBSD_sysmon_power_sliced.yml	true	correct	0.064588759	0.07086626999080181	26009600.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	tso	r04	28-race_reach_06-cond_racing1.yml	TIMEOUT	error	61.044111321	61.06652354309335	1057107968.0																		
candidate	tso	r04	queue_ok.yml	true	correct	0.07675267	0.08085475291591138	26255360.0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
candidate	tso	r04	queue_ok_longer.yml	true	correct	1.146034769	1.1517580079380423	55513088.0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
candidate	tso	r04	queue_ok_longest.yml	true	correct	4.990792952	4.999543268000707	243589120.0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
candidate	tso	r04	queue_longer.yml	TIMEOUT	error	61.018172512	61.04872277693357	561303552.0																		
candidate	tso	r04	queue.yml	false(unreach-call)	correct	0.101868843	0.1086946859722957	26230784.0	42	2	40	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0
candidate	tso	r04	singleton.yml	false(unreach-call)	correct	0.07394919	0.07913867803290486	26275840.0	42	1	8	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
candidate	tso	r04	singleton_with-uninit-problems.yml	true	correct	0.073837341	0.07700412010308355	26300416.0	0	4	12	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0
candidate	tso	r04	pthread-demo-datarace-3.yml	false(unreach-call)	correct	0.145105288	0.15295647690072656	26107904.0	42	0	80	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0
candidate	tso	r04	reorder_2.yml	false(unreach-call)	correct	0.153965317	0.16081024694722146	26173440.0	42	162	432	0	0	0	0	0	0	0	0	0	0	0	322	0	0	0
candidate	tso	r04	twostage_3.yml	false(unreach-call)	correct	0.078110593	0.08508575893938541	26279936.0	42	4	30	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0
candidate	tso	r04	race-1_1-join.yml	true	correct	0.064269188	0.07163897098507732	26214400.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	tso	r04	race-1_3-join.yml	false(unreach-call)	correct	0.067164039	0.07423171703703701	26222592.0	42	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	tso	r04	race-1_2-join.yml	false(unreach-call)	correct	0.068681253	0.07527554500848055	26234880.0	42	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	tso	r04	race-4_1-thread_local_vars.yml	true	correct	0.070712438	0.07741185603663325	26288128.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	tso	r04	race-2_1-container_of.yml	true	correct	0.069567447	0.0760319409891963	26288128.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	tso	r04	race-3_1-container_of-global.yml	true	correct	0.069612674	0.07439815194811672	26300416.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	pso	r01	13-privatized_66-mine-W-init_true.yml	true	correct	0.071964449	0.07503102603368461	25956352.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	pso	r01	36-apron_41-threadenter-no-locals_unknown_1_pos.yml	false(unreach-call)	correct	0.073700313	0.07704193401150405	25927680.0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	pso	r01	36-apron_16-traces-unprot2_true.yml	true	correct	0.072239922	0.07473067205864936	26005504.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	pso	r01	13-privatized_57-singlethreaded-unlock_true.yml	true	correct	0.077575203	0.0837650439934805	26001408.0	0	1	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
candidate	pso	r01	13-privatized_47-refine-protected2_true.yml	true	correct	0.074426043	0.08273187500890344	25972736.0	0	2	20	0	0	0	0	0	0	0	0	0	8	0	11	0	0	0
candidate	pso	r01	13-privatized_46-refine-protected1_true.yml	true	correct	0.069115645	0.09802149597089738	25985024.0	0	1	8	0	0	0	0	0	0	0	0	0	4	0	4	0	0	0
candidate	pso	r01	36-apron_11-traces-max-simple_true.yml	true	correct	0.076517709	0.08284591708797961	26038272.0	0	2	20	0	0	0	0	0	0	0	0	0	8	0	11	0	0	0
candidate	pso	r01	13-privatized_41-traces-ex-7_unknown_1_pos.yml	false(unreach-call)	correct	0.071003948	0.07584571500774473	25993216.0	42	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	pso	r01	13-privatized_41-traces-ex-7_unknown_1_neg.yml	false(unreach-call)	correct	0.071148219	0.08111212798394263	25927680.0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	pso	r01	13-privatized_40-traces-ex-6_true.yml	true	correct	0.078640139	0.08074896200560033	26021888.0	0	1	16	0	0	0	0	0	0	0	0	0	6	0	9	0	0	0
candidate	pso	r01	13-privatized_58-singlethreaded-lock_true.yml	true	correct	0.068608132	0.07368254498578608	25980928.0	0	1	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
candidate	pso	r01	13-privatized_44-traces-mine2_true.yml	true	correct	0.073144578	0.08326293097343296	25989120.0	0	1	6	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0
candidate	pso	r01	13-privatized_18-first-reads_unknown_2_pos.yml	false(unreach-call)	correct	0.069947238	0.07849502598401159	26005504.0	42	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	pso	r01	13-privatized_18-first-reads_unknown_1_neg.yml	false(unreach-call)	correct	0.071073115	0.07550406898371875	25964544.0	42	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	pso	r01	13-privatized_36-traces-ex-3_true.yml	true	correct	0.068805788	0.07357057800982147	26021888.0	0	3	54	0	0	0	0	0	0	0	0	0	23	0	29	0	0	0
candidate	pso	r01	13-privatized_18-first-reads_true.yml	true	correct	0.067571843	0.07305672101210803	26038272.0	0	2	20	0	0	0	0	0	0	0	0	0	8	0	11	0	0	0
candidate	pso	r01	13-privatized_35-traces-ex-2_true.yml	true	correct	0.071596296	0.07865494000725448	25972736.0	0	2	60	0	0	0	0	0	0	0	0	0	26	0	31	0	0	0
candidate	pso	r01	13-privatized_37-traces-ex-4_true.yml	true	correct	0.071532826	0.07658492005430162	25948160.0	0	2	56	0	0	0	0	0	0	0	0	0	26	0	29	0	0	0
candidate	pso	r01	13-privatized_38-traces-ex-4-switch_true.yml	true	correct	0.073247467	0.08018315897788852	25997312.0	0	2	60	0	0	0	0	0	0	0	0	0	26	0	31	0	0	0
candidate	pso	r01	13-privatized_19-publish-precision_unknown_1_pos.yml	false(unreach-call)	correct	0.074804153	0.08019574999343604	26095616.0	42	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	pso	r01	13-privatized_19-publish-precision_unknown_2_pos.yml	false(unreach-call)	correct	0.069471717	0.07336050202138722	26091520.0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	pso	r01	13-privatized_19-publish-precision_unknown_1_neg.yml	false(unreach-call)	correct	0.073832969	0.08097576396539807	25989120.0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	pso	r01	13-privatized_19-publish-precision_unknown_2_neg.yml	false(unreach-call)	correct	0.07332957	0.07815122790634632	26034176.0	42	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	pso	r01	13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	true	correct	0.072576461	0.07765829307027161	25993216.0	0	2	58	0	0	0	0	0	0	0	0	0	26	0	30	0	0	0
candidate	pso	r01	13-privatized_01-priv_nr_true.yml	true	correct	0.069897055	0.08265026798471808	25968640.0	0	2	20	0	0	0	0	0	0	0	0	0	8	0	11	0	0	0
candidate	pso	r01	13-privatized_19-publish-precision_true.yml	true	correct	0.081151206	0.10835217195563018	25997312.0	0	3	66	0	0	0	0	0	0	0	0	0	29	0	35	0	0	0
candidate	pso	r01	13-privatized_42-traces-ex-mini_true.yml	true	correct	0.077540664	0.09870795102324337	26075136.0	0	2	40	0	0	0	0	0	0	0	0	0	18	0	21	0	0	0
candidate	pso	r01	13-privatized_33-traces-v-matters_true.yml	true	correct	0.073229121	0.0836362229892984	26017792.0	0	1	20	0	0	0	0	0	0	0	0	0	7	0	11	0	0	0
candidate	pso	r01	13-privatized_25-struct_nr_true.yml	true	correct	0.07047912	0.08006592793390155	26038272.0	0	2	20	0	0	0	0	0	0	0	0	0	8	0	11	0	0	0
candidate	pso	r01	13-privatized_69-refine-protected-loop-interval_true.yml	true	correct	0.074653849	0.08129956002812833	26034176.0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
candidate	pso	r01	36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	false(unreach-call)	correct	0.069205763	0.07734134094789624	26042368.0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	pso	r01	13-privatized_31-traces-mine-vs-mutex_true.yml	true	correct	0.074847633	0.07929029909428209	26046464.0	0	4	168	0	0	0	0	0	0	0	0	0	78	0	87	0	0	0
candidate	pso	r01	13-privatized_20-publish-regression_true.yml	true	correct	0.074076081	0.08010211598593742	26005504.0	0	2	36	0	0	0	0	0	0	0	0	0	16	0	19	0	0	0
candidate	pso	r01	13-privatized_30-traces-oplus-vs-meet_true.yml	true	correct	0.078255773	0.08310341101605445	26038272.0	0	2	60	0	0	0	0	0	0	0	0	0	26	0	31	0	0	0
candidate	pso	r01	13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	true	correct	0.074513934	0.08036902104504406	26116096.0	0	3	152	0	0	0	0	0	0	0	0	0	70	0	78	0	0	0
candidate	pso	r01	13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	true	correct	0.073470521	0.07945380499586463	26075136.0	0	1	24	0	0	0	0	0	0	0	0	0	10	0	13	0	0	0
candidate	pso	r01	13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	true	correct	0.077164806	0.07924342900514603	26152960.0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
candidate	pso	r01	13-privatized_29-multiple-protecting2-vesal_true.yml	true	correct	0.081683376	0.0895210379967466	26009600.0	0	4	176	0	0	0	0	0	0	0	0	0	82	0	91	0	0	0
candidate	pso	r01	13-privatized_24-multiple-protecting_true.yml	true	correct	0.110592462	0.11504787905141711	26136576.0	0	7	852	0	0	0	0	0	0	0	0	0	414	0	432	0	0	0
candidate	pso	r01	36-apron_21-traces-cluster-based_true.yml	true	correct	0.0782768	0.09964349493384361	26066944.0	0	6	172	0	0	0	0	0	0	0	0	0	73	0	91	0	0	0
candidate	pso	r01	36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	true	correct	0.077286792	0.08310943399555981	26091520.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	pso	r01	13-privatized_27-multiple-protecting2_true.yml	true	correct	0.225541747	0.22845494002103806	26152960.0	0	26	3092	1	11623148	178913	256810	62464	1	106234	40	1	983	0	1564	0	0	0
candidate	pso	r01	14_spin2003.yml	true	correct	0.074045393	0.07931627193465829	26038272.0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
candidate	pso	r01	29_conditionals_vs.yml	true	correct	0.06592853	0.07184961601160467	25919488.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	pso	r01	48_ticket_lock_low_contention_vs-pthread.yml	true	correct	0.073232357	0.08185236400458962	26079232.0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
candidate	pso	r01	46_monabsex2_vs.yml	true	correct	0.072058986	0.07869339501485229	25927680.0	0	0	18	0	0	0	0	0	0	0	0	0	9	0	9	0	0	0
candidate	pso	r01	45_monabsex1_vs.yml	true	correct	0.070405955	0.07594123005401343	25939968.0	0	0	8	0	0	0	0	0	0	0	0	0	4	0	4	0	0	0
candidate	pso	r01	stateful01-1.yml	false(unreach-call)	correct	0.074637569	0.07851887296419591	26050560.0	42	0	20	0	0	0	0	0	0	0	0	0	8	0	10	0	0	0
candidate	pso	r01	stateful01-2.yml	true	correct	0.081791032	0.08636698394548148	26136576.0	0	6	246	0	0	0	0	0	0	0	0	0	117	0	126	0	0	0
candidate	pso	r01	time_var_mutex.yml	true	correct	0.078032017	0.0841495719505474	26079232.0	0	2	44	0	0	0	0	0	0	0	0	0	20	0	23	0	0	0
candidate	pso	r01	01b_inc.yml	true	correct	0.067539112	0.07247566292062402	26025984.0	0	0	10	0	0	0	0	0	0	0	0	0	5	0	5	0	0	0
candidate	pso	r01	triangular-1.yml	TIMEOUT	error	60.768001043	61.00850721891038	26148864.0																		
candidate	pso	r01	triangular-2.yml	false(unreach-call)	correct	17.835222662	17.857692936086096	26152960.0	42	3638	138878	12	111177711	2667504	3760128	952408	12	1273778	480	12	987	12	249550	1513181	177537	3003
candidate	pso	r01	02_inc_cas.yml	true	correct	0.073379252	0.07739218999631703	26046464.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	pso	r01	28-race_reach_21-deref_read_racing.yml	false(unreach-call)	correct	3.697149531	3.7138259139610454	56541184.0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	pso	r01	48_ticket_lock_low_contention_vs.yml	true	correct	0.073540443	0.07992897101212293	26091520.0	0	0	8	0	0	0	0	0	0	0	0	0	4	0	4	0	0	0
candidate	pso	r01	28-race_reach_37-indirect_racing.yml	TIMEOUT	error	61.028457269	61.061498022056185	1057177600.0																		
candidate	pso	r01	28-race_reach_45-escape_racing.yml	false(unreach-call)	correct	0.074357842	0.07925747602712363	26021888.0	42	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	pso	r01	28-race_reach_46-escape_racefree.yml	true	correct	0.075482986	0.08167796698398888	26030080.0	0	2	56	0	0	0	0	0	0	0	0	0	26	0	29	0	0	0
candidate	pso	r01	28-race_reach_01-simple_racing.yml	TIMEOUT	error	61.008297408	61.06255073903594	1057120256.0																		
candidate	pso	r01	28-race_reach_11-ptr_racing.yml	TIMEOUT	error	61.034331167	61.06616406398825	1057153024.0																		
candidate	pso	r01	circular_buffer_bad.yml	false(unreach-call)	correct	0.105486598	0.1153997159563005	26107904.0	42	1	476	0	0	0	0	0	0	0	0	0	231	0	238	0	0	0
candidate	pso	r01	fib_safe-5.yml	true	correct	50.895955125	50.9302538940683	120270848.0	0	2772	11838	13	2964203871	36862371	51671034	65241126	13	12275873	520	13	987	13	213722	1787099	206082	3027
candidate	pso	r01	fib_safe-6.yml	TIMEOUT	error	60.716739949	61.02231511299033	158318592.0																		
candidate	pso	r01	fib_unsafe-5.yml	false(unreach-call)	correct	14.042060761	14.054656223976053	120246272.0	42	632	6828	11	2543269371	31191237	43994178	60702858	11	10500676	440	11	987	11	48728	386367	44849	2739
candidate	pso	r01	fib_unsafe-6.yml	TIMEOUT	error	60.986543071	61.01803227001801	158334976.0																		
candidate	pso	r01	fib_unsafe-7.yml	TIMEOUT	error	60.98882364	61.02108825999312	200830976.0																		
candidate	pso	r01	28-race_reach_24-sound_lock_racing.yml	TIMEOUT	error	61.034396077	61.05445437901653	1057095680.0																		
candidate	pso	r01	lazy01.yml	false(unreach-call)	correct	0.070581335	0.07810865109786391	26181632.0	42	1	36	0	0	0	0	0	0	0	0	0	15	0	19	0	0	0
candidate	pso	r01	circular_buffer_ok.yml	TIMEOUT	error	60.873422688	61.011300366022624	33402880.0																		
candidate	pso	r01	szymanski.yml	true	correct	0.078545345	0.08189649507403374	26071040.0	0	6	756	0	0	0	0	0	0	0	0	0	359	0	378	0	0	0
candidate	pso	r01	dekker.yml	true	correct	0.068006708	0.0749333850108087	26025984.0	0	4	70	0	0	0	0	0	0	0	0	0	29	0	35	0	0	0
candidate	pso	r01	dekker-unfair.yml	true	correct	0.068037307	0.07469910592772067	26136576.0	0	4	74	0	0	0	0	0	0	0	0	0	31	0	37	0	0	0
candidate	pso	r01	unwind3-1.yml	false(unreach-call)	correct	0.060131076	0.06909610598813742	26075136.0	42	1	6	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0
candidate	pso	r01	exponential-nondet.yml	true	correct	0.063932955	0.07039482495747507	26161152.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	pso	r01	unwind2-1.yml	false(unreach-call)	correct	0.06781381	0.07046774798072875	26095616.0	42	1	6	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0
candidate	pso	r01	unwind2-100.yml	false(unreach-call)	correct	0.063347217	0.07101152301765978	26091520.0	42	1	6	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0
candidate	pso	r01	butterfly.yml	true	correct	22.261703859	22.321082709007896	26218496.0	0	64560	303074	16	73771671	2499792	3777162	578094	16	1227773	640	16	533	16	391668	6393084	195908	8359
candidate	pso	r01	43_NetBSD_sysmon_power_sliced.yml	true	correct	0.060923342	0.06679962994530797	26021888.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	pso	r01	28-race_reach_06-cond_racing1.yml	TIMEOUT	error	61.044510578	61.067248655017465	1057124352.0																		
candidate	pso	r01	queue_ok.yml	true	correct	0.083861789	0.09066412795800716	26243072.0	0	2	34	0	0	0	0	0	0	0	0	0	15	0	18	0	0	0
candidate	pso	r01	queue_ok_longer.yml	true	correct	4.245887548	4.251873755012639	125452288.0	0	2	34	0	0	0	0	0	0	0	0	0	15	0	18	0	0	0
candidate	pso	r01	queue_ok_longest.yml	true	correct	21.464979878	21.481133499066345	511180800.0	0	2	34	0	0	0	0	0	0	0	0	0	15	0	18	0	0	0
candidate	pso	r01	queue_longer.yml	OUT OF MEMORY	error	34.701463125	34.73165060894098	3999997952.0																		
candidate	pso	r01	queue.yml	false(unreach-call)	correct	1.39447037	1.3989844000898302	94416896.0	42	2	5878	1	166956663	2018225	2857905	3645310	1	708510	40	1	1003	1	2959	6479	20	2259
candidate	pso	r01	singleton.yml	false(unreach-call)	correct	0.074076802	0.08111265697516501	26288128.0	42	1	40	0	0	0	0	0	0	0	0	0	16	0	21	0	0	0
candidate	pso	r01	singleton_with-uninit-problems.yml	true	correct	0.077553369	0.08496639307122678	26284032.0	0	4	130	0	0	0	0	0	0	0	0	0	59	0	68	0	0	0
candidate	pso	r01	pthread-demo-datarace-3.yml	false(unreach-call)	correct	0.158260068	0.1661343720043078	26161152.0	42	0	80	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0
candidate	pso	r01	reorder_2.yml	false(unreach-call)	correct	0.695489042	0.7031166650122032	26157056.0	42	162	12692	1	18812679	323162	477486	222876	1	142990	40	1	971	0	6452	0	0	0
candidate	pso	r01	twostage_3.yml	false(unreach-call)	correct	0.088667778	0.09480146190617234	26288128.0	42	4	138	0	0	0	0	0	0	0	0	0	54	0	74	0	0	0
candidate	pso	r01	race-1_1-join.yml	true	correct	0.069116934	0.07344966591335833	26308608.0	0	1	6	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0
candidate	pso	r01	race-1_3-join.yml	false(unreach-call)	correct	0.069668528	0.07641018903814256	26292224.0	42	1	26	0	0	0	0	0	0	0	0	0	12	0	13	0	0	0
candidate	pso	r01	race-1_2-join.yml	false(unreach-call)	correct	0.073733897	0.07872187602333724	26288128.0	42	1	26	0	0	0	0	0	0	0	0	0	12	0	13	0	0	0
candidate	pso	r01	race-4_1-thread_local_vars.yml	true	correct	0.071030388	0.07495978404767811	26411008.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	pso	r01	race-2_1-container_of.yml	true	correct	0.072383015	0.07899895403534174	26365952.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	pso	r01	race-3_1-container_of-global.yml	true	correct	0.066519835	0.07402313605416566	26382336.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	pso	r02	13-privatized_66-mine-W-init_true.yml	true	correct	0.067085377	0.07669203798286617	25989120.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	pso	r02	36-apron_41-threadenter-no-locals_unknown_1_pos.yml	false(unreach-call)	correct	0.067019509	0.07642296608537436	25956352.0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	pso	r02	36-apron_16-traces-unprot2_true.yml	true	correct	0.072501966	0.07850013591814786	25911296.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	pso	r02	13-privatized_57-singlethreaded-unlock_true.yml	true	correct	0.069181843	0.07631482090801	26050560.0	0	1	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
candidate	pso	r02	13-privatized_47-refine-protected2_true.yml	true	correct	0.071338995	0.07731070800218731	25948160.0	0	2	20	0	0	0	0	0	0	0	0	0	8	0	11	0	0	0
candidate	pso	r02	13-privatized_46-refine-protected1_true.yml	true	correct	0.061817193	0.06548252201173455	25935872.0	0	1	8	0	0	0	0	0	0	0	0	0	4	0	4	0	0	0
candidate	pso	r02	36-apron_11-traces-max-simple_true.yml	true	correct	0.070667029	0.07564438495319337	25976832.0	0	2	20	0	0	0	0	0	0	0	0	0	8	0	11	0	0	0
candidate	pso	r02	13-privatized_41-traces-ex-7_unknown_1_pos.yml	false(unreach-call)	correct	0.068720731	0.07543790305498987	26050560.0	42	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	pso	r02	13-privatized_41-traces-ex-7_unknown_1_neg.yml	false(unreach-call)	correct	0.063113372	0.07026760000735521	26013696.0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
