case	mode	workers	status	elapsed_ns	gate	complete	blocked	reduced	fail_open	verdict_sha256	summary_sha256
correct/infr/atomic-min-max/variants/atomic-min-max0.c	baseline	1	0	51803000		1	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	fe2b117bf9eba3e539d9eb291cd73e77cbc2784cee6d2a6adee0259b3d551726
correct/infr/atomic-min-max/variants/atomic-min-max0.c	baseline	2	0	49593000		1	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	fe2b117bf9eba3e539d9eb291cd73e77cbc2784cee6d2a6adee0259b3d551726
correct/infr/atomic-min-max/variants/atomic-min-max0.c	rvf	1	0	48059000	native-fallback reason=non-atomic store instruction	1	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	fe2b117bf9eba3e539d9eb291cd73e77cbc2784cee6d2a6adee0259b3d551726
correct/infr/atomic-min-max/variants/atomic-min-max0.c	rvf	2	0	49517000	native-fallback reason=non-atomic store instruction	1	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	fe2b117bf9eba3e539d9eb291cd73e77cbc2784cee6d2a6adee0259b3d551726
correct/infr/cpp-sb-static/variants/cpp-mp-static0.cpp	baseline	1	0	125022000		3	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/infr/cpp-sb-static/variants/cpp-mp-static0.cpp	baseline	2	0	70017000		3	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/infr/cpp-sb-static/variants/cpp-mp-static0.cpp	rvf	1	0	66796000	native-fallback reason=external call to __cxa_begin_catch	3	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/infr/cpp-sb-static/variants/cpp-mp-static0.cpp	rvf	2	0	68925000	native-fallback reason=external call to __cxa_begin_catch	3	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/WWmerge1/variants/WWmerge10.c	baseline	1	0	51464000		15	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	e4ab3c15ff4417c03200c59188021733dc1339f62f2bf73f88db463dbd011b1f
correct/litmus/WWmerge1/variants/WWmerge10.c	baseline	2	0	50862000		15	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	e4ab3c15ff4417c03200c59188021733dc1339f62f2bf73f88db463dbd011b1f
correct/litmus/WWmerge1/variants/WWmerge10.c	rvf	1	0	51082000	enabled	15	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	e4ab3c15ff4417c03200c59188021733dc1339f62f2bf73f88db463dbd011b1f
correct/litmus/WWmerge1/variants/WWmerge10.c	rvf	2	0	50989000	enabled	15	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	e4ab3c15ff4417c03200c59188021733dc1339f62f2bf73f88db463dbd011b1f
correct/litmus/LB2/variants/lb0.c	baseline	1	0	50449000		3	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/LB2/variants/lb0.c	baseline	2	0	50942000		3	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/LB2/variants/lb0.c	rvf	1	0	50259000	enabled	3	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/LB2/variants/lb0.c	rvf	2	0	50225000	enabled	3	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/Z6.U/variants/Z6.U0.c	baseline	1	0	51509000		18	0	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	84265776805b9202e2314a92dee99821937388a7525f06505e9f48f57cc0f1a0
correct/litmus/Z6.U/variants/Z6.U0.c	baseline	2	0	51555000		18	0	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	84265776805b9202e2314a92dee99821937388a7525f06505e9f48f57cc0f1a0
correct/litmus/Z6.U/variants/Z6.U0.c	rvf	1	0	50707000	native-fallback reason=atomic read-modify-write instruction	18	0	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	84265776805b9202e2314a92dee99821937388a7525f06505e9f48f57cc0f1a0
correct/litmus/Z6.U/variants/Z6.U0.c	rvf	2	0	51978000	native-fallback reason=atomic read-modify-write instruction	18	0	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	84265776805b9202e2314a92dee99821937388a7525f06505e9f48f57cc0f1a0
correct/litmus/TC1/variants/tc10.c	baseline	1	0	51037000		3	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/TC1/variants/tc10.c	baseline	2	0	50744000		3	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/TC1/variants/tc10.c	rvf	1	0	50076000	enabled	3	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/TC1/variants/tc10.c	rvf	2	0	50400000	enabled	3	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/cii/variants/cii0.c	baseline	1	0	51501000		6	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	6f56150db94902f011e8b6ea6423ecea1e3e5c9ef07e9f3ee2a2d2101c5b797c
correct/litmus/cii/variants/cii0.c	baseline	2	0	51258000		6	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	6f56150db94902f011e8b6ea6423ecea1e3e5c9ef07e9f3ee2a2d2101c5b797c
correct/litmus/cii/variants/cii0.c	rvf	1	0	50184000	native-fallback reason=atomic read-modify-write instruction	6	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	6f56150db94902f011e8b6ea6423ecea1e3e5c9ef07e9f3ee2a2d2101c5b797c
correct/litmus/cii/variants/cii0.c	rvf	2	0	50960000	native-fallback reason=atomic read-modify-write instruction	6	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	6f56150db94902f011e8b6ea6423ecea1e3e5c9ef07e9f3ee2a2d2101c5b797c
correct/litmus/wcii/variants/wcii0.c	baseline	1	0	52351000		24	0	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	1ab70acfcd74e98d3787f66b376af72a99fbf803174ffcbbbeefda191a95eec7
correct/litmus/wcii/variants/wcii0.c	baseline	2	0	52463000		24	0	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	1ab70acfcd74e98d3787f66b376af72a99fbf803174ffcbbbeefda191a95eec7
correct/litmus/wcii/variants/wcii0.c	rvf	1	0	51601000	native-fallback reason=atomic read-modify-write instruction	24	0	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	1ab70acfcd74e98d3787f66b376af72a99fbf803174ffcbbbeefda191a95eec7
correct/litmus/wcii/variants/wcii0.c	rvf	2	0	52850000	native-fallback reason=atomic read-modify-write instruction	24	0	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	1ab70acfcd74e98d3787f66b376af72a99fbf803174ffcbbbeefda191a95eec7
correct/litmus/rii/variants/rii0.c	baseline	1	0	51005000		3	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/rii/variants/rii0.c	baseline	2	0	50222000		3	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/rii/variants/rii0.c	rvf	1	0	49342000	native-fallback reason=atomic read-modify-write instruction	3	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/rii/variants/rii0.c	rvf	2	0	50081000	native-fallback reason=atomic read-modify-write instruction	3	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/ori/variants/ori0.c	baseline	1	0	50729000		5	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	c6c5b1789d72baa57700dd74d8d6221256803ec35a6eb8353833e2e3efedfa72
correct/litmus/ori/variants/ori0.c	baseline	2	0	51737000		5	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	c6c5b1789d72baa57700dd74d8d6221256803ec35a6eb8353833e2e3efedfa72
correct/litmus/ori/variants/ori0.c	rvf	1	0	50032000	native-fallback reason=atomic read-modify-write instruction	5	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	c6c5b1789d72baa57700dd74d8d6221256803ec35a6eb8353833e2e3efedfa72
