task	expected	model	method	threads	repetition	status	verdict	walltime_seconds	cputime_seconds	memory_bytes	executions	blocked
stateful01-1.yml	false	pso	cat	2	1	false(unreach-call)	false	0.054951337981037796	0.055408778	26021888	0	2
stateful01-2.yml	true	pso	cat	2	1	true	true	0.06653893401380628	0.070941194	26038272	6	
time_var_mutex.yml	true	pso	cat	2	1	true	true	0.07008171401685104	0.070552536	26062848	2	
01b_inc.yml	true	pso	cat	2	1	true	true	0.05629717104602605	0.053510146	25903104	0	1
triangular-1.yml	true	pso	cat	2	1	TIMEOUT		61.00665639800718	121.928636923	26021888		
triangular-2.yml	false	pso	cat	2	1	TIMEOUT		61.009667974023614	121.925427854	26083328		
02_inc_cas.yml	true	pso	cat	2	1	true	true	0.05763192102313042	0.054306487	25960448	0	1
28-race_reach_21-deref_read_racing.yml	false	pso	cat	2	1	false(unreach-call)	false	2.9384833539952524	4.628975847	58109952	0	
48_ticket_lock_low_contention_vs.yml	true	pso	cat	2	1	true	true	0.057155610993504524	0.053178892	25997312	0	1
28-race_reach_37-indirect_racing.yml	false	pso	cat	2	1	TIMEOUT		61.30822063103551	121.120415998	4869505024		
28-race_reach_45-escape_racing.yml	false	pso	cat	2	1	false(unreach-call)	false	0.05482058099005371	0.0526812	25964544	1	
28-race_reach_46-escape_racefree.yml	true	pso	cat	2	1	true	true	0.05956921196775511	0.056451783	26103808	2	
28-race_reach_01-simple_racing.yml	false	pso	cat	2	1	TIMEOUT		61.31973737699445	121.127534162	4869316608		
28-race_reach_11-ptr_racing.yml	false	pso	cat	2	1	TIMEOUT		61.318727052013855	120.910091882	4869390336		
circular_buffer_bad.yml	false	pso	cat	2	1	false(unreach-call)	false	0.08545180602231994	0.101296452	26116096	1	7
fib_safe-5.yml	true	pso	cat	2	1	TIMEOUT		61.00896054500481	121.659186659	26087424		
fib_safe-6.yml	true	pso	cat	2	1	TIMEOUT		61.008510147978086	121.95211275	25952256		
fib_unsafe-5.yml	false	pso	cat	2	1	TIMEOUT		61.01033680298133	121.824938164	26005504		
fib_unsafe-6.yml	false	pso	cat	2	1	TIMEOUT		61.012125041976105	121.954122685	25980928		
fib_unsafe-7.yml	false	pso	cat	2	1	TIMEOUT		61.00826271000551	121.952572573	26099712		
28-race_reach_24-sound_lock_racing.yml	false	pso	cat	2	1	TIMEOUT		61.289237156976014	121.061334974	4869406720		
lazy01.yml	false	pso	cat	2	1	false(unreach-call)	false	0.06568175100255758	0.061756314	26087424	0	3
circular_buffer_ok.yml	true	pso	cat	2	1	TIMEOUT		61.013467243989	121.74666184	26038272		
szymanski.yml	true	pso	cat	2	1	true	true	0.08398192102322355	0.097281723	26091520	6	25
dekker.yml	true	pso	cat	2	1	true	true	0.06357214297167957	0.064024019	26038272	4	6
dekker-unfair.yml	true	pso	cat	2	1	true	true	0.06163295899750665	0.061078105	26087424	4	6
unwind3-1.yml	false	pso	cat	2	1	false(unreach-call)	false	0.05933656799606979	0.057124412	26095616	1	
exponential-nondet.yml	true	pso	cat	2	1	true	true	0.05719388404395431	0.054296906	26054656	1	
unwind2-1.yml	false	pso	cat	2	1	false(unreach-call)	false	0.05574655596865341	0.053110995	26091520	3	
unwind2-100.yml	false	pso	cat	2	1	false(unreach-call)	false	0.05556523997802287	0.055126091	26087424	3	
butterfly.yml	true	pso	cat	2	1	true	true	31.06385524495272	62.057114502	26161152	64560	
43_NetBSD_sysmon_power_sliced.yml	true	pso	cat	2	1	true	true	0.05660259403521195	0.05278047	25956352	0	1
28-race_reach_06-cond_racing1.yml	false	pso	cat	2	1	TIMEOUT		61.34573863900732	121.166631502	4869419008		
queue_ok.yml	true	pso	cat	2	1	true	true	0.08951073599746451	0.119149926	26161152	2	
queue_ok_longer.yml	true	pso	cat	2	1	true	true	24.352348923974205	48.611587091	573906944	2	
queue_ok_longest.yml	true	pso	cat	2	1	TIMEOUT		61.13317957398249	122.055365648	1850163200		
queue_longer.yml	false	pso	cat	2	1	TIMEOUT		61.01630093000131	121.955792246	96161792		
queue.yml	false	pso	cat	2	1	false(unreach-call)	false	0.7687410329817794	1.474605459	26112000	2	14
singleton.yml	false	pso	cat	2	1	false(unreach-call)	false	0.06316389399580657	0.064112516	26226688	2	1
singleton_with-uninit-problems.yml	true	pso	cat	2	1	true	true	0.06224887300049886	0.066596666	26165248	4	
pthread-demo-datarace-3.yml	false	pso	cat	2	1	false(unreach-call)	false	0.19386753102298826	0.316682126	26038272	0	14
reorder_2.yml	false	pso	cat	2	1	ABORTED		0.42904133402043954	0.606729039	26210304		
twostage_3.yml	false	pso	cat	2	1	false(unreach-call)	false	0.08558727998752147	0.095936487	26353664	2	8
race-1_1-join.yml	true	pso	cat	2	1	true	true	0.0647238870151341	0.063868015	26173440	1	
race-1_3-join.yml	false	pso	cat	2	1	false(unreach-call)	false	0.0661637750454247	0.061268784	26169344	1	1
race-1_2-join.yml	false	pso	cat	2	1	false(unreach-call)	false	0.061798291048035026	0.060392679	26218496	1	1
race-4_1-thread_local_vars.yml	true	pso	cat	2	1	true	true	0.07074355601798743	0.064274579	26243072	0	1
race-2_1-container_of.yml	true	pso	cat	2	1	true	true	0.06515606900211424	0.061630283	26300416	1	
race-3_1-container_of-global.yml	true	pso	cat	2	1	true	true	0.072911165014375	0.068261236	26398720	1	
13-privatized_66-mine-W-init_true.yml	true	pso	cat	2	2	true	true	0.06861974200000986	0.065274902	25812992	1	
36-apron_41-threadenter-no-locals_unknown_1_pos.yml	false	pso	cat	2	2	false(unreach-call)	false	0.08170954504748806	0.075800357	25952256	0	
36-apron_16-traces-unprot2_true.yml	true	pso	cat	2	2	true	true	0.06592407397693023	0.059667927	25948160	1	
13-privatized_57-singlethreaded-unlock_true.yml	true	pso	cat	2	2	true	true	0.07124433299759403	0.06546992	25907200	1	
13-privatized_47-refine-protected2_true.yml	true	pso	cat	2	2	true	true	0.06158449704525992	0.054779137	25944064	2	
13-privatized_46-refine-protected1_true.yml	true	pso	cat	2	2	true	true	0.058716015017125756	0.052368111	25956352	1	
36-apron_11-traces-max-simple_true.yml	true	pso	cat	2	2	true	true	0.06799776898697019	0.067604389	25849856	2	
13-privatized_41-traces-ex-7_unknown_1_pos.yml	false	pso	cat	2	2	false(unreach-call)	false	0.06617250200361013	0.066049181	25894912	0	1
13-privatized_41-traces-ex-7_unknown_1_neg.yml	false	pso	cat	2	2	false(unreach-call)	false	0.05751902697375044	0.051715449	25944064	0	
13-privatized_40-traces-ex-6_true.yml	true	pso	cat	2	2	true	true	0.05473818501923233	0.054221027	25931776	1	1
13-privatized_58-singlethreaded-lock_true.yml	true	pso	cat	2	2	true	true	0.05364707700209692	0.051002178	25944064	1	
13-privatized_44-traces-mine2_true.yml	true	pso	cat	2	2	true	true	0.06245664297603071	0.061983741	25907200	1	1
13-privatized_18-first-reads_unknown_2_pos.yml	false	pso	cat	2	2	false(unreach-call)	false	0.06588599504902959	0.065241254	25919488	0	1
13-privatized_18-first-reads_unknown_1_neg.yml	false	pso	cat	2	2	false(unreach-call)	false	0.0548639019834809	0.052002844	25960448	0	1
13-privatized_36-traces-ex-3_true.yml	true	pso	cat	2	2	true	true	0.05596443702233955	0.053362412	25935872	3	
13-privatized_18-first-reads_true.yml	true	pso	cat	2	2	true	true	0.06872945098439232	0.068057304	25960448	2	
13-privatized_35-traces-ex-2_true.yml	true	pso	cat	2	2	true	true	0.059031986980699	0.058053886	25952256	2	2
13-privatized_37-traces-ex-4_true.yml	true	pso	cat	2	2	true	true	0.07525010698009282	0.073987994	25960448	2	
13-privatized_38-traces-ex-4-switch_true.yml	true	pso	cat	2	2	true	true	0.07092930702492595	0.064554152	25931776	2	2
13-privatized_19-publish-precision_unknown_1_pos.yml	false	pso	cat	2	2	false(unreach-call)	false	0.06682532100239769	0.064221194	25882624	1	
13-privatized_19-publish-precision_unknown_2_pos.yml	false	pso	cat	2	2	false(unreach-call)	false	0.05616743100108579	0.05501783	25890816	0	
13-privatized_19-publish-precision_unknown_1_neg.yml	false	pso	cat	2	2	false(unreach-call)	false	0.05730784696061164	0.053263993	25899008	0	
13-privatized_19-publish-precision_unknown_2_neg.yml	false	pso	cat	2	2	false(unreach-call)	false	0.05664968001656234	0.054698737	25882624	1	
13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	true	pso	cat	2	2	true	true	0.053998859017156065	0.051820994	25907200	2	2
13-privatized_01-priv_nr_true.yml	true	pso	cat	2	2	true	true	0.0695429160259664	0.066220851	25956352	2	
13-privatized_19-publish-precision_true.yml	true	pso	cat	2	2	true	true	0.06970298395026475	0.067535291	25976832	3	
13-privatized_42-traces-ex-mini_true.yml	true	pso	cat	2	2	true	true	0.05817798199132085	0.054675279	25956352	2	
13-privatized_33-traces-v-matters_true.yml	true	pso	cat	2	2	true	true	0.06119912501890212	0.056692436	25960448	1	2
13-privatized_25-struct_nr_true.yml	true	pso	cat	2	2	true	true	0.062090452993288636	0.055273995	25903104	2	
13-privatized_69-refine-protected-loop-interval_true.yml	true	pso	cat	2	2	true	true	0.07135040999855846	0.066839782	26091520	0	1
36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	false	pso	cat	2	2	false(unreach-call)	false	0.05776517797494307	0.053949781	25960448	0	
13-privatized_31-traces-mine-vs-mutex_true.yml	true	pso	cat	2	2	true	true	0.05747527099447325	0.056982337	25944064	4	
13-privatized_20-publish-regression_true.yml	true	pso	cat	2	2	true	true	0.06392490898724645	0.061107783	26009600	2	
13-privatized_30-traces-oplus-vs-meet_true.yml	true	pso	cat	2	2	true	true	0.055436594993807375	0.05529507	25907200	2	2
13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	true	pso	cat	2	2	true	true	0.05848508403869346	0.060781922	25976832	3	2
13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	true	pso	cat	2	2	true	true	0.054179943981580436	0.051204891	25997312	1	1
13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	true	pso	cat	2	2	true	true	0.06347274902509525	0.059325527	26017792	0	1
13-privatized_29-multiple-protecting2-vesal_true.yml	true	pso	cat	2	2	true	true	0.0636568830232136	0.066157581	25952256	4	
13-privatized_24-multiple-protecting_true.yml	true	pso	cat	2	2	true	true	0.0868971690069884	0.117140232	26030080	7	
36-apron_21-traces-cluster-based_true.yml	true	pso	cat	2	2	true	true	0.07428875303594396	0.075401961	25972736	6	2
36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	true	pso	cat	2	2	true	true	0.0654489430016838	0.058632876	25956352	1	
13-privatized_27-multiple-protecting2_true.yml	true	pso	cat	2	2	true	true	0.16067036997992545	0.255365553	26091520	26	
14_spin2003.yml	true	pso	cat	2	2	true	true	0.05333782802335918	0.049573635	25939968	0	1
29_conditionals_vs.yml	true	pso	cat	2	2	true	true	0.07334848202299327	0.065585309	25837568	0	1
48_ticket_lock_low_contention_vs-pthread.yml	true	pso	cat	2	2	true	true	0.06141140899853781	0.057435701	25907200	0	1
46_monabsex2_vs.yml	true	pso	cat	2	2	true	true	0.056526519008912146	0.05333747	25853952	0	1
45_monabsex1_vs.yml	true	pso	cat	2	2	true	true	0.05490936600835994	0.051705326	25956352	0	1
stateful01-1.yml	false	pso	cat	2	2	false(unreach-call)	false	0.05639967799652368	0.052477648	26042368	0	2
stateful01-2.yml	true	pso	cat	2	2	true	true	0.06851925404043868	0.074301866	26083328	6	
time_var_mutex.yml	true	pso	cat	2	2	true	true	0.058830325957387686	0.059126259	26001408	2	
01b_inc.yml	true	pso	cat	2	2	true	true	0.05798752803821117	0.055128661	25960448	0	1
triangular-1.yml	true	pso	cat	2	2	TIMEOUT		61.00823579198914	121.780813083	26071040		
triangular-2.yml	false	pso	cat	2	2	TIMEOUT		61.01242662995355	121.899817328	26116096		
02_inc_cas.yml	true	pso	cat	2	2	true	true	0.0551599360187538	0.051511584	25985024	0	1
28-race_reach_21-deref_read_racing.yml	false	pso	cat	2	2	false(unreach-call)	false	2.9800545659963973	4.731153669	59240448	0	
48_ticket_lock_low_contention_vs.yml	true	pso	cat	2	2	true	true	0.06838440702995285	0.067628088	25923584	0	1
28-race_reach_37-indirect_racing.yml	false	pso	cat	2	2	TIMEOUT		61.31310319795739	121.133029735	4869509120		
28-race_reach_45-escape_racing.yml	false	pso	cat	2	2	false(unreach-call)	false	0.057823985000140965	0.05508034	26042368	1	
28-race_reach_46-escape_racefree.yml	true	pso	cat	2	2	true	true	0.05783095903461799	0.055443464	26025984	2	
28-race_reach_01-simple_racing.yml	false	pso	cat	2	2	TIMEOUT		61.3060985020129	121.116358598	4869308416		
28-race_reach_11-ptr_racing.yml	false	pso	cat	2	2	TIMEOUT		61.30845612497069	121.086580548	4869337088		
circular_buffer_bad.yml	false	pso	cat	2	2	false(unreach-call)	false	0.07777953101322055	0.091856404	26140672	1	7
fib_safe-5.yml	true	pso	cat	2	2	TIMEOUT		61.010308952012565	121.690953187	26087424		
fib_safe-6.yml	true	pso	cat	2	2	TIMEOUT		61.01053100998979	121.94465399	25989120		
fib_unsafe-5.yml	false	pso	cat	2	2	TIMEOUT		61.009899624972604	121.938916916	25993216		
fib_unsafe-6.yml	false	pso	cat	2	2	TIMEOUT		61.008037203981075	121.724635561	26083328		
fib_unsafe-7.yml	false	pso	cat	2	2	TIMEOUT		61.00916566699743	121.952413212	26091520		
28-race_reach_24-sound_lock_racing.yml	false	pso	cat	2	2	TIMEOUT		61.30049884499749	121.104468316	4869369856		
lazy01.yml	false	pso	cat	2	2	false(unreach-call)	false	0.06932209199294448	0.064191666	26091520	0	3
circular_buffer_ok.yml	true	pso	cat	2	2	TIMEOUT		61.01033504400402	121.921000173	26083328		
szymanski.yml	true	pso	cat	2	2	true	true	0.07887071499135345	0.090433237	26091520	6	25
dekker.yml	true	pso	cat	2	2	true	true	0.06863493600394577	0.066487521	26095616	4	6
dekker-unfair.yml	true	pso	cat	2	2	true	true	0.06369119399460033	0.062327824	26087424	4	6
unwind3-1.yml	false	pso	cat	2	2	false(unreach-call)	false	0.0590007760329172	0.055380377	26091520	1	
exponential-nondet.yml	true	pso	cat	2	2	true	true	0.06269014999270439	0.057422915	26091520	1	
unwind2-1.yml	false	pso	cat	2	2	false(unreach-call)	false	0.05946441099513322	0.056138406	26083328	3	
unwind2-100.yml	false	pso	cat	2	2	false(unreach-call)	false	0.05845469597261399	0.055480542	26083328	3	
butterfly.yml	true	pso	cat	2	2	true	true	46.07024646602804	92.07537885	26214400	64560	
43_NetBSD_sysmon_power_sliced.yml	true	pso	cat	2	2	true	true	0.05624382401583716	0.055359527	25952256	0	1
28-race_reach_06-cond_racing1.yml	false	pso	cat	2	2	TIMEOUT		61.35230861901073	121.172781561	4869414912		
queue_ok.yml	true	pso	cat	2	2	true	true	0.09521106799365953	0.125531529	26107904	2	
queue_ok_longer.yml	true	pso	cat	2	2	true	true	23.56806222902378	47.041614779	571682816	2	
queue_ok_longest.yml	true	pso	cat	2	2	TIMEOUT		61.1215227979701	121.833566479	2301755392		
queue_longer.yml	false	pso	cat	2	2	TIMEOUT		61.01456668501487	121.950968431	89853952		
queue.yml	false	pso	cat	2	2	false(unreach-call)	false	1.281676915998105	2.4917209	26185728	2	14
singleton.yml	false	pso	cat	2	2	false(unreach-call)	false	0.06523780402494594	0.065056553	26177536	2	1
singleton_with-uninit-problems.yml	true	pso	cat	2	2	true	true	0.066545067995321	0.066744755	26181632	4	
pthread-demo-datarace-3.yml	false	pso	cat	2	2	false(unreach-call)	false	0.18620788800762966	0.304786318	26062848	0	15
reorder_2.yml	false	pso	cat	2	2	false(unreach-call)	false	0.35192257998278365	0.632861354	26222592	60	14
twostage_3.yml	false	pso	cat	2	2	false(unreach-call)	false	0.08728019002592191	0.097236304	26288128	2	8
race-1_1-join.yml	true	pso	cat	2	2	true	true	0.06781452498398721	0.059962235	26136576	1	
race-1_3-join.yml	false	pso	cat	2	2	false(unreach-call)	false	0.06413375999545678	0.062549255	26202112	1	1
race-1_2-join.yml	false	pso	cat	2	2	false(unreach-call)	false	0.06612458504969254	0.062767497	26275840	1	1
race-4_1-thread_local_vars.yml	true	pso	cat	2	2	true	true	0.06537781900260597	0.061768604	26312704	0	1
race-2_1-container_of.yml	true	pso	cat	2	2	true	true	0.07356736896326765	0.065528658	26251264	1	
race-3_1-container_of-global.yml	true	pso	cat	2	2	true	true	0.06223842001054436	0.058478424	26312704	1	
13-privatized_66-mine-W-init_true.yml	true	pso	cat	2	3	true	true	0.057505753997247666	0.05328819	25862144	1	
36-apron_41-threadenter-no-locals_unknown_1_pos.yml	false	pso	cat	2	3	false(unreach-call)	false	0.07139450596878305	0.06608699	25907200	0	
36-apron_16-traces-unprot2_true.yml	true	pso	cat	2	3	true	true	0.06578266102587804	0.062657334	25829376	1	
13-privatized_57-singlethreaded-unlock_true.yml	true	pso	cat	2	3	true	true	0.06409116700524464	0.061449457	25911296	1	
13-privatized_47-refine-protected2_true.yml	true	pso	cat	2	3	true	true	0.06712316896300763	0.062630892	25960448	2	
13-privatized_46-refine-protected1_true.yml	true	pso	cat	2	3	true	true	0.06586749001871794	0.063329785	25915392	1	
36-apron_11-traces-max-simple_true.yml	true	pso	cat	2	3	true	true	0.0701395669602789	0.069329399	25903104	2	
13-privatized_41-traces-ex-7_unknown_1_pos.yml	false	pso	cat	2	3	false(unreach-call)	false	0.06531150900991634	0.063248146	25915392	0	1
13-privatized_41-traces-ex-7_unknown_1_neg.yml	false	pso	cat	2	3	false(unreach-call)	false	0.06552187498891726	0.064924471	25866240	0	
13-privatized_40-traces-ex-6_true.yml	true	pso	cat	2	3	true	true	0.06796285999007523	0.062396735	25903104	1	1
13-privatized_58-singlethreaded-lock_true.yml	true	pso	cat	2	3	true	true	0.06741313397651538	0.060791716	25866240	1	
13-privatized_44-traces-mine2_true.yml	true	pso	cat	2	3	true	true	0.05472775298403576	0.05112992	25952256	1	1
13-privatized_18-first-reads_unknown_2_pos.yml	false	pso	cat	2	3	false(unreach-call)	false	0.05919201602227986	0.055105573	26054656	0	1
13-privatized_18-first-reads_unknown_1_neg.yml	false	pso	cat	2	3	false(unreach-call)	false	0.05851270299172029	0.05514744	26017792	0	1
13-privatized_36-traces-ex-3_true.yml	true	pso	cat	2	3	true	true	0.06765218498185277	0.067752252	25866240	3	
13-privatized_18-first-reads_true.yml	true	pso	cat	2	3	true	true	0.06943991902517155	0.065319171	25886720	2	
13-privatized_35-traces-ex-2_true.yml	true	pso	cat	2	3	true	true	0.06281508301617578	0.058805934	25862144	2	2
13-privatized_37-traces-ex-4_true.yml	true	pso	cat	2	3	true	true	0.06551638100063428	0.054911649	25997312	2	
13-privatized_38-traces-ex-4-switch_true.yml	true	pso	cat	2	3	true	true	0.07064168399665505	0.066945796	25960448	2	2
13-privatized_19-publish-precision_unknown_1_pos.yml	false	pso	cat	2	3	false(unreach-call)	false	0.06574616098077968	0.062807951	25993216	1	
13-privatized_19-publish-precision_unknown_2_pos.yml	false	pso	cat	2	3	false(unreach-call)	false	0.05955148598877713	0.053634971	26050560	0	
13-privatized_19-publish-precision_unknown_1_neg.yml	false	pso	cat	2	3	false(unreach-call)	false	0.06749371899059042	0.063778038	25952256	0	
13-privatized_19-publish-precision_unknown_2_neg.yml	false	pso	cat	2	3	false(unreach-call)	false	0.056030377978459	0.055621211	25956352	1	
13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	true	pso	cat	2	3	true	true	0.05643379001412541	0.054940234	25989120	2	2
13-privatized_01-priv_nr_true.yml	true	pso	cat	2	3	true	true	0.05850363604258746	0.058007104	25952256	2	
13-privatized_19-publish-precision_true.yml	true	pso	cat	2	3	true	true	0.060367573983967304	0.057774358	25911296	3	
13-privatized_42-traces-ex-mini_true.yml	true	pso	cat	2	3	true	true	0.060275383992120624	0.056807325	25935872	2	
13-privatized_33-traces-v-matters_true.yml	true	pso	cat	2	3	true	true	0.05729717802023515	0.053063206	25927680	1	2
13-privatized_25-struct_nr_true.yml	true	pso	cat	2	3	true	true	0.07491212303284556	0.070274627	25907200	2	
13-privatized_69-refine-protected-loop-interval_true.yml	true	pso	cat	2	3	true	true	0.0717688049771823	0.068407454	26038272	0	1
36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	false	pso	cat	2	3	false(unreach-call)	false	0.056817327975295484	0.05295718	25907200	0	
13-privatized_31-traces-mine-vs-mutex_true.yml	true	pso	cat	2	3	true	true	0.06545913801528513	0.063921679	25903104	4	
13-privatized_20-publish-regression_true.yml	true	pso	cat	2	3	true	true	0.05513618898112327	0.052290549	26009600	2	
13-privatized_30-traces-oplus-vs-meet_true.yml	true	pso	cat	2	3	true	true	0.055545055016409606	0.053668356	25911296	2	2
13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	true	pso	cat	2	3	true	true	0.05862287402851507	0.061141886	25997312	3	2
13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	true	pso	cat	2	3	true	true	0.06626713101286441	0.064974553	25952256	1	1
13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	true	pso	cat	2	3	true	true	0.06013478495879099	0.059135214	26038272	0	1
13-privatized_29-multiple-protecting2-vesal_true.yml	true	pso	cat	2	3	true	true	0.06031159299891442	0.063703983	25960448	4	
13-privatized_24-multiple-protecting_true.yml	true	pso	cat	2	3	true	true	0.10884315497241914	0.139250408	25956352	7	
36-apron_21-traces-cluster-based_true.yml	true	pso	cat	2	3	true	true	0.06588947196723893	0.069492217	25972736	6	2
36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	true	pso	cat	2	3	true	true	0.05815585202071816	0.053276716	26034176	1	
13-privatized_27-multiple-protecting2_true.yml	true	pso	cat	2	3	true	true	0.16395415604347363	0.262553224	26087424	26	
14_spin2003.yml	true	pso	cat	2	3	true	true	0.054001277952920645	0.051976477	25948160	0	1
29_conditionals_vs.yml	true	pso	cat	2	3	true	true	0.061054049991071224	0.054739064	25841664	0	1
48_ticket_lock_low_contention_vs-pthread.yml	true	pso	cat	2	3	true	true	0.05902697303099558	0.054774079	25956352	0	1
46_monabsex2_vs.yml	true	pso	cat	2	3	true	true	0.05590666801435873	0.054001004	25915392	0	1
45_monabsex1_vs.yml	true	pso	cat	2	3	true	true	0.057384989981073886	0.051462994	25907200	0	1
stateful01-1.yml	false	pso	cat	2	3	false(unreach-call)	false	0.07067796302726492	0.067509516	25968640	0	2
stateful01-2.yml	true	pso	cat	2	3	true	true	0.06435510597657412	0.068506566	26058752	6	
time_var_mutex.yml	true	pso	cat	2	3	true	true	0.06047453195787966	0.057048344	25952256	2	
01b_inc.yml	true	pso	cat	2	3	true	true	0.05948845500824973	0.053900761	25976832	0	1
triangular-1.yml	true	pso	cat	2	3	TIMEOUT		61.010828174999915	121.731862915	26009600		
triangular-2.yml	false	pso	cat	2	3	TIMEOUT		61.01006064901594	121.937657144	26038272		
02_inc_cas.yml	true	pso	cat	2	3	true	true	0.0728412099997513	0.065856213	26095616	0	1
28-race_reach_21-deref_read_racing.yml	false	pso	cat	2	3	false(unreach-call)	false	2.9625051760231145	4.682499365	58007552	0	
48_ticket_lock_low_contention_vs.yml	true	pso	cat	2	3	true	true	0.060100028989836574	0.054121386	25997312	0	1
28-race_reach_37-indirect_racing.yml	false	pso	cat	2	3	TIMEOUT		61.31560934399022	120.944283867	4869406720		
28-race_reach_45-escape_racing.yml	false	pso	cat	2	3	false(unreach-call)	false	0.06999758398160338	0.068388347	25923584	1	
28-race_reach_46-escape_racefree.yml	true	pso	cat	2	3	true	true	0.06042413302930072	0.059484159	25980928	2	
28-race_reach_01-simple_racing.yml	false	pso	cat	2	3	TIMEOUT		61.30292075796751	121.105809248	4869328896		
28-race_reach_11-ptr_racing.yml	false	pso	cat	2	3	TIMEOUT		61.306645394011866	121.11019519	4869365760		
circular_buffer_bad.yml	false	pso	cat	2	3	false(unreach-call)	false	0.08181535097537562	0.097758502	26112000	1	7
fib_safe-5.yml	true	pso	cat	2	3	TIMEOUT		61.010451613983605	121.938980786	25952256		
fib_safe-6.yml	true	pso	cat	2	3	TIMEOUT		61.01087810099125	121.944280597	26042368		
fib_unsafe-5.yml	false	pso	cat	2	3	TIMEOUT		61.01277691696305	121.947003689	26038272		
fib_unsafe-6.yml	false	pso	cat	2	3	TIMEOUT		61.0105786860222	121.93722265	26042368		
fib_unsafe-7.yml	false	pso	cat	2	3	TIMEOUT		61.010888422024436	121.748688974	25948160		
28-race_reach_24-sound_lock_racing.yml	false	pso	cat	2	3	TIMEOUT		61.307150096981786	121.107298119	4869431296		
lazy01.yml	false	pso	cat	2	3	false(unreach-call)	false	0.07061739498749375	0.066356753	26087424	0	3
circular_buffer_ok.yml	true	pso	cat	2	3	TIMEOUT		61.01033014297718	121.942766481	26038272		
szymanski.yml	true	pso	cat	2	3	true	true	0.08782894402975217	0.102622461	26087424	6	25
dekker.yml	true	pso	cat	2	3	true	true	0.07180238998262212	0.070392013	26083328	4	6
dekker-unfair.yml	true	pso	cat	2	3	true	true	0.06315610598539934	0.062421852	26087424	4	6
unwind3-1.yml	false	pso	cat	2	3	false(unreach-call)	false	0.06056996702682227	0.056589428	26091520	1	
exponential-nondet.yml	true	pso	cat	2	3	true	true	0.061006547999568284	0.054768846	26087424	1	
unwind2-1.yml	false	pso	cat	2	3	false(unreach-call)	false	0.06111380603397265	0.058294353	26046464	3	
unwind2-100.yml	false	pso	cat	2	3	false(unreach-call)	false	0.05924641096498817	0.056141028	26038272	3	
butterfly.yml	true	pso	cat	2	3	true	true	46.00130192301003	91.784515602	26165248	64560	
43_NetBSD_sysmon_power_sliced.yml	true	pso	cat	2	3	true	true	0.060944457014556974	0.058043506	25960448	0	1
28-race_reach_06-cond_racing1.yml	false	pso	cat	2	3	TIMEOUT		61.35341146599967	121.177007142	4869373952		
queue_ok.yml	true	pso	cat	2	3	true	true	0.09499764000065625	0.125245891	26169344	2	
queue_ok_longer.yml	true	pso	cat	2	3	true	true	23.500793276005425	46.907280104	573947904	2	
queue_ok_longest.yml	true	pso	cat	2	3	TIMEOUT		61.1330479659955	122.061116532	1850175488		
queue_longer.yml	false	pso	cat	2	3	TIMEOUT		61.01536008901894	121.96031688	87011328		
queue.yml	false	pso	cat	2	3	false(unreach-call)	false	0.8711764870095067	1.672545661	26124288	2	14
singleton.yml	false	pso	cat	2	3	false(unreach-call)	false	0.06781318096909672	0.073456948	26144768	2	1
singleton_with-uninit-problems.yml	true	pso	cat	2	3	true	true	0.06577200896572322	0.065725686	26169344	4	
pthread-demo-datarace-3.yml	false	pso	cat	2	3	false(unreach-call)	false	0.1688930030213669	0.262218477	27127808	0	14
reorder_2.yml	false	pso	cat	2	3	false(unreach-call)	false	0.14919531502528116	0.229568037	26128384	19	14
twostage_3.yml	false	pso	cat	2	3	false(unreach-call)	false	0.08686694595962763	0.104224085	26349568	2	8
race-1_1-join.yml	true	pso	cat	2	3	true	true	0.0653660999960266	0.061957769	26165248	1	
race-1_3-join.yml	false	pso	cat	2	3	false(unreach-call)	false	0.06563796900445595	0.064501874	26132480	1	1
race-1_2-join.yml	false	pso	cat	2	3	false(unreach-call)	false	0.06737611000426114	0.065878541	26275840	1	1
race-4_1-thread_local_vars.yml	true	pso	cat	2	3	true	true	0.07068430504295975	0.065154201	26238976	0	1
race-2_1-container_of.yml	true	pso	cat	2	3	true	true	0.07064285600790754	0.067825462	26312704	1	
race-3_1-container_of-global.yml	true	pso	cat	2	3	true	true	0.06263714504893869	0.061540932	26296320	1	
13-privatized_66-mine-W-init_true.yml	true	pso	cat	2	4	true	true	0.06052748399088159	0.054482282	25956352	1	
36-apron_41-threadenter-no-locals_unknown_1_pos.yml	false	pso	cat	2	4	false(unreach-call)	false	0.07117353699868545	0.067057112	25956352	0	
