archive	log	adapter_ns	adaptive_offline	base_facts_added	base_facts_removed	checkpoint_ns	copy_ns	equality_ns	eval_ops	evicted	history_ns	initialize	insert	insert_attempt_ns	materialize_ns	max_active_events	max_base_relation_density_ppm	max_base_relation_pairs	max_changed_primitives	max_current_base_bytes	max_history_base_bytes	max_inactive_events	max_stable_events	monotone_primitive_queries	offline_evals	offline_ns	oracle	peak_snapshot_equivalent_bytes	peak_undo_bytes	primitive_change_queries	profiled_queries	queue_pushes	rebuild	rebuild_ns	replace	retained_snapshot_equivalent_bytes	retained_undo_bytes	retracting_primitive_queries	rollback	rollback_insert	rollback_ns	sync_ns	unchanged	value_changes	worklist_ns
oracle-pso.2026-07-15_07-50-04.logfiles.zip	caat-pso.r01.36-apron_41-threadenter-no-locals_unknown_1_pos.yml.log	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
oracle-pso.2026-07-15_07-50-04.logfiles.zip	caat-pso.r01.13-privatized_66-mine-W-init_true.yml.log	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
oracle-pso.2026-07-15_07-50-04.logfiles.zip	caat-pso.r01.36-apron_16-traces-unprot2_true.yml.log	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
oracle-pso.2026-07-15_07-50-04.logfiles.zip	caat-pso.r01.13-privatized_47-refine-protected2_true.yml.log	0	0	341	385	5170	95267	3807	176	0	326855	1	1	233671	126684	14	612244	120	9	1112	2224	7	15	1	7	214544	11	15184	5136	9	11	176	6	215915	0	7592	0	8	0	2	65723	1476198	1	159	216114
oracle-pso.2026-07-15_07-50-04.logfiles.zip	caat-pso.r01.13-privatized_57-singlethreaded-unlock_true.yml.log	0	0	0	0	709	0	0	0	0	0	1	0	0	22999	6	555555	20	0	464	464	0	6	0	1	32167	1	3344	0	0	1	0	0	32693	0	3344	0	0	0	0	0	87192	0	0	0
oracle-pso.2026-07-15_07-50-04.logfiles.zip	caat-pso.r01.36-apron_11-traces-max-simple_true.yml.log	0	0	408	452	5008	87408	3772	185	0	375405	1	1	248753	130055	15	604444	136	9	1184	2368	7	16	1	7	252463	11	16128	5848	9	11	185	6	253940	0	8064	0	8	0	2	81545	1629843	1	174	248341
oracle-pso.2026-07-15_07-50-04.logfiles.zip	caat-pso.r01.13-privatized_46-refine-protected1_true.yml.log	0	0	3	125	2222	24497	1295	0	0	8607	1	0	48141	52196	14	560000	88	9	1040	1040	4	14	0	4	128353	4	7120	0	3	4	0	3	129410	0	7120	0	3	0	0	0	428397	0	0	0
oracle-pso.2026-07-15_07-50-04.logfiles.zip	caat-pso.r01.13-privatized_41-traces-ex-7_unknown_1_pos.yml.log	0	0	0	0	857	0	0	0	0	0	1	0	0	22850	13	544378	92	0	968	968	0	13	0	1	34051	1	6648	0	0	1	0	0	34850	0	6648	0	0	0	0	0	95540	0	0	0
oracle-pso.2026-07-15_07-50-04.logfiles.zip	caat-pso.r01.13-privatized_41-traces-ex-7_unknown_1_neg.yml.log	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
oracle-pso.2026-07-15_07-50-04.logfiles.zip	caat-pso.r01.13-privatized_58-singlethreaded-lock_true.yml.log	0	0	0	0	649	0	0	0	0	0	1	0	0	16392	6	555555	20	0	464	464	0	6	0	1	29085	1	3344	0	0	1	0	0	29445	0	3344	0	0	0	0	0	69541	0	0	0
oracle-pso.2026-07-15_07-50-04.logfiles.zip	caat-pso.r01.13-privatized_40-traces-ex-6_true.yml.log	0	0	457	543	3457	61476	2932	0	0	23595	1	0	109461	126189	19	598337	216	9	1544	1544	12	21	0	8	308470	9	10424	0	7	9	0	7	309936	0	10424	0	7	0	0	0	1229591	1	0	0
oracle-pso.2026-07-15_07-50-04.logfiles.zip	caat-pso.r01.13-privatized_18-first-reads_unknown_2_pos.yml.log	0	0	0	0	1003	0	0	0	0	0	1	0	0	15129	8	531250	34	0	608	608	0	8	0	1	21855	1	4288	0	0	1	0	0	22243	0	4288	0	0	0	0	0	68436	0	0	0
oracle-pso.2026-07-15_07-50-04.logfiles.zip	caat-pso.r01.13-privatized_44-traces-mine2_true.yml.log	0	0	178	199	1671	22819	472	0	0	2112	1	0	32449	45931	14	544378	92	9	1544	1544	9	21	0	3	92360	3	10424	0	2	3	0	2	93165	0	10424	0	2	0	0	0	328803	0	0	0
oracle-pso.2026-07-15_07-50-04.logfiles.zip	caat-pso.r01.13-privatized_18-first-reads_unknown_1_neg.yml.log	0	0	0	0	777	0	0	0	0	0	1	0	0	15320	8	531250	34	0	608	608	0	8	0	1	29809	1	4288	0	0	1	0	0	30470	0	4288	0	0	0	0	0	68393	0	0	0
oracle-pso.2026-07-15_07-50-04.logfiles.zip	caat-pso.r01.13-privatized_18-first-reads_true.yml.log	0	0	388	432	3079	50654	2739	0	0	18565	1	0	90091	96745	15	612244	136	9	1184	1184	7	16	0	10	228035	11	8064	0	9	11	0	9	229342	0	8064	0	9	0	0	0	864645	1	0	0
oracle-pso.2026-07-15_07-50-04.logfiles.zip	caat-pso.r01.13-privatized_35-traces-ex-2_true.yml.log	0	0	1271	1351	9810	216881	8037	684	0	2722133	1	1	577300	341876	24	628099	342	9	1832	3664	14	25	1	19	605411	31	24624	9472	29	31	684	18	607563	0	12312	0	28	0	10	696980	6585308	1	654	1411750
oracle-pso.2026-07-15_07-50-04.logfiles.zip	caat-pso.r01.13-privatized_36-traces-ex-3_true.yml.log	0	0	1240	1402	12239	227526	10290	560	0	2146383	1	2	773563	384381	21	650887	270	9	1616	3232	16	22	2	18	685121	29	21792	8392	26	29	560	17	687870	0	10896	0	24	0	7	522157	6395878	2	539	1280296
oracle-pso.2026-07-15_07-50-04.logfiles.zip	caat-pso.r01.13-privatized_37-traces-ex-4_true.yml.log	0	0	1165	1245	12634	239975	10203	684	0	3856188	1	1	734106	424122	24	614958	342	9	1832	3664	14	25	1	17	759787	29	24624	9472	27	29	684	16	762160	0	12312	0	26	0	10	926788	8674033	1	654	2075957
oracle-pso.2026-07-15_07-50-04.logfiles.zip	caat-pso.r01.13-privatized_19-publish-precision_unknown_1_pos.yml.log	0	0	0	0	731	0	0	0	0	0	1	0	0	16550	13	639053	108	0	968	968	0	13	0	1	24860	1	6648	0	0	1	0	0	25284	0	6648	0	0	0	0	0	66172	0	0	0
oracle-pso.2026-07-15_07-50-04.logfiles.zip	caat-pso.r01.13-privatized_19-publish-precision_unknown_2_pos.yml.log	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
oracle-pso.2026-07-15_07-50-04.logfiles.zip	caat-pso.r01.13-privatized_19-publish-precision_unknown_2_neg.yml.log	0	0	0	0	594	0	0	0	0	0	1	0	0	19944	13	639053	108	0	968	968	0	13	0	1	25938	1	6648	0	0	1	0	0	26402	0	6648	0	0	0	0	0	77720	0	0	0
oracle-pso.2026-07-15_07-50-04.logfiles.zip	caat-pso.r01.13-privatized_38-traces-ex-4-switch_true.yml.log	0	0	1271	1351	13278	257621	9634	684	0	3109657	1	1	722974	430951	24	628099	342	9	1832	3664	14	25	1	19	821934	31	24624	9472	29	31	684	18	824756	0	12312	0	28	0	10	802676	7938227	1	654	1625907
oracle-pso.2026-07-15_07-50-04.logfiles.zip	caat-pso.r01.13-privatized_19-publish-precision_unknown_1_neg.yml.log	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
oracle-pso.2026-07-15_07-50-04.logfiles.zip	caat-pso.r01.13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml.log	0	0	1269	1495	13887	255055	10023	504	0	2695027	1	1	746016	449028	24	628099	342	9	1832	3664	14	25	1	21	902464	30	24624	9472	28	30	504	20	905523	0	12312	0	27	0	7	630182	7754436	1	483	1455757
oracle-pso.2026-07-15_07-50-04.logfiles.zip	caat-pso.r01.13-privatized_01-priv_nr_true.yml.log	0	0	850	906	4031	75139	4139	0	0	41891	1	0	153104	162910	21	580498	256	9	1616	1616	10	22	0	10	428473	11	10896	0	9	11	0	9	430148	0	10896	0	9	0	0	0	1675415	1	0	0
oracle-pso.2026-07-15_07-50-04.logfiles.zip	caat-pso.r01.13-privatized_19-publish-precision_true.yml.log	0	0	1227	1341	7088	168103	8545	0	0	132465	1	0	377600	331377	22	642857	254	9	1688	1688	15	23	0	33	976153	35	11368	0	32	35	0	32	980066	0	11368	0	32	0	0	0	4017887	2	0	0
oracle-pso.2026-07-15_07-50-04.logfiles.zip	caat-pso.r01.13-privatized_25-struct_nr_true.yml.log	0	0	850	906	3227	53572	2949	0	0	30343	1	0	109470	127866	21	580498	256	9	1616	1616	10	22	0	10	306055	11	10896	0	9	11	0	9	307462	0	10896	0	9	0	0	0	1230882	1	0	0
oracle-pso.2026-07-15_07-50-04.logfiles.zip	caat-pso.r01.13-privatized_42-traces-ex-mini_true.yml.log	0	0	990	1118	7204	131185	5376	376	0	1645464	1	1	493718	256373	25	627599	388	9	1904	3808	12	26	1	14	506394	21	25568	9832	19	21	376	13	508193	0	12784	0	18	0	5	377002	4632239	1	360	979885
oracle-pso.2026-07-15_07-50-04.logfiles.zip	caat-pso.r01.13-privatized_31-traces-mine-vs-mutex_true.yml.log	0	0	3631	3902	26216	533969	26080	1276	0	7825858	1	2	1858356	1163483	29	628099	486	9	2192	4384	24	30	2	64	2692935	87	29344	11272	83	87	1276	63	2700200	0	14672	0	81	0	18	2020485	22643509	3	1242	4003015
oracle-pso.2026-07-15_07-50-04.logfiles.zip	caat-pso.r01.13-privatized_33-traces-v-matters_true.yml.log	0	0	722	879	4308	85793	3508	42	0	39994	1	1	348892	184274	23	604914	320	9	1976	3952	16	27	1	9	414936	11	26512	7584	9	11	42	8	416796	0	13256	0	8	0	0	0	2126487	1	34	132338
oracle-pso.2026-07-15_07-50-04.logfiles.zip	caat-pso.r01.13-privatized_69-refine-protected-loop-interval_true.yml.log	0	0	0	0	652	0	0	0	0	0	1	0	0	19637	10	640000	64	0	752	752	0	10	0	1	32771	1	5232	0	0	1	0	0	33154	0	5232	0	0	0	0	0	91510	0	0	0
oracle-pso.2026-07-15_07-50-04.logfiles.zip	caat-pso.r01.13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml.log	0	0	0	0	630	0	0	0	0	0	1	0	0	13196	10	640000	64	0	752	752	0	10	0	1	28371	1	5232	0	0	1	0	0	28712	0	5232	0	0	0	0	0	66495	0	0	0
oracle-pso.2026-07-15_07-50-04.logfiles.zip	caat-pso.r01.13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml.log	0	0	779	865	3141	69737	3445	0	0	50527	1	0	148366	171974	26	581632	368	9	2048	2048	19	28	0	12	437480	13	13728	0	11	13	0	11	439072	0	13728	0	11	0	0	0	1917861	1	0	0
oracle-pso.2026-07-15_07-50-04.logfiles.zip	caat-pso.r01.13-privatized_20-publish-regression_true.yml.log	0	0	1014	1058	5317	114375	6978	0	0	91549	1	0	263511	266221	23	632812	288	9	1760	1760	15	24	0	18	758072	19	11840	0	17	19	0	17	760938	0	11840	0	17	0	0	0	3101171	1	0	0
oracle-pso.2026-07-15_07-50-04.logfiles.zip	caat-pso.r01.36-apron_17-traces-rpb-litmus_unknown_1_neg.yml.log	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
oracle-pso.2026-07-15_07-50-04.logfiles.zip	caat-pso.r01.13-privatized_30-traces-oplus-vs-meet_true.yml.log	0	0	1304	1388	6230	182551	7199	0	0	172279	1	0	405579	333807	25	639053	366	9	1904	1904	14	26	0	30	986486	31	12784	0	29	31	0	29	989679	0	12784	0	29	0	0	0	4171900	1	0	0
oracle-pso.2026-07-15_07-50-04.logfiles.zip	caat-pso.r01.13-privatized_29-multiple-protecting2-vesal_true.yml.log	0	0	4678	5046	27192	573677	27288	1398	0	12046882	1	2	2499987	1465395	35	640000	728	9	2624	5248	24	36	2	66	3263852	91	35008	13432	87	91	1398	65	3271688	0	17504	0	85	0	20	3053208	31526722	3	1360	6227709
oracle-pso.2026-07-15_07-50-04.logfiles.zip	caat-pso.r01.13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml.log	0	0	3788	4141	25545	638183	29087	638	0	7595609	1	1	2401390	1563076	35	642857	728	9	2624	5248	25	36	1	66	4278053	78	35008	13432	75	78	638	65	4286977	0	17504	0	74	0	9	1834995	29195117	2	621	3709177
oracle-pso.2026-07-15_07-50-04.logfiles.zip	caat-pso.r01.36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml.log	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
oracle-pso.2026-07-15_07-50-04.logfiles.zip	caat-pso.r01.36-apron_21-traces-cluster-based_true.yml.log	0	0	6169	6285	28806	565900	29486	1419	0	10078184	1	5	3123307	1472932	34	754437	866	9	2552	5104	20	35	5	63	3104778	91	34064	13072	85	91	1419	62	3112582	0	17032	0	80	0	18	2339208	29498767	5	1361	5911760
oracle-pso.2026-07-15_07-50-04.logfiles.zip	caat-pso.r01.14_spin2003.yml.log	0	0	0	0	506	0	0	0	0	0	1	0	0	13209	12	611111	88	0	896	896	0	12	0	1	29472	1	6176	0	0	1	0	0	29714	0	6176	0	0	0	0	0	67520	0	0	0
oracle-pso.2026-07-15_07-50-04.logfiles.zip	caat-pso.r01.stateful01-1.yml.log	0	0	2057	1196	3092	110083	1690	0	0	79193	1	0	223127	163341	31	739583	688	10	2624	2624	11	36	0	10	406526	10	17504	0	9	10	0	9	407998	0	17504	0	9	0	0	0	1756758	0	0	0
oracle-pso.2026-07-15_07-50-04.logfiles.zip	caat-pso.r01.46_monabsex2_vs.yml.log	0	0	8	378	2389	47673	2192	0	0	33823	1	0	103218	88787	21	628099	220	9	1544	1544	10	21	0	9	275472	9	10424	0	8	9	0	8	276390	0	10424	0	8	0	0	0	1029989	0	0	0
oracle-pso.2026-07-15_07-50-04.logfiles.zip	caat-pso.r01.48_ticket_lock_low_contention_vs-pthread.yml.log	0	0	0	0	807	0	0	0	0	0	1	0	0	17256	12	611111	88	0	896	896	0	12	0	1	33715	1	6176	0	0	1	0	0	34204	0	6176	0	0	0	0	0	85367	0	0	0
oracle-pso.2026-07-15_07-50-04.logfiles.zip	caat-pso.r01.29_conditionals_vs.yml.log	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
oracle-pso.2026-07-15_07-50-04.logfiles.zip	caat-pso.r01.stateful01-2.yml.log	0	0	7218	7094	27985	671658	42281	61	0	1614418	1	1	2992803	2096843	34	743801	826	10	2624	5248	19	36	1	122	6347417	126	35008	12568	122	126	61	121	6361352	0	17504	0	121	0	0	0	29827545	3	59	276239
oracle-pso.2026-07-15_07-50-04.logfiles.zip	caat-pso.r01.45_monabsex1_vs.yml.log	0	0	3	143	1267	15310	915	0	0	7624	1	0	32658	38401	16	625000	146	9	1184	1184	4	16	0	4	93784	4	8064	0	3	4	0	3	94373	0	8064	0	3	0	0	0	322658	0	0	0
oracle-pso.2026-07-15_07-50-04.logfiles.zip	caat-pso.r01.time_var_mutex.yml.log	0	0	1815	1618	5602	136859	6548	0	0	174333	1	0	378314	357679	30	740740	654	10	2408	2408	14	33	0	22	927537	23	16088	0	21	23	0	21	930745	0	16088	0	21	0	0	0	4252742	1	0	0
oracle-pso.2026-07-15_07-50-04.logfiles.zip	caat-pso.r01.01b_inc.yml.log	0	0	4	200	2061	29461	1492	0	0	17917	1	0	60228	77273	21	585937	220	9	1544	1544	5	21	0	5	193930	5	10424	0	4	5	0	4	194803	0	10424	0	4	0	0	0	718614	0	0	0
oracle-pso.2026-07-15_07-50-04.logfiles.zip	caat-pso.r01.02_inc_cas.yml.log	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
oracle-pso.2026-07-15_07-50-04.logfiles.zip	caat-pso.r01.48_ticket_lock_low_contention_vs.yml.log	0	0	3	349	1211	14436	1096	0	0	16826	1	0	44975	58910	25	585937	304	9	1832	1832	9	25	0	4	149983	4	12312	0	3	4	0	3	150737	0	12312	0	3	0	0	0	549488	0	0	0
oracle-pso.2026-07-15_07-50-04.logfiles.zip	caat-pso.r01.28-race_reach_45-escape_racing.yml.log	0	0	0	0	635	0	0	0	0	0	1	0	0	21343	19	576177	208	0	1400	1400	0	19	0	1	31359	1	9480	0	0	1	0	0	31697	0	9480	0	0	0	0	0	84325	0	0	0
oracle-pso.2026-07-15_07-50-04.logfiles.zip	caat-pso.r01.28-race_reach_46-escape_racefree.yml.log	0	0	1475	1563	5045	154499	7621	0	0	183362	1	0	405449	365868	28	607709	450	9	2120	2120	16	29	0	28	1108503	29	14200	0	27	29	0	27	1111391	0	14200	0	27	0	0	0	4796906	1	0	0
oracle-pso.2026-07-15_07-50-04.logfiles.zip	caat-pso.r01.13-privatized_24-multiple-protecting_true.yml.log	0	0	18999	19842	145416	3118600	180911	5849	0	140096251	1	3	21337338	14108407	56	606481	1798	9	4136	8272	46	57	3	335	36748746	432	54832	20992	425	432	5849	334	36792035	0	27416	0	422	0	88	35224535	354211768	6	5691	68033139
oracle-pso.2026-07-15_07-50-04.logfiles.zip	caat-pso.r01.lazy01.yml.log	0	0	1717	1043	4552	125767	5149	0	0	123595	1	0	299664	242462	26	774400	516	10	2120	2120	10	29	0	18	680616	19	14200	0	17	19	0	17	682674	0	14200	0	17	0	0	0	2946487	1	0	0
oracle-pso.2026-07-15_07-50-04.logfiles.zip	caat-pso.r01.dekker-unfair.yml.log	0	0	2592	2504	18977	319325	8917	1070	0	6574535	1	6	2119976	646363	34	740484	790	10	2552	9592	16	35	6	20	1068834	37	64392	39856	36	37	1070	19	1071300	0	17032	0	30	0	11	2511783	15059720	0	1097	3938514
oracle-pso.2026-07-15_07-50-04.logfiles.zip	caat-pso.r01.unwind3-1.yml.log	0	0	118	4	1033	12031	577	0	0	10502	1	0	29008	36807	18	617283	200	9	1328	1328	0	18	0	3	86095	3	9008	0	2	3	0	2	86604	0	9008	0	2	0	0	0	293265	0	0	0
oracle-pso.2026-07-15_07-50-04.logfiles.zip	caat-pso.r01.dekker.yml.log	0	0	2492	2404	17816	313440	8810	1070	0	6540916	1	6	2090127	620592	34	740484	790	10	2552	9592	16	35	6	18	948748	35	64392	39856	34	35	1070	17	950945	0	17032	0	28	0	11	2502662	14614070	0	1097	3948328
oracle-pso.2026-07-15_07-50-04.logfiles.zip	caat-pso.r01.exponential-nondet.yml.log	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
oracle-pso.2026-07-15_07-50-04.logfiles.zip	caat-pso.r01.unwind2-1.yml.log	0	0	176	4	1030	13264	540	0	0	10241	1	0	36183	36925	18	709876	230	10	1328	1328	0	18	0	3	89612	3	9008	0	2	3	0	2	90196	0	9008	0	2	0	0	0	304812	0	0	0
oracle-pso.2026-07-15_07-50-04.logfiles.zip	caat-pso.r01.unwind2-100.yml.log	0	0	176	4	1041	13477	605	0	0	10365	1	0	31412	38982	18	709876	230	10	1328	1328	0	18	0	3	85599	3	9008	0	2	3	0	2	86152	0	9008	0	2	0	0	0	304220	0	0	0
oracle-pso.2026-07-15_07-50-04.logfiles.zip	caat-pso.r01.43_NetBSD_sysmon_power_sliced.yml.log	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
oracle-pso.2026-07-15_07-50-04.logfiles.zip	caat-pso.r01.szymanski.yml.log	0	0	10859	10834	124352	2280012	126849	1420	0	12832166	1	5	8473137	5324984	29	740000	572	10	2264	6208	20	31	5	356	19040807	378	42208	29288	377	378	1420	355	19092784	0	15144	0	372	0	17	2941306	95428762	0	1480	4459214
oracle-pso.2026-07-15_07-50-04.logfiles.zip	caat-pso.r01.circular_buffer_bad.yml.log	0	0	44609	42609	60408	1841977	87527	0	0	19587709	1	0	22025264	12962245	86	717971	4702	10	12880	12880	45	89	0	238	44164841	238	84600	0	237	238	0	237	44196188	0	84600	0	237	0	0	0	248139413	0	0	0
oracle-pso.2026-07-15_07-50-04.logfiles.zip	caat-pso.r01.singleton.yml.log	0	0	2953	1845	5810	134559	6547	57	0	415379	1	1	1077280	487058	45	847407	1716	10	3416	6688	22	47	1	19	1423140	21	44448	17032	19	21	57	18	1425379	0	22696	0	18	0	0	0	7634078	1	56	379700
oracle-pso.2026-07-15_07-50-04.logfiles.zip	caat-pso.r01.race-1_3-join.yml.log	0	0	409	570	3216	80819	2929	0	0	84253	1	0	197376	175927	26	648437	410	9	2048	2048	12	28	0	13	496859	13	13728	0	12	13	0	12	498447	0	13728	0	12	0	0	0	2191440	0	0	0
oracle-pso.2026-07-15_07-50-04.logfiles.zip	caat-pso.r01.singleton_with-uninit-problems.yml.log	0	0	6102	6353	15867	365953	21869	57	0	1445329	1	1	2472057	1474545	45	852352	1716	10	3488	6688	24	48	1	64	4978390	68	44448	17032	64	68	57	63	4985029	0	23168	0	63	0	0	0	24950848	3	56	387756
oracle-pso.2026-07-15_07-50-04.logfiles.zip	caat-pso.r01.race-1_1-join.yml.log	0	0	136	20	1174	12296	488	0	0	4642	1	0	23637	38920	15	640000	144	9	1184	1184	1	16	0	3	77213	3	8064	0	2	3	0	2	77709	0	8064	0	2	0	0	0	270322	0	0	0
oracle-pso.2026-07-15_07-50-04.logfiles.zip	caat-pso.r01.race-4_1-thread_local_vars.yml.log	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
oracle-pso.2026-07-15_07-50-04.logfiles.zip	caat-pso.r01.race-1_2-join.yml.log	0	0	409	570	3197	79203	2862	0	0	84657	1	0	200078	175827	26	648437	410	9	2048	2048	12	28	0	13	503656	13	13728	0	12	13	0	12	505129	0	13728	0	12	0	0	0	2094691	0	0	0
oracle-pso.2026-07-15_07-50-04.logfiles.zip	caat-pso.r01.race-3_1-container_of-global.yml.log	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
oracle-pso.2026-07-15_07-50-04.logfiles.zip	caat-pso.r01.race-2_1-container_of.yml.log	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
oracle-pso.2026-07-15_07-50-04.logfiles.zip	caat-pso.r01.queue_ok.yml.log	0	0	273906	229734	6934	4183486	39071	0	0	11382712	1	0	16472662	9389316	432	684800	113314	10	218456	218456	210	433	0	17	42292430	18	1431576	0	16	18	0	16	42297086	0	1431576	0	16	0	0	0	221400771	1	0	0
oracle-pso.2026-07-15_07-50-04.logfiles.zip	caat-pso.r01.twostage_3.yml.log	0	0	22596	18299	22286	742130	33691	186	0	6260178	1	3	14273140	6100165	99	783081	7528	10	14608	29216	29	101	3	66	19851375	74	191856	74840	68	74	186	65	19860772	0	95928	0	65	0	0	0	113174122	5	184	5703371
oracle-pso.2026-07-15_07-50-04.logfiles.zip	caat-pso.r01.pthread-demo-datarace-3.yml.log	0	0	88559	58	30920	9724959	2125	0	0	19654939	1	0	31325242	11250551	262	560005	38441	9	94480	94480	0	262	0	40	36506797	40	619120	0	39	40	0	39	36516913	0	619120	0	39	0	0	0	217605926	0	0	0
oracle-pso.2026-07-15_07-50-04.logfiles.zip	caat-pso.r01.13-privatized_27-multiple-protecting2_true.yml.log	0	0	77243	78149	458070	9105005	528265	16107	0	404264273	1	9	78172878	49588245	59	720533	2430	10	4424	8848	48	61	9	1297	148915273	1564	58608	23408	1545	1564	16107	1296	149074654	0	29304	0	1536	0	240	98163835	1215631576	18	15683	188097602
oracle-pso.2026-07-15_07-50-04.logfiles.zip	caat-pso.r01.28-race_reach_21-deref_read_racing.yml.log	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
oracle-pso.2026-07-15_07-50-04.logfiles.zip	caat-pso.r01.reorder_2.yml.log	0	0	479848	478255	1645687	36869081	2841722	1363	0	462429850	1	23	547873222	341379711	80	806938	4914	10	11872	23744	39	82	23	6323	1325082579	6452	155984	63480	6345	6452	1363	6322	1325857776	0	77992	0	6322	0	0	0	6598570052	106	1363	27533508
oracle-pso.2026-07-15_07-50-04.logfiles.zip	caat-pso.r01.queue.yml.log	0	0	688084	672819	1093777	64193371	3250660	0	0	1247462005	1	0	1321075316	657768911	202	737890	23880	10	59168	59168	107	205	0	2959	2706644202	2959	387768	0	2958	2959	0	2958	2707218118	0	387768	0	2958	0	0	0	15463722493	0	0	0
oracle-sc.2026-07-15_07-47-47.logfiles.zip	caat-sc.r01.13-privatized_66-mine-W-init_true.yml.log	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
oracle-sc.2026-07-15_07-47-47.logfiles.zip	caat-sc.r01.36-apron_41-threadenter-no-locals_unknown_1_pos.yml.log	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
oracle-sc.2026-07-15_07-47-47.logfiles.zip	caat-sc.r01.13-privatized_47-refine-protected2_true.yml.log	0	0	245	279	2114	26613	2364	56	0	136736	1	1	93749	66081	14	612244	120	6	960	1920	7	15	1	7	65775	11	6784	2432	9	11	56	6	66803	0	3392	0	8	0	2	26734	615175	1	63	64349
oracle-sc.2026-07-15_07-47-47.logfiles.zip	caat-sc.r01.13-privatized_57-singlethreaded-unlock_true.yml.log	0	0	0	0	677	0	0	0	0	0	1	0	0	19448	6	444444	16	0	384	384	0	6	0	1	19629	1	1448	0	0	1	0	0	20193	0	1448	0	0	0	0	0	52422	0	0	0
oracle-sc.2026-07-15_07-47-47.logfiles.zip	caat-sc.r01.36-apron_16-traces-unprot2_true.yml.log	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
oracle-sc.2026-07-15_07-47-47.logfiles.zip	caat-sc.r01.36-apron_11-traces-max-simple_true.yml.log	0	0	292	326	2186	33306	2822	56	0	153160	1	1	111583	72318	15	604444	136	6	1024	2048	7	16	1	7	75432	11	7216	2840	9	11	56	6	76601	0	3608	0	8	0	2	32310	679686	1	66	71377
