task	family	expected	previous_status	genmc_status	caat_sc_status	caat_sc_cpu_s	caat_sc_rss_mb	deagle_status	deagle_cpu_s	deagle_rss_mb	caat_log_output_bytes	source	source_missing	source_bytes	source_loc	pthread_create_calls	pthread_join_calls	mutex_ops	atomic_begin_calls	nondet_calls	assume_calls	loop_tokens	thread_routines	weak_encoding_identifiers	deagle_unwind_mode	deagle_true_incomplete_bound	deagle_log_has_failure	deagle_log_has_success	has_nondet	strict_semantics_comparable	mechanism_cluster
pthread-wmm/mix039.opt.yml	pthread-wmm	false	TIMEOUT	TIMEOUT	TIMEOUT	60.678818698	26.259456	false(unreach-call)	0.281302135	11.812864	1	/Users/sujie/Documents/Codes/sv-benchmarks/c/pthread-wmm/mix039.opt.c	False	7233	212	4	0	0	22	3	2	0	4	175	no_loops	False	True	False	True	False	loop-free weak-memory encoding / explicit-schedule explosion
pthread-wmm/mix040.opt.yml	pthread-wmm	false	TIMEOUT	TIMEOUT	TIMEOUT	60.721216719	26.128384	false(unreach-call)	0.272398379	11.743232	1	/Users/sujie/Documents/Codes/sv-benchmarks/c/pthread-wmm/mix040.opt.c	False	7139	210	4	0	0	22	3	2	0	4	175	no_loops	False	True	False	True	False	loop-free weak-memory encoding / explicit-schedule explosion
pthread-wmm/mix040_power.oepc_pso.oepc_rmo.oepc.yml	pthread-wmm	false	TIMEOUT	TIMEOUT	TIMEOUT	60.979827243	26.329088	false(unreach-call)	0.286403205	13.533184	1	/Users/sujie/Documents/Codes/sv-benchmarks/c/pthread-wmm/mix040_power.oepc_pso.oepc_rmo.oepc.c	False	8606	225	4	0	0	22	3	2	0	4	253	no_loops	False	True	False	True	False	loop-free weak-memory encoding / explicit-schedule explosion
pthread-wmm/mix040_tso.oepc.yml	pthread-wmm	false	TIMEOUT	TIMEOUT	TIMEOUT	60.677932054	26.300416	false(unreach-call)	0.293291228	12.914688	1	/Users/sujie/Documents/Codes/sv-benchmarks/c/pthread-wmm/mix040_tso.oepc.c	False	9027	233	4	0	0	22	3	2	0	4	227	no_loops	False	True	False	True	False	loop-free weak-memory encoding / explicit-schedule explosion
pthread-wmm/mix042.opt.yml	pthread-wmm	false	TIMEOUT	TIMEOUT	TIMEOUT	60.173437283	26.25536	false(unreach-call)	0.263096302	11.853824	1	/Users/sujie/Documents/Codes/sv-benchmarks/c/pthread-wmm/mix042.opt.c	False	8013	205	3	0	0	18	3	2	0	3	197	no_loops	False	True	False	True	False	loop-free weak-memory encoding / explicit-schedule explosion
pthread-wmm/mix043.oepc.yml	pthread-wmm	false	TIMEOUT	TIMEOUT	TIMEOUT	60.638949282	26.345472	false(unreach-call)	0.327737345	13.795328	1	/Users/sujie/Documents/Codes/sv-benchmarks/c/pthread-wmm/mix043.oepc.c	False	8700	227	4	0	0	22	3	2	0	4	253	no_loops	False	True	False	True	False	loop-free weak-memory encoding / explicit-schedule explosion
pthread-wmm/mix043.opt.yml	pthread-wmm	false	TIMEOUT	TIMEOUT	TIMEOUT	60.63261118	26.226688	false(unreach-call)	0.277403911	12.238848	1	/Users/sujie/Documents/Codes/sv-benchmarks/c/pthread-wmm/mix043.opt.c	False	8632	230	4	0	0	22	3	2	0	4	201	no_loops	False	True	False	True	False	loop-free weak-memory encoding / explicit-schedule explosion
pthread-wmm/mix044.opt.yml	pthread-wmm	false	TIMEOUT	TIMEOUT	TIMEOUT	60.692397799	26.23488	false(unreach-call)	0.279580401	12.20608	1	/Users/sujie/Documents/Codes/sv-benchmarks/c/pthread-wmm/mix044.opt.c	False	8538	228	4	0	0	22	3	2	0	4	201	no_loops	False	True	False	True	False	loop-free weak-memory encoding / explicit-schedule explosion
pthread-wmm/mix044_power.oepc_pso.oepc_rmo.oepc.yml	pthread-wmm	false	TIMEOUT	TIMEOUT	TIMEOUT	60.720374401	26.3168	false(unreach-call)	0.291366167	13.627392	1	/Users/sujie/Documents/Codes/sv-benchmarks/c/pthread-wmm/mix044_power.oepc_pso.oepc_rmo.oepc.c	False	8606	225	4	0	0	22	3	2	0	4	253	no_loops	False	True	False	True	False	loop-free weak-memory encoding / explicit-schedule explosion
pthread-wmm/mix044_tso.oepc.yml	pthread-wmm	false	TIMEOUT	TIMEOUT	TIMEOUT	60.526909013	26.312704	false(unreach-call)	0.343287242	13.848576	1	/Users/sujie/Documents/Codes/sv-benchmarks/c/pthread-wmm/mix044_tso.oepc.c	False	9516	238	4	0	0	22	3	2	0	4	253	no_loops	False	True	False	True	False	loop-free weak-memory encoding / explicit-schedule explosion
pthread-wmm/mix045_power.opt_pso.opt_rmo.opt_tso.oepc_tso.opt.yml	pthread-wmm	false	TIMEOUT	TIMEOUT	TIMEOUT	60.630337595	26.210304	false(unreach-call)	0.262981107	11.759616	1	/Users/sujie/Documents/Codes/sv-benchmarks/c/pthread-wmm/mix045_power.opt_pso.opt_rmo.opt_tso.oepc_tso.opt.c	False	7919	203	3	0	0	18	3	2	0	3	197	no_loops	False	True	False	True	False	loop-free weak-memory encoding / explicit-schedule explosion
pthread-wmm/mix046.oepc.yml	pthread-wmm	false	TIMEOUT	TIMEOUT	TIMEOUT	60.734214075	26.333184	false(unreach-call)	0.305662104	13.668352	1	/Users/sujie/Documents/Codes/sv-benchmarks/c/pthread-wmm/mix046.oepc.c	False	8606	225	4	0	0	22	3	2	0	4	253	no_loops	False	True	False	True	False	loop-free weak-memory encoding / explicit-schedule explosion
pthread-wmm/mix046.opt.yml	pthread-wmm	false	TIMEOUT	TIMEOUT	TIMEOUT	60.661898471	26.333184	false(unreach-call)	0.283184691	12.238848	1	/Users/sujie/Documents/Codes/sv-benchmarks/c/pthread-wmm/mix046.opt.c	False	8538	228	4	0	0	22	3	2	0	4	201	no_loops	False	True	False	True	False	loop-free weak-memory encoding / explicit-schedule explosion
pthread-wmm/mix047_power.oepc_pso.oepc_rmo.oepc.yml	pthread-wmm	false	TIMEOUT	TIMEOUT	TIMEOUT	60.6529781	26.312704	false(unreach-call)	0.323224208	13.631488	1	/Users/sujie/Documents/Codes/sv-benchmarks/c/pthread-wmm/mix047_power.oepc_pso.oepc_rmo.oepc.c	False	8512	223	4	0	0	22	3	2	0	4	253	no_loops	False	True	False	True	False	loop-free weak-memory encoding / explicit-schedule explosion
pthread-wmm/mix047_power.opt_pso.opt_rmo.opt_tso.oepc_tso.opt.yml	pthread-wmm	false	TIMEOUT	TIMEOUT	TIMEOUT	60.76502519	26.27584	false(unreach-call)	0.277952077	12.26752	1	/Users/sujie/Documents/Codes/sv-benchmarks/c/pthread-wmm/mix047_power.opt_pso.opt_rmo.opt_tso.oepc_tso.opt.c	False	8444	226	4	0	0	22	3	2	0	4	201	no_loops	False	True	False	True	False	loop-free weak-memory encoding / explicit-schedule explosion
pthread-wmm/mix050.yml	pthread-wmm	false	TIMEOUT	TIMEOUT	TIMEOUT	60.621558179	26.329088	false(unreach-call)	0.30268176	13.635584	1	/Users/sujie/Documents/Codes/sv-benchmarks/c/pthread-wmm/mix050.c	False	8538	219	4	0	0	20	3	2	0	4	253	no_loops	False	True	False	True	False	loop-free weak-memory encoding / explicit-schedule explosion
pthread-wmm/mix051_power.oepc_power.opt_pso.oepc_rmo.oepc.yml	pthread-wmm	false	TIMEOUT	TIMEOUT	TIMEOUT	60.882981192	26.271744	false(unreach-call)	0.369115544	13.852672	1	/Users/sujie/Documents/Codes/sv-benchmarks/c/pthread-wmm/mix051_power.oepc_power.opt_pso.oepc_rmo.oepc.c	False	8444	217	4	0	0	20	3	2	0	4	253	no_loops	False	True	False	True	False	loop-free weak-memory encoding / explicit-schedule explosion
pthread-wmm/mix051_pso.opt_rmo.opt_tso.opt.yml	pthread-wmm	false	TIMEOUT	TIMEOUT	TIMEOUT	60.532865319	26.148864	false(unreach-call)	0.276088775	11.780096	1	/Users/sujie/Documents/Codes/sv-benchmarks/c/pthread-wmm/mix051_pso.opt_rmo.opt_tso.opt.c	False	6977	202	4	0	0	20	3	2	0	4	175	no_loops	False	True	False	True	False	loop-free weak-memory encoding / explicit-schedule explosion
pthread-wmm/mix051_tso.oepc.yml	pthread-wmm	false	TIMEOUT	TIMEOUT	TIMEOUT	60.360714473	26.341376	false(unreach-call)	0.316834587	13.574144	1	/Users/sujie/Documents/Codes/sv-benchmarks/c/pthread-wmm/mix051_tso.oepc.c	False	9354	230	4	0	0	20	3	2	0	4	253	no_loops	False	True	False	True	False	loop-free weak-memory encoding / explicit-schedule explosion
pthread-wmm/mix052_pso.opt_rmo.opt_tso.opt.yml	pthread-wmm	false	TIMEOUT	TIMEOUT	TIMEOUT	60.86894557	26.19392	false(unreach-call)	0.261094993	11.739136	1	/Users/sujie/Documents/Codes/sv-benchmarks/c/pthread-wmm/mix052_pso.opt_rmo.opt_tso.opt.c	False	6358	177	3	0	0	16	3	2	0	3	171	no_loops	False	True	False	True	False	loop-free weak-memory encoding / explicit-schedule explosion
pthread-wmm/mix052_tso.oepc.yml	pthread-wmm	false	TIMEOUT	TIMEOUT	TIMEOUT	60.320505513	26.29632	false(unreach-call)	0.269636799	11.808768	1	/Users/sujie/Documents/Codes/sv-benchmarks/c/pthread-wmm/mix052_tso.oepc.c	False	8246	200	3	0	0	16	3	2	0	3	223	no_loops	False	True	False	True	False	loop-free weak-memory encoding / explicit-schedule explosion
pthread-wmm/mix053.opt.yml	pthread-wmm	false	TIMEOUT	TIMEOUT	TIMEOUT	60.851107564	26.230784	false(unreach-call)	0.270169671	11.800576	1	/Users/sujie/Documents/Codes/sv-benchmarks/c/pthread-wmm/mix053.opt.c	False	6883	200	4	0	0	20	3	2	0	4	175	no_loops	False	True	False	True	False	loop-free weak-memory encoding / explicit-schedule explosion
pthread-wmm/mix053_power.oepc_pso.oepc_rmo.oepc.yml	pthread-wmm	false	TIMEOUT	TIMEOUT	TIMEOUT	60.814936193	26.312704	false(unreach-call)	0.290660443	13.381632	1	/Users/sujie/Documents/Codes/sv-benchmarks/c/pthread-wmm/mix053_power.oepc_pso.oepc_rmo.oepc.c	False	8350	215	4	0	0	20	3	2	0	4	253	no_loops	False	True	False	True	False	loop-free weak-memory encoding / explicit-schedule explosion
pthread-wmm/mix053_tso.oepc.yml	pthread-wmm	false	TIMEOUT	TIMEOUT	TIMEOUT	60.55578078	26.353664	false(unreach-call)	0.283182928	12.607488	1	/Users/sujie/Documents/Codes/sv-benchmarks/c/pthread-wmm/mix053_tso.oepc.c	False	8771	223	4	0	0	20	3	2	0	4	227	no_loops	False	True	False	True	False	loop-free weak-memory encoding / explicit-schedule explosion
pthread-wmm/mix055.opt.yml	pthread-wmm	false	TIMEOUT	TIMEOUT	TIMEOUT	60.554369785	26.247168	false(unreach-call)	0.282855372	12.070912	1	/Users/sujie/Documents/Codes/sv-benchmarks/c/pthread-wmm/mix055.opt.c	False	8282	218	4	0	0	20	3	2	0	4	201	no_loops	False	True	False	True	False	loop-free weak-memory encoding / explicit-schedule explosion
pthread-wmm/mix055_power.oepc_pso.oepc_rmo.oepc.yml	pthread-wmm	false	TIMEOUT	TIMEOUT	TIMEOUT	60.68082787	26.25536	false(unreach-call)	0.292492043	13.37344	1	/Users/sujie/Documents/Codes/sv-benchmarks/c/pthread-wmm/mix055_power.oepc_pso.oepc_rmo.oepc.c	False	8350	215	4	0	0	20	3	2	0	4	253	no_loops	False	True	False	True	False	loop-free weak-memory encoding / explicit-schedule explosion
pthread-wmm/mix055_tso.oepc.yml	pthread-wmm	false	TIMEOUT	TIMEOUT	TIMEOUT	60.205432921	26.349568	false(unreach-call)	0.324766218	13.504512	1	/Users/sujie/Documents/Codes/sv-benchmarks/c/pthread-wmm/mix055_tso.oepc.c	False	9260	228	4	0	0	20	3	2	0	4	253	no_loops	False	True	False	True	False	loop-free weak-memory encoding / explicit-schedule explosion
pthread-wmm/mix056_power.opt_pso.opt_rmo.opt_tso.oepc_tso.opt.yml	pthread-wmm	false	TIMEOUT	TIMEOUT	TIMEOUT	60.778789026	26.284032	false(unreach-call)	0.257708742	11.6736	1	/Users/sujie/Documents/Codes/sv-benchmarks/c/pthread-wmm/mix056_power.opt_pso.opt_rmo.opt_tso.oepc_tso.opt.c	False	7663	193	3	0	0	16	3	2	0	3	197	no_loops	False	True	False	True	False	loop-free weak-memory encoding / explicit-schedule explosion
pthread-wmm/mix057_power.oepc_pso.oepc_rmo.oepc.yml	pthread-wmm	false	TIMEOUT	TIMEOUT	TIMEOUT	60.435073933	26.345472	false(unreach-call)	0.311632743	13.479936	1	/Users/sujie/Documents/Codes/sv-benchmarks/c/pthread-wmm/mix057_power.oepc_pso.oepc_rmo.oepc.c	False	8256	213	4	0	0	20	3	2	0	4	253	no_loops	False	True	False	True	False	loop-free weak-memory encoding / explicit-schedule explosion
pthread-wmm/mix057_power.opt_pso.opt_rmo.opt_tso.oepc_tso.opt.yml	pthread-wmm	false	TIMEOUT	TIMEOUT	TIMEOUT	60.656200956	26.308608	false(unreach-call)	0.282574635	11.988992	1	/Users/sujie/Documents/Codes/sv-benchmarks/c/pthread-wmm/mix057_power.opt_pso.opt_rmo.opt_tso.oepc_tso.opt.c	False	8188	216	4	0	0	20	3	2	0	4	201	no_loops	False	True	False	True	False	loop-free weak-memory encoding / explicit-schedule explosion
pthread-wmm/rfi006_pso.oepc_pso.opt_tso.oepc_tso.opt.yml	pthread-wmm	false	TIMEOUT	TIMEOUT	TIMEOUT	61.001459549	26.353664	false(unreach-call)	0.278851705	12.82048	1	/Users/sujie/Documents/Codes/sv-benchmarks/c/pthread-wmm/rfi006_pso.oepc_pso.opt_tso.oepc_tso.opt.c	False	10004	213	3	0	0	16	5	2	0	3	310	no_loops	False	True	False	True	False	loop-free weak-memory encoding / explicit-schedule explosion
pthread-wmm/rfi009_power.opt_pso.oepc_pso.opt_rmo.opt_tso.oepc_tso.opt.yml	pthread-wmm	false	TIMEOUT	TIMEOUT	TIMEOUT	60.623764686	26.402816	false(unreach-call)	0.268292751	11.972608	1	/Users/sujie/Documents/Codes/sv-benchmarks/c/pthread-wmm/rfi009_power.opt_pso.oepc_pso.opt_rmo.opt_tso.oepc_tso.opt.c	False	8742	198	3	0	0	16	6	2	0	3	284	no_loops	False	True	False	True	False	loop-free weak-memory encoding / explicit-schedule explosion
pthread-wmm/safe000_power.opt.yml	pthread-wmm	false	TIMEOUT	TIMEOUT	TIMEOUT	60.296343224	26.447872	false(unreach-call)	0.270883385	12.36992	1	/Users/sujie/Documents/Codes/sv-benchmarks/c/pthread-wmm/safe000_power.opt.c	False	9615	215	3	0	0	16	5	2	0	3	286	no_loops	False	True	False	True	False	loop-free weak-memory encoding / explicit-schedule explosion
pthread-wmm/safe000_pso.oepc_pso.opt_tso.oepc_tso.opt.yml	pthread-wmm	true	TIMEOUT	TIMEOUT	TIMEOUT	60.21200294	25.894912	true	0.224917253	11.350016	1	/Users/sujie/Documents/Codes/sv-benchmarks/c/pthread-wmm/safe000_pso.oepc_pso.opt_tso.oepc_tso.opt.c	False	3165	129	3	0	0	16	1	2	0	3	0	no_loops	False	False	True	True	False	loop-free weak-memory encoding / explicit-schedule explosion
pthread-wmm/safe001_power.opt_pso.oepc_pso.opt_rmo.opt.yml	pthread-wmm	false	TIMEOUT	TIMEOUT	TIMEOUT	60.96156965	26.329088	false(unreach-call)	0.265061606	11.776	1	/Users/sujie/Documents/Codes/sv-benchmarks/c/pthread-wmm/safe001_power.opt_pso.oepc_pso.opt_rmo.opt.c	False	9044	213	3	0	0	16	3	2	0	3	223	no_loops	False	True	False	True	False	loop-free weak-memory encoding / explicit-schedule explosion
pthread-wmm/safe001_tso.yml	pthread-wmm	true	TIMEOUT	TIMEOUT	TIMEOUT	61.001793606	25.837568	true	0.230564808	11.374592	1	/Users/sujie/Documents/Codes/sv-benchmarks/c/pthread-wmm/safe001_tso.c	False	3071	127	3	0	0	16	1	2	0	3	0	no_loops	False	False	True	True	False	loop-free weak-memory encoding / explicit-schedule explosion
pthread-wmm/safe002_power.opt_pso.oepc_pso.opt_rmo.opt.yml	pthread-wmm	false	TIMEOUT	TIMEOUT	TIMEOUT	60.694009309	26.140672	false(unreach-call)	0.256824797	11.743232	1	/Users/sujie/Documents/Codes/sv-benchmarks/c/pthread-wmm/safe002_power.opt_pso.oepc_pso.opt_rmo.opt.c	False	7080	185	3	0	0	16	4	2	0	3	197	no_loops	False	True	False	True	False	loop-free weak-memory encoding / explicit-schedule explosion
pthread-wmm/safe002_tso.yml	pthread-wmm	true	TIMEOUT	TIMEOUT	TIMEOUT	60.171342634	25.86624	true	0.2243367	11.3664	1	/Users/sujie/Documents/Codes/sv-benchmarks/c/pthread-wmm/safe002_tso.c	False	3165	129	3	0	0	16	1	2	0	3	0	no_loops	False	False	True	True	False	loop-free weak-memory encoding / explicit-schedule explosion
pthread-wmm/safe003_power.opt.yml	pthread-wmm	false	TIMEOUT	TIMEOUT	TIMEOUT	60.607221446	26.370048	false(unreach-call)	0.276146044	12.468224	1	/Users/sujie/Documents/Codes/sv-benchmarks/c/pthread-wmm/safe003_power.opt.c	False	9615	215	3	0	0	16	5	2	0	3	286	no_loops	False	True	False	True	False	loop-free weak-memory encoding / explicit-schedule explosion
pthread-wmm/safe003_tso.yml	pthread-wmm	true	TIMEOUT	TIMEOUT	TIMEOUT	61.003961646	25.837568	true	0.227806942	11.350016	1	/Users/sujie/Documents/Codes/sv-benchmarks/c/pthread-wmm/safe003_tso.c	False	3165	129	3	0	0	16	1	2	0	3	0	no_loops	False	False	True	True	False	loop-free weak-memory encoding / explicit-schedule explosion
pthread-wmm/safe004_power.opt_pso.opt_rmo.opt.yml	pthread-wmm	false	TIMEOUT	TIMEOUT	TIMEOUT	60.562303599	26.288128	false(unreach-call)	0.263643998	11.747328	1	/Users/sujie/Documents/Codes/sv-benchmarks/c/pthread-wmm/safe004_power.opt_pso.opt_rmo.opt.c	False	9044	213	3	0	0	16	3	2	0	3	223	no_loops	False	True	False	True	False	loop-free weak-memory encoding / explicit-schedule explosion
pthread-wmm/safe004_tso.yml	pthread-wmm	true	TIMEOUT	TIMEOUT	TIMEOUT	60.953140254	25.952256	true	0.228901236	11.268096	1	/Users/sujie/Documents/Codes/sv-benchmarks/c/pthread-wmm/safe004_tso.c	False	3071	127	3	0	0	16	1	2	0	3	0	no_loops	False	False	True	True	False	loop-free weak-memory encoding / explicit-schedule explosion
pthread-wmm/safe005_power.oepc_power.opt_pso.oepc_pso.opt_rmo.oepc_rmo.opt.yml	pthread-wmm	false	TIMEOUT	TIMEOUT	TIMEOUT	60.844252086	26.25536	false(unreach-call)	0.271009822	11.776	1	/Users/sujie/Documents/Codes/sv-benchmarks/c/pthread-wmm/safe005_power.oepc_power.opt_pso.oepc_pso.opt_rmo.oepc_rmo.opt.c	False	7136	187	3	0	0	17	4	2	0	3	197	no_loops	False	True	False	True	False	loop-free weak-memory encoding / explicit-schedule explosion
pthread-wmm/safe005_tso.yml	pthread-wmm	true	TIMEOUT	TIMEOUT	TIMEOUT	60.621405223	25.931776	true	0.230255972	11.350016	1	/Users/sujie/Documents/Codes/sv-benchmarks/c/pthread-wmm/safe005_tso.c	False	3221	131	3	0	0	17	1	2	0	3	0	no_loops	False	False	True	True	False	loop-free weak-memory encoding / explicit-schedule explosion
pthread-wmm/safe007_power.opt-thin001_power.opt.yml	pthread-wmm	false	TIMEOUT	TIMEOUT	TIMEOUT	60.532627352	26.251264	false(unreach-call)	0.26258155	11.845632	1	/Users/sujie/Documents/Codes/sv-benchmarks/c/pthread-wmm/safe007_power.opt-thin001_power.opt.c	False	9138	212	3	0	0	16	5	2	0	3	260	no_loops	False	True	False	True	False	loop-free weak-memory encoding / explicit-schedule explosion
pthread-wmm/safe007_pso.oepc_pso.opt_tso.oepc_tso.opt-thin001_pso.oepc_pso.opt_tso.oepc_tso.opt.yml	pthread-wmm	true	TIMEOUT	TIMEOUT	TIMEOUT	60.483437873	25.923584	true	0.222324536	11.374592	1	/Users/sujie/Documents/Codes/sv-benchmarks/c/pthread-wmm/safe007_pso.oepc_pso.opt_tso.oepc_tso.opt-thin001_pso.oepc_pso.opt_tso.oepc_tso.opt.c	False	3177	131	3	0	0	16	1	2	0	3	0	no_loops	False	False	True	True	False	loop-free weak-memory encoding / explicit-schedule explosion
pthread-wmm/safe008_power.opt.yml	pthread-wmm	false	TIMEOUT	TIMEOUT	TIMEOUT	60.045217002	26.345472	false(unreach-call)	0.272280217	12.341248	1	/Users/sujie/Documents/Codes/sv-benchmarks/c/pthread-wmm/safe008_power.opt.c	False	9533	215	3	0	0	16	5	2	0	3	286	no_loops	False	True	False	True	False	loop-free weak-memory encoding / explicit-schedule explosion
pthread-wmm/safe008_tso.yml	pthread-wmm	true	TIMEOUT	TIMEOUT	TIMEOUT	60.168068225	25.960448	true	0.228176252	11.300864	1	/Users/sujie/Documents/Codes/sv-benchmarks/c/pthread-wmm/safe008_tso.c	False	3083	129	3	0	0	16	1	2	0	3	0	no_loops	False	False	True	True	False	loop-free weak-memory encoding / explicit-schedule explosion
pthread-wmm/safe009_power.opt.yml	pthread-wmm	false	TIMEOUT	false(unreach-call)	TIMEOUT	60.713892808	26.427392	false(unreach-call)	0.276586379	12.288	1	/Users/sujie/Documents/Codes/sv-benchmarks/c/pthread-wmm/safe009_power.opt.c	False	9446	210	3	0	0	15	5	2	0	3	286	no_loops	False	True	False	True	False	loop-free weak-memory encoding / explicit-schedule explosion
pthread-wmm/safe009_rmo.opt.yml	pthread-wmm	false	TIMEOUT	false(unreach-call)	TIMEOUT	60.432449515	26.25536	false(unreach-call)	0.277419031	11.79648	1	/Users/sujie/Documents/Codes/sv-benchmarks/c/pthread-wmm/safe009_rmo.opt.c	False	8259	200	3	0	0	15	4	2	0	3	222	no_loops	False	True	False	True	False	loop-free weak-memory encoding / explicit-schedule explosion
pthread-wmm/safe011_power.opt_pso.opt.yml	pthread-wmm	false	TIMEOUT	TIMEOUT	TIMEOUT	60.692564155	26.3168	false(unreach-call)	0.267161317	11.743232	1	/Users/sujie/Documents/Codes/sv-benchmarks/c/pthread-wmm/safe011_power.opt_pso.opt.c	False	8962	213	3	0	0	16	3	2	0	3	223	no_loops	False	True	False	True	False	loop-free weak-memory encoding / explicit-schedule explosion
pthread-wmm/safe011_tso.yml	pthread-wmm	true	TIMEOUT	TIMEOUT	TIMEOUT	60.975102801	25.956352	true	0.234152862	11.247616	1	/Users/sujie/Documents/Codes/sv-benchmarks/c/pthread-wmm/safe011_tso.c	False	2989	127	3	0	0	16	1	2	0	3	0	no_loops	False	False	True	True	False	loop-free weak-memory encoding / explicit-schedule explosion
pthread-wmm/safe012_power.opt.yml	pthread-wmm	false	TIMEOUT	TIMEOUT	TIMEOUT	60.504334879	26.382336	false(unreach-call)	0.270632706	11.894784	1	/Users/sujie/Documents/Codes/sv-benchmarks/c/pthread-wmm/safe012_power.opt.c	False	9138	212	3	0	0	16	5	2	0	3	260	no_loops	False	True	False	True	False	loop-free weak-memory encoding / explicit-schedule explosion
pthread-wmm/safe012_pso.oepc_pso.opt_rmo.opt.yml	pthread-wmm	false	TIMEOUT	TIMEOUT	TIMEOUT	61.000518276	26.165248	false(unreach-call)	0.267002004	11.628544	1	/Users/sujie/Documents/Codes/sv-benchmarks/c/pthread-wmm/safe012_pso.oepc_pso.opt_rmo.opt.c	False	7092	187	3	0	0	16	4	2	0	3	197	no_loops	False	True	False	True	False	loop-free weak-memory encoding / explicit-schedule explosion
pthread-wmm/safe012_tso.yml	pthread-wmm	true	TIMEOUT	TIMEOUT	TIMEOUT	60.495431908	25.976832	true	0.226437842	11.32544	1	/Users/sujie/Documents/Codes/sv-benchmarks/c/pthread-wmm/safe012_tso.c	False	3177	131	3	0	0	16	1	2	0	3	0	no_loops	False	False	True	True	False	loop-free weak-memory encoding / explicit-schedule explosion
pthread-wmm/safe013_power.oepc_power.opt_pso.oepc_pso.opt_rmo.oepc_rmo.opt.yml	pthread-wmm	false	TIMEOUT	TIMEOUT	TIMEOUT	60.84582856	26.27584	false(unreach-call)	0.260279652	11.81696	1	/Users/sujie/Documents/Codes/sv-benchmarks/c/pthread-wmm/safe013_power.oepc_power.opt_pso.oepc_pso.opt_rmo.oepc_rmo.opt.c	False	7054	187	3	0	0	17	4	2	0	3	197	no_loops	False	True	False	True	False	loop-free weak-memory encoding / explicit-schedule explosion
pthread-wmm/safe013_tso.yml	pthread-wmm	true	TIMEOUT	TIMEOUT	TIMEOUT	60.111198369	25.964544	true	0.232617687	11.317248	1	/Users/sujie/Documents/Codes/sv-benchmarks/c/pthread-wmm/safe013_tso.c	False	3139	131	3	0	0	17	1	2	0	3	0	no_loops	False	False	True	True	False	loop-free weak-memory encoding / explicit-schedule explosion
pthread-wmm/safe014_pso.oepc_pso.opt_tso.oepc_tso.opt.yml	pthread-wmm	true	TIMEOUT	TIMEOUT	TIMEOUT	60.757271496	25.88672	true	0.224289305	11.341824	1	/Users/sujie/Documents/Codes/sv-benchmarks/c/pthread-wmm/safe014_pso.oepc_pso.opt_tso.oepc_tso.opt.c	False	3165	129	3	0	0	16	1	2	0	3	0	no_loops	False	False	True	True	False	loop-free weak-memory encoding / explicit-schedule explosion
pthread-wmm/safe014_rmo.opt.yml	pthread-wmm	false	TIMEOUT	TIMEOUT	TIMEOUT	60.774892988	26.56256	false(unreach-call)	0.293117579	12.980224	1	/Users/sujie/Documents/Codes/sv-benchmarks/c/pthread-wmm/safe014_rmo.opt.c	False	12946	253	3	0	0	16	9	2	0	3	370	no_loops	False	True	False	True	False	loop-free weak-memory encoding / explicit-schedule explosion
pthread-wmm/safe015_power.opt.yml	pthread-wmm	false	TIMEOUT	TIMEOUT	TIMEOUT	60.557741023	26.550272	false(unreach-call)	0.293957809	13.139968	1	/Users/sujie/Documents/Codes/sv-benchmarks/c/pthread-wmm/safe015_power.opt.c	False	13779	254	3	0	0	17	10	2	0	3	417	no_loops	False	True	False	True	False	loop-free weak-memory encoding / explicit-schedule explosion
pthread-wmm/safe015_pso.oepc_pso.opt_tso.oepc_tso.opt.yml	pthread-wmm	true	TIMEOUT	TIMEOUT	TIMEOUT	60.984628407	25.894912	true	0.230057477	11.317248	1	/Users/sujie/Documents/Codes/sv-benchmarks/c/pthread-wmm/safe015_pso.oepc_pso.opt_tso.oepc_tso.opt.c	False	3127	129	3	0	0	17	1	2	0	3	0	no_loops	False	False	True	True	False	loop-free weak-memory encoding / explicit-schedule explosion
pthread-wmm/safe015_rmo.yml	pthread-wmm	false	TIMEOUT	TIMEOUT	TIMEOUT	60.634424118	26.468352	false(unreach-call)	0.291812725	12.865536	1	/Users/sujie/Documents/Codes/sv-benchmarks/c/pthread-wmm/safe015_rmo.c	False	12908	253	3	0	0	17	9	2	0	3	370	no_loops	False	True	False	True	False	loop-free weak-memory encoding / explicit-schedule explosion
pthread-wmm/safe016_power.opt.yml	pthread-wmm	false	TIMEOUT	TIMEOUT	TIMEOUT	60.274491507	26.64448	false(unreach-call)	0.303531078	14.299136	1	/Users/sujie/Documents/Codes/sv-benchmarks/c/pthread-wmm/safe016_power.opt.c	False	13394	264	4	0	0	18	7	2	0	4	386	no_loops	False	True	False	True	False	loop-free weak-memory encoding / explicit-schedule explosion
pthread-wmm/safe016_pso.oepc_pso.opt_tso.oepc_tso.opt.yml	pthread-wmm	true	TIMEOUT	TIMEOUT	TIMEOUT	60.647261111	25.944064	true	0.236714168	11.259904	1	/Users/sujie/Documents/Codes/sv-benchmarks/c/pthread-wmm/safe016_pso.oepc_pso.opt_tso.oepc_tso.opt.c	False	3351	139	4	0	0	18	1	2	0	4	0	no_loops	False	False	True	True	False	loop-free weak-memory encoding / explicit-schedule explosion
