task	status	category	interpretation	cputime	walltime	memory	executions	blocked	xml
c/pthread-wmm/safe012_rmo.oepc.yml	false(unreach-call)	correct	benchmark-consistent	0.081337462s	0.09013716300250962s	26083328B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe007_rmo.oepc_rmo.opt-thin001_rmo.oepc_rmo.opt.yml	false(unreach-call)	correct	benchmark-consistent	0.080035696s	0.08481404196936637s	26083328B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe030_power.oepc_pso.oepc_rmo.oepc.yml	false(unreach-call)	correct	benchmark-consistent	4.767218079s	4.780898557975888s	26165248B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix039.opt.yml	TIMEOUT	error	unknown	10.997016688s	11.014544570003636s	26071040B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix035_power.opt_rmo.opt.yml	TIMEOUT	error	unknown	10.996148135s	11.014654103957582s	26079232B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix056_power.oepc_pso.oepc_rmo.oepc.yml	false(unreach-call)	correct	benchmark-consistent	5.948756283s	6.0043265579734s	26087424B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix036_pso.opt_tso.opt.yml	TIMEOUT	error	unknown	11.000165536s	11.01789691799786s	26152960B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix024_power.opt_pso.opt_rmo.opt.yml	TIMEOUT	error	unknown	10.999689666s	11.017972088011447s	26075136B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe006_power.oepc-thin000_power.oepc.yml	false(unreach-call)	correct	benchmark-consistent	0.083640708s	0.09145938698202372s	26161152B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe004_power.opt_pso.opt_rmo.opt.yml	TIMEOUT	error	unknown	10.969194795s	11.011648028972559s	26193920B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe001_power.opt_pso.oepc_pso.opt_rmo.opt.yml	TIMEOUT	error	unknown	10.987857953s	11.015535990009084s	26091520B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe021_power.oepc_pso.oepc_rmo.oepc_rmo.opt.yml	false(unreach-call)	correct	benchmark-consistent	6.156397691s	6.187680403003469s	26075136B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe008_power.oepc_pso.oepc_pso.opt_rmo.oepc_rmo.opt.yml	false(unreach-call)	correct	benchmark-consistent	4.949116614s	4.964595212019049s	26177536B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix028_power.oepc_pso.oepc_rmo.oepc.yml	TIMEOUT	error	unknown	10.957118375s	11.01519384898711s	26050560B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix045_power.oepc_pso.oepc_rmo.oepc.yml	TIMEOUT	error	unknown	10.935849328s	11.01243889000034s	26161152B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix027_power.opt_pso.opt_rmo.opt.yml	TIMEOUT	error	unknown	10.940436386s	11.011359651049133s	26132480B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix047_power.opt_pso.opt_rmo.opt_tso.oepc_tso.opt.yml	TIMEOUT	error	unknown	10.942400573s	11.011539250030182s	26112000B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix042.oepc.yml	TIMEOUT	error	unknown	10.954104921s	11.014539924974088s	26157056B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix038_tso.oepc.yml	TIMEOUT	error	unknown	10.928095026s	11.013047186948825s	26173440B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix044.opt.yml	TIMEOUT	error	unknown	10.914073928s	11.014025893004145s	26083328B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix026_pso.opt_rmo.opt.yml	TIMEOUT	error	unknown	10.941331266s	11.012884219991975s	26095616B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix006_power.oepc_pso.oepc_rmo.oepc.yml	TIMEOUT	error	unknown	10.943861994s	11.016897175984923s	26148864B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix023_power.opt_pso.opt_rmo.opt.yml	TIMEOUT	error	unknown	10.956438732s	11.00962729396997s	26058752B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix012_pso.opt_tso.opt.yml	false(unreach-call)	correct	benchmark-consistent	0.580938394s	0.592919951013755s	26144768B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/thin002_rmo.yml	false(unreach-call)	correct	benchmark-consistent	0.084624259s	0.09371206304058433s	26095616B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/rfi010.yml	false(unreach-call)	correct	benchmark-consistent	1.262008001s	1.2733509330428205s	26083328B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix024_power.oepc_pso.oepc_rmo.oepc_tso.oepc_tso.opt.yml	TIMEOUT	error	unknown	10.950482537s	11.013044001010712s	26161152B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix033_tso.oepc.yml	TIMEOUT	error	unknown	10.954564157s	11.009460758999921s	26218496B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix015.oepc.yml	TIMEOUT	error	unknown	10.940197301s	11.009898092015646s	26165248B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix000.opt.yml	false(unreach-call)	correct	benchmark-consistent	1.29457989s	1.3051766619901173s	26083328B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe009_rmo.opt.yml	TIMEOUT	error	unknown	10.954033062s	11.01541955996072s	26193920B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe018_power.oepc.yml	false(unreach-call)	correct	benchmark-consistent	0.08381042s	0.08642397803487256s	26177536B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix030_power.opt_pso.opt_rmo.opt.yml	TIMEOUT	error	unknown	10.955483948s	11.015270419011358s	26214400B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe014_power.oepc.yml	false(unreach-call)	correct	benchmark-consistent	0.079715434s	0.09053716599009931s	26181632B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix002.oepc.yml	TIMEOUT	error	unknown	10.957936443s	11.016018608992454s	26083328B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix021_tso.oepc.yml	TIMEOUT	error	unknown	10.944025823s	11.010086831985973s	26206208B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix022_tso.yml	false(unreach-call)	correct	benchmark-consistent	0.553081039s	0.5647425470524468s	26267648B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/rfi007_tso.yml	false(unreach-call)	correct	benchmark-consistent	0.549624198s	0.5583185099530965s	26218496B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix026_power.opt_tso.opt.yml	TIMEOUT	error	unknown	10.904881309s	11.017341903003398s	26087424B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix016_pso.opt_tso.opt.yml	TIMEOUT	error	unknown	10.866995047s	11.008497288974468s	26218496B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix057_power.oepc_pso.oepc_rmo.oepc.yml	TIMEOUT	error	unknown	10.936897071s	11.014708252972923s	26206208B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix000.oepc.yml	false(unreach-call)	correct	benchmark-consistent	0.145350657s	0.16008792800130323s	26218496B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/rfi008.oepc.yml	false(unreach-call)	correct	benchmark-consistent	0.144965998s	0.15722885099239647s	26152960B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix055_power.oepc_pso.oepc_rmo.oepc.yml	TIMEOUT	error	unknown	10.929050526s	11.012474123970605s	26189824B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix030_power.oepc_pso.oepc_rmo.oepc.yml	TIMEOUT	error	unknown	10.984024288s	11.041335689020343s	26218496B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix003_power.opt_pso.opt_rmo.opt_tso.opt.yml	TIMEOUT	error	unknown	10.991528572s	11.014076209976338s	26087424B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix027_tso.yml	TIMEOUT	error	unknown	10.990207305s	11.020368129014969s	26222592B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix015.opt.yml	TIMEOUT	error	unknown	10.995749185s	11.0139831470442s	26140672B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix021_power.oepc_pso.oepc_rmo.oepc.yml	TIMEOUT	error	unknown	10.996942776s	11.013626501953695s	26218496B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix047_power.oepc_pso.oepc_rmo.oepc.yml	TIMEOUT	error	unknown	10.999153404s	11.016753974021412s	26206208B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix028_tso.yml	TIMEOUT	error	unknown	10.996016599s	11.014228929998353s	26271744B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix020.oepc.yml	TIMEOUT	error	unknown	10.996914332s	11.017309158982243s	26124288B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix046.oepc.yml	TIMEOUT	error	unknown	10.992570209s	11.0171246160171s	26218496B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix044_tso.oepc.yml	TIMEOUT	error	unknown	10.997964109s	11.014333330036607s	26218496B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix040_power.oepc_pso.oepc_rmo.oepc.yml	TIMEOUT	error	unknown	10.986676999s	11.012164774001576s	26214400B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/thin002_power.oepc.yml	false(unreach-call)	correct	benchmark-consistent	0.082682839s	0.09276117099216208s	26226688B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix037_tso.oepc.yml	TIMEOUT	error	unknown	10.994162124s	11.016958079009783s	26165248B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix039.oepc.yml	TIMEOUT	error	unknown	10.995505209s	11.01521134795621s	26161152B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix008_power.oepc_pso.oepc_rmo.oepc.yml	TIMEOUT	error	unknown	10.980734799s	11.011935914983042s	26263552B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix021.opt.yml	TIMEOUT	error	unknown	10.996660011s	11.008910331991501s	26243072B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe012_power.opt.yml	TIMEOUT	error	unknown	10.998540319s	11.012806845013984s	26189824B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix007.oepc.yml	TIMEOUT	error	unknown	10.996142932s	11.01290573301958s	26218496B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix005_tso.oepc.yml	TIMEOUT	error	unknown	10.994380748s	11.013491786958184s	26288128B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/rfi009_power.opt_pso.oepc_pso.opt_rmo.opt_tso.oepc_tso.opt.yml	TIMEOUT	error	unknown	10.99773506s	11.014780498982873s	26222592B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix014_power.oepc_pso.oepc_rmo.oepc.yml	TIMEOUT	error	unknown	10.989838675s	11.0108652409981s	26267648B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix020.opt.yml	TIMEOUT	error	unknown	10.997032564s	11.01648541801842s	26234880B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix013.oepc.yml	TIMEOUT	error	unknown	10.979536174s	11.015332345035858s	26218496B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix008.opt.yml	TIMEOUT	error	unknown	10.996805542s	11.013379735988565s	26218496B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix005.opt.yml	TIMEOUT	error	unknown	11.001256583s	11.020781932980753s	26255360B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix014.opt.yml	TIMEOUT	error	unknown	10.998184163s	11.018723405024502s	26226688B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix013.opt.yml	TIMEOUT	error	unknown	10.988849439s	11.012532393040601s	26230784B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe009_rmo.oepc.yml	false(unreach-call)	correct	benchmark-consistent	0.083768596s	0.09243654296733439s	26308608B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/rfi006_pso.oepc_pso.opt_tso.oepc_tso.opt.yml	TIMEOUT	error	unknown	10.984293253s	11.013114334025886s	26382336B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe008_power.opt.yml	TIMEOUT	error	unknown	10.997039195s	11.01307857997017s	26218496B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe000_power.opt.yml	TIMEOUT	error	unknown	10.99739019s	11.014628863020334s	26349568B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe028_rmo.yml	TIMEOUT	error	unknown	10.998879873s	11.012598471017554s	26202112B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/thin002_power.opt.yml	TIMEOUT	error	unknown	10.998319608s	11.014413472963497s	26218496B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix001.oepc.yml	TIMEOUT	error	unknown	10.997448468s	11.009163486014586s	26267648B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe019_rmo.oepc.yml	false(unreach-call)	correct	benchmark-consistent	0.083826455s	0.09440518199699s	26390528B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/rfi005.yml	false(unreach-call)	correct	benchmark-consistent	0.083524223s	0.09539534000214189s	26357760B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/rfi000_power.oepc_pso.oepc_rmo.oepc.yml	false(unreach-call)	correct	benchmark-consistent	0.179694456s	0.1910398550098762s	26329088B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-deagle/arithmetic_prog_ok.yml	ERROR (compilation)	error	unknown	0.055289535s	0.06736426899442449s	25391104B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe009_power.oepc.yml	false(unreach-call)	correct	benchmark-consistent	0.085005869s	0.09409042599145323s	26411008B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe019_rmo.opt.yml	TIMEOUT	error	unknown	10.991512955s	11.013381090015173s	26427392B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe018_power.opt.yml	TIMEOUT	error	unknown	10.990984857s	11.012962630018592s	26349568B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe016_power.oepc.yml	false(unreach-call)	correct	benchmark-consistent	0.087560822s	0.09732705203350633s	26484736B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe016_rmo.opt.yml	TIMEOUT	error	unknown	10.994661094s	11.014853749016766s	26361856B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/rfi002_power.oepc_power.opt_pso.oepc_pso.opt_rmo.oepc_rmo.opt.yml	true	correct	benchmark-consistent	3.931214439s	3.9526001059566624s	26345472B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe003_power.oepc_pso.oepc_pso.opt_rmo.oepc_rmo.opt.yml	false(unreach-call)	correct	benchmark-consistent	6.976915061s	6.988120006979443s	26402816B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe032_power.oepc_power.opt_pso.oepc_pso.opt_rmo.oepc_rmo.opt.yml	TIMEOUT	error	unknown	10.989727301s	11.015333189978264s	26382336B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe000_rmo.yml	false(unreach-call)	correct	benchmark-consistent	0.087112253s	0.09465578699018806s	26349568B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe002_rmo.oepc.yml	false(unreach-call)	correct	benchmark-consistent	0.08352697s	0.09502129798056558s	26476544B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe019_power.opt.yml	TIMEOUT	error	unknown	11.003742583s	11.023927088011988s	26370048B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/28-race_reach_27-funptr_racing.yml	SEGMENTATION FAULT	error	unknown	3.226510417s	3.364447283966001s	68636672B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe023_power.oepc_power.opt_pso.oepc_pso.opt_rmo.oepc_rmo.opt.yml	TIMEOUT	error	unknown	10.987628423s	11.018314429034945s	26406912B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe001_power.oepc.yml	false(unreach-call)	correct	benchmark-consistent	0.088113008s	0.10054068802855909s	26509312B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe000_power.oepc.yml	false(unreach-call)	correct	benchmark-consistent	0.090455642s	0.10129216802306473s	26476544B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread/sync01.yml	ERROR (compilation)	error	unknown	0.056262207s	0.06541712302714586s	25440256B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe025_power.yml	false(unreach-call)	correct	benchmark-consistent	0.084178797s	0.09577378904214129s	26476544B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/28-race_reach_08-cond_racefree.yml	TIMEOUT	error	unknown	11.089821563s	11.127680475998204s	1420054528B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/28-race_reach_70-funloop_racefree.yml	TIMEOUT	error	unknown	11.082188061s	11.118156150041614s	301932544B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread/stack_longer-2.yml	true	correct	benchmark-consistent	2.554411648s	2.5793815279612318s	580870144B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread/stack-2.yml	true	wrong	conditional-input-miss	0.066750278s	0.07441144197946414s	25825280B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread/stack_longest-1.yml	TIMEOUT	error	unknown	11.230550936s	11.289060848008376s	3057147904B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/28-race_reach_71-funloop_racing.yml	TIMEOUT	error	unknown	11.01466774s	11.042282462993171s	301940736B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/28-race_reach_76-tricky_address3_racefree.yml	true	correct	benchmark-consistent	1.623689745s	1.640638520999346s	25837568B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/28-race_reach_72-funloop_hard_racing.yml	TIMEOUT	error	unknown	11.01801938s	11.035477104014717s	280637440B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe035_power.yml	TIMEOUT	error	unknown	10.996572564s	11.014588431979064s	26632192B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread/queue_ok.yml	true	correct	benchmark-consistent	0.072101104s	0.08224804198835045s	25903104B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread/queue_ok_longest.yml	true	correct	benchmark-consistent	0.177056284s	0.18775112100411206s	25853952B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread/queue_longest.yml	TIMEOUT	error	unknown	11.051315933s	11.068753153027501s	850415616B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix014_tso.oepc.yml	TIMEOUT	error	unknown	10.997860869s	11.015316074015573s	26583040B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix008_tso.oepc.yml	TIMEOUT	error	unknown	10.99696719s	11.011874538031407s	26636288B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-lit/sssc12.yml	true	correct	benchmark-consistent	0.073158217s	0.08200519200181589s	25821184B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/28-race_reach_78-equ_racing.yml	TIMEOUT	error	unknown	11.085231916s	11.099697854020633s	1396744192B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/28-race_reach_81-list_racing.yml	TIMEOUT	error	unknown	11.043760976s	11.063233321008738s	727044096B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/28-race_reach_87-lists_racefree.yml	TIMEOUT	error	unknown	11.025713052s	11.045066449034493s	478953472B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/28-race_reach_86-lists_racing.yml	TIMEOUT	error	unknown	11.030187963s	11.04664529999718s	483483648B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/28-race_reach_92-evilcollapse_racing.yml	true	wrong	conditional-input-miss	1.635673827s	1.6443143960204907s	26075136B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-race-challenges/thread-local-pthread-value.yml	ERROR (compilation)	error	unknown	0.061923815s	0.0703600220149383s	25337856B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
