metric	group	task_yaml	ratio
cpu	tso	c/goblint-regression/13-privatized_30-traces-oplus-vs-meet_true.yml	1.0746954976529912
cpu	tso	c/goblint-regression/13-privatized_31-traces-mine-vs-mutex_true.yml	1.011157352364858
cpu	tso	c/goblint-regression/13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	1.05281751710112
cpu	tso	c/goblint-regression/13-privatized_33-traces-v-matters_true.yml	0.9667797813108077
cpu	tso	c/goblint-regression/13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	1.014688995682046
cpu	tso	c/goblint-regression/13-privatized_35-traces-ex-2_true.yml	1.0131274298267405
cpu	tso	c/goblint-regression/13-privatized_36-traces-ex-3_true.yml	1.0595884047492734
cpu	tso	c/goblint-regression/13-privatized_37-traces-ex-4_true.yml	1.1357223494898532
cpu	tso	c/goblint-regression/13-privatized_38-traces-ex-4-switch_true.yml	0.977016031051327
cpu	tso	c/goblint-regression/13-privatized_40-traces-ex-6_true.yml	1.0695544362842855
cpu	tso	c/goblint-regression/13-privatized_41-traces-ex-7_unknown_1_neg.yml	1.0881219822066246
cpu	tso	c/goblint-regression/13-privatized_41-traces-ex-7_unknown_1_pos.yml	0.9513367186376056
cpu	tso	c/goblint-regression/13-privatized_42-traces-ex-mini_true.yml	1.089653932017997
cpu	tso	c/goblint-regression/13-privatized_44-traces-mine2_true.yml	1.0029071276626516
cpu	tso	c/goblint-regression/13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	1.0203115474392248
cpu	tso	c/goblint-regression/13-privatized_46-refine-protected1_true.yml	0.859545686956696
cpu	tso	c/goblint-regression/13-privatized_47-refine-protected2_true.yml	0.9721782161437409
cpu	tso	c/goblint-regression/13-privatized_57-singlethreaded-unlock_true.yml	0.987982630586876
cpu	tso	c/goblint-regression/13-privatized_58-singlethreaded-lock_true.yml	1.1360130859318116
cpu	tso	c/goblint-regression/13-privatized_66-mine-W-init_true.yml	0.8855490151181004
cpu	tso	c/goblint-regression/13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	1.028332911433741
cpu	tso	c/goblint-regression/13-privatized_69-refine-protected-loop-interval_true.yml	1.0782556698425265
cpu	tso	c/goblint-regression/28-race_reach_21-deref_read_racing.yml	0.999893837069246
cpu	tso	c/goblint-regression/28-race_reach_45-escape_racing.yml	1.1210290489253567
cpu	tso	c/goblint-regression/28-race_reach_46-escape_racefree.yml	1.0613268504351445
cpu	tso	c/goblint-regression/36-apron_11-traces-max-simple_true.yml	0.9869685387363084
cpu	tso	c/goblint-regression/36-apron_16-traces-unprot2_true.yml	1.0316037228206794
cpu	tso	c/goblint-regression/36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	0.9885808105137732
cpu	tso	c/goblint-regression/36-apron_21-traces-cluster-based_true.yml	1.0762349364093504
cpu	tso	c/goblint-regression/36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	1.0809176338125919
cpu	tso	c/goblint-regression/36-apron_41-threadenter-no-locals_unknown_1_pos.yml	1.1117973036353614
cpu	tso	c/ldv-races/race-1_1-join.yml	0.991464076437378
cpu	tso	c/ldv-races/race-1_2-join.yml	0.9953284042509807
cpu	tso	c/ldv-races/race-1_3-join.yml	0.9346620474558118
cpu	tso	c/ldv-races/race-2_1-container_of.yml	0.9507436265045457
cpu	tso	c/ldv-races/race-3_1-container_of-global.yml	1.037305023039908
cpu	tso	c/ldv-races/race-4_1-thread_local_vars.yml	1.0708880906164489
cpu	tso	c/pthread-C-DAC/pthread-demo-datarace-3.yml	1.0700020175314262
cpu	tso	c/pthread-atomic/dekker-unfair.yml	1.0268649461149437
cpu	tso	c/pthread-atomic/dekker.yml	0.9668037837643167
cpu	tso	c/pthread-atomic/szymanski.yml	1.022683455689387
cpu	tso	c/pthread-atomic/time_var_mutex.yml	1.0659006465502385
cpu	tso	c/pthread-deagle/circular_buffer_bad.yml	0.9742245926861304
