category	cputime	memory	repetition	status	task	variant	walltime
error	60.968834475	26075136.0	01	TIMEOUT	pthread/fib_unsafe-5.yml	baseline	61.012684590998106
error	60.971392197	26009600.0	01	TIMEOUT	pthread/fib_unsafe-6.yml	baseline	61.00732740096282
error	60.977208897	26017792.0	01	TIMEOUT	pthread/fib_unsafe-7.yml	baseline	61.02054632001091
error	30.025404328	3999997952.0	01	OUT OF MEMORY	goblint-regression/28-race_reach_24-sound_lock_racing.yml	baseline	30.073379861016292
correct	0.069738328	26066944.0	01	false(unreach-call)	pthread/lazy01.yml	baseline	0.08264694799436256
error	60.976435979	26083328.0	01	TIMEOUT	pthread-deagle/circular_buffer_ok.yml	baseline	61.010182066995185
correct	0.098745068	26083328.0	01	true	pthread-atomic/szymanski.yml	baseline	0.10394536302192137
correct	0.068959668	26034176.0	01	true	pthread-atomic/dekker.yml	baseline	0.0855246860301122
correct	0.07057031	26030080.0	01	true	pthread-atomic/dekker-unfair.yml	baseline	0.08048372797202319
correct	0.070885769	26152960.0	01	false(unreach-call)	pthread-theta/unwind3-1.yml	baseline	0.07471959700342268
correct	0.070517018	26112000.0	01	true	pthread-theta/exponential-nondet.yml	baseline	0.07819823897443712
correct	0.0713896	26099712.0	01	false(unreach-call)	pthread-theta/unwind2-1.yml	baseline	0.07921467197593302
correct	0.074347617	26079232.0	01	false(unreach-call)	pthread-theta/unwind2-100.yml	baseline	0.07731707202037796
correct	48.904259271	26148864.0	01	true	pthread/butterfly.yml	baseline	48.941913401999045
correct	0.065603281	25923584.0	01	true	pthread-ext/43_NetBSD_sysmon_power_sliced.yml	baseline	0.07241946301655844
error	29.78668271	3999997952.0	01	OUT OF MEMORY	goblint-regression/28-race_reach_06-cond_racing1.yml	baseline	29.806554423994385
correct	0.131599322	26279936.0	01	true	pthread/queue_ok.yml	baseline	0.1417398810153827
correct	41.527773424	1077919744.0	01	true	pthread/queue_ok_longer.yml	baseline	41.557219483016524
error	61.067800563	1417617408.0	01	TIMEOUT	pthread/queue_ok_longest.yml	baseline	61.099162749014795
