variant	model	repetition	task	status	category	cpu_s	wall_s	memory_bytes	executions	snapshot_bytes	base_bytes	lazy_checks	lazy_candidates
before	tso	r03	c/pthread-atomic/dekker.yml	true	correct	0.062629185	0.06849510292522609	26017792.0	4	5928	2264	14	937
before	tso	r03	c/pthread-atomic/dekker-unfair.yml	true	correct	0.06762989	0.07339755597058684	26083328.0	4	5928	2264	14	937
before	tso	r03	c/pthread-theta/unwind3-1.yml	false(unreach-call)	correct	0.067206131	0.07557696697767824	25997312.0	1	3640	1328	2	118
before	tso	r03	c/pthread-theta/exponential-nondet.yml	true	correct	0.068544075	0.08354470203630626	25993216.0	1	0	0	0	0
before	tso	r03	c/pthread-theta/unwind2-1.yml	false(unreach-call)	correct	0.06676834	0.07443780300673097	26054656.0	1	0	0	0	0
before	tso	r03	c/pthread-theta/unwind2-100.yml	false(unreach-call)	correct	0.063429524	0.07104371092282236	26087424.0	1	0	0	0	0
before	tso	r03	c/pthread/butterfly.yml	true	correct	18.323025145	18.499369066907093	26214400.0	64560	11032	4352	304114	44028054
before	tso	r03	c/pthread-ext/43_NetBSD_sysmon_power_sliced.yml	true	correct	0.06071288	0.06813391007017344	26009600.0	0	0	0	0	0
before	tso	r03	c/goblint-regression/28-race_reach_06-cond_racing1.yml	TIMEOUT	error	61.026019893	61.0597111339448	1057210368.0					
before	tso	r03	c/pthread/queue_ok.yml	true	correct	0.071328412	0.07880945806391537	26181632.0	2	161880	66080	4	46024
before	tso	r03	c/pthread/queue_ok_longer.yml	true	correct	1.078143067	1.0847357870079577	55558144.0	2	13851760	2864444	4	15503664
before	tso	r03	c/pthread/queue_ok_longest.yml	true	correct	4.708325726	4.716781647060998	243126272.0	2	54452288	11039476	4	61735070
before	tso	r03	c/pthread/queue_longer.yml	TIMEOUT	error	61.012387755	61.04676126095001	605302784.0					
before	tso	r03	c/pthread/queue.yml	false(unreach-call)	correct	0.097182668	0.10496920498553663	26169344.0	2	142168	58016	40	322450
before	tso	r03	c/pthread/singleton.yml	false(unreach-call)	correct	0.067291338	0.07349282002542168	26247168.0	1	8040	3128	8	1001
before	tso	r03	c/pthread/singleton_with-uninit-problems.yml	true	correct	0.069783006	0.07443868392147124	26214400.0	4	8216	3200	12	1722
before	tso	r03	c/pthread-C-DAC/pthread-demo-datarace-3.yml	false(unreach-call)	correct	0.140464605	0.14999415492638946	26124288.0	0	231288	94480	80	1076839
before	tso	r03	c/pthread/reorder_2.yml	false(unreach-call)	correct	0.152563386	0.16008154896553606	26206208.0	162	29400	11872	432	328668
before	tso	r03	c/pthread/twostage_3.yml	false(unreach-call)	correct	0.075623563	0.07955340598709881	26312704.0	4	35736	14464	30	29858
before	tso	r03	c/ldv-races/race-1_1-join.yml	true	correct	0.066323994	0.07308964000549167	26218496.0	1	0	0	0	0
before	tso	r03	c/ldv-races/race-1_3-join.yml	false(unreach-call)	correct	0.071202612	0.07540003105532378	26214400.0	1	4520	1688	2	189
before	tso	r03	c/ldv-races/race-1_2-join.yml	false(unreach-call)	correct	0.066154733	0.07402559497859329	26214400.0	1	4520	1688	2	189
before	tso	r03	c/ldv-races/race-4_1-thread_local_vars.yml	true	correct	0.068135532	0.07439450500532985	26357760.0	0	0	0	0	0
before	tso	r03	c/ldv-races/race-2_1-container_of.yml	true	correct	0.068036716	0.07437251799274236	26349568.0	1	0	0	0	0
before	tso	r03	c/ldv-races/race-3_1-container_of-global.yml	true	correct	0.066351089	0.0740493549965322	26218496.0	1	0	0	0	0
before	tso	r04	c/goblint-regression/13-privatized_66-mine-W-init_true.yml	true	correct	0.067667026	0.07213337102439255	25948160.0	1	0	0	0	0
before	tso	r04	c/goblint-regression/36-apron_41-threadenter-no-locals_unknown_1_pos.yml	false(unreach-call)	correct	0.067771678	0.07393803598824888	25952256.0	0	0	0	0	0
before	tso	r04	c/goblint-regression/36-apron_16-traces-unprot2_true.yml	true	correct	0.066604336	0.07107140799053013	25915392.0	1	0	0	0	0
before	tso	r04	c/goblint-regression/13-privatized_57-singlethreaded-unlock_true.yml	true	correct	0.066772141	0.07585704501252621	25907200.0	1	0	0	0	0
before	tso	r04	c/goblint-regression/13-privatized_47-refine-protected2_true.yml	true	correct	0.062790332	0.06862011505290866	25944064.0	2	2584	896	4	101
before	tso	r04	c/goblint-regression/13-privatized_46-refine-protected1_true.yml	true	correct	0.072614366	0.0814006410073489	25931776.0	1	0	0	0	0
before	tso	r04	c/goblint-regression/36-apron_11-traces-max-simple_true.yml	true	correct	0.065308698	0.06931521603837609	25923584.0	2	2584	896	4	101
before	tso	r04	c/goblint-regression/13-privatized_41-traces-ex-7_unknown_1_pos.yml	false(unreach-call)	correct	0.05510565	0.06350349599961191	25952256.0	0	2760	968	2	54
before	tso	r04	c/goblint-regression/13-privatized_41-traces-ex-7_unknown_1_neg.yml	false(unreach-call)	correct	0.074025083	0.07782686001155525	25944064.0	0	0	0	0	0
before	tso	r04	c/goblint-regression/13-privatized_40-traces-ex-6_true.yml	true	correct	0.066223096	0.0720869229407981	25993216.0	1	2936	1040	4	119
before	tso	r04	c/goblint-regression/13-privatized_58-singlethreaded-lock_true.yml	true	correct	0.06929031	0.07423667702823877	26013696.0	1	0	0	0	0
before	tso	r04	c/goblint-regression/13-privatized_44-traces-mine2_true.yml	true	correct	0.070105287	0.07663326396141201	25960448.0	1	2760	968	2	46
before	tso	r04	c/goblint-regression/13-privatized_18-first-reads_unknown_2_pos.yml	false(unreach-call)	correct	0.064655846	0.07423445396125317	26054656.0	0	1880	608	2	31
before	tso	r04	c/goblint-regression/13-privatized_18-first-reads_unknown_1_neg.yml	false(unreach-call)	correct	0.064920518	0.07080708700232208	26050560.0	0	1880	608	2	31
before	tso	r04	c/goblint-regression/13-privatized_36-traces-ex-3_true.yml	true	correct	0.069134966	0.0709531418979168	26030080.0	3	3640	1328	8	268
before	tso	r04	c/goblint-regression/13-privatized_18-first-reads_true.yml	true	correct	0.055486727	0.061130661983042955	26075136.0	2	2584	896	4	112
before	tso	r04	c/goblint-regression/13-privatized_35-traces-ex-2_true.yml	true	correct	0.071007491	0.08073832397349179	25948160.0	2	3992	1472	8	279
before	tso	r04	c/goblint-regression/13-privatized_37-traces-ex-4_true.yml	true	correct	0.066635085	0.07145339297130704	26013696.0	2	3112	1112	4	159
before	tso	r04	c/goblint-regression/13-privatized_38-traces-ex-4-switch_true.yml	true	correct	0.075117832	0.0783733680145815	25919488.0	2	3992	1472	8	279
before	tso	r04	c/goblint-regression/13-privatized_19-publish-precision_unknown_1_pos.yml	false(unreach-call)	correct	0.073348629	0.07696080498863012	25948160.0	0	2760	968	2	50
before	tso	r04	c/goblint-regression/13-privatized_19-publish-precision_unknown_2_pos.yml	false(unreach-call)	correct	0.070721539	0.07574673101771623	25972736.0	0	0	0	0	0
before	tso	r04	c/goblint-regression/13-privatized_19-publish-precision_unknown_1_neg.yml	false(unreach-call)	correct	0.062919354	0.06887499801814556	25972736.0	0	0	0	0	0
before	tso	r04	c/goblint-regression/13-privatized_19-publish-precision_unknown_2_neg.yml	false(unreach-call)	correct	0.06305643	0.06839225604198873	25993216.0	0	2760	968	2	50
before	tso	r04	c/goblint-regression/13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	true	correct	0.059087869	0.0655773039907217	26017792.0	2	3992	1472	6	357
before	tso	r04	c/goblint-regression/13-privatized_01-priv_nr_true.yml	true	correct	0.066257863	0.07369357498828322	25989120.0	2	3288	1184	4	252
before	tso	r04	c/goblint-regression/13-privatized_19-publish-precision_true.yml	true	correct	0.065953726	0.07322531891986728	25972736.0	3	3640	1328	8	401
before	tso	r04	c/goblint-regression/13-privatized_42-traces-ex-mini_true.yml	true	correct	0.072594643	0.0804474379401654	25993216.0	2	3816	1400	4	255
before	tso	r04	c/goblint-regression/13-privatized_33-traces-v-matters_true.yml	true	correct	0.069489721	0.07375316601246595	26001408.0	1	3816	1400	6	286
before	tso	r04	c/goblint-regression/13-privatized_25-struct_nr_true.yml	true	correct	0.067125978	0.07505891902837902	26005504.0	2	3288	1184	4	252
before	tso	r04	c/goblint-regression/13-privatized_69-refine-protected-loop-interval_true.yml	true	correct	0.06818614	0.0735194330336526	26054656.0	0	0	0	0	0
before	tso	r04	c/goblint-regression/36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	false(unreach-call)	correct	0.066217654	0.07044423895422369	26017792.0	0	0	0	0	0
before	tso	r04	c/goblint-regression/13-privatized_31-traces-mine-vs-mutex_true.yml	true	correct	0.058147054	0.06297974695917219	26054656.0	4	4872	1832	12	646
before	tso	r04	c/goblint-regression/13-privatized_20-publish-regression_true.yml	true	correct	0.067082252	0.07390406797640026	26013696.0	2	2584	896	4	112
before	tso	r04	c/goblint-regression/13-privatized_30-traces-oplus-vs-meet_true.yml	true	correct	0.065669811	0.07274573505856097	25964544.0	2	4168	1544	8	346
before	tso	r04	c/goblint-regression/13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	true	correct	0.069324714	0.07588630297686905	26075136.0	3	5752	2192	12	783
before	tso	r04	c/goblint-regression/13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	true	correct	0.066116268	0.07241468701977283	26062848.0	1	2936	1040	4	119
before	tso	r04	c/goblint-regression/13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	true	correct	0.067709189	0.07332543493248522	26046464.0	0	0	0	0	0
before	tso	r04	c/goblint-regression/13-privatized_29-multiple-protecting2-vesal_true.yml	true	correct	0.070139103	0.07502945302985609	26075136.0	4	5928	2264	12	988
before	tso	r04	c/goblint-regression/13-privatized_24-multiple-protecting_true.yml	true	correct	0.067498707	0.07322744303382933	26062848.0	7	9624	3776	24	8593
before	tso	r04	c/goblint-regression/36-apron_21-traces-cluster-based_true.yml	true	correct	0.071743604	0.07914395991247147	26075136.0	6	6632	2552	26	2014
before	tso	r04	c/goblint-regression/36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	true	correct	0.069263761	0.0755630349740386	26083328.0	1	0	0	0	0
before	tso	r04	c/goblint-regression/13-privatized_27-multiple-protecting2_true.yml	true	correct	0.086673355	0.09334227396175265	26161152.0	26	11208	4424	72	25988
before	tso	r04	c/pthread-ext/14_spin2003.yml	true	correct	0.072990731	0.07450651295948774	25956352.0	0	0	0	0	0
before	tso	r04	c/pthread-ext/29_conditionals_vs.yml	true	correct	0.066771843	0.07286694901995361	25952256.0	0	0	0	0	0
before	tso	r04	c/pthread-ext/48_ticket_lock_low_contention_vs-pthread.yml	true	correct	0.069667305	0.07491381699219346	25956352.0	0	0	0	0	0
before	tso	r04	c/pthread-ext/46_monabsex2_vs.yml	true	correct	0.065724458	0.07339261402375996	25960448.0	0	0	0	0	0
before	tso	r04	c/pthread-ext/45_monabsex1_vs.yml	true	correct	0.066307819	0.07063359394669533	25935872.0	0	0	0	0	0
before	tso	r04	c/pthread/stateful01-1.yml	false(unreach-call)	correct	0.068590942	0.07301890302915126	26062848.0	0	5928	2264	4	625
before	tso	r04	c/pthread/stateful01-2.yml	true	correct	0.073018919	0.07610051706433296	26075136.0	6	6104	2336	12	2074
before	tso	r04	c/pthread-atomic/time_var_mutex.yml	true	correct	0.067039757	0.07514341804198921	26144768.0	2	5400	2048	4	524
before	tso	r04	c/pthread-ext/01b_inc.yml	true	correct	0.07060202	0.07846826897002757	25960448.0	0	0	0	0	0
before	tso	r04	c/pthread/triangular-1.yml	true	correct	8.058581349	8.0785738020204	26087424.0	16632	24472	9856	43036	35610116
before	tso	r04	c/pthread/triangular-2.yml	false(unreach-call)	correct	1.820955997	1.8291853959672153	26009600.0	3638	24472	9856	10316	8402826
before	tso	r04	c/pthread-ext/02_inc_cas.yml	true	correct	0.066324288	0.07192367292009294	25968640.0	0	0	0	0	0
before	tso	r04	c/goblint-regression/28-race_reach_21-deref_read_racing.yml	false(unreach-call)	correct	3.675828285	3.780486267991364	56426496.0	0	0	0	0	0
before	tso	r04	c/pthread-ext/48_ticket_lock_low_contention_vs.yml	true	correct	0.069971984	0.07357991393655539	25952256.0	0	0	0	0	0
before	tso	r04	c/goblint-regression/28-race_reach_37-indirect_racing.yml	TIMEOUT	error	61.029565384	61.06010306603275	1057116160.0					
before	tso	r04	c/goblint-regression/28-race_reach_45-escape_racing.yml	false(unreach-call)	correct	0.064800013	0.07013195496983826	26083328.0	0	3816	1400	2	106
before	tso	r04	c/goblint-regression/28-race_reach_46-escape_racefree.yml	true	correct	0.073904513	0.08103745896369219	26083328.0	2	3464	1256	4	191
before	tso	r04	c/goblint-regression/28-race_reach_01-simple_racing.yml	TIMEOUT	error	61.037554747	61.057999136974104	1057120256.0					
before	tso	r04	c/goblint-regression/28-race_reach_11-ptr_racing.yml	TIMEOUT	error	61.037659898	61.057519852067344	1057128448.0					
before	tso	r04	c/pthread-deagle/circular_buffer_bad.yml	false(unreach-call)	correct	0.076033633	0.08240896800998598	26087424.0	1	30456	12304	14	18669
before	tso	r04	c/pthread/fib_safe-5.yml	true	correct	6.109188419	6.294726405991241	26034176.0	2772	171736	70112	6884	50861919
before	tso	r04	c/pthread/fib_safe-6.yml	true	correct	33.429830501	33.516820486984216	26071040.0	12012	248008	101320	29036	288430537
before	tso	r04	c/pthread/fib_unsafe-5.yml	false(unreach-call)	correct	1.663618381	1.690768030937761	26083328.0	632	171736	70112	1880	13786133
before	tso	r04	c/pthread/fib_unsafe-6.yml	false(unreach-call)	correct	8.915720783	8.938348475960083	26021888.0	2942	248008	101320	8244	81433459
before	tso	r04	c/pthread/fib_unsafe-7.yml	false(unreach-call)	correct	47.546528877	47.59064953203779	26083328.0	13238	281448	115000	35572	455400086
before	tso	r04	c/goblint-regression/28-race_reach_24-sound_lock_racing.yml	TIMEOUT	error	60.835526153	61.05903289001435	1057144832.0					
before	tso	r04	c/pthread/lazy01.yml	false(unreach-call)	correct	0.065933634	0.07260506402235478	26087424.0	1	5048	1904	6	497
before	tso	r04	c/pthread-deagle/circular_buffer_ok.yml	true	correct	4.295731691	4.305963326012716	26157056.0	3432	163992	66944	6864	28061574
before	tso	r04	c/pthread-atomic/szymanski.yml	true	correct	0.073928561	0.07960764109157026	26087424.0	6	5576	2120	62	2270
before	tso	r04	c/pthread-atomic/dekker.yml	true	correct	0.067187431	0.07177908800076693	26091520.0	4	5928	2264	14	937
before	tso	r04	c/pthread-atomic/dekker-unfair.yml	true	correct	0.065057068	0.07126159803010523	25993216.0	4	5928	2264	14	937
before	tso	r04	c/pthread-theta/unwind3-1.yml	false(unreach-call)	correct	0.065039358	0.07030310202389956	26087424.0	1	3640	1328	2	118
before	tso	r04	c/pthread-theta/exponential-nondet.yml	true	correct	0.065169849	0.07159329194109887	26087424.0	1	0	0	0	0
before	tso	r04	c/pthread-theta/unwind2-1.yml	false(unreach-call)	correct	0.067704394	0.07355555600952357	26140672.0	1	0	0	0	0
before	tso	r04	c/pthread-theta/unwind2-100.yml	false(unreach-call)	correct	0.067378602	0.07523646508343518	26087424.0	1	0	0	0	0
before	tso	r04	c/pthread/butterfly.yml	true	correct	17.932643823	17.949874702026136	26144768.0	64560	11032	4352	304114	44028054
before	tso	r04	c/pthread-ext/43_NetBSD_sysmon_power_sliced.yml	true	correct	0.064976837	0.07167616800870746	25956352.0	0	0	0	0	0
before	tso	r04	c/goblint-regression/28-race_reach_06-cond_racing1.yml	TIMEOUT	error	61.03372202	61.06352304399479	1057124352.0					
before	tso	r04	c/pthread/queue_ok.yml	true	correct	0.071395197	0.07781451405026019	26173440.0	2	161880	66080	4	46024
before	tso	r04	c/pthread/queue_ok_longer.yml	true	correct	1.06986224	1.0740373560693115	55582720.0	2	13851760	2864444	4	15503664
before	tso	r04	c/pthread/queue_ok_longest.yml	true	correct	4.636733505	4.645671391976066	244989952.0	2	54452288	11039476	4	61735070
before	tso	r04	c/pthread/queue_longer.yml	TIMEOUT	error	61.018958081	61.04620043199975	605487104.0					
before	tso	r04	c/pthread/queue.yml	false(unreach-call)	correct	0.093992059	0.10160151799209416	26165248.0	2	142168	58016	40	322450
before	tso	r04	c/pthread/singleton.yml	false(unreach-call)	correct	0.069434665	0.07555541093461215	26226688.0	1	8040	3128	8	1001
before	tso	r04	c/pthread/singleton_with-uninit-problems.yml	true	correct	0.068288517	0.07466920604929328	26214400.0	4	8216	3200	12	1722
before	tso	r04	c/pthread-C-DAC/pthread-demo-datarace-3.yml	false(unreach-call)	correct	0.142509991	0.14774549996946007	26103808.0	0	231288	94480	80	1076839
before	tso	r04	c/pthread/reorder_2.yml	false(unreach-call)	correct	0.151142212	0.15837401594035327	26222592.0	162	29400	11872	432	328668
before	tso	r04	c/pthread/twostage_3.yml	false(unreach-call)	correct	0.075784468	0.08258821198251098	26353664.0	4	35736	14464	30	29858
before	tso	r04	c/ldv-races/race-1_1-join.yml	true	correct	0.064863981	0.0724368030205369	26226688.0	1	0	0	0	0
before	tso	r04	c/ldv-races/race-1_3-join.yml	false(unreach-call)	correct	0.067353299	0.07500722398981452	26271744.0	1	4520	1688	2	189
before	tso	r04	c/ldv-races/race-1_2-join.yml	false(unreach-call)	correct	0.070292422	0.07439919898752123	26226688.0	1	4520	1688	2	189
before	tso	r04	c/ldv-races/race-4_1-thread_local_vars.yml	true	correct	0.069066774	0.07578579091932625	26361856.0	0	0	0	0	0
before	tso	r04	c/ldv-races/race-2_1-container_of.yml	true	correct	0.070682476	0.07539344998076558	26345472.0	1	0	0	0	0
before	tso	r04	c/ldv-races/race-3_1-container_of-global.yml	true	correct	0.072022518	0.07441027590539306	26357760.0	1	0	0	0	0
before	pso	r01	c/goblint-regression/13-privatized_66-mine-W-init_true.yml	true	correct	0.071398952	0.07646190910600126	25976832.0	1	0	0	0	0
before	pso	r01	c/goblint-regression/36-apron_41-threadenter-no-locals_unknown_1_pos.yml	false(unreach-call)	correct	0.067595816	0.07360322203021497	25997312.0	0	0	0	0	0
before	pso	r01	c/goblint-regression/36-apron_16-traces-unprot2_true.yml	true	correct	0.065878557	0.06916665600147098	25976832.0	1	0	0	0	0
before	pso	r01	c/goblint-regression/13-privatized_57-singlethreaded-unlock_true.yml	true	correct	0.060060451	0.07295828696805984	25997312.0	1	1544	464	2	6
before	pso	r01	c/goblint-regression/13-privatized_47-refine-protected2_true.yml	true	correct	0.076297477	0.08267967205028981	26025984.0	2	3128	1112	20	171
before	pso	r01	c/goblint-regression/13-privatized_46-refine-protected1_true.yml	true	correct	0.072025761	0.07646766398102045	25976832.0	1	2952	1040	8	47
before	pso	r01	c/goblint-regression/36-apron_11-traces-max-simple_true.yml	true	correct	0.069929093	0.07245799200609326	25980928.0	2	3304	1184	20	171
before	pso	r01	c/goblint-regression/13-privatized_41-traces-ex-7_unknown_1_pos.yml	false(unreach-call)	correct	0.064956142	0.0713584020268172	25960448.0	0	2776	968	2	44
before	pso	r01	c/goblint-regression/13-privatized_41-traces-ex-7_unknown_1_neg.yml	false(unreach-call)	correct	0.073859732	0.07529530790634453	25964544.0	0	0	0	0	0
before	pso	r01	c/goblint-regression/13-privatized_40-traces-ex-6_true.yml	true	correct	0.069019646	0.07665411999914795	26021888.0	1	4184	1544	16	159
before	pso	r01	c/goblint-regression/13-privatized_58-singlethreaded-lock_true.yml	true	correct	0.06992703	0.07859889802057296	25907200.0	1	1544	464	2	6
before	pso	r01	c/goblint-regression/13-privatized_44-traces-mine2_true.yml	true	correct	0.071383394	0.07589253701735288	26013696.0	1	4184	1544	6	69
before	pso	r01	c/goblint-regression/13-privatized_18-first-reads_unknown_2_pos.yml	false(unreach-call)	correct	0.06952525	0.07469509390648454	25985024.0	0	1896	608	2	27
before	pso	r01	c/goblint-regression/13-privatized_18-first-reads_unknown_1_neg.yml	false(unreach-call)	correct	0.073164516	0.07525438803713769	25956352.0	0	1896	608	2	27
before	pso	r01	c/goblint-regression/13-privatized_36-traces-ex-3_true.yml	true	correct	0.066256188	0.07134422089438885	26009600.0	3	4360	1616	54	666
before	pso	r01	c/goblint-regression/13-privatized_18-first-reads_true.yml	true	correct	0.066905299	0.07207105401903391	26005504.0	2	3304	1184	20	209
before	pso	r01	c/goblint-regression/13-privatized_35-traces-ex-2_true.yml	true	correct	0.071329115	0.07683561404701322	25952256.0	2	4888	1832	60	766
before	pso	r01	c/goblint-regression/13-privatized_37-traces-ex-4_true.yml	true	correct	0.062277116	0.06800322304479778	25939968.0	2	4888	1832	56	604
before	pso	r01	c/goblint-regression/13-privatized_38-traces-ex-4-switch_true.yml	true	correct	0.071350362	0.0730714660603553	25948160.0	2	4888	1832	60	761
before	pso	r01	c/goblint-regression/13-privatized_19-publish-precision_unknown_1_pos.yml	false(unreach-call)	correct	0.069799266	0.0757069590035826	26071040.0	0	2776	968	2	43
before	pso	r01	c/goblint-regression/13-privatized_19-publish-precision_unknown_2_pos.yml	false(unreach-call)	correct	0.074749931	0.07798928895499557	26083328.0	0	0	0	0	0
before	pso	r01	c/goblint-regression/13-privatized_19-publish-precision_unknown_1_neg.yml	false(unreach-call)	correct	0.070394512	0.07719817105680704	26005504.0	0	0	0	0	0
before	pso	r01	c/goblint-regression/13-privatized_19-publish-precision_unknown_2_neg.yml	false(unreach-call)	correct	0.065793283	0.07120341702830046	26025984.0	0	2776	968	2	43
before	pso	r01	c/goblint-regression/13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	true	correct	0.062799123	0.06806203909218311	26005504.0	2	4888	1832	58	797
before	pso	r01	c/goblint-regression/13-privatized_01-priv_nr_true.yml	true	correct	0.075276633	0.08215740998275578	26054656.0	2	4360	1616	20	590
before	pso	r01	c/goblint-regression/13-privatized_19-publish-precision_true.yml	true	correct	0.069898468	0.08748041104990989	26017792.0	3	4536	1688	66	1041
before	pso	r01	c/goblint-regression/13-privatized_42-traces-ex-mini_true.yml	true	correct	0.060325908	0.0652374200290069	25964544.0	2	5064	1904	40	596
before	pso	r01	c/goblint-regression/13-privatized_33-traces-v-matters_true.yml	true	correct	0.07165973	0.07886599295306951	26030080.0	1	5240	1976	20	306
before	pso	r01	c/goblint-regression/13-privatized_25-struct_nr_true.yml	true	correct	0.067670634	0.0742791440570727	25993216.0	2	4360	1616	20	590
before	pso	r01	c/goblint-regression/13-privatized_69-refine-protected-loop-interval_true.yml	true	correct	0.066470681	0.07080842601135373	26017792.0	0	2248	752	2	13
before	pso	r01	c/goblint-regression/36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	false(unreach-call)	correct	0.067079323	0.07014943100512028	26021888.0	0	0	0	0	0
before	pso	r01	c/goblint-regression/13-privatized_31-traces-mine-vs-mutex_true.yml	true	correct	0.073145654	0.0754089440451935	26021888.0	4	5768	2192	168	2572
before	pso	r01	c/goblint-regression/13-privatized_20-publish-regression_true.yml	true	correct	0.073264237	0.07517249998636544	26087424.0	2	4712	1760	36	597
before	pso	r01	c/goblint-regression/13-privatized_30-traces-oplus-vs-meet_true.yml	true	correct	0.062857886	0.06878214702010155	26009600.0	2	5064	1904	60	981
before	pso	r01	c/goblint-regression/13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	true	correct	0.077125948	0.08053864201065153	26017792.0	3	6824	2624	152	3063
before	pso	r01	c/goblint-regression/13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	true	correct	0.070396537	0.07340393704362214	26050560.0	1	5416	2048	24	292
before	pso	r01	c/goblint-regression/13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	true	correct	0.076212336	0.08089378196746111	26079232.0	0	2248	752	2	13
before	pso	r01	c/goblint-regression/13-privatized_29-multiple-protecting2-vesal_true.yml	true	correct	0.069791988	0.07447719608899206	26091520.0	4	6824	2624	176	3243
before	pso	r01	c/goblint-regression/13-privatized_24-multiple-protecting_true.yml	true	correct	0.098773721	0.10215434106066823	26046464.0	7	10520	4136	852	23592
before	pso	r01	c/goblint-regression/36-apron_21-traces-cluster-based_true.yml	true	correct	0.078455181	0.08110907801892608	26091520.0	6	6648	2552	172	3116
before	pso	r01	c/goblint-regression/36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	true	correct	0.07371809	0.0808271849527955	26148864.0	1	0	0	0	0
before	pso	r01	c/goblint-regression/13-privatized_27-multiple-protecting2_true.yml	true	correct	0.158151428	0.16460472799371928	26148864.0	26	11224	4424	3092	82273
before	pso	r01	c/pthread-ext/14_spin2003.yml	true	correct	0.070248415	0.07625582197215408	25964544.0	0	2600	896	2	8
before	pso	r01	c/pthread-ext/29_conditionals_vs.yml	true	correct	0.070016148	0.07293733407277614	25890816.0	0	0	0	0	0
before	pso	r01	c/pthread-ext/48_ticket_lock_low_contention_vs-pthread.yml	true	correct	0.068684525	0.07592627801932395	25956352.0	0	2600	896	2	8
before	pso	r01	c/pthread-ext/46_monabsex2_vs.yml	true	correct	0.066888001	0.07402434200048447	25939968.0	0	4184	1544	18	137
before	pso	r01	c/pthread-ext/45_monabsex1_vs.yml	true	correct	0.068547995	0.07332412793766707	25927680.0	0	3304	1184	8	57
before	pso	r01	c/pthread/stateful01-1.yml	false(unreach-call)	correct	0.075047736	0.07943097199313343	26066944.0	0	6824	2624	20	941
before	pso	r01	c/pthread/stateful01-2.yml	true	correct	0.084131818	0.0914128819713369	26079232.0	6	6824	2624	246	4314
before	pso	r01	c/pthread-atomic/time_var_mutex.yml	true	correct	0.071392833	0.07594423810951412	26112000.0	2	6296	2408	44	1007
before	pso	r01	c/pthread-ext/01b_inc.yml	true	correct	0.06866622	0.07309272105339915	26046464.0	0	4184	1544	10	129
before	pso	r01	c/pthread/triangular-1.yml	TIMEOUT	error	60.951242485	61.010337695945054	26120192.0					
before	pso	r01	c/pthread/triangular-2.yml	false(unreach-call)	correct	21.487604026	21.510229215957224	26058752.0	3638	24488	9856	493952	14750405
before	pso	r01	c/pthread-ext/02_inc_cas.yml	true	correct	0.070181254	0.07326093199662864	26034176.0	0	0	0	0	0
before	pso	r01	c/goblint-regression/28-race_reach_21-deref_read_racing.yml	false(unreach-call)	correct	3.162455123	3.181857315939851	56426496.0	0	0	0	0	0
before	pso	r01	c/pthread-ext/48_ticket_lock_low_contention_vs.yml	true	correct	0.068359318	0.07325017196126282	26038272.0	0	4888	1832	8	99
before	pso	r01	c/goblint-regression/28-race_reach_37-indirect_racing.yml	TIMEOUT	error	61.03022817	61.05364939500578	1057214464.0					
before	pso	r01	c/goblint-regression/28-race_reach_45-escape_racing.yml	false(unreach-call)	correct	0.070065119	0.0729362249840051	26091520.0	0	3832	1400	2	78
before	pso	r01	c/goblint-regression/28-race_reach_46-escape_racefree.yml	true	correct	0.072287388	0.07885403500404209	26083328.0	2	5592	2120	56	977
before	pso	r01	c/goblint-regression/28-race_reach_01-simple_racing.yml	TIMEOUT	error	61.034493901	61.05663164809812	1057157120.0					
before	pso	r01	c/goblint-regression/28-race_reach_11-ptr_racing.yml	TIMEOUT	error	60.947316328	61.056350491940975	1057058816.0					
before	pso	r01	c/pthread-deagle/circular_buffer_bad.yml	false(unreach-call)	correct	0.101678597	0.10770223394501954	26091520.0	1	31880	12880	476	37904
before	pso	r01	c/pthread/fib_safe-5.yml	TIMEOUT	error	60.958500797	61.00872201099992	26075136.0					
before	pso	r01	c/pthread/fib_safe-6.yml	TIMEOUT	error	60.970062705	61.00858934293501	26038272.0					
before	pso	r01	c/pthread/fib_unsafe-5.yml	false(unreach-call)	correct	14.875922759	14.892775875981897	26091520.0	632	171752	70112	96526	11518678
before	pso	r01	c/pthread/fib_unsafe-6.yml	TIMEOUT	error	60.977773221	61.012702215928584	26021888.0					
before	pso	r01	c/pthread/fib_unsafe-7.yml	TIMEOUT	error	60.975238737	61.006439910968766	26046464.0					
before	pso	r01	c/goblint-regression/28-race_reach_24-sound_lock_racing.yml	TIMEOUT	error	61.043453548	61.06044666701928	1057173504.0					
