model	repetition	task	before_status	after_status	before_category	after_category	common_terminal	before_cpu_s	after_cpu_s	before_wall_s	after_wall_s	before_memory_bytes	after_memory_bytes	before_executions	after_executions	before_snapshot_bytes	after_snapshot_bytes	before_base_bytes	after_base_bytes	before_lazy_checks	after_lazy_checks	before_lazy_candidates	after_lazy_candidates	terminal_verdict_match	execution_match	candidate_match	lazy_check_match	snapshot_match	base_match	cpu_ratio	wall_ratio	memory_ratio	full_check_ratio	candidate_ratio
tso	r03	c/goblint-regression/13-privatized_19-publish-precision_unknown_1_neg.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	0.065140347	0.066562363	0.0739845170173794	0.07139777601696551	26017792.0	25964544.0	0	0	0	0	0	0	0	0	0	0	True	True	True	True	True	True	1.0218300341568645	0.9650367251866191	0.9979534005037783		
tso	r03	c/goblint-regression/13-privatized_19-publish-precision_unknown_1_pos.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	0.060477626	0.067235002	0.06702181498985738	0.07047121599316597	25956352.0	26062848.0	0	0	2760	2760	968	968	2	2	50	50	True	True	True	True	True	True	1.1117334863640316	1.0514668396227498	1.004102887801799	1.0	1.0
tso	r03	c/goblint-regression/13-privatized_19-publish-precision_unknown_2_neg.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	0.061225417	0.074281911	0.06599357700906694	0.07581215398386121	25939968.0	25989120.0	0	0	2760	2760	968	968	2	2	50	50	True	True	True	True	True	True	1.2132528390945874	1.1487807968561135	1.0018948365703457	1.0	1.0
tso	r03	c/goblint-regression/13-privatized_19-publish-precision_unknown_2_pos.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	0.065950175	0.066498419	0.07145224197302014	0.07062198605854064	26021888.0	26066944.0	0	0	0	0	0	0	0	0	0	0	True	True	True	True	True	True	1.0083130029601892	0.9883802678327016	1.001731465449394		
tso	r03	c/goblint-regression/13-privatized_20-publish-regression_true.yml	true	true	correct	correct	True	0.069219676	0.075156999	0.08095302700530738	0.08459772693458945	26013696.0	26079232.0	2	2	2584	2584	896	896	4	4	112	112	True	True	True	True	True	True	1.0857750764392484	1.0450224045240843	1.002519288301055	1.0	1.0
tso	r03	c/goblint-regression/13-privatized_24-multiple-protecting_true.yml	true	true	correct	correct	True	0.067793909	0.072577608	0.07326146005652845	0.07494023500476032	26009600.0	25997312.0	7	7	9624	9624	3776	3776	24	24	8593	8593	True	True	True	True	True	True	1.0705623716136505	1.0229148442705964	0.9995275590551181	1.0	1.0
tso	r03	c/goblint-regression/13-privatized_25-struct_nr_true.yml	true	true	correct	correct	True	0.062688401	0.066992205	0.06863540993072093	0.07170179998502135	26079232.0	26079232.0	2	2	3288	3288	1184	1184	4	4	252	252	True	True	True	True	True	True	1.068653912547554	1.044676502368028	1.0	1.0	1.0
tso	r03	c/goblint-regression/13-privatized_27-multiple-protecting2_true.yml	true	true	correct	correct	True	0.07415876	0.066902233	0.07720848999451846	0.07175817608367652	26005504.0	26021888.0	26	26	11208	11208	4424	4424	72	72	25988	25988	True	True	True	True	True	True	0.9021487549144566	0.92940784217864	1.0006300204756655	1.0	1.0
tso	r03	c/goblint-regression/13-privatized_29-multiple-protecting2-vesal_true.yml	true	true	correct	correct	True	0.06878026	0.064425902	0.07968745904508978	0.06971415400039405	26079232.0	26075136.0	4	4	5928	5928	2264	2264	12	12	988	988	True	True	True	True	True	True	0.9366917484755073	0.8748447351163184	0.999842940160201	1.0	1.0
tso	r03	c/goblint-regression/13-privatized_30-traces-oplus-vs-meet_true.yml	true	true	correct	correct	True	0.067580439	0.059389175	0.07459647895302624	0.06406571494881064	25976832.0	26087424.0	2	2	4168	4168	1544	1544	8	8	346	346	True	True	True	True	True	True	0.8787923825117502	0.858830280570657	1.0042573320719017	1.0	1.0
tso	r03	c/goblint-regression/13-privatized_31-traces-mine-vs-mutex_true.yml	true	true	correct	correct	True	0.066200317	0.069922161	0.07358005095738918	0.07505954208318144	26079232.0	26025984.0	4	4	4872	4872	1832	1832	12	12	646	646	True	True	True	True	True	True	1.0562209392441428	1.02010723160071	0.9979582220826134	1.0	1.0
tso	r03	c/goblint-regression/13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	true	true	correct	correct	True	0.064575768	0.063494038	0.06844171602278948	0.07559521903749555	25956352.0	26062848.0	3	3	5752	5752	2192	2192	12	12	783	783	True	True	True	True	True	True	0.9832486699964605	1.104519632621779	1.004102887801799	1.0	1.0
tso	r03	c/goblint-regression/13-privatized_33-traces-v-matters_true.yml	true	true	correct	correct	True	0.063986109	0.067925203	0.07327616005204618	0.0724642239511013	26013696.0	25935872.0	1	1	3816	3816	1400	1400	6	6	286	286	True	True	True	True	True	True	1.0615617055258042	0.9889195053293162	0.9970083451424973	1.0	1.0
tso	r03	c/goblint-regression/13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	true	true	correct	correct	True	0.0665642	0.075453954	0.07103471003938466	0.08804644900374115	26005504.0	26071040.0	1	1	2936	2936	1040	1040	4	4	119	119	True	True	True	True	True	True	1.1335515787765795	1.2394848793628417	1.0025200819026618	1.0	1.0
tso	r03	c/goblint-regression/13-privatized_35-traces-ex-2_true.yml	true	true	correct	correct	True	0.070847383	0.069403784	0.0789600289426744	0.07386324508115649	25989120.0	26042368.0	2	2	3992	3992	1472	1472	8	8	279	279	True	True	True	True	True	True	0.9796238204027945	0.9354510892439235	1.0020488573680062	1.0	1.0
tso	r03	c/goblint-regression/13-privatized_36-traces-ex-3_true.yml	true	true	correct	correct	True	0.066198268	0.066089206	0.07243413908872753	0.07078224094584584	25919488.0	25899008.0	3	3	3640	3640	1328	1328	8	8	268	268	True	True	True	True	True	True	0.9983524946604342	0.9771944808944548	0.9992098609355247	1.0	1.0
tso	r03	c/goblint-regression/13-privatized_37-traces-ex-4_true.yml	true	true	correct	correct	True	0.064759777	0.063808907	0.06914059689734131	0.06877958995755762	25927680.0	25915392.0	2	2	3112	3112	1112	1112	4	4	159	159	True	True	True	True	True	True	0.9853169661161741	0.9947786545678842	0.999526066350711	1.0	1.0
tso	r03	c/goblint-regression/13-privatized_38-traces-ex-4-switch_true.yml	true	true	correct	correct	True	0.068289146	0.067121256	0.07364159007556736	0.07193120801821351	25964544.0	25976832.0	2	2	3992	3992	1472	1472	8	8	279	279	True	True	True	True	True	True	0.9828978678397883	0.976774237824051	1.0004732607666824	1.0	1.0
tso	r03	c/goblint-regression/13-privatized_40-traces-ex-6_true.yml	true	true	correct	correct	True	0.068808751	0.058553885	0.07398751308210194	0.06433217599987984	26001408.0	26013696.0	1	1	2936	2936	1040	1040	4	4	119	119	True	True	True	True	True	True	0.850965671503033	0.8695004510895259	1.0004725897920606	1.0	1.0
tso	r03	c/goblint-regression/13-privatized_41-traces-ex-7_unknown_1_neg.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	0.069380129	0.06530322	0.07680535304825753	0.07133101299405098	26046464.0	25968640.0	0	0	0	0	0	0	0	0	0	0	True	True	True	True	True	True	0.9412380885022569	0.928724498528547	0.9970121088221419		
tso	r03	c/goblint-regression/13-privatized_41-traces-ex-7_unknown_1_pos.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	0.060904797	0.063467764	0.06939728301949799	0.07199490908533335	25894912.0	26001408.0	0	0	2760	2760	968	968	2	2	54	54	True	True	True	True	True	True	1.0420815293087669	1.0374312358180582	1.0041126225877888	1.0	1.0
tso	r03	c/goblint-regression/13-privatized_42-traces-ex-mini_true.yml	true	true	correct	correct	True	0.069388249	0.057355329	0.07684116007294506	0.06499938003253192	25997312.0	25997312.0	2	2	3816	3816	1400	1400	4	4	255	255	True	True	True	True	True	True	0.8265856225886317	0.8458927477256749	1.0	1.0	1.0
tso	r03	c/goblint-regression/13-privatized_44-traces-mine2_true.yml	true	true	correct	correct	True	0.068559018	0.063711794	0.07498988602310419	0.06752384500578046	26038272.0	25939968.0	1	1	2760	2760	968	968	2	2	46	46	True	True	True	True	True	True	0.9292985205826607	0.9004393603822326	0.996224634261444	1.0	1.0
tso	r03	c/goblint-regression/13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	true	true	correct	correct	True	0.06742441	0.070003148	0.07194758392870426	0.07174573093652725	26038272.0	26030080.0	2	2	3992	3992	1472	1472	6	6	357	357	True	True	True	True	True	True	1.0382463561787192	0.9971944437720517	0.9996853861884537	1.0	1.0
tso	r03	c/goblint-regression/13-privatized_46-refine-protected1_true.yml	true	true	correct	correct	True	0.061745331	0.066573379	0.06836396805010736	0.06781152996700257	25939968.0	25935872.0	1	1	0	0	0	0	0	0	0	0	True	True	True	True	True	True	1.0781929244172326	0.9919191629909504	0.9998420969524712		
tso	r03	c/goblint-regression/13-privatized_47-refine-protected2_true.yml	true	true	correct	correct	True	0.071646769	0.063040142	0.07578533294145018	0.0686919599538669	26013696.0	25993216.0	2	2	2584	2584	896	896	4	4	101	101	True	True	True	True	True	True	0.8798741782759247	0.9064017704710298	0.9992127224059203	1.0	1.0
tso	r03	c/goblint-regression/13-privatized_57-singlethreaded-unlock_true.yml	true	true	correct	correct	True	0.063041906	0.060528722	0.07277733797673136	0.06350186897907406	26017792.0	25903104.0	1	1	0	0	0	0	0	0	0	0	True	True	True	True	True	True	0.9601347078560728	0.8725500374770112	0.9955919395465995		
tso	r03	c/goblint-regression/13-privatized_58-singlethreaded-lock_true.yml	true	true	correct	correct	True	0.068149546	0.069776749	0.07215074903797358	0.0764540609670803	26001408.0	25923584.0	1	1	0	0	0	0	0	0	0	0	True	True	True	True	True	True	1.0238769455632175	1.0596433437834698	0.9970069313169502		
tso	r03	c/goblint-regression/13-privatized_66-mine-W-init_true.yml	true	true	correct	correct	True	0.072795427	0.062147267	0.07439041207544506	0.06769328599330038	25935872.0	25907200.0	1	1	0	0	0	0	0	0	0	0	True	True	True	True	True	True	0.8537248775256171	0.9099732627458414	0.9988945041061276		
tso	r03	c/goblint-regression/13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	true	true	correct	correct	True	0.068892505	0.068193651	0.07204371597617865	0.07651208993047476	26103808.0	26116096.0	0	0	0	0	0	0	0	0	0	0	True	True	True	True	True	True	0.9898558776459063	1.0620230910323059	1.0004707359171505		
tso	r03	c/goblint-regression/13-privatized_69-refine-protected-loop-interval_true.yml	true	true	correct	correct	True	0.071105018	0.066386379	0.07560248498339206	0.07088716805446893	26071040.0	26062848.0	0	0	0	0	0	0	0	0	0	0	True	True	True	True	True	True	0.9336384529148138	0.9376301330576771	0.9996857816182246		
tso	r03	c/goblint-regression/28-race_reach_01-simple_racing.yml	TIMEOUT	TIMEOUT	error	error	False	61.025804924	61.038563334	61.05365622602403	61.05946529598441	1057177600.0	1057177600.0											True	True	True	True	True	True					
tso	r03	c/goblint-regression/28-race_reach_06-cond_racing1.yml	TIMEOUT	TIMEOUT	error	error	False	61.026019893	61.030905065	61.0597111339448	61.062066826969385	1057210368.0	1057185792.0											True	True	True	True	True	True					
tso	r03	c/goblint-regression/28-race_reach_11-ptr_racing.yml	TIMEOUT	TIMEOUT	error	error	False	61.036949195	61.034429876	61.05428593896795	61.06338265002705	1057087488.0	1057136640.0											True	True	True	True	True	True					
tso	r03	c/goblint-regression/28-race_reach_21-deref_read_racing.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	3.62983796	3.241943828	3.647253763047047	3.26861662697047	56717312.0	56688640.0	0	0	0	0	0	0	0	0	0	0	True	True	True	True	True	True	0.8931373421418515	0.8961856891031761	0.9994944753376183		
tso	r03	c/goblint-regression/28-race_reach_24-sound_lock_racing.yml	TIMEOUT	TIMEOUT	error	error	False	60.889763801	61.024542619	61.04945395991672	61.053867852082476	1057198080.0	1057193984.0											True	True	True	True	True	True					
tso	r03	c/goblint-regression/28-race_reach_37-indirect_racing.yml	TIMEOUT	TIMEOUT	error	error	False	60.954996396	60.986600902	61.06425328704063	61.05819945898838	1057177600.0	1057177600.0											True	True	True	True	True	True					
tso	r03	c/goblint-regression/28-race_reach_45-escape_racing.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	0.067043147	0.067393382	0.07919547706842422	0.07620244100689888	26095616.0	26071040.0	0	0	3816	3816	1400	1400	2	2	106	106	True	True	True	True	True	True	1.0052240238663022	0.9622069823641647	0.9990582326165437	1.0	1.0
tso	r03	c/goblint-regression/28-race_reach_46-escape_racefree.yml	true	true	correct	correct	True	0.056820109	0.059739693	0.06657395500224084	0.06940708705224097	26058752.0	26046464.0	2	2	3464	3464	1256	1256	4	4	191	191	True	True	True	True	True	True	1.0513829355730382	1.0425561625399118	0.9995284501729016	1.0	1.0
tso	r03	c/goblint-regression/36-apron_11-traces-max-simple_true.yml	true	true	correct	correct	True	0.06378286	0.063879042	0.0777646250789985	0.06969988706987351	26042368.0	25907200.0	2	2	2584	2584	896	896	4	4	101	101	True	True	True	True	True	True	1.0015079599754542	0.8962929738176929	0.9948096885813149	1.0	1.0
tso	r03	c/goblint-regression/36-apron_16-traces-unprot2_true.yml	true	true	correct	correct	True	0.073045826	0.059627539	0.07651584502309561	0.0650725819868967	25927680.0	25939968.0	1	1	0	0	0	0	0	0	0	0	True	True	True	True	True	True	0.8163031656319418	0.8504458386005556	1.0004739336492892		
tso	r03	c/goblint-regression/36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	0.061775919	0.06751212	0.0677614730084315	0.06976045994088054	25985024.0	25952256.0	0	0	0	0	0	0	0	0	0	0	True	True	True	True	True	True	1.092854968292742	1.0295003464904062	0.9987389659520807		
tso	r03	c/goblint-regression/36-apron_21-traces-cluster-based_true.yml	true	true	correct	correct	True	0.069569819	0.073733562	0.07413438404910266	0.07936714997049421	26079232.0	26099712.0	6	6	6632	6632	2552	2552	26	26	2014	2014	True	True	True	True	True	True	1.0598498466698612	1.070584870819533	1.0007852991989947	1.0	1.0
tso	r03	c/goblint-regression/36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	true	true	correct	correct	True	0.075635486	0.066975372	0.07736417301930487	0.07122286292724311	26062848.0	26071040.0	1	1	0	0	0	0	0	0	0	0	True	True	True	True	True	True	0.8855019719183136	0.9206181640366103	1.0003143171460003		
tso	r03	c/goblint-regression/36-apron_41-threadenter-no-locals_unknown_1_pos.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	0.080803069	0.070167947	0.08606947306543589	0.07705982704646885	25960448.0	25935872.0	0	0	0	0	0	0	0	0	0	0	True	True	True	True	True	True	0.8683822021661082	0.8953212364607218	0.9990533291259073		
tso	r03	c/ldv-races/race-1_1-join.yml	true	true	correct	correct	True	0.066323994	0.067289892	0.07308964000549167	0.0723280890379101	26218496.0	26214400.0	1	1	0	0	0	0	0	0	0	0	True	True	True	True	True	True	1.0145633268105054	0.9895805894306724	0.9998437744102484		
tso	r03	c/ldv-races/race-1_2-join.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	0.066154733	0.073146499	0.07402559497859329	0.07698171900119632	26214400.0	26214400.0	1	1	4520	4520	1688	1688	2	2	189	189	True	True	True	True	True	True	1.1056880692119189	1.0399338096972794	1.0	1.0	1.0
tso	r03	c/ldv-races/race-1_3-join.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	0.071202612	0.069592363	0.07540003105532378	0.0753087589982897	26214400.0	26230784.0	1	1	4520	4520	1688	1688	2	2	189	189	True	True	True	True	True	True	0.9773849728995898	0.9987894957633757	1.000625	1.0	1.0
tso	r03	c/ldv-races/race-2_1-container_of.yml	true	true	correct	correct	True	0.068036716	0.071219217	0.07437251799274236	0.078628852032125	26349568.0	26345472.0	1	1	0	0	0	0	0	0	0	0	True	True	True	True	True	True	1.0467762288820643	1.0572299305477058	0.9998445515311675		
tso	r03	c/ldv-races/race-3_1-container_of-global.yml	true	true	correct	correct	True	0.066351089	0.070523423	0.0740493549965322	0.07529607007745653	26218496.0	26349568.0	1	1	0	0	0	0	0	0	0	0	True	True	True	True	True	True	1.0628826755202163	1.0168362719834996	1.0049992188720513		
tso	r03	c/ldv-races/race-4_1-thread_local_vars.yml	true	true	correct	correct	True	0.068135532	0.072501178	0.07439450500532985	0.0777144719613716	26357760.0	26345472.0	0	0	0	0	0	0	0	0	0	0	True	True	True	True	True	True	1.0640729715003914	1.0446265077750554	0.9995337995337995		
tso	r03	c/pthread-C-DAC/pthread-demo-datarace-3.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	0.140464605	0.145628132	0.14999415492638946	0.1531255649169907	26124288.0	26095616.0	0	0	231288	231288	94480	94480	80	80	1076839	1076839	True	True	True	True	True	True	1.0367603425788297	1.0208768801166819	0.9989024772656006	1.0	1.0
tso	r03	c/pthread-atomic/dekker-unfair.yml	true	true	correct	correct	True	0.06762989	0.062568754	0.07339755597058684	0.06941214401740581	26083328.0	26034176.0	4	4	5928	5928	2264	2264	14	14	937	937	True	True	True	True	True	True	0.9251642136339421	0.9457010264104961	0.9981155778894473	1.0	1.0
tso	r03	c/pthread-atomic/dekker.yml	true	true	correct	correct	True	0.062629185	0.068442879	0.06849510292522609	0.07542211899999529	26017792.0	26005504.0	4	4	5928	5928	2264	2264	14	14	937	937	True	True	True	True	True	True	1.0928272338207816	1.1011315521684988	0.9995277078085643	1.0	1.0
tso	r03	c/pthread-atomic/szymanski.yml	true	true	correct	correct	True	0.075663424	0.067570365	0.07978447410278022	0.07727731205523014	26087424.0	26013696.0	6	6	5576	5576	2120	2120	62	62	2270	2270	True	True	True	True	True	True	0.8930386893408364	0.9685758153356968	0.9971738106453132	1.0	1.0
tso	r03	c/pthread-atomic/time_var_mutex.yml	true	true	correct	correct	True	0.057654684	0.070000979	0.0776001529302448	0.08026254596188664	26030080.0	26157056.0	2	2	5400	5400	2048	2048	4	4	524	524	True	True	True	True	True	True	1.2141420981511235	1.0343091209373656	1.0048780487804878	1.0	1.0
tso	r03	c/pthread-deagle/circular_buffer_bad.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	0.062324081	0.072198634	0.06830271705985069	0.08338041708339006	26046464.0	26193920.0	1	1	30456	30456	12304	12304	14	14	18669	18669	True	True	True	True	True	True	1.158438806341966	1.2207481733168453	1.005661267494889	1.0	1.0
tso	r03	c/pthread-deagle/circular_buffer_ok.yml	true	true	correct	correct	True	4.259500864	4.378049257	4.270282395998947	4.443602247978561	26087424.0	26132480.0	3432	3432	163992	163992	66944	66944	6864	6864	28061574	28061574	True	True	True	True	True	True	1.0278315222334933	1.0405874450228412	1.001727115716753	1.0	1.0
tso	r03	c/pthread-ext/01b_inc.yml	true	true	correct	correct	True	0.060706092	0.057353261	0.07913307996932417	0.06884545995853841	26075136.0	25935872.0	0	0	0	0	0	0	0	0	0	0	True	True	True	True	True	True	0.9447694475210165	0.8699959610472164	0.9946591266101162		
tso	r03	c/pthread-ext/02_inc_cas.yml	true	true	correct	correct	True	0.062426886	0.069532284	0.07253376406151801	0.08437105198390782	26009600.0	26046464.0	0	0	0	0	0	0	0	0	0	0	True	True	True	True	True	True	1.1138195168024239	1.1631969342215613	1.0014173228346457		
tso	r03	c/pthread-ext/14_spin2003.yml	true	true	correct	correct	True	0.071611244	0.060461829	0.08151970396284014	0.06644528801552951	25972736.0	25931776.0	0	0	0	0	0	0	0	0	0	0	True	True	True	True	True	True	0.8443063633973458	0.8150825479667819	0.9984229616779687		
tso	r03	c/pthread-ext/29_conditionals_vs.yml	true	true	correct	correct	True	0.068580939	0.063911031	0.07511863997206092	0.069592364015989	25927680.0	25964544.0	0	0	0	0	0	0	0	0	0	0	True	True	True	True	True	True	0.9319066191263435	0.9264326942270611	1.0014218009478673		
tso	r03	c/pthread-ext/43_NetBSD_sysmon_power_sliced.yml	true	true	correct	correct	True	0.06071288	0.065053583	0.06813391007017344	0.0705702219856903	26009600.0	25964544.0	0	0	0	0	0	0	0	0	0	0	True	True	True	True	True	True	1.0714955870978284	1.0357576999912028	0.9982677165354331		
tso	r03	c/pthread-ext/45_monabsex1_vs.yml	true	true	correct	correct	True	0.061303787	0.064706689	0.06849431106820703	0.06979780492838472	25915392.0	25956352.0	0	0	0	0	0	0	0	0	0	0	True	True	True	True	True	True	1.0555088383039044	1.0190306879483708	1.0015805278963175		
tso	r03	c/pthread-ext/46_monabsex2_vs.yml	true	true	correct	correct	True	0.066347047	0.069270651	0.07119300705380738	0.07175243692472577	26013696.0	25964544.0	0	0	0	0	0	0	0	0	0	0	True	True	True	True	True	True	1.0440653221536746	1.0078579328794972	0.9981105337742088		
tso	r03	c/pthread-ext/48_ticket_lock_low_contention_vs-pthread.yml	true	true	correct	correct	True	0.057783245	0.068051441	0.0636667349608615	0.0735695919720456	25956352.0	26021888.0	0	0	0	0	0	0	0	0	0	0	True	True	True	True	True	True	1.1777019618749347	1.1555420898727065	1.0025248540318763		
tso	r03	c/pthread-ext/48_ticket_lock_low_contention_vs.yml	true	true	correct	correct	True	0.067277298	0.072549906	0.07814719993621111	0.07857325405348092	25956352.0	26054656.0	0	0	0	0	0	0	0	0	0	0	True	True	True	True	True	True	1.0783712806064238	1.0054519434812454	1.0037872810478143		
tso	r03	c/pthread-theta/exponential-nondet.yml	true	true	correct	correct	True	0.068544075	0.064089372	0.08354470203630626	0.07152721204329282	25993216.0	26087424.0	1	1	0	0	0	0	0	0	0	0	True	True	True	True	True	True	0.9350096561956669	0.8561549721274849	1.0036243302867949		
tso	r03	c/pthread-theta/unwind2-1.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	0.06676834	0.064514637	0.07443780300673097	0.07577641995158046	26054656.0	26038272.0	1	1	0	0	0	0	0	0	0	0	True	True	True	True	True	True	0.966245933327083	1.0179830259730858	0.9993711680553372		
tso	r03	c/pthread-theta/unwind2-100.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	0.063429524	0.066337681	0.07104371092282236	0.0765313629526645	26087424.0	26087424.0	1	1	0	0	0	0	0	0	0	0	True	True	True	True	True	True	1.0458486335164678	1.077243319057525	1.0		
tso	r03	c/pthread-theta/unwind3-1.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	0.067206131	0.064714339	0.07557696697767824	0.07384002406615764	25997312.0	26083328.0	1	1	3640	3640	1328	1328	2	2	118	118	True	True	True	True	True	True	0.9629231446160766	0.9770175626122491	1.0033086497557901	1.0	1.0
tso	r03	c/pthread/butterfly.yml	true	true	correct	correct	True	18.323025145	18.308426152	18.499369066907093	18.38150961906649	26214400.0	26152960.0	64560	64560	11032	11032	4352	4352	304114	304114	44028054	44028054	True	True	True	True	True	True	0.9992032433026495	0.9936290017559877	0.99765625	1.0	1.0
tso	r03	c/pthread/fib_safe-5.yml	true	true	correct	correct	True	6.593081896	6.135465744	6.61591244104784	6.142570785013959	25976832.0	26091520.0	2772	2772	171736	171736	70112	70112	6884	6884	50861919	50861919	True	True	True	True	True	True	0.9305914655363777	0.9284540627990971	1.0044150110375276	1.0	1.0
tso	r03	c/pthread/fib_safe-6.yml	true	true	correct	correct	True	33.35185437	34.108323272	33.4807556780288	34.43969414604362	25993216.0	25997312.0	12012	12012	248008	248008	101320	101320	29036	29036	288430537	288430537	True	True	True	True	True	True	1.022681464532912	1.0286414822065713	1.0001575795776867	1.0	1.0
tso	r03	c/pthread/fib_unsafe-5.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	1.847526681	1.890925904	1.875309327035211	1.9024769749958068	26066944.0	26087424.0	632	632	171736	171736	70112	70112	1880	1880	13786133	13786133	True	True	True	True	True	True	1.0234904445204058	1.0144870222575744	1.0007856693903205	1.0	1.0
tso	r03	c/pthread/fib_unsafe-6.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	9.848372784	9.121957098	9.939042767044157	9.179540524026379	26087424.0	26099712.0	2942	2942	248008	248008	101320	101320	8244	8244	81433459	81433459	True	True	True	True	True	True	0.9262400295021163	0.9235839646916368	1.0004710315591145	1.0	1.0
tso	r03	c/pthread/fib_unsafe-7.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	47.756761609	48.591393021	47.800715625984594	48.637037607026286	25960448.0	26083328.0	13238	13238	281448	281448	115000	115000	35572	35572	455400086	455400086	True	True	True	True	True	True	1.01747671709471	1.0174960138167275	1.004733354370464	1.0	1.0
tso	r03	c/pthread/lazy01.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	0.06215235	0.062332326	0.0656466749496758	0.0681561540113762	26042368.0	26124288.0	1	1	5048	5048	1904	1904	6	6	497	497	True	True	True	True	True	True	1.002895723170564	1.0382270551193058	1.0031456432840515	1.0	1.0
tso	r03	c/pthread/queue.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	0.097182668	0.101694027	0.10496920498553663	0.10727356094866991	26169344.0	26161152.0	2	2	142168	142168	58016	58016	40	40	322450	322450	True	True	True	True	True	True	1.0464214359704551	1.02195268568006	0.9996869619658788	1.0	1.0
tso	r03	c/pthread/queue_longer.yml	TIMEOUT	TIMEOUT	error	error	False	61.012387755	61.019248714	61.04676126095001	61.05015064496547	605302784.0	607531008.0											True	True	True	True	True	True					
tso	r03	c/pthread/queue_ok.yml	true	true	correct	correct	True	0.071328412	0.074929092	0.07880945806391537	0.08765580295585096	26181632.0	26169344.0	2	2	161880	161880	66080	66080	4	4	46024	46024	True	True	True	True	True	True	1.05048030509918	1.1122497871354615	0.9995306633291614	1.0	1.0
tso	r03	c/pthread/queue_ok_longer.yml	true	true	correct	correct	True	1.078143067	1.067864032	1.0847357870079577	1.0743236140115187	55558144.0	55578624.0	2	2	13851760	13851760	2864444	2864444	4	4	15503664	15503664	True	True	True	True	True	True	0.9904659823778283	0.9904011897448695	1.0003686228251254	1.0	1.0
tso	r03	c/pthread/queue_ok_longest.yml	true	true	correct	correct	True	4.708325726	4.598195249	4.716781647060998	4.611135464976542	243126272.0	241311744.0	2	2	54452288	54452288	11039476	11039476	4	4	61735070	61735070	True	True	True	True	True	True	0.9766094184198334	0.9776020621708695	0.992536684805499	1.0	1.0
tso	r03	c/pthread/reorder_2.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	0.152563386	0.15480713	0.16008154896553606	0.16152951901312917	26206208.0	26165248.0	162	162	29400	29400	11872	11872	432	432	328668	328668	True	True	True	True	True	True	1.0147069625211385	1.0090452026292227	0.9984370115661144	1.0	1.0
tso	r03	c/pthread/singleton.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	0.067291338	0.071163951	0.07349282002542168	0.07734150602482259	26247168.0	26226688.0	1	1	8040	8040	3128	3128	8	8	1001	1001	True	True	True	True	True	True	1.0575499479591266	1.0523681904990123	0.9992197253433208	1.0	1.0
tso	r03	c/pthread/singleton_with-uninit-problems.yml	true	true	correct	correct	True	0.069783006	0.06912446	0.07443868392147124	0.07678503205534071	26214400.0	26214400.0	4	4	8216	8216	3200	3200	12	12	1722	1722	True	True	True	True	True	True	0.9905629459413084	1.0315205483259853	1.0	1.0	1.0
tso	r03	c/pthread/stateful01-1.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	0.068001093	0.071083931	0.07830463396385312	0.07871590601280332	26099712.0	26054656.0	0	0	5928	5928	2264	2264	4	4	625	625	True	True	True	True	True	True	1.0453351242457236	1.0052522057524724	0.9982736974262398	1.0	1.0
tso	r03	c/pthread/stateful01-2.yml	true	true	correct	correct	True	0.068735955	0.073628279	0.07760915299877524	0.08505936700385064	26079232.0	26112000.0	6	6	6104	6104	2336	2336	12	12	2074	2074	True	True	True	True	True	True	1.071175616895117	1.0959965895413517	1.0012564787183917	1.0	1.0
tso	r03	c/pthread/triangular-1.yml	true	true	correct	correct	True	8.066077019	8.130926879	8.090136705082841	8.16906416497659	26116096.0	26021888.0	16632	16632	24472	24472	9856	9856	43036	43036	35610116	35610116	True	True	True	True	True	True	1.0080398265287134	1.0097560106548211	0.9963927227101631	1.0	1.0
