variant	model	repetition	task	copy_ns	offline_ns	peak_snapshot_bytes	max_stable_events	lazy_cycle_checks	lazy_edge_candidates	lazy_unique_edges	lazy_depth_fallbacks	records
after	tso	r02	14_spin2003.yml	0	0	0	0	0	0	0	0	1
after	tso	r02	28-race_reach_01-simple_racing.yml	0	0	0	0	0	0	0	0	0
after	tso	r02	28-race_reach_06-cond_racing1.yml	0	0	0	0	0	0	0	0	0
after	tso	r02	28-race_reach_11-ptr_racing.yml	0	0	0	0	0	0	0	0	0
after	tso	r02	28-race_reach_21-deref_read_racing.yml	0	0	0	0	0	0	0	0	1
after	tso	r02	28-race_reach_24-sound_lock_racing.yml	0	0	0	0	0	0	0	0	0
after	tso	r02	28-race_reach_37-indirect_racing.yml	0	0	0	0	0	0	0	0	0
after	tso	r02	28-race_reach_45-escape_racing.yml	0	39822	3816	19	2	106	0	0	1
after	tso	r02	28-race_reach_46-escape_racefree.yml	0	56687	3464	17	4	191	0	0	1
after	tso	r02	29_conditionals_vs.yml	0	0	0	0	0	0	0	0	1
after	tso	r02	36-apron_11-traces-max-simple_true.yml	0	63950	2584	12	4	101	0	0	1
after	tso	r02	36-apron_16-traces-unprot2_true.yml	0	0	0	0	0	0	0	0	1
after	tso	r02	36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	0	0	0	0	0	0	0	0	1
after	tso	r02	36-apron_21-traces-cluster-based_true.yml	0	495761	6632	35	26	2014	0	0	1
after	tso	r02	36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	0	0	0	0	0	0	0	0	1
after	tso	r02	36-apron_41-threadenter-no-locals_unknown_1_pos.yml	0	0	0	0	0	0	0	0	1
after	tso	r02	43_NetBSD_sysmon_power_sliced.yml	0	0	0	0	0	0	0	0	1
after	tso	r02	45_monabsex1_vs.yml	0	0	0	0	0	0	0	0	1
after	tso	r02	46_monabsex2_vs.yml	0	0	0	0	0	0	0	0	1
after	tso	r02	48_ticket_lock_low_contention_vs-pthread.yml	0	0	0	0	0	0	0	0	1
after	tso	r02	48_ticket_lock_low_contention_vs.yml	0	0	0	0	0	0	0	0	1
after	tso	r02	butterfly.yml	0	7852842745	11032	60	304114	44028054	0	0	1
after	tso	r02	circular_buffer_bad.yml	0	21124600	30456	85	14	18669	0	0	1
after	tso	r02	circular_buffer_ok.yml	0	3885772296	163992	232	6864	28061574	0	0	1
after	tso	r02	dekker-unfair.yml	0	231676	5928	31	14	937	0	0	1
after	tso	r02	dekker.yml	0	233435	5928	31	14	937	0	0	1
after	tso	r02	exponential-nondet.yml	0	0	0	0	0	0	0	0	1
after	tso	r02	fib_safe-5.yml	0	6841403052	171736	243	6884	50861919	0	0	1
after	tso	r02	fib_safe-6.yml	0	30667501716	248008	281	29036	288430537	0	0	1
after	tso	r02	fib_unsafe-5.yml	0	2117406804	171736	243	1880	13786133	0	0	1
after	tso	r02	fib_unsafe-6.yml	0	9161281990	248008	281	8244	81433459	0	0	1
after	tso	r02	fib_unsafe-7.yml	0	33278536394	281448	319	35572	455400086	0	0	1
after	tso	r02	lazy01.yml	0	112782	5048	26	6	497	0	0	1
after	tso	r02	pthread-demo-datarace-3.yml	0	37773935	231288	262	80	1076839	0	0	1
after	tso	r02	queue.yml	0	12883839	142168	201	40	322450	0	0	1
after	tso	r02	queue_longer.yml	0	0	0	0	0	0	0	0	0
after	tso	r02	queue_ok.yml	0	2698249	161880	229	4	46024	0	0	1
after	tso	r02	queue_ok_longer.yml	14103942	923580622	13851760	4029	4	15503664	0	0	1
after	tso	r02	queue_ok_longest.yml	32441319	4333732278	54452288	8029	4	61735070	0	4	1
after	tso	r02	race-1_1-join.yml	0	0	0	0	0	0	0	0	1
after	tso	r02	race-1_2-join.yml	0	51686	4520	23	2	189	0	0	1
after	tso	r02	race-1_3-join.yml	0	47439	4520	23	2	189	0	0	1
after	tso	r02	race-2_1-container_of.yml	0	0	0	0	0	0	0	0	1
after	tso	r02	race-3_1-container_of-global.yml	0	0	0	0	0	0	0	0	1
after	tso	r02	race-4_1-thread_local_vars.yml	0	0	0	0	0	0	0	0	1
after	tso	r02	reorder_2.yml	0	31272607	29400	82	432	328668	0	0	1
after	tso	r02	singleton.yml	0	185211	8040	43	8	1001	0	0	1
after	tso	r02	singleton_with-uninit-problems.yml	0	297363	8216	44	12	1722	0	0	1
after	tso	r02	stateful01-1.yml	0	124678	5928	31	4	625	0	0	1
after	tso	r02	stateful01-2.yml	0	283378	6104	32	12	2074	0	0	1
after	tso	r02	szymanski.yml	0	793648	5576	29	62	2270	0	0	1
after	tso	r02	time_var_mutex.yml	0	95227	5400	28	4	524	0	0	1
after	tso	r02	triangular-1.yml	0	4181383876	24472	68	43036	35610116	0	0	1
after	tso	r02	triangular-2.yml	0	1253919293	24472	68	10316	8402826	0	0	1
after	tso	r02	twostage_3.yml	0	2306151	35736	100	30	29858	0	0	1
after	tso	r02	unwind2-1.yml	0	0	0	0	0	0	0	0	1
after	tso	r02	unwind2-100.yml	0	0	0	0	0	0	0	0	1
after	tso	r02	unwind3-1.yml	0	36821	3640	18	2	118	0	0	1
after	tso	r03	01b_inc.yml	0	0	0	0	0	0	0	0	1
after	tso	r03	02_inc_cas.yml	0	0	0	0	0	0	0	0	1
after	tso	r03	13-privatized_01-priv_nr_true.yml	0	91180	3288	16	4	252	0	0	1
after	tso	r03	13-privatized_18-first-reads_true.yml	0	65390	2584	12	4	112	0	0	1
after	tso	r03	13-privatized_18-first-reads_unknown_1_neg.yml	0	36539	1880	8	2	31	0	0	1
after	tso	r03	13-privatized_18-first-reads_unknown_2_pos.yml	0	36586	1880	8	2	31	0	0	1
after	tso	r03	13-privatized_19-publish-precision_true.yml	0	150225	3640	18	8	401	0	0	1
after	tso	r03	13-privatized_19-publish-precision_unknown_1_neg.yml	0	0	0	0	0	0	0	0	1
after	tso	r03	13-privatized_19-publish-precision_unknown_1_pos.yml	0	29595	2760	13	2	50	0	0	1
after	tso	r03	13-privatized_19-publish-precision_unknown_2_neg.yml	0	36792	2760	13	2	50	0	0	1
after	tso	r03	13-privatized_19-publish-precision_unknown_2_pos.yml	0	0	0	0	0	0	0	0	1
after	tso	r03	13-privatized_20-publish-regression_true.yml	0	78599	2584	12	4	112	0	0	1
after	tso	r03	13-privatized_24-multiple-protecting_true.yml	0	1039198	9624	52	24	8593	0	0	1
after	tso	r03	13-privatized_25-struct_nr_true.yml	0	79409	3288	16	4	252	0	0	1
after	tso	r03	13-privatized_27-multiple-protecting2_true.yml	0	2474685	11208	61	72	25988	0	0	1
after	tso	r03	13-privatized_29-multiple-protecting2-vesal_true.yml	0	239943	5928	31	12	988	0	0	1
after	tso	r03	13-privatized_30-traces-oplus-vs-meet_true.yml	0	132644	4168	21	8	346	0	0	1
after	tso	r03	13-privatized_31-traces-mine-vs-mutex_true.yml	0	236099	4872	25	12	646	0	0	1
after	tso	r03	13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	0	252144	5752	30	12	783	0	0	1
after	tso	r03	13-privatized_33-traces-v-matters_true.yml	0	136349	3816	19	6	286	0	0	1
after	tso	r03	13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	0	67143	2936	14	4	119	0	0	1
after	tso	r03	13-privatized_35-traces-ex-2_true.yml	0	155991	3992	20	8	279	0	0	1
after	tso	r03	13-privatized_36-traces-ex-3_true.yml	0	118999	3640	18	8	268	0	0	1
after	tso	r03	13-privatized_37-traces-ex-4_true.yml	0	67616	3112	15	4	159	0	0	1
after	tso	r03	13-privatized_38-traces-ex-4-switch_true.yml	0	161173	3992	20	8	279	0	0	1
after	tso	r03	13-privatized_40-traces-ex-6_true.yml	0	84508	2936	14	4	119	0	0	1
after	tso	r03	13-privatized_41-traces-ex-7_unknown_1_neg.yml	0	0	0	0	0	0	0	0	1
after	tso	r03	13-privatized_41-traces-ex-7_unknown_1_pos.yml	0	53335	2760	13	2	54	0	0	1
after	tso	r03	13-privatized_42-traces-ex-mini_true.yml	0	71527	3816	19	4	255	0	0	1
after	tso	r03	13-privatized_44-traces-mine2_true.yml	0	36730	2760	13	2	46	0	0	1
after	tso	r03	13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	0	131818	3992	20	6	357	0	0	1
after	tso	r03	13-privatized_46-refine-protected1_true.yml	0	0	0	0	0	0	0	0	1
after	tso	r03	13-privatized_47-refine-protected2_true.yml	0	62666	2584	12	4	101	0	0	1
after	tso	r03	13-privatized_57-singlethreaded-unlock_true.yml	0	0	0	0	0	0	0	0	1
after	tso	r03	13-privatized_58-singlethreaded-lock_true.yml	0	0	0	0	0	0	0	0	1
after	tso	r03	13-privatized_66-mine-W-init_true.yml	0	0	0	0	0	0	0	0	1
after	tso	r03	13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	0	0	0	0	0	0	0	0	1
after	tso	r03	13-privatized_69-refine-protected-loop-interval_true.yml	0	0	0	0	0	0	0	0	1
after	tso	r03	14_spin2003.yml	0	0	0	0	0	0	0	0	1
after	tso	r03	28-race_reach_01-simple_racing.yml	0	0	0	0	0	0	0	0	0
after	tso	r03	28-race_reach_06-cond_racing1.yml	0	0	0	0	0	0	0	0	0
after	tso	r03	28-race_reach_11-ptr_racing.yml	0	0	0	0	0	0	0	0	0
after	tso	r03	28-race_reach_21-deref_read_racing.yml	0	0	0	0	0	0	0	0	1
after	tso	r03	28-race_reach_24-sound_lock_racing.yml	0	0	0	0	0	0	0	0	0
after	tso	r03	28-race_reach_37-indirect_racing.yml	0	0	0	0	0	0	0	0	0
after	tso	r03	28-race_reach_45-escape_racing.yml	0	31216	3816	19	2	106	0	0	1
after	tso	r03	28-race_reach_46-escape_racefree.yml	0	69038	3464	17	4	191	0	0	1
after	tso	r03	29_conditionals_vs.yml	0	0	0	0	0	0	0	0	1
after	tso	r03	36-apron_11-traces-max-simple_true.yml	0	71716	2584	12	4	101	0	0	1
after	tso	r03	36-apron_16-traces-unprot2_true.yml	0	0	0	0	0	0	0	0	1
after	tso	r03	36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	0	0	0	0	0	0	0	0	1
after	tso	r03	36-apron_21-traces-cluster-based_true.yml	0	486668	6632	35	26	2014	0	0	1
after	tso	r03	36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	0	0	0	0	0	0	0	0	1
after	tso	r03	36-apron_41-threadenter-no-locals_unknown_1_pos.yml	0	0	0	0	0	0	0	0	1
after	tso	r03	43_NetBSD_sysmon_power_sliced.yml	0	0	0	0	0	0	0	0	1
after	tso	r03	45_monabsex1_vs.yml	0	0	0	0	0	0	0	0	1
after	tso	r03	46_monabsex2_vs.yml	0	0	0	0	0	0	0	0	1
after	tso	r03	48_ticket_lock_low_contention_vs-pthread.yml	0	0	0	0	0	0	0	0	1
after	tso	r03	48_ticket_lock_low_contention_vs.yml	0	0	0	0	0	0	0	0	1
after	tso	r03	butterfly.yml	0	7865284351	11032	60	304114	44028054	0	0	1
after	tso	r03	circular_buffer_bad.yml	0	1069518	30456	85	14	18669	0	0	1
after	tso	r03	circular_buffer_ok.yml	0	1967874905	163992	232	6864	28061574	0	0	1
after	tso	r03	dekker-unfair.yml	0	230288	5928	31	14	937	0	0	1
after	tso	r03	dekker.yml	0	231921	5928	31	14	937	0	0	1
after	tso	r03	exponential-nondet.yml	0	0	0	0	0	0	0	0	1
after	tso	r03	fib_safe-5.yml	0	3883791642	171736	243	6884	50861919	0	0	1
after	tso	r03	fib_safe-6.yml	0	22033040741	248008	281	29036	288430537	0	0	1
after	tso	r03	fib_unsafe-5.yml	0	6732615322	171736	243	1880	13786133	0	0	1
after	tso	r03	fib_unsafe-6.yml	0	5917993676	248008	281	8244	81433459	0	0	1
after	tso	r03	fib_unsafe-7.yml	0	33406862389	281448	319	35572	455400086	0	0	1
after	tso	r03	lazy01.yml	0	115216	5048	26	6	497	0	0	1
after	tso	r03	pthread-demo-datarace-3.yml	0	39197020	231288	262	80	1076839	0	0	1
after	tso	r03	queue.yml	0	13175481	142168	201	40	322450	0	0	1
after	tso	r03	queue_longer.yml	0	0	0	0	0	0	0	0	0
after	tso	r03	queue_ok.yml	0	2688434	161880	229	4	46024	0	0	1
after	tso	r03	queue_ok_longer.yml	19282629	980945416	13851760	4029	4	15503664	0	0	1
after	tso	r03	queue_ok_longest.yml	31354891	4533166188	54452288	8029	4	61735070	0	4	1
after	tso	r03	race-1_1-join.yml	0	0	0	0	0	0	0	0	1
after	tso	r03	race-1_2-join.yml	0	42979	4520	23	2	189	0	0	1
after	tso	r03	race-1_3-join.yml	0	43802	4520	23	2	189	0	0	1
after	tso	r03	race-2_1-container_of.yml	0	0	0	0	0	0	0	0	1
after	tso	r03	race-3_1-container_of-global.yml	0	0	0	0	0	0	0	0	1
after	tso	r03	race-4_1-thread_local_vars.yml	0	0	0	0	0	0	0	0	1
after	tso	r03	reorder_2.yml	0	26237600	29400	82	432	328668	0	0	1
after	tso	r03	singleton.yml	0	183453	8040	43	8	1001	0	0	1
after	tso	r03	singleton_with-uninit-problems.yml	0	281943	8216	44	12	1722	0	0	1
after	tso	r03	stateful01-1.yml	0	104816	5928	31	4	625	0	0	1
after	tso	r03	stateful01-2.yml	0	374765	6104	32	12	2074	0	0	1
after	tso	r03	szymanski.yml	0	774559	5576	29	62	2270	0	0	1
after	tso	r03	time_var_mutex.yml	0	91682	5400	28	4	524	0	0	1
after	tso	r03	triangular-1.yml	0	2321895833	24472	68	43036	35610116	0	0	1
after	tso	r03	triangular-2.yml	0	519602708	24472	68	10316	8402826	0	0	1
after	tso	r03	twostage_3.yml	0	2272742	35736	100	30	29858	0	0	1
after	tso	r03	unwind2-1.yml	0	0	0	0	0	0	0	0	1
after	tso	r03	unwind2-100.yml	0	0	0	0	0	0	0	0	1
after	tso	r03	unwind3-1.yml	0	37737	3640	18	2	118	0	0	1
after	tso	r04	01b_inc.yml	0	0	0	0	0	0	0	0	1
after	tso	r04	02_inc_cas.yml	0	0	0	0	0	0	0	0	1
after	tso	r04	13-privatized_01-priv_nr_true.yml	0	72186	3288	16	4	252	0	0	1
after	tso	r04	13-privatized_18-first-reads_true.yml	0	81660	2584	12	4	112	0	0	1
after	tso	r04	13-privatized_18-first-reads_unknown_1_neg.yml	0	44775	1880	8	2	31	0	0	1
after	tso	r04	13-privatized_18-first-reads_unknown_2_pos.yml	0	37385	1880	8	2	31	0	0	1
after	tso	r04	13-privatized_19-publish-precision_true.yml	0	126826	3640	18	8	401	0	0	1
after	tso	r04	13-privatized_19-publish-precision_unknown_1_neg.yml	0	0	0	0	0	0	0	0	1
after	tso	r04	13-privatized_19-publish-precision_unknown_1_pos.yml	0	36948	2760	13	2	50	0	0	1
after	tso	r04	13-privatized_19-publish-precision_unknown_2_neg.yml	0	43841	2760	13	2	50	0	0	1
after	tso	r04	13-privatized_19-publish-precision_unknown_2_pos.yml	0	0	0	0	0	0	0	0	1
after	tso	r04	13-privatized_20-publish-regression_true.yml	0	64197	2584	12	4	112	0	0	1
after	tso	r04	13-privatized_24-multiple-protecting_true.yml	0	824572	9624	52	24	8593	0	0	1
after	tso	r04	13-privatized_25-struct_nr_true.yml	0	70436	3288	16	4	252	0	0	1
after	tso	r04	13-privatized_27-multiple-protecting2_true.yml	0	2643578	11208	61	72	25988	0	0	1
after	tso	r04	13-privatized_29-multiple-protecting2-vesal_true.yml	0	233084	5928	31	12	988	0	0	1
after	tso	r04	13-privatized_30-traces-oplus-vs-meet_true.yml	0	130276	4168	21	8	346	0	0	1
after	tso	r04	13-privatized_31-traces-mine-vs-mutex_true.yml	0	234021	4872	25	12	646	0	0	1
after	tso	r04	13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	0	243990	5752	30	12	783	0	0	1
after	tso	r04	13-privatized_33-traces-v-matters_true.yml	0	104510	3816	19	6	286	0	0	1
after	tso	r04	13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	0	77452	2936	14	4	119	0	0	1
after	tso	r04	13-privatized_35-traces-ex-2_true.yml	0	136999	3992	20	8	279	0	0	1
after	tso	r04	13-privatized_36-traces-ex-3_true.yml	0	117338	3640	18	8	268	0	0	1
after	tso	r04	13-privatized_37-traces-ex-4_true.yml	0	67452	3112	15	4	159	0	0	1
after	tso	r04	13-privatized_38-traces-ex-4-switch_true.yml	0	391187	3992	20	8	279	0	0	1
after	tso	r04	13-privatized_40-traces-ex-6_true.yml	0	68149	2936	14	4	119	0	0	1
after	tso	r04	13-privatized_41-traces-ex-7_unknown_1_neg.yml	0	0	0	0	0	0	0	0	1
after	tso	r04	13-privatized_41-traces-ex-7_unknown_1_pos.yml	0	44015	2760	13	2	54	0	0	1
after	tso	r04	13-privatized_42-traces-ex-mini_true.yml	0	76310	3816	19	4	255	0	0	1
after	tso	r04	13-privatized_44-traces-mine2_true.yml	0	43820	2760	13	2	46	0	0	1
after	tso	r04	13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	0	1505367	3992	20	6	357	0	0	1
after	tso	r04	13-privatized_46-refine-protected1_true.yml	0	0	0	0	0	0	0	0	1
after	tso	r04	13-privatized_47-refine-protected2_true.yml	0	70275	2584	12	4	101	0	0	1
after	tso	r04	13-privatized_57-singlethreaded-unlock_true.yml	0	0	0	0	0	0	0	0	1
after	tso	r04	13-privatized_58-singlethreaded-lock_true.yml	0	0	0	0	0	0	0	0	1
after	tso	r04	13-privatized_66-mine-W-init_true.yml	0	0	0	0	0	0	0	0	1
after	tso	r04	13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	0	0	0	0	0	0	0	0	1
after	tso	r04	13-privatized_69-refine-protected-loop-interval_true.yml	0	0	0	0	0	0	0	0	1
after	tso	r04	14_spin2003.yml	0	0	0	0	0	0	0	0	1
after	tso	r04	28-race_reach_01-simple_racing.yml	0	0	0	0	0	0	0	0	0
after	tso	r04	28-race_reach_06-cond_racing1.yml	0	0	0	0	0	0	0	0	0
after	tso	r04	28-race_reach_11-ptr_racing.yml	0	0	0	0	0	0	0	0	0
after	tso	r04	28-race_reach_21-deref_read_racing.yml	0	0	0	0	0	0	0	0	1
after	tso	r04	28-race_reach_24-sound_lock_racing.yml	0	0	0	0	0	0	0	0	0
after	tso	r04	28-race_reach_37-indirect_racing.yml	0	0	0	0	0	0	0	0	0
after	tso	r04	28-race_reach_45-escape_racing.yml	0	34669	3816	19	2	106	0	0	1
after	tso	r04	28-race_reach_46-escape_racefree.yml	0	66306	3464	17	4	191	0	0	1
after	tso	r04	29_conditionals_vs.yml	0	0	0	0	0	0	0	0	1
after	tso	r04	36-apron_11-traces-max-simple_true.yml	0	57270	2584	12	4	101	0	0	1
after	tso	r04	36-apron_16-traces-unprot2_true.yml	0	0	0	0	0	0	0	0	1
after	tso	r04	36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	0	0	0	0	0	0	0	0	1
after	tso	r04	36-apron_21-traces-cluster-based_true.yml	0	599649	6632	35	26	2014	0	0	1
after	tso	r04	36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	0	0	0	0	0	0	0	0	1
after	tso	r04	36-apron_41-threadenter-no-locals_unknown_1_pos.yml	0	0	0	0	0	0	0	0	1
after	tso	r04	43_NetBSD_sysmon_power_sliced.yml	0	0	0	0	0	0	0	0	1
after	tso	r04	45_monabsex1_vs.yml	0	0	0	0	0	0	0	0	1
after	tso	r04	46_monabsex2_vs.yml	0	0	0	0	0	0	0	0	1
after	tso	r04	48_ticket_lock_low_contention_vs-pthread.yml	0	0	0	0	0	0	0	0	1
after	tso	r04	48_ticket_lock_low_contention_vs.yml	0	0	0	0	0	0	0	0	1
after	tso	r04	butterfly.yml	0	7900318529	11032	60	304114	44028054	0	0	1
after	tso	r04	circular_buffer_bad.yml	0	1089065	30456	85	14	18669	0	0	1
after	tso	r04	circular_buffer_ok.yml	0	2629996507	163992	232	6864	28061574	0	0	1
after	tso	r04	dekker-unfair.yml	0	232748	5928	31	14	937	0	0	1
after	tso	r04	dekker.yml	0	11972302	5928	31	14	937	0	0	1
after	tso	r04	exponential-nondet.yml	0	0	0	0	0	0	0	0	1
after	tso	r04	fib_safe-5.yml	0	13751817169	171736	243	6884	50861919	0	0	1
after	tso	r04	fib_safe-6.yml	0	28440381015	248008	281	29036	288430537	0	0	1
after	tso	r04	fib_unsafe-5.yml	0	1593297032	171736	243	1880	13786133	0	0	1
after	tso	r04	fib_unsafe-6.yml	0	6989948944	248008	281	8244	81433459	0	0	1
after	tso	r04	fib_unsafe-7.yml	0	33314649890	281448	319	35572	455400086	0	0	1
after	tso	r04	lazy01.yml	0	114373	5048	26	6	497	0	0	1
after	tso	r04	pthread-demo-datarace-3.yml	0	46866884	231288	262	80	1076839	0	0	1
after	tso	r04	queue.yml	0	13096614	142168	201	40	322450	0	0	1
after	tso	r04	queue_longer.yml	0	0	0	0	0	0	0	0	0
after	tso	r04	queue_ok.yml	0	2699478	161880	229	4	46024	0	0	1
after	tso	r04	queue_ok_longer.yml	12124135	919082010	13851760	4029	4	15503664	0	0	1
after	tso	r04	queue_ok_longest.yml	49019793	4351759342	54452288	8029	4	61735070	0	4	1
after	tso	r04	race-1_1-join.yml	0	0	0	0	0	0	0	0	1
after	tso	r04	race-1_2-join.yml	0	45383	4520	23	2	189	0	0	1
after	tso	r04	race-1_3-join.yml	0	44733	4520	23	2	189	0	0	1
after	tso	r04	race-2_1-container_of.yml	0	0	0	0	0	0	0	0	1
after	tso	r04	race-3_1-container_of-global.yml	0	0	0	0	0	0	0	0	1
after	tso	r04	race-4_1-thread_local_vars.yml	0	0	0	0	0	0	0	0	1
after	tso	r04	reorder_2.yml	0	25642241	29400	82	432	328668	0	0	1
after	tso	r04	singleton.yml	0	194019	8040	43	8	1001	0	0	1
after	tso	r04	singleton_with-uninit-problems.yml	0	292816	8216	44	12	1722	0	0	1
after	tso	r04	stateful01-1.yml	0	104874	5928	31	4	625	0	0	1
after	tso	r04	stateful01-2.yml	0	313243	6104	32	12	2074	0	0	1
after	tso	r04	szymanski.yml	0	775398	5576	29	62	2270	0	0	1
after	tso	r04	time_var_mutex.yml	0	100212	5400	28	4	524	0	0	1
after	tso	r04	triangular-1.yml	0	2558775551	24472	68	43036	35610116	0	0	1
after	tso	r04	triangular-2.yml	0	528821097	24472	68	10316	8402826	0	0	1
after	tso	r04	twostage_3.yml	0	2309643	35736	100	30	29858	0	0	1
after	tso	r04	unwind2-1.yml	0	0	0	0	0	0	0	0	1
after	tso	r04	unwind2-100.yml	0	0	0	0	0	0	0	0	1
after	tso	r04	unwind3-1.yml	0	39153	3640	18	2	118	0	0	1
before	pso	r01	01b_inc.yml	0	146346	4184	21	10	428	326	0	1
before	pso	r01	02_inc_cas.yml	0	0	0	0	0	0	0	0	1
before	pso	r01	13-privatized_01-priv_nr_true.yml	0	282334	4360	22	20	896	696	0	1
before	pso	r01	13-privatized_18-first-reads_true.yml	0	297521	3304	16	20	420	363	0	1
before	pso	r01	13-privatized_18-first-reads_unknown_1_neg.yml	0	29784	1896	8	2	27	21	0	1
before	pso	r01	13-privatized_18-first-reads_unknown_2_pos.yml	0	32556	1896	8	2	27	21	0	1
before	pso	r01	13-privatized_19-publish-precision_true.yml	0	1000574	4536	23	66	2735	2225	0	1
before	pso	r01	13-privatized_19-publish-precision_unknown_1_neg.yml	0	0	0	0	0	0	0	0	1
before	pso	r01	13-privatized_19-publish-precision_unknown_1_pos.yml	0	37533	2776	13	2	43	35	0	1
before	pso	r01	13-privatized_19-publish-precision_unknown_2_neg.yml	0	47183	2776	13	2	43	35	0	1
before	pso	r01	13-privatized_19-publish-precision_unknown_2_pos.yml	0	0	0	0	0	0	0	0	1
before	pso	r01	13-privatized_20-publish-regression_true.yml	0	444451	4712	24	36	1484	1197	0	1
before	pso	r01	13-privatized_24-multiple-protecting_true.yml	0	22229812	10520	57	852	109463	82703	0	1
before	pso	r01	13-privatized_25-struct_nr_true.yml	0	284608	4360	22	20	896	696	0	1
before	pso	r01	13-privatized_27-multiple-protecting2_true.yml	0	74375614	11224	61	3092	358521	274278	0	1
before	pso	r01	13-privatized_29-multiple-protecting2-vesal_true.yml	0	2279789	6824	36	176	8032	6368	0	1
before	pso	r01	13-privatized_30-traces-oplus-vs-meet_true.yml	0	940514	5064	26	60	2516	2089	0	1
before	pso	r01	13-privatized_31-traces-mine-vs-mutex_true.yml	0	2592705	5768	30	168	7121	5648	0	1
before	pso	r01	13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	0	2561604	6824	36	152	7396	5847	0	1
before	pso	r01	13-privatized_33-traces-v-matters_true.yml	0	280507	5240	27	20	466	391	0	1
before	pso	r01	13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	0	422156	5416	28	24	707	577	0	1
before	pso	r01	13-privatized_35-traces-ex-2_true.yml	0	681465	4888	25	60	1846	1481	0	1
before	pso	r01	13-privatized_36-traces-ex-3_true.yml	0	736263	4360	22	54	1168	943	0	1
before	pso	r01	13-privatized_37-traces-ex-4_true.yml	0	807050	4888	25	56	1685	1353	0	1
before	pso	r01	13-privatized_38-traces-ex-4-switch_true.yml	0	928109	4888	25	60	1818	1453	0	1
before	pso	r01	13-privatized_40-traces-ex-6_true.yml	0	262034	4184	21	16	264	222	0	1
before	pso	r01	13-privatized_41-traces-ex-7_unknown_1_neg.yml	0	0	0	0	0	0	0	0	1
before	pso	r01	13-privatized_41-traces-ex-7_unknown_1_pos.yml	0	46059	2776	13	2	44	36	0	1
before	pso	r01	13-privatized_42-traces-ex-mini_true.yml	0	615285	5064	26	40	1079	843	0	1
before	pso	r01	13-privatized_44-traces-mine2_true.yml	0	113620	4184	21	6	108	92	0	1
before	pso	r01	13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	0	884421	4888	25	58	1776	1345	0	1
before	pso	r01	13-privatized_46-refine-protected1_true.yml	0	101493	2952	14	8	176	117	0	1
before	pso	r01	13-privatized_47-refine-protected2_true.yml	0	272200	3128	15	20	289	239	0	1
before	pso	r01	13-privatized_57-singlethreaded-unlock_true.yml	0	36332	1544	6	2	13	9	0	1
before	pso	r01	13-privatized_58-singlethreaded-lock_true.yml	0	35837	1544	6	2	13	9	0	1
before	pso	r01	13-privatized_66-mine-W-init_true.yml	0	0	0	0	0	0	0	0	1
before	pso	r01	13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	0	34331	2248	10	2	13	13	0	1
before	pso	r01	13-privatized_69-refine-protected-loop-interval_true.yml	0	33928	2248	10	2	13	13	0	1
before	pso	r01	14_spin2003.yml	0	25978	2600	12	2	20	16	0	1
before	pso	r01	28-race_reach_01-simple_racing.yml	0	0	0	0	0	0	0	0	0
before	pso	r01	28-race_reach_06-cond_racing1.yml	0	0	0	0	0	0	0	0	0
before	pso	r01	28-race_reach_11-ptr_racing.yml	0	0	0	0	0	0	0	0	0
before	pso	r01	28-race_reach_21-deref_read_racing.yml	0	0	0	0	0	0	0	0	1
before	pso	r01	28-race_reach_24-sound_lock_racing.yml	0	0	0	0	0	0	0	0	0
before	pso	r01	28-race_reach_37-indirect_racing.yml	0	0	0	0	0	0	0	0	0
before	pso	r01	28-race_reach_45-escape_racing.yml	0	35543	3832	19	2	78	63	0	1
before	pso	r01	28-race_reach_46-escape_racefree.yml	0	689120	5592	29	56	2166	1718	0	1
before	pso	r01	29_conditionals_vs.yml	0	0	0	0	0	0	0	0	1
before	pso	r01	36-apron_11-traces-max-simple_true.yml	0	272621	3304	16	20	303	253	0	1
before	pso	r01	36-apron_16-traces-unprot2_true.yml	0	0	0	0	0	0	0	0	1
before	pso	r01	36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	0	0	0	0	0	0	0	0	1
before	pso	r01	36-apron_21-traces-cluster-based_true.yml	0	2922307	6648	35	172	5641	4874	0	1
