model	repetition	task	before_status	after_status	before_category	after_category	common_terminal	before_cpu_s	after_cpu_s	before_wall_s	after_wall_s	before_memory_bytes	after_memory_bytes	before_executions	after_executions	before_snapshot_bytes	after_snapshot_bytes	before_base_bytes	after_base_bytes	before_lazy_checks	after_lazy_checks	before_lazy_candidates	after_lazy_candidates	terminal_verdict_match	execution_match	candidate_match	lazy_check_match	snapshot_match	base_match	cpu_ratio	wall_ratio	memory_ratio
sc	r03	c/pthread/queue_longer.yml	TIMEOUT	TIMEOUT	error	error	False	61.00659284	61.001819361	61.07801164302509	61.07643366488628	1068740608.0	1079287808.0											True	True	True	True	True	True			
sc	r03	c/pthread/queue_ok.yml	true	true	correct	correct	True	0.071134399	0.070481741	0.07716589991468936	0.07836010004393756	26034176.0	25980928.0											True	True	True	True	True	True	0.9908250015579664	1.0154757493992612	0.9979546884833228
sc	r03	c/pthread/queue_ok_longer.yml	true	true	correct	correct	True	0.462838765	0.455559205	0.4673233439680189	0.4631475249771029	79376384.0	79380480.0											True	True	True	True	True	True	0.9842719310686953	0.9910643903309873	1.000051602249858
sc	r03	c/pthread/queue_ok_longest.yml	true	true	correct	correct	True	1.627286632	1.604172705	1.657254331978038	1.6271353890188038	276914176.0	276926464.0											True	True	True	True	True	True	0.985796032152251	0.9818259983527783	1.0000443747596368
sc	r03	c/pthread/reorder_2.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	0.1444192	0.151806494	0.15112069493625313	0.2347831060178578	25968640.0	25985024.0											True	True	True	True	True	True	1.0511517443664	1.5536131971659854	1.0006309148264985
sc	r03	c/pthread/singleton.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	0.075031309	0.074509141	0.08200212300289422	0.08390996104571968	26099712.0	26103808.0											True	True	True	True	True	True	0.993040665197511	1.0232657152395692	1.0001569365976146
sc	r03	c/pthread/singleton_with-uninit-problems.yml	true	true	correct	correct	True	0.074703273	0.071639649	0.08258639101404697	0.0857230129186064	26079232.0	26083328.0											True	True	True	True	True	True	0.9589894274110319	1.0379798882848135	1.0001570598397989
sc	r03	c/pthread/stateful01-1.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	0.074894443	0.071972866	0.07856580300722271	0.07497612596489489	25894912.0	25903104.0											True	True	True	True	True	True	0.960990737323462	0.954309929957722	1.000316355583676
sc	r03	c/pthread/stateful01-2.yml	true	true	correct	correct	True	0.07292344	0.07282693	0.07853507297113538	0.08001531404443085	25952256.0	25931776.0											True	True	True	True	True	True	0.9986765572222044	1.0188481530263493	0.9992108585858586
sc	r03	c/pthread/triangular-1.yml	true	true	correct	correct	True	6.641286275	6.625869288	6.668795121018775	6.644752032007091	25866240.0	25849856.0											True	True	True	True	True	True	0.997678614298252	0.9963946877096427	0.9993665874901029
sc	r03	c/pthread/triangular-2.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	1.561833634	1.485492328	1.5723909940570593	1.4907807050039992	25886720.0	25870336.0											True	True	True	True	True	True	0.9511207184055303	0.948097967133168	0.9993670886075949
sc	r03	c/pthread/twostage_3.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	0.082960398	0.0807753	0.08839656400959939	0.0882155200233683	26148864.0	26218496.0											True	True	True	True	True	True	0.9736609508551296	0.9979519114995078	1.0026629072681705
sc	r04	c/goblint-regression/13-privatized_01-priv_nr_true.yml	true	true	correct	correct	True	0.061665722	0.074293914	0.07302651298232377	0.08048657898325473	25825280.0	25821184.0											True	True	True	True	True	True	1.204784628971019	1.102155582900921	0.9998413957176844
sc	r04	c/goblint-regression/13-privatized_18-first-reads_true.yml	true	true	correct	correct	True	0.07247908	0.06912472	0.07619044510647655	0.07284035196062177	25759744.0	25894912.0											True	True	True	True	True	True	0.9537196112312684	0.9560300095218895	1.0052472571155986
sc	r04	c/goblint-regression/13-privatized_18-first-reads_unknown_1_neg.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	0.070481117	0.068220732	0.07631555199623108	0.07335642899852246	25874432.0	25899008.0											True	True	True	True	True	True	0.9679292114510616	0.9612251641991038	1.0009498179515592
sc	r04	c/goblint-regression/13-privatized_18-first-reads_unknown_2_pos.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	0.074840391	0.070824275	0.07713468302972615	0.07894668495282531	25837568.0	25821184.0											True	True	True	True	True	True	0.9463375866114863	1.0234914029840616	0.9993658845909955
sc	r04	c/goblint-regression/13-privatized_19-publish-precision_true.yml	true	true	correct	correct	True	0.068665836	0.071524883	0.07740158902015537	0.07899256201926619	25903104.0	25882624.0											True	True	True	True	True	True	1.0416371104838802	1.0205547847176177	0.9992093611638204
sc	r04	c/goblint-regression/13-privatized_19-publish-precision_unknown_1_neg.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	0.069729255	0.072155929	0.07840238593053073	0.0782465219963342	25751552.0	25858048.0											True	True	True	True	True	True	1.0348013756923116	0.998012000115218	1.0041355177350086
sc	r04	c/goblint-regression/13-privatized_19-publish-precision_unknown_1_pos.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	0.070594321	0.068295358	0.07738430192694068	0.07515688997227699	25866240.0	25821184.0											True	True	True	True	True	True	0.9674341651363145	0.9712162299174499	0.9982581155977831
sc	r04	c/goblint-regression/13-privatized_19-publish-precision_unknown_2_neg.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	0.072191661	0.069943078	0.07507288595661521	0.07362239004578441	25862144.0	25776128.0											True	True	True	True	True	True	0.9688525936534416	0.9806788310806509	0.9966740576496674
sc	r04	c/goblint-regression/13-privatized_19-publish-precision_unknown_2_pos.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	0.072432321	0.068625114	0.0784802190028131	0.07565042609348893	25886720.0	25870336.0											True	True	True	True	True	True	0.9474377329424527	0.9639425966787537	0.9993670886075949
sc	r04	c/goblint-regression/13-privatized_20-publish-regression_true.yml	true	true	correct	correct	True	0.071626041	0.073242372	0.0783131760545075	0.08003574202302843	25845760.0	25837568.0											True	True	True	True	True	True	1.022566247937674	1.021995863982352	0.9996830427892235
sc	r04	c/goblint-regression/13-privatized_24-multiple-protecting_true.yml	true	true	correct	correct	True	0.074134061	0.078766943	0.07975875097326934	0.08476534497458488	25923584.0	25890816.0											True	True	True	True	True	True	1.062493298458316	1.062771720221565	0.9987359772475904
sc	r04	c/goblint-regression/13-privatized_25-struct_nr_true.yml	true	true	correct	correct	True	0.07160334	0.073780825	0.07547252799849957	0.08044921001419425	25849856.0	25882624.0											True	True	True	True	True	True	1.030410383091068	1.0659403116295987	1.0012676279511963
sc	r04	c/goblint-regression/13-privatized_27-multiple-protecting2_true.yml	true	true	correct	correct	True	0.068632899	0.083219687	0.07409172505140305	0.08750144799705595	25927680.0	25964544.0											True	True	True	True	True	True	1.2125334673681787	1.1809881324311124	1.0014218009478673
sc	r04	c/goblint-regression/13-privatized_29-multiple-protecting2-vesal_true.yml	true	true	correct	correct	True	0.072572266	0.073927966	0.07631173403933644	0.07996940810699016	25825280.0	25825280.0											True	True	True	True	True	True	1.0186806899484164	1.0479306900006793	1.0
sc	r04	c/goblint-regression/13-privatized_30-traces-oplus-vs-meet_true.yml	true	true	correct	correct	True	0.070722147	0.068308299	0.0786156130488962	0.07527875097002834	25845760.0	25780224.0											True	True	True	True	True	True	0.9658685701382906	0.9575547152854683	0.9974643423137877
sc	r04	c/goblint-regression/13-privatized_31-traces-mine-vs-mutex_true.yml	true	true	correct	correct	True	0.067696673	0.071184832	0.07431346189696342	0.07631786994170398	25780224.0	25808896.0											True	True	True	True	True	True	1.051526298788716	1.0269723411287135	1.0011121703209407
sc	r04	c/goblint-regression/13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	true	true	correct	correct	True	0.062367228	0.0705578	0.06983563699759543	0.0772545620566234	25845760.0	25858048.0											True	True	True	True	True	True	1.1313281391951557	1.1062340858906095	1.0004754358161647
sc	r04	c/goblint-regression/13-privatized_33-traces-v-matters_true.yml	true	true	correct	correct	True	0.069108541	0.06759121	0.0745314359664917	0.07499274308793247	25776128.0	25780224.0											True	True	True	True	True	True	0.978044233345919	1.0061894302110075	1.0001589067217542
sc	r04	c/goblint-regression/13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	true	true	correct	correct	True	0.07183581	0.070528194	0.07895398302935064	0.0767694900278002	25792512.0	25886720.0											True	True	True	True	True	True	0.9817971565991948	0.9723320734719823	1.0036525329521995
sc	r04	c/goblint-regression/13-privatized_35-traces-ex-2_true.yml	true	true	correct	correct	True	0.069950779	0.072525916	0.07862225000280887	0.07731717696879059	25776128.0	25894912.0											True	True	True	True	True	True	1.0368135571442312	0.9834007162861448	1.0046082949308757
sc	r04	c/goblint-regression/13-privatized_36-traces-ex-3_true.yml	true	true	correct	correct	True	0.070636782	0.069701607	0.07217361498624086	0.07618691702373326	25739264.0	25817088.0											True	True	True	True	True	True	0.9867607926986255	1.0556062217232363	1.0030235518777848
sc	r04	c/goblint-regression/13-privatized_37-traces-ex-4_true.yml	true	true	correct	correct	True	0.059957116	0.064862939	0.06588911602739245	0.07403107895515859	25817088.0	25825280.0											True	True	True	True	True	True	1.0818221977187827	1.1235706808447885	1.0003173092178328
sc	r04	c/goblint-regression/13-privatized_38-traces-ex-4-switch_true.yml	true	true	correct	correct	True	0.06529517	0.068231141	0.07179737195838243	0.07527789392042905	25788416.0	25772032.0											True	True	True	True	True	True	1.0449645969219468	1.0484770106079109	0.9993646759847522
sc	r04	c/goblint-regression/13-privatized_40-traces-ex-6_true.yml	true	true	correct	correct	True	0.068370397	0.070351721	0.07333942200057209	0.07627882307861	25780224.0	25862144.0											True	True	True	True	True	True	1.0289792671527125	1.0400794142884708	1.0031776294884016
sc	r04	c/goblint-regression/13-privatized_41-traces-ex-7_unknown_1_neg.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	0.069795577	0.069651403	0.07827745203394443	0.07568353100214154	25821184.0	25759744.0											True	True	True	True	True	True	0.9979343390197921	0.9668624748966272	0.9976205583756346
sc	r04	c/goblint-regression/13-privatized_41-traces-ex-7_unknown_1_pos.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	0.067181555	0.068634896	0.07078707905020565	0.07497281290125102	25776128.0	25780224.0											True	True	True	True	True	True	1.0216330360319883	1.059131326044357	1.0001589067217542
sc	r04	c/goblint-regression/13-privatized_42-traces-ex-mini_true.yml	true	true	correct	correct	True	0.070621432	0.072903911	0.07745591795537621	0.07865223102271557	25866240.0	25784320.0											True	True	True	True	True	True	1.0323199195394397	1.015445082815087	0.9968329374505146
sc	r04	c/goblint-regression/13-privatized_44-traces-mine2_true.yml	true	true	correct	correct	True	0.07021473	0.068272661	0.07470145204570144	0.07342260400764644	25751552.0	25804800.0											True	True	True	True	True	True	0.9723410030915165	0.9828805464548049	1.0020677588675044
sc	r04	c/goblint-regression/13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	true	true	correct	correct	True	0.066374527	0.066208253	0.07047870010137558	0.07112936500925571	25772032.0	25841664.0											True	True	True	True	True	True	0.9974949124684533	1.0092320787265403	1.0027018436109345
sc	r04	c/goblint-regression/13-privatized_46-refine-protected1_true.yml	true	true	correct	correct	True	0.065178482	0.069660516	0.07007893489208072	0.07434249797370285	25825280.0	25731072.0											True	True	True	True	True	True	1.0687655475007842	1.0608394389581959	0.9963521015067407
sc	r04	c/goblint-regression/13-privatized_47-refine-protected2_true.yml	true	true	correct	correct	True	0.067794416	0.071125053	0.07331069104839116	0.07375695405062288	25788416.0	25808896.0											True	True	True	True	True	True	1.0491284857443126	1.0060872840761677	1.0007941550190598
sc	r04	c/goblint-regression/13-privatized_57-singlethreaded-unlock_true.yml	true	true	correct	correct	True	0.072776475	0.069333985	0.07576465792953968	0.07650590897537768	25767936.0	25833472.0											True	True	True	True	True	True	0.952697763940889	1.0097835991885207	1.0025433158480368
sc	r04	c/goblint-regression/13-privatized_58-singlethreaded-lock_true.yml	true	true	correct	correct	True	0.05867351	0.068498185	0.06380962405819446	0.07388083497062325	25792512.0	25800704.0											True	True	True	True	True	True	1.1674465188804966	1.1578321618576508	1.0003176115610608
sc	r04	c/goblint-regression/13-privatized_66-mine-W-init_true.yml	true	true	correct	correct	True	0.072939	0.076729611	0.07656164502259344	0.07981603394728154	25698304.0	25686016.0											True	True	True	True	True	True	1.0519696047382059	1.0425067789978615	0.9995218361491871
sc	r04	c/goblint-regression/13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	true	true	correct	correct	True	0.073461052	0.073315148	0.07798591896425933	0.0781574270222336	25894912.0	25980928.0											True	True	True	True	True	True	0.9980138590991047	1.0021992182723767	1.0033217336285984
sc	r04	c/goblint-regression/13-privatized_69-refine-protected-loop-interval_true.yml	true	true	correct	correct	True	0.071998305	0.071925908	0.07619446399621665	0.07597378897480667	25886720.0	25882624.0											True	True	True	True	True	True	0.998994462439081	0.9971037919313804	0.9998417721518987
sc	r04	c/goblint-regression/28-race_reach_01-simple_racing.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	13.135084184	13.16328783	13.169330992968753	13.198828892083839	2061062144.0	2061066240.0											True	True	True	True	True	True	1.0021471994853566	1.0022398935170538	1.0000019873248422
sc	r04	c/goblint-regression/28-race_reach_06-cond_racing1.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	12.324718665	12.312521141	12.349680125946179	12.35869476699736	2061066240.0	2061058048.0											True	True	True	True	True	True	0.99901032028953	1.0007299493557118	0.9999960253582146
sc	r04	c/goblint-regression/28-race_reach_11-ptr_racing.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	13.126763699	13.143817145	13.169276883010752	13.168831913964823	2061012992.0	2061066240.0											True	True	True	True	True	True	1.001299135597398	0.9999662115809484	1.0000258358390786
sc	r04	c/goblint-regression/28-race_reach_21-deref_read_racing.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	4.074911992	4.150338295	4.095984893036075	4.166012904024683	56578048.0	56446976.0											True	True	True	True	True	True	1.0185099219683957	1.0170967454268858	0.9976833417794831
sc	r04	c/goblint-regression/28-race_reach_24-sound_lock_racing.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	12.649034832	12.638927998	12.693530111922882	12.67206472705584	2061062144.0	2061062144.0											True	True	True	True	True	True	0.9992009798269801	0.9983089507270416	1.0
sc	r04	c/goblint-regression/28-race_reach_37-indirect_racing.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	12.976273144	13.271157023	13.007565106032416	13.31039338093251	2060996608.0	2061021184.0											True	True	True	True	True	True	1.0227248514059177	1.0232809347815337	1.000011924328213
sc	r04	c/goblint-regression/28-race_reach_45-escape_racing.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	0.067746411	0.074434286	0.07342289795633405	0.08059123798739165	25886720.0	25812992.0											True	True	True	True	True	True	1.0987192517106181	1.097630851281854	0.9971518987341772
sc	r04	c/goblint-regression/28-race_reach_46-escape_racefree.yml	true	true	correct	correct	True	0.069575108	0.071095032	0.07544660801067948	0.07816950709093362	25903104.0	25923584.0											True	True	True	True	True	True	1.0218458015185548	1.0360904108488047	1.0007906388361796
sc	r04	c/goblint-regression/36-apron_11-traces-max-simple_true.yml	true	true	correct	correct	True	0.07171524	0.070282015	0.07376927405130118	0.07535415596794337	25759744.0	25821184.0											True	True	True	True	True	True	0.9800150567717546	1.0214843095180794	1.0023851168707267
sc	r04	c/goblint-regression/36-apron_16-traces-unprot2_true.yml	true	true	correct	correct	True	0.073620613	0.067491493	0.07682565099094063	0.07173902401700616	25772032.0	25821184.0											True	True	True	True	True	True	0.9167472294749841	0.9337899919060328	1.0019071837253655
sc	r04	c/goblint-regression/36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	0.069036549	0.073889228	0.07666442496702075	0.07833956310059875	25804800.0	25825280.0											True	True	True	True	True	True	1.0702914480849846	1.0218502667214762	1.0007936507936508
sc	r04	c/goblint-regression/36-apron_21-traces-cluster-based_true.yml	true	true	correct	correct	True	0.073559451	0.078351865	0.07884188194293529	0.08351217804010957	25862144.0	25944064.0											True	True	True	True	True	True	1.0651502143483915	1.0592362331045648	1.0031675641431739
sc	r04	c/goblint-regression/36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	true	true	correct	correct	True	0.075817731	0.079507206	0.08151245792396367	0.08218139200471342	25829376.0	25866240.0											True	True	True	True	True	True	1.0486624296366769	1.0082065256990993	1.0014272121788772
sc	r04	c/goblint-regression/36-apron_41-threadenter-no-locals_unknown_1_pos.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	0.060254641	0.070745469	0.07144913205411285	0.07245493703521788	25747456.0	25825280.0											True	True	True	True	True	True	1.1741082151663638	1.0140772176258666	1.003022589882278
sc	r04	c/ldv-races/race-1_1-join.yml	true	true	correct	correct	True	0.068571665	0.073062354	0.07641733903437853	0.07797258999198675	26021888.0	26091520.0											True	True	True	True	True	True	1.0654889887827572	1.0203520690102614	1.0026759011490634
sc	r04	c/ldv-races/race-1_2-join.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	0.071709568	0.073803676	0.07435148605145514	0.07852049497887492	26083328.0	26038272.0											True	True	True	True	True	True	1.0292026302543058	1.0560716288109508	0.9982726130653267
sc	r04	c/ldv-races/race-1_3-join.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	0.066680882	0.072727381	0.07266821898519993	0.078907800023444	26079232.0	26087424.0											True	True	True	True	True	True	1.09067814969814	1.0858639598627684	1.000314119679598
sc	r04	c/ldv-races/race-2_1-container_of.yml	true	true	correct	correct	True	0.067455137	0.066815225	0.07527362206019461	0.07367171300575137	26099712.0	26075136.0											True	True	True	True	True	True	0.9905135171543719	0.9787188524930788	0.9990583804143126
sc	r04	c/ldv-races/race-3_1-container_of-global.yml	true	true	correct	correct	True	0.068538099	0.071643372	0.07559267396572977	0.07654484501108527	26112000.0	26083328.0											True	True	True	True	True	True	1.045307253123551	1.0125960757227237	0.9989019607843137
sc	r04	c/ldv-races/race-4_1-thread_local_vars.yml	true	true	correct	correct	True	0.068823904	0.071443004	0.08900346700102091	0.07676906802225858	26202112.0	26198016.0											True	True	True	True	True	True	1.0380550920215161	0.862540197691153	0.9998436767234641
sc	r04	c/pthread-C-DAC/pthread-demo-datarace-3.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	0.126539694	0.126041501	0.13371499895583838	0.1330034889979288	25845760.0	25821184.0											True	True	True	True	True	True	0.9960629508081471	0.9946789069029977	0.9990491283676703
sc	r04	c/pthread-atomic/dekker-unfair.yml	true	true	correct	correct	True	0.070640518	0.06806189	0.07542564708273858	0.07590918999630958	25829376.0	25821184.0											True	True	True	True	True	True	0.9634964737942607	1.0064108553558788	0.9996828417380272
sc	r04	c/pthread-atomic/dekker.yml	true	true	correct	correct	True	0.066904159	0.062117654	0.07249933399725705	0.06864643306471407	25923584.0	25821184.0											True	True	True	True	True	True	0.9284572876852095	0.9468560506681516	0.9960499288987201
sc	r04	c/pthread-atomic/szymanski.yml	true	true	correct	correct	True	0.068456898	0.070098999	0.08172376698348671	0.07641489803791046	25899008.0	25821184.0											True	True	True	True	True	True	1.0239873708563305	0.9350388615021996	0.996995097263957
sc	r04	c/pthread-atomic/time_var_mutex.yml	true	true	correct	correct	True	0.074445216	0.075860581	0.07970651390496641	0.08341552596539259	25989120.0	25907200.0											True	True	True	True	True	True	1.019012168626121	1.0465333619388801	0.9968479117415288
sc	r04	c/pthread-deagle/circular_buffer_bad.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	0.072888683	0.078900645	0.07788708689622581	0.08404590794816613	25980928.0	26001408.0											True	True	True	True	True	True	1.0824814189604717	1.0790737116686124	1.0007882705344475
sc	r04	c/pthread-deagle/circular_buffer_ok.yml	true	true	correct	correct	True	3.165948743	3.122831554	3.17776705394499	3.133123734034598	25964544.0	25964544.0											True	True	True	True	True	True	0.9863809579686552	0.9859513554163857	1.0
sc	r04	c/pthread-ext/01b_inc.yml	true	true	correct	correct	True	0.07241565	0.071548603	0.07577869901433587	0.07719325402285904	25776128.0	25825280.0											True	True	True	True	True	True	0.9880268008365596	1.0186669212710495	1.001906880661052
sc	r04	c/pthread-ext/02_inc_cas.yml	true	true	correct	correct	True	0.072023168	0.068477552	0.07668085605837405	0.07290854898747057	25817088.0	25780224.0											True	True	True	True	True	True	0.9507711740755419	0.9508050996713994	0.9985721085197525
sc	r04	c/pthread-ext/14_spin2003.yml	true	true	correct	correct	True	0.066534702	0.066733597	0.07350190402939916	0.0730763099854812	25739264.0	25821184.0											True	True	True	True	True	True	1.0029893423134293	0.9942097548418919	1.003182686187142
sc	r04	c/pthread-ext/29_conditionals_vs.yml	true	true	correct	correct	True	0.067101924	0.068945167	0.0761199879925698	0.07425489090383053	25767936.0	25817088.0											True	True	True	True	True	True	1.0274693017744172	0.9754979324363355	1.0019074868860276
sc	r04	c/pthread-ext/43_NetBSD_sysmon_power_sliced.yml	true	true	correct	correct	True	0.064514857	0.060501481	0.07069000892806798	0.06786520208697766	25821184.0	25833472.0											True	True	True	True	True	True	0.9377914454650347	0.9600395178339168	1.000475888324873
sc	r04	c/pthread-ext/45_monabsex1_vs.yml	true	true	correct	correct	True	0.070318306	0.073230269	0.07529451290611178	0.07498253998346627	25759744.0	25825280.0											True	True	True	True	True	True	1.0414111653941152	0.9958566313718701	1.0025441246621085
sc	r04	c/pthread-ext/46_monabsex2_vs.yml	true	true	correct	correct	True	0.069409715	0.068211125	0.07616138306912035	0.0724837559973821	25808896.0	25862144.0											True	True	True	True	True	True	0.9827316680381125	0.951712706314687	1.0020631645770512
sc	r04	c/pthread-ext/48_ticket_lock_low_contention_vs-pthread.yml	true	true	correct	correct	True	0.0728355	0.065665735	0.07458620704710484	0.07217101007699966	25796608.0	25759744.0											True	True	True	True	True	True	0.901562218972891	0.9676187184504521	0.9985709749126707
sc	r04	c/pthread-ext/48_ticket_lock_low_contention_vs.yml	true	true	correct	correct	True	0.070432982	0.078577589	0.07498139108065516	0.08020645496435463	25886720.0	25886720.0											True	True	True	True	True	True	1.1156362654075898	1.0696848085690893	1.0
sc	r04	c/pthread-theta/exponential-nondet.yml	true	true	correct	correct	True	0.066624632	0.067303814	0.07367603702004999	0.07284521101973951	25956352.0	25964544.0											True	True	True	True	True	True	1.0101941576202627	0.9887232533953424	1.0003156067539845
sc	r04	c/pthread-theta/unwind2-1.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	0.06977094	0.070570002	0.07561038399580866	0.0759176560677588	25985024.0	25956352.0											True	True	True	True	True	True	1.0114526477642412	1.004063887203207	0.9988965952080706
sc	r04	c/pthread-theta/unwind2-100.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	0.067007654	0.069965627	0.07470237906090915	0.07445871410891414	25956352.0	25972736.0											True	True	True	True	True	True	1.0441438078103735	0.9967381902014615	1.0006312135079691
sc	r04	c/pthread-theta/unwind3-1.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	0.067803143	0.06782864	0.0760180780198425	0.07626090792473406	25907200.0	25845760.0											True	True	True	True	True	True	1.0003760445146326	1.0031943704868225	0.9976284584980237
sc	r04	c/pthread/butterfly.yml	true	true	correct	correct	True	14.108626326	13.977680126	14.130607343045995	13.991357116028666	25939968.0	26062848.0											True	True	True	True	True	True	0.9907187137163959	0.9901454888925311	1.0047370914258644
sc	r04	c/pthread/fib_safe-5.yml	true	true	correct	correct	True	3.887507655	3.9754766	3.919619028107263	4.004509869962931	25845760.0	25915392.0											True	True	True	True	True	True	1.022628622965374	1.0216579318670826	1.0026941362916006
sc	r04	c/pthread/fib_safe-6.yml	true	true	correct	correct	True	19.474096497	19.409186057	19.743117659003474	19.510096326004714	25829376.0	25866240.0											True	True	True	True	True	True	0.9966668317572525	0.9881973385853527	1.0014272121788772
sc	r04	c/pthread/fib_unsafe-5.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	1.049226019	1.036674361	1.0648176409304142	1.041811884031631	25858048.0	25878528.0											True	True	True	True	True	True	0.9880372219400708	0.9783946508637091	1.0007920164739426
sc	r04	c/pthread/fib_unsafe-6.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	5.492915693	5.460675779	5.543428585981019	5.47800562903285	25804800.0	25825280.0											True	True	True	True	True	True	0.994130637387884	0.9881981059314773	1.0007936507936508
sc	r04	c/pthread/fib_unsafe-7.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	26.144178715	26.13606984	26.22454203700181	26.25411515799351	25911296.0	25882624.0											True	True	True	True	True	True	0.999689840132735	1.0011276887485765	0.9988934555801454
sc	r04	c/pthread/lazy01.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	0.069706847	0.07134331	0.07251025002915412	0.07772066001780331	25927680.0	25976832.0											True	True	True	True	True	True	1.0234763595031058	1.0718575647795208	1.0018957345971564
sc	r04	c/pthread/queue.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	0.088813136	0.090496114	0.09660113707650453	0.09766862203832716	25972736.0	26030080.0											True	True	True	True	True	True	1.0189496517722334	1.0110504388884907	1.0022078536508436
sc	r04	c/pthread/queue_longer.yml	TIMEOUT	TIMEOUT	error	error	False	61.031130093	61.041782445	61.0780588950729	61.079443063936196	1071869952.0	1088061440.0											True	True	True	True	True	True			
sc	r04	c/pthread/queue_ok.yml	true	true	correct	correct	True	0.075820143	0.069696493	0.08318715600762516	0.071966856950894	26009600.0	26009600.0											True	True	True	True	True	True	0.9192345232057924	0.8651198142210478	1.0
sc	r04	c/pthread/queue_ok_longer.yml	true	true	correct	correct	True	0.459567848	0.462011075	0.4705229440005496	0.4715047689387575	79360000.0	79372288.0											True	True	True	True	True	True	1.0053163575533683	1.0020866675062858	1.0001548387096775
sc	r04	c/pthread/queue_ok_longest.yml	true	true	correct	correct	True	1.61235475	1.601402543	1.6218263859627768	1.621681327931583	276848640.0	276942848.0											True	True	True	True	True	True	0.9932073217758065	0.9999105588412858	1.0003402870247078
sc	r04	c/pthread/reorder_2.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	0.151451379	0.143299474	0.15716200100723654	0.1616058750078082	25956352.0	25964544.0											True	True	True	True	True	True	0.9461747720369057	1.028275753503336	1.0003156067539845
sc	r04	c/pthread/singleton.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	0.07332754	0.071902135	0.0798096579965204	0.0801304429769516	26087424.0	26083328.0											True	True	True	True	True	True	0.9805611234196594	1.0040193754551008	0.9998429894802952
sc	r04	c/pthread/singleton_with-uninit-problems.yml	true	true	correct	correct	True	0.071840702	0.075009892	0.07902424701023847	0.0928839270491153	26075136.0	26107904.0											True	True	True	True	True	True	1.044114129062937	1.175385157888074	1.0012566760917374
sc	r04	c/pthread/stateful01-1.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	0.074606917	0.07402214	0.07735383801627904	0.07891819707583636	25849856.0	25927680.0											True	True	True	True	True	True	0.9921618929783683	1.020223418768544	1.0030106163840913
sc	r04	c/pthread/stateful01-2.yml	true	true	correct	correct	True	0.063860809	0.075671824	0.06803010206203908	0.08206935098860413	25878528.0	25866240.0											True	True	True	True	True	True	1.1849493481988302	1.206368188508113	0.9995251661918328
sc	r04	c/pthread/triangular-1.yml	true	true	correct	correct	True	6.615702062	6.496414892	6.62749244493898	6.505733391968533	25923584.0	25837568.0											True	True	True	True	True	True	0.9819690837220171	0.9816281868320459	0.996681940274925
sc	r04	c/pthread/triangular-2.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	1.56881497	1.554777995	1.5757170550059527	1.5612910399213433	25907200.0	25911296.0											True	True	True	True	True	True	0.9910524980520806	0.9908447934616315	1.0001581027667985
