variant	model	repetition	task	status	category	cpu_s	wall_s	memory_bytes	executions	snapshot_bytes	base_bytes	lazy_checks	lazy_candidates
before	pso	r04	c/pthread-theta/unwind3-1.yml	false(unreach-call)	correct	0.062712493	0.06973740796092898	26083328.0					
before	pso	r04	c/pthread-theta/exponential-nondet.yml	true	correct	0.06891615	0.07305646408349276	26087424.0					
before	pso	r04	c/pthread-theta/unwind2-1.yml	false(unreach-call)	correct	0.066469045	0.07204072491731495	26087424.0					
before	pso	r04	c/pthread-theta/unwind2-100.yml	false(unreach-call)	correct	0.067643409	0.07060920004732907	26083328.0					
before	pso	r04	c/pthread/butterfly.yml	true	correct	29.023229611	29.04423342901282	26181632.0					
before	pso	r04	c/pthread-ext/43_NetBSD_sysmon_power_sliced.yml	true	correct	0.066877207	0.0727284790482372	25964544.0					
before	pso	r04	c/goblint-regression/28-race_reach_06-cond_racing1.yml	TIMEOUT	error	61.036622684	61.056885342113674	1057140736.0					
before	pso	r04	c/pthread/queue_ok.yml	true	correct	0.085426591	0.08766228402964771	26161152.0					
before	pso	r04	c/pthread/queue_ok_longer.yml	true	correct	4.220698057	4.230356671963818	125485056.0					
before	pso	r04	c/pthread/queue_ok_longest.yml	true	correct	21.251092392	21.27041039301548	488980480.0					
before	pso	r04	c/pthread/queue_longer.yml	TIMEOUT	error	60.986781026	61.01584718003869	80633856.0					
before	pso	r04	c/pthread/queue.yml	false(unreach-call)	correct	1.206411077	1.2158296779962257	26300416.0					
before	pso	r04	c/pthread/singleton.yml	false(unreach-call)	correct	0.071957725	0.07974087202455848	26222592.0					
before	pso	r04	c/pthread/singleton_with-uninit-problems.yml	true	correct	0.077735708	0.0812874500406906	26214400.0					
before	pso	r04	c/pthread-C-DAC/pthread-demo-datarace-3.yml	false(unreach-call)	correct	0.149804872	0.15698130894452333	26087424.0					
before	pso	r04	c/pthread/reorder_2.yml	false(unreach-call)	correct	0.674504314	0.6805089849513024	26218496.0					
before	pso	r04	c/pthread/twostage_3.yml	false(unreach-call)	correct	0.085324198	0.09268073400016874	26345472.0					
before	pso	r04	c/ldv-races/race-1_1-join.yml	true	correct	0.066727865	0.0739941589999944	26206208.0					
before	pso	r04	c/ldv-races/race-1_3-join.yml	false(unreach-call)	correct	0.066611325	0.07165506004821509	26234880.0					
before	pso	r04	c/ldv-races/race-1_2-join.yml	false(unreach-call)	correct	0.074397089	0.07899093197192997	26296320.0					
before	pso	r04	c/ldv-races/race-4_1-thread_local_vars.yml	true	correct	0.069622867	0.07701259502209723	26312704.0					
before	pso	r04	c/ldv-races/race-2_1-container_of.yml	true	correct	0.071006228	0.07886531599797308	26345472.0					
before	pso	r04	c/ldv-races/race-3_1-container_of-global.yml	true	correct	0.067209143	0.07424963405355811	26312704.0					
after	sc	r01	c/goblint-regression/13-privatized_66-mine-W-init_true.yml	true	correct	0.066033123	0.07281707902438939	25804800.0					
after	sc	r01	c/goblint-regression/36-apron_41-threadenter-no-locals_unknown_1_pos.yml	false(unreach-call)	correct	0.067807108	0.07315137109253556	25784320.0					
after	sc	r01	c/goblint-regression/36-apron_16-traces-unprot2_true.yml	true	correct	0.074557389	0.09366615803446621	25788416.0					
after	sc	r01	c/goblint-regression/13-privatized_57-singlethreaded-unlock_true.yml	true	correct	0.069843447	0.10669227095786482	25825280.0					
after	sc	r01	c/goblint-regression/13-privatized_47-refine-protected2_true.yml	true	correct	0.069991094	0.0976836180780083	25776128.0					
after	sc	r01	c/goblint-regression/13-privatized_46-refine-protected1_true.yml	true	correct	0.065633908	0.07148215803317726	25833472.0					
after	sc	r01	c/goblint-regression/36-apron_11-traces-max-simple_true.yml	true	correct	0.067069362	0.07440779590979218	25751552.0					
after	sc	r01	c/goblint-regression/13-privatized_41-traces-ex-7_unknown_1_pos.yml	false(unreach-call)	correct	0.064510159	0.0708253220655024	25784320.0					
after	sc	r01	c/goblint-regression/13-privatized_41-traces-ex-7_unknown_1_neg.yml	false(unreach-call)	correct	0.0702568	0.07735783001407981	25796608.0					
after	sc	r01	c/goblint-regression/13-privatized_40-traces-ex-6_true.yml	true	correct	0.069750227	0.07578260102309287	25804800.0					
after	sc	r01	c/goblint-regression/13-privatized_58-singlethreaded-lock_true.yml	true	correct	0.072136633	0.07698223390616477	25788416.0					
after	sc	r01	c/goblint-regression/13-privatized_44-traces-mine2_true.yml	true	correct	0.074990467	0.07745999097824097	25767936.0					
after	sc	r01	c/goblint-regression/13-privatized_18-first-reads_unknown_2_pos.yml	false(unreach-call)	correct	0.074912019	0.0813168779714033	25825280.0					
after	sc	r01	c/goblint-regression/13-privatized_18-first-reads_unknown_1_neg.yml	false(unreach-call)	correct	0.074698278	0.07677952002268285	25866240.0					
after	sc	r01	c/goblint-regression/13-privatized_36-traces-ex-3_true.yml	true	correct	0.067665383	0.07398471003398299	25804800.0					
after	sc	r01	c/goblint-regression/13-privatized_18-first-reads_true.yml	true	correct	0.065688571	0.06954341800883412	25882624.0					
after	sc	r01	c/goblint-regression/13-privatized_35-traces-ex-2_true.yml	true	correct	0.071770592	0.07875683100428432	25776128.0					
after	sc	r01	c/goblint-regression/13-privatized_37-traces-ex-4_true.yml	true	correct	0.069383478	0.07482655392959714	25739264.0					
after	sc	r01	c/goblint-regression/13-privatized_38-traces-ex-4-switch_true.yml	true	correct	0.070540155	0.08584278903435916	25755648.0					
after	sc	r01	c/goblint-regression/13-privatized_19-publish-precision_unknown_1_pos.yml	false(unreach-call)	correct	0.070149627	0.07973679294809699	25886720.0					
after	sc	r01	c/goblint-regression/13-privatized_19-publish-precision_unknown_2_pos.yml	false(unreach-call)	correct	0.069183762	0.0767838970059529	25829376.0					
after	sc	r01	c/goblint-regression/13-privatized_19-publish-precision_unknown_1_neg.yml	false(unreach-call)	correct	0.073985397	0.07700145791750401	25853952.0					
after	sc	r01	c/goblint-regression/13-privatized_19-publish-precision_unknown_2_neg.yml	false(unreach-call)	correct	0.068161421	0.07851322100032121	25878528.0					
after	sc	r01	c/goblint-regression/13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	true	correct	0.066329159	0.07362195197492838	25837568.0					
after	sc	r01	c/goblint-regression/13-privatized_01-priv_nr_true.yml	true	correct	0.070078212	0.07515533803962171	25878528.0					
after	sc	r01	c/goblint-regression/13-privatized_19-publish-precision_true.yml	true	correct	0.067777265	0.07510407792869955	25821184.0					
after	sc	r01	c/goblint-regression/13-privatized_42-traces-ex-mini_true.yml	true	correct	0.076540765	0.11380671407096088	25825280.0					
after	sc	r01	c/goblint-regression/13-privatized_33-traces-v-matters_true.yml	true	correct	0.072366948	0.09418408607598394	25825280.0					
after	sc	r01	c/goblint-regression/13-privatized_25-struct_nr_true.yml	true	correct	0.070262943	0.0782396289287135	25829376.0					
after	sc	r01	c/goblint-regression/13-privatized_69-refine-protected-loop-interval_true.yml	true	correct	0.072558238	0.07794397603720427	25931776.0					
after	sc	r01	c/goblint-regression/36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	false(unreach-call)	correct	0.06867155	0.07179979200009257	25890816.0					
after	sc	r01	c/goblint-regression/13-privatized_31-traces-mine-vs-mutex_true.yml	true	correct	0.067821686	0.07298890105448663	25862144.0					
after	sc	r01	c/goblint-regression/13-privatized_20-publish-regression_true.yml	true	correct	0.072768905	0.07749781897291541	25874432.0					
after	sc	r01	c/goblint-regression/13-privatized_30-traces-oplus-vs-meet_true.yml	true	correct	0.06897303	0.08391526993364096	25862144.0					
after	sc	r01	c/goblint-regression/13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	true	correct	0.072377645	0.07797211804427207	25837568.0					
after	sc	r01	c/goblint-regression/13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	true	correct	0.068122178	0.07184026797767729	25882624.0					
after	sc	r01	c/goblint-regression/13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	true	correct	0.073474851	0.08973587106447667	25882624.0					
after	sc	r01	c/goblint-regression/13-privatized_29-multiple-protecting2-vesal_true.yml	true	correct	0.070000448	0.07546575600281358	25837568.0					
after	sc	r01	c/goblint-regression/13-privatized_24-multiple-protecting_true.yml	true	correct	0.073865216	0.07585011702030897	25858048.0					
after	sc	r01	c/goblint-regression/36-apron_21-traces-cluster-based_true.yml	true	correct	0.07252049	0.08845147199463099	25849856.0					
after	sc	r01	c/goblint-regression/36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	true	correct	0.069259371	0.07692463195417076	25825280.0					
after	sc	r01	c/goblint-regression/13-privatized_27-multiple-protecting2_true.yml	true	correct	0.079526263	0.08505035296548158	25899008.0					
after	sc	r01	c/pthread-ext/14_spin2003.yml	true	correct	0.069213782	0.07449320808518678	25825280.0					
after	sc	r01	c/pthread-ext/29_conditionals_vs.yml	true	correct	0.064238624	0.07319828600157052	25796608.0					
after	sc	r01	c/pthread-ext/48_ticket_lock_low_contention_vs-pthread.yml	true	correct	0.067381701	0.07450385100673884	25862144.0					
after	sc	r01	c/pthread-ext/46_monabsex2_vs.yml	true	correct	0.067247432	0.07189383893273771	25743360.0					
after	sc	r01	c/pthread-ext/45_monabsex1_vs.yml	true	correct	0.0727036	0.07710207207128406	25841664.0					
after	sc	r01	c/pthread/stateful01-1.yml	false(unreach-call)	correct	0.06836026	0.08625359099823982	25878528.0					
after	sc	r01	c/pthread/stateful01-2.yml	true	correct	0.067789024	0.08125932503025979	25866240.0					
after	sc	r01	c/pthread-atomic/time_var_mutex.yml	true	correct	0.069849114	0.07580207998398691	25874432.0					
after	sc	r01	c/pthread-ext/01b_inc.yml	true	correct	0.067125528	0.07194232509937137	25767936.0					
after	sc	r01	c/pthread/triangular-1.yml	true	correct	6.532334491	6.574108501081355	25849856.0					
after	sc	r01	c/pthread/triangular-2.yml	false(unreach-call)	correct	1.549452782	1.5569955370156094	25878528.0					
after	sc	r01	c/pthread-ext/02_inc_cas.yml	true	correct	0.071647763	0.07472686702385545	25763840.0					
after	sc	r01	c/goblint-regression/28-race_reach_21-deref_read_racing.yml	false(unreach-call)	correct	4.113927933	4.140853276941925	56262656.0					
after	sc	r01	c/pthread-ext/48_ticket_lock_low_contention_vs.yml	true	correct	0.075345803	0.08492166199721396	25878528.0					
after	sc	r01	c/goblint-regression/28-race_reach_37-indirect_racing.yml	false(unreach-call)	correct	13.175661779	13.282069195061922	2061107200.0					
after	sc	r01	c/goblint-regression/28-race_reach_45-escape_racing.yml	false(unreach-call)	correct	0.068753695	0.07167516893241554	25870336.0					
after	sc	r01	c/goblint-regression/28-race_reach_46-escape_racefree.yml	true	correct	0.070859372	0.07726361602544785	25923584.0					
after	sc	r01	c/goblint-regression/28-race_reach_01-simple_racing.yml	false(unreach-call)	correct	13.106371295	13.153653456945904	2061049856.0					
after	sc	r01	c/goblint-regression/28-race_reach_11-ptr_racing.yml	false(unreach-call)	correct	13.027439506	13.283203940023668	2061066240.0					
after	sc	r01	c/pthread-deagle/circular_buffer_bad.yml	false(unreach-call)	correct	0.072275904	0.0854887570021674	25931776.0					
after	sc	r01	c/pthread/fib_safe-5.yml	true	correct	3.864246105	3.8873807000927627	25874432.0					
after	sc	r01	c/pthread/fib_safe-6.yml	true	correct	19.370981401	19.44913390802685	25878528.0					
after	sc	r01	c/pthread/fib_unsafe-5.yml	false(unreach-call)	correct	1.047801207	1.057743808021769	25821184.0					
after	sc	r01	c/pthread/fib_unsafe-6.yml	false(unreach-call)	correct	5.439834218	5.46310617600102	25821184.0					
after	sc	r01	c/pthread/fib_unsafe-7.yml	false(unreach-call)	correct	25.858146817	25.888419994036667	25821184.0					
after	sc	r01	c/goblint-regression/28-race_reach_24-sound_lock_racing.yml	false(unreach-call)	correct	12.72720331	12.752831859048456	2061000704.0					
after	sc	r01	c/pthread/lazy01.yml	false(unreach-call)	correct	0.072713425	0.07810418400913477	25956352.0					
after	sc	r01	c/pthread-deagle/circular_buffer_ok.yml	true	correct	3.131486825	3.1453978460049257	25952256.0					
after	sc	r01	c/pthread-atomic/szymanski.yml	true	correct	0.068274774	0.07549343397840858	25923584.0					
after	sc	r01	c/pthread-atomic/dekker.yml	true	correct	0.061279626	0.06895908294245601	25862144.0					
after	sc	r01	c/pthread-atomic/dekker-unfair.yml	true	correct	0.070532748	0.07429196708835661	25821184.0					
after	sc	r01	c/pthread-theta/unwind3-1.yml	false(unreach-call)	correct	0.069776628	0.07642693293746561	25956352.0					
after	sc	r01	c/pthread-theta/exponential-nondet.yml	true	correct	0.066936244	0.07151064707431942	25853952.0					
after	sc	r01	c/pthread-theta/unwind2-1.yml	false(unreach-call)	correct	0.067123629	0.07600215601269156	25952256.0					
after	sc	r01	c/pthread-theta/unwind2-100.yml	false(unreach-call)	correct	0.069774086	0.07435748993884772	25952256.0					
after	sc	r01	c/pthread/butterfly.yml	true	correct	13.960095875	14.120668507996015	26034176.0					
after	sc	r01	c/pthread-ext/43_NetBSD_sysmon_power_sliced.yml	true	correct	0.0616517	0.07413635205011815	25825280.0					
after	sc	r01	c/goblint-regression/28-race_reach_06-cond_racing1.yml	false(unreach-call)	correct	12.260604131	12.289020312018692	2061049856.0					
after	sc	r01	c/pthread/queue_ok.yml	true	correct	0.077178923	0.08044519904069602	26025984.0					
after	sc	r01	c/pthread/queue_ok_longer.yml	true	correct	0.449309115	0.4575526509433985	79343616.0					
after	sc	r01	c/pthread/queue_ok_longest.yml	true	correct	1.60330082	1.6285848029656336	276955136.0					
after	sc	r01	c/pthread/queue_longer.yml	TIMEOUT	error	61.002124388	61.07939875603188	1081589760.0					
after	sc	r01	c/pthread/queue.yml	false(unreach-call)	correct	0.09391951	0.10772237298078835	26038272.0					
after	sc	r01	c/pthread/singleton.yml	false(unreach-call)	correct	0.072385586	0.08448261604644358	26112000.0					
after	sc	r01	c/pthread/singleton_with-uninit-problems.yml	true	correct	0.071646649	0.08731509000062943	26095616.0					
after	sc	r01	c/pthread-C-DAC/pthread-demo-datarace-3.yml	false(unreach-call)	correct	0.121836316	0.1369647280080244	25964544.0					
after	sc	r01	c/pthread/reorder_2.yml	false(unreach-call)	correct	0.145120141	0.15943206497468054	25968640.0					
after	sc	r01	c/pthread/twostage_3.yml	false(unreach-call)	correct	0.08416004	0.08959949505515397	26222592.0					
after	sc	r01	c/ldv-races/race-1_1-join.yml	true	correct	0.07099409	0.07723566598724574	26083328.0					
after	sc	r01	c/ldv-races/race-1_3-join.yml	false(unreach-call)	correct	0.070858489	0.07727542100474238	26087424.0					
after	sc	r01	c/ldv-races/race-1_2-join.yml	false(unreach-call)	correct	0.068199037	0.07768955000210553	26083328.0					
after	sc	r01	c/ldv-races/race-4_1-thread_local_vars.yml	true	correct	0.068676851	0.07970373099669814	26193920.0					
after	sc	r01	c/ldv-races/race-2_1-container_of.yml	true	correct	0.064473714	0.07414650300052017	26148864.0					
after	sc	r01	c/ldv-races/race-3_1-container_of-global.yml	true	correct	0.064890981	0.07975176500622183	26083328.0					
after	sc	r02	c/goblint-regression/13-privatized_66-mine-W-init_true.yml	true	correct	0.068707977	0.08640476898290217	25706496.0					
after	sc	r02	c/goblint-regression/36-apron_41-threadenter-no-locals_unknown_1_pos.yml	false(unreach-call)	correct	0.066536783	0.07659996103029698	25681920.0					
after	sc	r02	c/goblint-regression/36-apron_16-traces-unprot2_true.yml	true	correct	0.06212804	0.07087709207553416	25714688.0					
after	sc	r02	c/goblint-regression/13-privatized_57-singlethreaded-unlock_true.yml	true	correct	0.065808986	0.07243580697104335	25804800.0					
after	sc	r02	c/goblint-regression/13-privatized_47-refine-protected2_true.yml	true	correct	0.068653718	0.07344135793391615	25833472.0					
after	sc	r02	c/goblint-regression/13-privatized_46-refine-protected1_true.yml	true	correct	0.070623163	0.07753273891285062	25743360.0					
after	sc	r02	c/goblint-regression/36-apron_11-traces-max-simple_true.yml	true	correct	0.062571318	0.08353377599269152	25821184.0					
after	sc	r02	c/goblint-regression/13-privatized_41-traces-ex-7_unknown_1_pos.yml	false(unreach-call)	correct	0.068074658	0.07553534500766546	25767936.0					
after	sc	r02	c/goblint-regression/13-privatized_41-traces-ex-7_unknown_1_neg.yml	false(unreach-call)	correct	0.074853754	0.08310372906271368	25817088.0					
after	sc	r02	c/goblint-regression/13-privatized_40-traces-ex-6_true.yml	true	correct	0.07216303	0.07633299205917865	25825280.0					
after	sc	r02	c/goblint-regression/13-privatized_58-singlethreaded-lock_true.yml	true	correct	0.070315773	0.07590513001196086	25821184.0					
after	sc	r02	c/goblint-regression/13-privatized_44-traces-mine2_true.yml	true	correct	0.069134706	0.07641827093902975	25825280.0					
after	sc	r02	c/goblint-regression/13-privatized_18-first-reads_unknown_2_pos.yml	false(unreach-call)	correct	0.072680271	0.07891408004797995	25755648.0					
after	sc	r02	c/goblint-regression/13-privatized_18-first-reads_unknown_1_neg.yml	false(unreach-call)	correct	0.068250481	0.07938110001850873	25829376.0					
after	sc	r02	c/goblint-regression/13-privatized_36-traces-ex-3_true.yml	true	correct	0.062657968	0.07022840902209282	25853952.0					
after	sc	r02	c/goblint-regression/13-privatized_18-first-reads_true.yml	true	correct	0.06788345	0.07590824190992862	25812992.0					
after	sc	r02	c/goblint-regression/13-privatized_35-traces-ex-2_true.yml	true	correct	0.068777408	0.07672311598435044	25841664.0					
after	sc	r02	c/goblint-regression/13-privatized_37-traces-ex-4_true.yml	true	correct	0.068824756	0.07609639398287982	25788416.0					
after	sc	r02	c/goblint-regression/13-privatized_38-traces-ex-4-switch_true.yml	true	correct	0.06991311	0.07511444296687841	25825280.0					
after	sc	r02	c/goblint-regression/13-privatized_19-publish-precision_unknown_1_pos.yml	false(unreach-call)	correct	0.066729834	0.07174174103420228	25833472.0					
after	sc	r02	c/goblint-regression/13-privatized_19-publish-precision_unknown_2_pos.yml	false(unreach-call)	correct	0.07297055	0.07771990494802594	25833472.0					
after	sc	r02	c/goblint-regression/13-privatized_19-publish-precision_unknown_1_neg.yml	false(unreach-call)	correct	0.071424873	0.07605957391206175	25817088.0					
after	sc	r02	c/goblint-regression/13-privatized_19-publish-precision_unknown_2_neg.yml	false(unreach-call)	correct	0.062870112	0.06498324102722108	25788416.0					
after	sc	r02	c/goblint-regression/13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	true	correct	0.065733259	0.0718214400112629	25784320.0					
after	sc	r02	c/goblint-regression/13-privatized_01-priv_nr_true.yml	true	correct	0.074153564	0.08519640890881419	25817088.0					
after	sc	r02	c/goblint-regression/13-privatized_19-publish-precision_true.yml	true	correct	0.070264387	0.08609745907597244	25829376.0					
after	sc	r02	c/goblint-regression/13-privatized_42-traces-ex-mini_true.yml	true	correct	0.067423011	0.08456935698632151	25784320.0					
after	sc	r02	c/goblint-regression/13-privatized_33-traces-v-matters_true.yml	true	correct	0.070634731	0.08335839700885117	25821184.0					
after	sc	r02	c/goblint-regression/13-privatized_25-struct_nr_true.yml	true	correct	0.07284774	0.07690444099716842	25862144.0					
after	sc	r02	c/goblint-regression/13-privatized_69-refine-protected-loop-interval_true.yml	true	correct	0.071586261	0.07823452295269817	25874432.0					
after	sc	r02	c/goblint-regression/36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	false(unreach-call)	correct	0.061539424	0.06709401099942625	25853952.0					
after	sc	r02	c/goblint-regression/13-privatized_31-traces-mine-vs-mutex_true.yml	true	correct	0.069129998	0.07953840494155884	25792512.0					
after	sc	r02	c/goblint-regression/13-privatized_20-publish-regression_true.yml	true	correct	0.072890835	0.08101458102464676	25829376.0					
after	sc	r02	c/goblint-regression/13-privatized_30-traces-oplus-vs-meet_true.yml	true	correct	0.070394245	0.07707299198955297	25911296.0					
after	sc	r02	c/goblint-regression/13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	true	correct	0.068541756	0.07715246896259487	25886720.0					
after	sc	r02	c/goblint-regression/13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	true	correct	0.07315776	0.07973768096417189	25890816.0					
after	sc	r02	c/goblint-regression/13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	true	correct	0.071511397	0.07634445000439882	25952256.0					
after	sc	r02	c/goblint-regression/13-privatized_29-multiple-protecting2-vesal_true.yml	true	correct	0.071784308	0.07652804697863758	25878528.0					
after	sc	r02	c/goblint-regression/13-privatized_24-multiple-protecting_true.yml	true	correct	0.062817282	0.06847062602173537	25833472.0					
after	sc	r02	c/goblint-regression/36-apron_21-traces-cluster-based_true.yml	true	correct	0.07867312	0.08074886305257678	25939968.0					
after	sc	r02	c/goblint-regression/36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	true	correct	0.073639075	0.0759359949734062	25886720.0					
after	sc	r02	c/goblint-regression/13-privatized_27-multiple-protecting2_true.yml	true	correct	0.079965898	0.0846087479731068	25956352.0					
after	sc	r02	c/pthread-ext/14_spin2003.yml	true	correct	0.065582513	0.07193806499708444	25821184.0					
after	sc	r02	c/pthread-ext/29_conditionals_vs.yml	true	correct	0.071783012	0.07643496606033295	25825280.0					
after	sc	r02	c/pthread-ext/48_ticket_lock_low_contention_vs-pthread.yml	true	correct	0.070351666	0.07445870793890208	25759744.0					
after	sc	r02	c/pthread-ext/46_monabsex2_vs.yml	true	correct	0.07494105	0.07838963391259313	25841664.0					
after	sc	r02	c/pthread-ext/45_monabsex1_vs.yml	true	correct	0.068237589	0.07320681202691048	25821184.0					
after	sc	r02	c/pthread/stateful01-1.yml	false(unreach-call)	correct	0.063179707	0.06785998900886625	25952256.0					
after	sc	r02	c/pthread/stateful01-2.yml	true	correct	0.070584715	0.07881469302810729	25858048.0					
after	sc	r02	c/pthread-atomic/time_var_mutex.yml	true	correct	0.069315467	0.07695624406915158	25862144.0					
after	sc	r02	c/pthread-ext/01b_inc.yml	true	correct	0.068667211	0.0727920550853014	25772032.0					
after	sc	r02	c/pthread/triangular-1.yml	true	correct	6.54158159	6.552148821996525	25952256.0					
after	sc	r02	c/pthread/triangular-2.yml	false(unreach-call)	correct	1.535319249	1.5412616309477016	25866240.0					
after	sc	r02	c/pthread-ext/02_inc_cas.yml	true	correct	0.063638735	0.06723966402933002	25841664.0					
after	sc	r02	c/goblint-regression/28-race_reach_21-deref_read_racing.yml	false(unreach-call)	correct	4.087575976	4.195451944950037	56532992.0					
after	sc	r02	c/pthread-ext/48_ticket_lock_low_contention_vs.yml	true	correct	0.069688832	0.07338547194376588	25812992.0					
after	sc	r02	c/goblint-regression/28-race_reach_37-indirect_racing.yml	false(unreach-call)	correct	13.184292791	13.232814082992263	2061111296.0					
after	sc	r02	c/goblint-regression/28-race_reach_45-escape_racing.yml	false(unreach-call)	correct	0.067479847	0.0752371340058744	25821184.0					
after	sc	r02	c/goblint-regression/28-race_reach_46-escape_racefree.yml	true	correct	0.066774347	0.07128784200176597	25849856.0					
after	sc	r02	c/goblint-regression/28-race_reach_01-simple_racing.yml	false(unreach-call)	correct	13.063591636	13.092357740039006	2061045760.0					
after	sc	r02	c/goblint-regression/28-race_reach_11-ptr_racing.yml	false(unreach-call)	correct	13.137866135	13.353824988007545	2061058048.0					
after	sc	r02	c/pthread-deagle/circular_buffer_bad.yml	false(unreach-call)	correct	0.077159453	0.08425224106758833	25907200.0					
after	sc	r02	c/pthread/fib_safe-5.yml	true	correct	3.883356531	3.895131947938353	25845760.0					
after	sc	r02	c/pthread/fib_safe-6.yml	true	correct	19.507499428	19.648657900979742	25858048.0					
after	sc	r02	c/pthread/fib_unsafe-5.yml	false(unreach-call)	correct	1.031842051	1.0393653580686077	25858048.0					
after	sc	r02	c/pthread/fib_unsafe-6.yml	false(unreach-call)	correct	5.409134745	5.419721795013174	25907200.0					
after	sc	r02	c/pthread/fib_unsafe-7.yml	false(unreach-call)	correct	26.019577739	26.17060419905465	25882624.0					
after	sc	r02	c/goblint-regression/28-race_reach_24-sound_lock_racing.yml	false(unreach-call)	correct	12.740420223	12.786306449095719	2060943360.0					
after	sc	r02	c/pthread/lazy01.yml	false(unreach-call)	correct	0.072132743	0.07961564802099019	25894912.0					
after	sc	r02	c/pthread-deagle/circular_buffer_ok.yml	true	correct	3.130348381	3.149441284011118	25952256.0					
after	sc	r02	c/pthread-atomic/szymanski.yml	true	correct	0.07105932	0.07806252094451338	25825280.0					
after	sc	r02	c/pthread-atomic/dekker.yml	true	correct	0.067030069	0.07642596296500415	25833472.0					
after	sc	r02	c/pthread-atomic/dekker-unfair.yml	true	correct	0.067986077	0.07429815491195768	25825280.0					
after	sc	r02	c/pthread-theta/unwind3-1.yml	false(unreach-call)	correct	0.068484456	0.0741642180364579	25956352.0					
after	sc	r02	c/pthread-theta/exponential-nondet.yml	true	correct	0.069325363	0.07505278091412038	25952256.0					
after	sc	r02	c/pthread-theta/unwind2-1.yml	false(unreach-call)	correct	0.066137171	0.07436097192112356	25968640.0					
after	sc	r02	c/pthread-theta/unwind2-100.yml	false(unreach-call)	correct	0.066689249	0.07378425204660743	25968640.0					
after	sc	r02	c/pthread/butterfly.yml	true	correct	14.005656169	14.02996679500211	26058752.0					
after	sc	r02	c/pthread-ext/43_NetBSD_sysmon_power_sliced.yml	true	correct	0.067488826	0.07454771501943469	25743360.0					
after	sc	r02	c/goblint-regression/28-race_reach_06-cond_racing1.yml	false(unreach-call)	correct	12.233339791	12.255158097017556	2061033472.0					
after	sc	r02	c/pthread/queue_ok.yml	true	correct	0.071556005	0.08149910205975175	26034176.0					
after	sc	r02	c/pthread/queue_ok_longer.yml	true	correct	0.448226962	0.45582192204892635	79396864.0					
after	sc	r02	c/pthread/queue_ok_longest.yml	true	correct	1.5894776	1.5967657460132614	276840448.0					
after	sc	r02	c/pthread/queue_longer.yml	TIMEOUT	error	60.981569352	61.07786352490075	1075441664.0					
after	sc	r02	c/pthread/queue.yml	false(unreach-call)	correct	0.094272963	0.1022289110114798	26034176.0					
after	sc	r02	c/pthread/singleton.yml	false(unreach-call)	correct	0.077068044	0.08458478900138289	26091520.0					
after	sc	r02	c/pthread/singleton_with-uninit-problems.yml	true	correct	0.074080123	0.08213752205483615	26091520.0					
after	sc	r02	c/pthread-C-DAC/pthread-demo-datarace-3.yml	false(unreach-call)	correct	0.126812428	0.13404062995687127	25837568.0					
after	sc	r02	c/pthread/reorder_2.yml	false(unreach-call)	correct	0.145369612	0.15367929998319596	25952256.0					
after	sc	r02	c/pthread/twostage_3.yml	false(unreach-call)	correct	0.080020867	0.08658259909134358	26214400.0					
after	sc	r02	c/ldv-races/race-1_1-join.yml	true	correct	0.068543363	0.07459809095598757	26083328.0					
after	sc	r02	c/ldv-races/race-1_3-join.yml	false(unreach-call)	correct	0.07485817	0.07672237395308912	26083328.0					
after	sc	r02	c/ldv-races/race-1_2-join.yml	false(unreach-call)	correct	0.069578131	0.07326648896560073	26083328.0					
after	sc	r02	c/ldv-races/race-4_1-thread_local_vars.yml	true	correct	0.070804687	0.07835996907670051	26107904.0					
after	sc	r02	c/ldv-races/race-2_1-container_of.yml	true	correct	0.06863166	0.07522712904028594	26083328.0					
after	sc	r02	c/ldv-races/race-3_1-container_of-global.yml	true	correct	0.066660151	0.0728324429364875	26087424.0					
after	sc	r03	c/goblint-regression/13-privatized_66-mine-W-init_true.yml	true	correct	0.067877752	0.07131759007461369	25747456.0					
after	sc	r03	c/goblint-regression/36-apron_41-threadenter-no-locals_unknown_1_pos.yml	false(unreach-call)	correct	0.07157451	0.07853200891986489	25796608.0					
after	sc	r03	c/goblint-regression/36-apron_16-traces-unprot2_true.yml	true	correct	0.069201019	0.0755622610449791	25792512.0					
after	sc	r03	c/goblint-regression/13-privatized_57-singlethreaded-unlock_true.yml	true	correct	0.066788667	0.07336488307919353	25780224.0					
after	sc	r03	c/goblint-regression/13-privatized_47-refine-protected2_true.yml	true	correct	0.069655291	0.07652767398394644	25763840.0					
