task	status	category	interpretation	cputime	walltime	memory	executions	blocked	xml
c/pthread-ext/31_simple_loop5_vs.yml	OUT OF MEMORY	error	unknown	15.277234617s	15.305515526037198s	3999997952B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread/stateful01-2.yml	true	correct	benchmark-consistent	0.073290468s	0.08348771702731028s	25726976B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-ext/01b_inc.yml	true	correct	benchmark-consistent	0.074276818s	0.08684568898752332s	25669632B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread/triangular-1.yml	true	correct	benchmark-consistent	3.141425698s	3.1631644690060057s	25763840B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-ext/09_fmaxsym-zero.yml	true	correct	benchmark-consistent	0.076481443s	0.08120537200011313s	25735168B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-ext/35_double_lock_p3_vs.yml	true	correct	benchmark-consistent	0.076694835s	0.08769468701211736s	25804800B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread/triangular-longer-2.yml	TIMEOUT	error	unknown	60.887579438s	61.014591938001104s	25849856B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-ext/02_inc_cas.yml	true	correct	benchmark-consistent	0.072136803s	0.09891195897944272s	25780224B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/28-race_reach_21-deref_read_racing.yml	ERROR (unsupported property: invalid memory access)	error	unknown	3.464401983s	3.4891431610449217s	56401920B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-ext/11_fmaxsymopt-zero.yml	true	correct	benchmark-consistent	0.074067584s	0.08241526002530009s	25694208B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-ext/48_ticket_lock_low_contention_vs.yml	true	correct	benchmark-consistent	0.074575419s	0.07905030797701329s	25751552B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/28-race_reach_37-indirect_racing.yml	false(unreach-call)	correct	benchmark-consistent	3.630024663s	3.657896709977649s	76959744B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/28-race_reach_46-escape_racefree.yml	true	correct	benchmark-consistent	0.074956364s	0.08306046505458653s	25726976B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-ext/37_stack_lock_p0_vs_concur.yml	true	correct	benchmark-consistent	0.083443028s	0.09229092299938202s	25858048B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/28-race_reach_05-lockfuns_racefree.yml	OUT OF MEMORY	error	unknown	24.741181478s	24.779081247048452s	3999997952B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-ext/11_fmaxsymopt.yml	true	correct	benchmark-consistent	0.074678694s	0.08388460101559758s	25698304B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/28-race_reach_02-simple_racefree.yml	OUT OF MEMORY	error	unknown	24.797892449s	24.846529925009236s	3999997952B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/28-race_reach_12-ptr_racefree.yml	OUT OF MEMORY	error	unknown	24.73417532s	24.831145988951903s	3999997952B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-deagle/circular_buffer_bad.yml	false(unreach-call)	correct	benchmark-consistent	0.080973685s	0.08918725099647418s	25825280B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread/fib_safe-6.yml	true	correct	benchmark-consistent	7.963262058s	7.978989004972391s	25833472B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread/fib_unsafe-5.yml	false(unreach-call)	correct	benchmark-consistent	0.530740348s	0.5538249129895121s	25829376B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread/fib_unsafe-7.yml	false(unreach-call)	correct	benchmark-consistent	10.227834451s	10.2419865160482s	25743360B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread/fib_safe-11.yml	TIMEOUT	error	unknown	60.965512414s	61.01322600804269s	25759744B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread/fib_unsafe-10.yml	TIMEOUT	error	unknown	60.93443299s	61.01227010402363s	25743360B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread/fib_unsafe-12.yml	TIMEOUT	error	unknown	60.969222233s	61.01528776896885s	25718784B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/28-race_reach_24-sound_lock_racing.yml	false(unreach-call)	correct	benchmark-consistent	3.519723659s	3.5419238230097108s	76939264B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-ext/03_incdec.yml	true	correct	benchmark-consistent	0.074625119s	0.08734141400782391s	25690112B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-deagle/circular_buffer_ok.yml	true	correct	benchmark-consistent	1.503184936s	1.524038475996349s	25821184B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/28-race_reach_20-callback_racefree.yml	OUT OF MEMORY	error	unknown	25.54939245s	25.58187519101193s	3999997952B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/28-race_reach_23-sound_unlock_racing.yml	ERROR (unsupported external)	error	unknown	1.608537007s	1.6184096859651618s	25792512B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/28-race_reach_04-munge_racefree.yml	OUT OF MEMORY	error	unknown	32.947500869s	32.98677246901207s	3999997952B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/28-race_reach_10-ptrmunge_racefree.yml	OUT OF MEMORY	error	unknown	32.911013666s	33.1142249769764s	3999997952B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/28-race_reach_60-invariant_racefree.yml	OUT OF MEMORY	error	unknown	25.237817081s	25.270702212990727s	3999997952B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-lit/qw2004-2b.yml	false(unreach-call)	correct	benchmark-consistent	0.076007072s	0.09028550900984555s	25784320B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-ext/26_stack_cas_longer-2.yml	TIMEOUT	error	unknown	60.863246166s	61.025424832012504s	110424064B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-ext/26_stack_cas_longer-1.yml	false(unreach-call)	correct	benchmark-consistent	0.088908065s	0.09972751804161817s	26140672B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-ext/25_stack.yml	TIMEOUT	error	unknown	60.980365552s	61.021500107017346s	110342144B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-ext/25_stack_longest-1.yml	TIMEOUT	error	unknown	60.977994808s	61.02703472098801s	108515328B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-ext/25_stack_longest-2.yml	false(unreach-call)	correct	benchmark-consistent	0.140894659s	0.14704945700941607s	25964544B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/28-race_reach_42-trylock2_racefree.yml	TIMEOUT	error	unknown	60.337796429s	61.02767806901829s	170643456B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe010_tso.yml	true	correct	benchmark-consistent	0.158571054s	0.1687125749886036s	25825280B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe022_tso.yml	true	correct	benchmark-consistent	0.159068348s	0.17334207595558837s	25796608B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe036.yml	true	correct	benchmark-consistent	0.501323949s	0.5125887859612703s	25743360B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe017_tso.yml	true	correct	benchmark-consistent	24.216952127s	24.240687033976428s	25821184B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe026_tso.yml	true	correct	benchmark-consistent	25.060468495s	25.095934701967053s	25808896B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe009_pso.oepc_pso.opt_tso.oepc_tso.opt.yml	true	correct	benchmark-consistent	25.923246478s	25.965425734990276s	25751552B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe001_tso.yml	TIMEOUT	error	unknown	60.995521661s	62.12457606999669s	25821184B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe008_tso.yml	TIMEOUT	error	unknown	60.792052799s	61.01430306804832s	25788416B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe020_pso.oepc_pso.opt_tso.oepc_tso.opt.yml	TIMEOUT	error	unknown	60.966826671s	61.01645015995018s	25821184B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe013_tso.yml	TIMEOUT	error	unknown	60.963792553s	61.01167746196734s	25837568B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe002_tso.yml	TIMEOUT	error	unknown	60.953147638s	61.01469314302085s	25788416B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe012_tso.yml	TIMEOUT	error	unknown	60.965527489s	61.01249784603715s	25858048B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe032_tso.yml	TIMEOUT	error	unknown	60.96560037s	61.01259795203805s	25866240B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe014_pso.oepc_pso.opt_tso.oepc_tso.opt.yml	TIMEOUT	error	unknown	60.966299149s	61.01323374599451s	25821184B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe005_tso.yml	TIMEOUT	error	unknown	60.973240506s	61.01665606495226s	25817088B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe024_tso.yml	TIMEOUT	error	unknown	60.973212218s	61.014808352978434s	25792512B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-atomic/szymanski.yml	true	correct	benchmark-consistent	0.079452641s	0.08570244297152385s	25833472B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe037.yml	TIMEOUT	error	unknown	60.970194649s	61.01389702298911s	25812992B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe016_pso.oepc_pso.opt_tso.oepc_tso.opt.yml	TIMEOUT	error	unknown	60.971112483s	61.014711144031025s	25866240B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe019_pso.oepc_pso.opt_tso.oepc_tso.opt.yml	TIMEOUT	error	unknown	60.35090601s	61.020723545050714s	25825280B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-atomic/dekker.yml	true	correct	benchmark-consistent	0.07448172s	0.08285888697719201s	25858048B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/thin002_pso.oepc_pso.opt_tso.oepc_tso.opt.yml	TIMEOUT	error	unknown	60.967731688s	61.01597975299228s	25825280B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-theta/unwind3-100.yml	TIMEOUT	error	unknown	60.974282006s	61.012280651018955s	25837568B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-theta/unwind1-1.yml	true	wrong	conditional-input-miss	0.073728019s	0.08259673794964328s	25833472B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-theta/exponential-4.yml	TIMEOUT	error	unknown	60.894878232s	61.01256648101844s	25804800B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-theta/unwind1-nondet.yml	true	wrong	conditional-input-miss	0.071667452s	0.08168116497108713s	25821184B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-theta/unwind2-1.yml	false(unreach-call)	correct	benchmark-consistent	0.070221411s	0.08237149397609755s	25825280B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-theta/unwind2-nondet.yml	true	wrong	conditional-input-miss	0.069142522s	0.0824699469958432s	25821184B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread/butterfly.yml	true	correct	benchmark-consistent	5.123565014s	5.142439835006371s	25853952B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-ext/43_NetBSD_sysmon_power_sliced.yml	true	correct	benchmark-consistent	0.079553654s	0.08810586098115891s	25874432B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix034_pso.opt_tso.opt.yml	false(unreach-call)	correct	benchmark-consistent	0.843628334s	0.8534460659720935s	26046464B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe029_power.opt_pso.opt_rmo.opt.yml	false(unreach-call)	correct	benchmark-consistent	0.227919649s	0.234302586002741s	26087424B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/rfi003_power.oepc_power.opt_pso.oepc_pso.opt_rmo.oepc_rmo.opt.yml	false(unreach-call)	correct	benchmark-consistent	2.021102291s	2.032462270988617s	26025984B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix054_power.oepc_power.opt_pso.oepc_rmo.oepc.yml	false(unreach-call)	correct	benchmark-consistent	0.104610965s	0.11960192699916661s	26095616B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix031.opt.yml	false(unreach-call)	correct	benchmark-consistent	4.700189679s	4.712239874002989s	26079232B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe022_power.oepc_power.opt_pso.oepc_pso.opt_rmo.oepc_rmo.opt.yml	false(unreach-call)	correct	benchmark-consistent	0.105932824s	0.11375947698252276s	26091520B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/rfi007_power.oepc_power.opt_pso.oepc_pso.opt_rmo.oepc_rmo.opt.yml	false(unreach-call)	correct	benchmark-consistent	0.124626914s	0.1352921649813652s	26050560B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe006_rmo.oepc_rmo.opt-thin000_rmo.oepc_rmo.opt.yml	false(unreach-call)	correct	benchmark-consistent	0.085098073s	0.08961315400665626s	26091520B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix041_power.oepc_pso.oepc_rmo.oepc.yml	false(unreach-call)	correct	benchmark-consistent	0.158141376s	0.1687491780030541s	26021888B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe034_power.oepc_power.opt_pso.oepc_pso.opt_rmo.oepc_rmo.opt.yml	TIMEOUT	error	unknown	60.945834702s	61.01571356400382s	26066944B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/rfi001_power.opt_pso.opt_rmo.opt_tso.oepc_tso.opt.yml	false(unreach-call)	correct	benchmark-consistent	0.769633239s	0.7778502390137874s	26103808B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix038.opt.yml	TIMEOUT	error	unknown	60.946040061s	61.01017503201729s	26124288B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix035_pso.opt_tso.opt.yml	TIMEOUT	error	unknown	60.962650449s	61.01309775898699s	26103808B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix009.oepc.yml	false(unreach-call)	correct	benchmark-consistent	0.12997926s	0.14054494601441547s	26058752B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix031.oepc.yml	false(unreach-call)	correct	benchmark-consistent	0.160552775s	0.16659529996104538s	26009600B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe031_power.opt_pso.opt_rmo.opt.yml	TIMEOUT	error	unknown	60.959173309s	61.0136179549736s	26066944B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe031_power.oepc_pso.oepc_rmo.oepc.yml	TIMEOUT	error	unknown	60.937606722s	61.01334623299772s	26128384B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix051_pso.opt_rmo.opt_tso.opt.yml	TIMEOUT	error	unknown	60.948909243s	61.01530372397974s	26038272B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe012_pso.oepc_pso.opt_rmo.opt.yml	TIMEOUT	error	unknown	60.936799688s	61.01682233501924s	26083328B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe018_rmo.oepc.yml	false(unreach-call)	correct	benchmark-consistent	0.080459495s	0.09365580801386386s	26083328B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix025_pso.opt_rmo.opt.yml	TIMEOUT	error	unknown	60.548380672s	61.01363731099991s	26091520B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe024_power.oepc_power.opt_pso.oepc_pso.opt_rmo.oepc_rmo.opt.yml	TIMEOUT	error	unknown	60.83880559s	61.01054889900843s	26083328B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix042.opt.yml	TIMEOUT	error	unknown	60.845324304s	61.012856946035754s	26107904B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix040.opt.yml	TIMEOUT	error	unknown	60.366196075s	61.01528099598363s	26136576B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix016_power.opt_rmo.opt.yml	TIMEOUT	error	unknown	60.944895329s	61.009031573019456s	26087424B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix037.opt.yml	TIMEOUT	error	unknown	60.890755186s	61.01640362699982s	26144768B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe017_power.oepc_power.opt_pso.oepc_pso.opt_rmo.oepc_rmo.opt.yml	false(unreach-call)	correct	benchmark-consistent	1.819099622s	1.870755758951418s	26152960B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe011_power.opt_pso.opt.yml	TIMEOUT	error	unknown	60.920677054s	61.0142448709812s	26116096B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe011_power.oepc_pso.oepc_rmo.oepc_rmo.opt.yml	false(unreach-call)	correct	benchmark-consistent	4.743108095s	4.763572895957623s	26103808B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe026_power.oepc_power.opt_pso.oepc_pso.opt_rmo.oepc_rmo.opt.yml	false(unreach-call)	correct	benchmark-consistent	2.169597241s	2.226029971963726s	26091520B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix057_power.opt_pso.opt_rmo.opt_tso.oepc_tso.opt.yml	TIMEOUT	error	unknown	60.869762386s	61.010504960955586s	26083328B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix052_tso.oepc.yml	TIMEOUT	error	unknown	60.86804324s	61.01433466299204s	26202112B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe021_power.opt_pso.opt.yml	TIMEOUT	error	unknown	60.764638057s	61.03962509299163s	26238976B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix055.opt.yml	TIMEOUT	error	unknown	60.667251014s	61.01506980101112s	26079232B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix052_power.oepc_power.opt_pso.oepc_rmo.oepc.yml	false(unreach-call)	correct	benchmark-consistent	6.04066657s	6.06434605299728s	26099712B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix028_power.opt_pso.opt_rmo.opt.yml	TIMEOUT	error	unknown	60.682738761s	61.01680390001275s	26112000B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix019_tso.oepc.yml	TIMEOUT	error	unknown	60.348980686s	61.013511940022s	26173440B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix019_power.oepc_pso.oepc_rmo.oepc.yml	false(unreach-call)	correct	benchmark-consistent	12.74274648s	12.779403042979538s	26042368B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix025_power.oepc_power.opt_pso.oepc_rmo.oepc_tso.oepc_tso.opt.yml	false(unreach-call)	correct	benchmark-consistent	12.601842426s	12.617765781993512s	26087424B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix049_power.oepc_power.opt_pso.oepc_pso.opt_rmo.oepc_rmo.opt_tso.oepc_tso.opt-podwr001_power.oepc_power.opt_pso.oepc_pso.opt_rmo.oepc_rmo.opt_tso.oepc_tso.opt.yml	false(unreach-call)	correct	benchmark-consistent	5.899424135s	5.910363448958378s	26140672B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix016.oepc.yml	false(unreach-call)	correct	benchmark-consistent	12.7844683s	12.79603608197067s	26107904B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix038_power.oepc_pso.oepc_rmo.oepc.yml	false(unreach-call)	correct	benchmark-consistent	25.150998644s	25.178042597020976s	26083328B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix046.opt.yml	TIMEOUT	error	unknown	61.002908051s	62.256648921989836s	26083328B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix035.oepc.yml	false(unreach-call)	correct	benchmark-consistent	25.706060489s	25.73080179298995s	26058752B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix043.opt.yml	TIMEOUT	error	unknown	60.451395526s	61.01832752802875s	26148864B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix017_power.opt_rmo.opt.yml	TIMEOUT	error	unknown	61.003252668s	62.756750768981874s	26083328B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix003.oepc.yml	false(unreach-call)	correct	benchmark-consistent	34.045851337s	34.37852131295949s	26116096B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix011_tso.oepc.yml	TIMEOUT	error	unknown	61.003291221s	62.07413606002228s	26095616B			shard2/fair-census-shard2.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
