case	mode	workers	status	elapsed_ns	gate	complete	blocked	reduced	singleton_bypass	native_reads_synthesized	fail_open	verdict_sha256	summary_sha256
correct/litmus/LB+rel/variants/lb+rel0.c	baseline	1	0	50053000		3	0	0	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/LB+rel/variants/lb+rel0.c	baseline	2	0	51023000		3	0	0	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/LB+rel/variants/lb+rel0.c	rvf	1	0	54936000	enabled	3	0	0	2	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/LB+rel/variants/lb+rel0.c	rvf	2	0	53100000	enabled	3	0	0	2	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/LB/variants/lb0.c	baseline	1	0	50201000		3	0	0	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/LB/variants/lb0.c	baseline	2	0	53033000		3	0	0	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/LB/variants/lb0.c	rvf	1	0	50976000	enabled	3	0	0	2	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/LB/variants/lb0.c	rvf	2	0	50574000	enabled	3	0	0	2	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/LB/variants/lb1.c	baseline	1	0	50526000		3	0	0	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/LB/variants/lb1.c	baseline	2	0	50700000		3	0	0	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/LB/variants/lb1.c	rvf	1	0	49708000	enabled	3	0	0	2	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/LB/variants/lb1.c	rvf	2	0	52201000	enabled	3	0	0	2	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/LB2/variants/lb0.c	baseline	1	0	51070000		3	0	0	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/LB2/variants/lb0.c	baseline	2	0	50878000		3	0	0	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/LB2/variants/lb0.c	rvf	1	0	50611000	enabled	3	0	0	2	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/LB2/variants/lb0.c	rvf	2	0	51303000	enabled	3	0	0	2	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/LB3/variants/lb30.c	baseline	1	0	50742000		7	0	0	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	8a9d3da33360c56f4a83788f20196b05d8a0a573f10ac7ae7b721f4e37a49fcd
correct/litmus/LB3/variants/lb30.c	baseline	2	0	50833000		7	0	0	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	8a9d3da33360c56f4a83788f20196b05d8a0a573f10ac7ae7b721f4e37a49fcd
correct/litmus/LB3/variants/lb30.c	rvf	1	0	50849000	enabled	7	0	0	4	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	8a9d3da33360c56f4a83788f20196b05d8a0a573f10ac7ae7b721f4e37a49fcd
correct/litmus/LB3/variants/lb30.c	rvf	2	0	53901000	enabled	7	0	0	4	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	8a9d3da33360c56f4a83788f20196b05d8a0a573f10ac7ae7b721f4e37a49fcd
correct/litmus/MCP-rrw/variants/MCP-rrw0.c	baseline	1	0	50398000		6	0	0	0	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	4eef3647a98c7e875ed704fefe959838423f679b7f5dbf8dd8c033e1b77efa8a
correct/litmus/MCP-rrw/variants/MCP-rrw0.c	baseline	2	0	49660000		6	0	0	0	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	4eef3647a98c7e875ed704fefe959838423f679b7f5dbf8dd8c033e1b77efa8a
correct/litmus/MCP-rrw/variants/MCP-rrw0.c	rvf	1	0	51987000	enabled	6	0	0	2	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	4eef3647a98c7e875ed704fefe959838423f679b7f5dbf8dd8c033e1b77efa8a
correct/litmus/MCP-rrw/variants/MCP-rrw0.c	rvf	2	0	51337000	enabled	6	0	0	2	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	4eef3647a98c7e875ed704fefe959838423f679b7f5dbf8dd8c033e1b77efa8a
correct/litmus/MCP-rrw/variants/MCP-rrw0r.c	baseline	1	0	49258000		6	0	0	0	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	4eef3647a98c7e875ed704fefe959838423f679b7f5dbf8dd8c033e1b77efa8a
correct/litmus/MCP-rrw/variants/MCP-rrw0r.c	baseline	2	0	51128000		6	0	0	0	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	4eef3647a98c7e875ed704fefe959838423f679b7f5dbf8dd8c033e1b77efa8a
correct/litmus/MCP-rrw/variants/MCP-rrw0r.c	rvf	1	0	51699000	enabled	6	0	0	2	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	4eef3647a98c7e875ed704fefe959838423f679b7f5dbf8dd8c033e1b77efa8a
correct/litmus/MCP-rrw/variants/MCP-rrw0r.c	rvf	2	0	51900000	enabled	6	0	0	2	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	4eef3647a98c7e875ed704fefe959838423f679b7f5dbf8dd8c033e1b77efa8a
correct/litmus/MCP-rrw/variants/MCP-rrw1.c	baseline	1	0	50858000		6	0	0	0	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	4eef3647a98c7e875ed704fefe959838423f679b7f5dbf8dd8c033e1b77efa8a
correct/litmus/MCP-rrw/variants/MCP-rrw1.c	baseline	2	0	51354000		6	0	0	0	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	4eef3647a98c7e875ed704fefe959838423f679b7f5dbf8dd8c033e1b77efa8a
correct/litmus/MCP-rrw/variants/MCP-rrw1.c	rvf	1	0	53626000	enabled	6	0	0	2	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	4eef3647a98c7e875ed704fefe959838423f679b7f5dbf8dd8c033e1b77efa8a
correct/litmus/MCP-rrw/variants/MCP-rrw1.c	rvf	2	0	50588000	enabled	6	0	0	2	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	4eef3647a98c7e875ed704fefe959838423f679b7f5dbf8dd8c033e1b77efa8a
correct/litmus/MP+incMP/variants/MP+incMP0.c	baseline	1	0	50832000		7	0	0	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	8a9d3da33360c56f4a83788f20196b05d8a0a573f10ac7ae7b721f4e37a49fcd
correct/litmus/MP+incMP/variants/MP+incMP0.c	baseline	2	0	50334000		7	0	0	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	8a9d3da33360c56f4a83788f20196b05d8a0a573f10ac7ae7b721f4e37a49fcd
correct/litmus/MP+incMP/variants/MP+incMP0.c	rvf	1	0	50118000	native-fallback reason=atomic read-modify-write instruction	7	0	0	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	8a9d3da33360c56f4a83788f20196b05d8a0a573f10ac7ae7b721f4e37a49fcd
correct/litmus/MP+incMP/variants/MP+incMP0.c	rvf	2	0	50627000	native-fallback reason=atomic read-modify-write instruction	7	0	0	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	8a9d3da33360c56f4a83788f20196b05d8a0a573f10ac7ae7b721f4e37a49fcd
correct/litmus/MP+rel+acq/variants/mp+rel+acq0.c	baseline	1	0	51088000		2	0	0	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	23408a2b89f25407fbb90b15c10f6641d9fb3edd4a89ee0675d884407b180c59
correct/litmus/MP+rel+acq/variants/mp+rel+acq0.c	baseline	2	0	51097000		2	0	0	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	23408a2b89f25407fbb90b15c10f6641d9fb3edd4a89ee0675d884407b180c59
correct/litmus/MP+rel+acq/variants/mp+rel+acq0.c	rvf	1	0	50461000	native-fallback reason=non-atomic store instruction	2	0	0	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	23408a2b89f25407fbb90b15c10f6641d9fb3edd4a89ee0675d884407b180c59
correct/litmus/MP+rel+acq/variants/mp+rel+acq0.c	rvf	2	0	51389000	native-fallback reason=non-atomic store instruction	2	0	0	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	23408a2b89f25407fbb90b15c10f6641d9fb3edd4a89ee0675d884407b180c59
correct/litmus/MP+rel+acq/variants/mp+rel+acq1.c	baseline	1	0	50067000		2	0	0	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	23408a2b89f25407fbb90b15c10f6641d9fb3edd4a89ee0675d884407b180c59
correct/litmus/MP+rel+acq/variants/mp+rel+acq1.c	baseline	2	0	50821000		2	0	0	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	23408a2b89f25407fbb90b15c10f6641d9fb3edd4a89ee0675d884407b180c59
correct/litmus/MP+rel+acq/variants/mp+rel+acq1.c	rvf	1	0	50684000	native-fallback reason=non-atomic store instruction	2	0	0	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	23408a2b89f25407fbb90b15c10f6641d9fb3edd4a89ee0675d884407b180c59
correct/litmus/MP+rel+acq/variants/mp+rel+acq1.c	rvf	2	0	50233000	native-fallback reason=non-atomic store instruction	2	0	0	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	23408a2b89f25407fbb90b15c10f6641d9fb3edd4a89ee0675d884407b180c59
correct/litmus/MP+rel+acqf/variants/mp+rel+acqf0.c	baseline	1	0	51417000		2	0	0	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	23408a2b89f25407fbb90b15c10f6641d9fb3edd4a89ee0675d884407b180c59
correct/litmus/MP+rel+acqf/variants/mp+rel+acqf0.c	baseline	2	0	50212000		2	0	0	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	23408a2b89f25407fbb90b15c10f6641d9fb3edd4a89ee0675d884407b180c59
correct/litmus/MP+rel+acqf/variants/mp+rel+acqf0.c	rvf	1	0	51634000	native-fallback reason=non-atomic store instruction	2	0	0	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	23408a2b89f25407fbb90b15c10f6641d9fb3edd4a89ee0675d884407b180c59
correct/litmus/MP+rel+acqf/variants/mp+rel+acqf0.c	rvf	2	0	50887000	native-fallback reason=non-atomic store instruction	2	0	0	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	23408a2b89f25407fbb90b15c10f6641d9fb3edd4a89ee0675d884407b180c59
correct/litmus/MP+relf+acq/variants/mp+relf+acq0.c	baseline	1	0	49668000		2	0	0	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	23408a2b89f25407fbb90b15c10f6641d9fb3edd4a89ee0675d884407b180c59
correct/litmus/MP+relf+acq/variants/mp+relf+acq0.c	baseline	2	0	50920000		2	0	0	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	23408a2b89f25407fbb90b15c10f6641d9fb3edd4a89ee0675d884407b180c59
correct/litmus/MP+relf+acq/variants/mp+relf+acq0.c	rvf	1	0	50943000	native-fallback reason=non-atomic store instruction	2	0	0	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	23408a2b89f25407fbb90b15c10f6641d9fb3edd4a89ee0675d884407b180c59
correct/litmus/MP+relf+acq/variants/mp+relf+acq0.c	rvf	2	0	49769000	native-fallback reason=non-atomic store instruction	2	0	0	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	23408a2b89f25407fbb90b15c10f6641d9fb3edd4a89ee0675d884407b180c59
correct/litmus/MP+relf+acqf/variants/mp+relf+acqf0.c	baseline	1	0	50406000		2	0	0	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	23408a2b89f25407fbb90b15c10f6641d9fb3edd4a89ee0675d884407b180c59
correct/litmus/MP+relf+acqf/variants/mp+relf+acqf0.c	baseline	2	0	51825000		2	0	0	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	23408a2b89f25407fbb90b15c10f6641d9fb3edd4a89ee0675d884407b180c59
correct/litmus/MP+relf+acqf/variants/mp+relf+acqf0.c	rvf	1	0	49964000	native-fallback reason=non-atomic store instruction	2	0	0	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	23408a2b89f25407fbb90b15c10f6641d9fb3edd4a89ee0675d884407b180c59
correct/litmus/MP+relf+acqf/variants/mp+relf+acqf0.c	rvf	2	0	50347000	native-fallback reason=non-atomic store instruction	2	0	0	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	23408a2b89f25407fbb90b15c10f6641d9fb3edd4a89ee0675d884407b180c59
correct/litmus/MP+rels+acq/variants/mp+rels+acq0.c	baseline	1	0	53035000		3	0	0	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/MP+rels+acq/variants/mp+rels+acq0.c	baseline	2	0	50260000		3	0	0	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/MP+rels+acq/variants/mp+rels+acq0.c	rvf	1	0	54356000	enabled	2	0	1	1	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	23408a2b89f25407fbb90b15c10f6641d9fb3edd4a89ee0675d884407b180c59
correct/litmus/MP+rels+acq/variants/mp+rels+acq0.c	rvf	2	0	53513000	enabled	2	0	1	1	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	23408a2b89f25407fbb90b15c10f6641d9fb3edd4a89ee0675d884407b180c59
correct/litmus/MP+rels+acq/variants/mp+rels+acq1.c	baseline	1	0	50913000		3	0	0	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/MP+rels+acq/variants/mp+rels+acq1.c	baseline	2	0	51785000		3	0	0	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/MP+rels+acq/variants/mp+rels+acq1.c	rvf	1	0	50140000	enabled	2	0	1	1	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	23408a2b89f25407fbb90b15c10f6641d9fb3edd4a89ee0675d884407b180c59
correct/litmus/MP+rels+acq/variants/mp+rels+acq1.c	rvf	2	0	53961000	enabled	2	0	1	1	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	23408a2b89f25407fbb90b15c10f6641d9fb3edd4a89ee0675d884407b180c59
correct/litmus/MP+rels+acqf/variants/mp+rels+acqf0.c	baseline	1	0	52803000		3	0	0	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/MP+rels+acqf/variants/mp+rels+acqf0.c	baseline	2	0	53390000		3	0	0	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/MP+rels+acqf/variants/mp+rels+acqf0.c	rvf	1	0	63752000	enabled	2	0	1	1	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	23408a2b89f25407fbb90b15c10f6641d9fb3edd4a89ee0675d884407b180c59
correct/litmus/MP+rels+acqf/variants/mp+rels+acqf0.c	rvf	2	0	53590000	enabled	2	0	1	1	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	23408a2b89f25407fbb90b15c10f6641d9fb3edd4a89ee0675d884407b180c59
correct/litmus/MP/variants/mp0.c	baseline	1	0	50128000		3	0	0	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/MP/variants/mp0.c	baseline	2	0	50415000		3	0	0	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/MP/variants/mp0.c	rvf	1	0	52266000	enabled	3	0	0	3	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/MP/variants/mp0.c	rvf	2	0	51074000	enabled	3	0	0	3	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/MP/variants/mp1.c	baseline	1	0	49490000		3	0	0	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/MP/variants/mp1.c	baseline	2	0	50680000		3	0	0	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/MP/variants/mp1.c	rvf	1	0	50611000	enabled	3	0	0	3	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/MP/variants/mp1.c	rvf	2	0	51097000	enabled	3	0	0	3	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/MP2/variants/mp20.c	baseline	1	0	51026000		9	0	0	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b0c06a831b4c8cda54f348dcc3efb08f90d181edf82a2bc90e641dbbcee972c9
correct/litmus/MP2/variants/mp20.c	baseline	2	0	50381000		9	0	0	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b0c06a831b4c8cda54f348dcc3efb08f90d181edf82a2bc90e641dbbcee972c9
correct/litmus/MP2/variants/mp20.c	rvf	1	0	51594000	enabled	9	0	0	12	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b0c06a831b4c8cda54f348dcc3efb08f90d181edf82a2bc90e641dbbcee972c9
correct/litmus/MP2/variants/mp20.c	rvf	2	0	53242000	enabled	9	0	0	12	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b0c06a831b4c8cda54f348dcc3efb08f90d181edf82a2bc90e641dbbcee972c9
correct/litmus/MPU+rel+acq/variants/mpu+rel+acq0.c	baseline	1	0	50443000		6	0	0	0	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	4eef3647a98c7e875ed704fefe959838423f679b7f5dbf8dd8c033e1b77efa8a
correct/litmus/MPU+rel+acq/variants/mpu+rel+acq0.c	baseline	2	0	59954000		6	0	0	0	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	4eef3647a98c7e875ed704fefe959838423f679b7f5dbf8dd8c033e1b77efa8a
correct/litmus/MPU+rel+acq/variants/mpu+rel+acq0.c	rvf	1	0	51076000	native-fallback reason=non-atomic store instruction	6	0	0	0	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	4eef3647a98c7e875ed704fefe959838423f679b7f5dbf8dd8c033e1b77efa8a
correct/litmus/MPU+rel+acq/variants/mpu+rel+acq0.c	rvf	2	0	51655000	native-fallback reason=non-atomic store instruction	6	0	0	0	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	4eef3647a98c7e875ed704fefe959838423f679b7f5dbf8dd8c033e1b77efa8a
correct/litmus/MPU+rel+acqf/variants/mpu+rel+acqf0.c	baseline	1	0	51480000		6	0	0	0	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	4eef3647a98c7e875ed704fefe959838423f679b7f5dbf8dd8c033e1b77efa8a
correct/litmus/MPU+rel+acqf/variants/mpu+rel+acqf0.c	baseline	2	0	51286000		6	0	0	0	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	4eef3647a98c7e875ed704fefe959838423f679b7f5dbf8dd8c033e1b77efa8a
correct/litmus/MPU+rel+acqf/variants/mpu+rel+acqf0.c	rvf	1	0	54686000	native-fallback reason=non-atomic store instruction	6	0	0	0	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	4eef3647a98c7e875ed704fefe959838423f679b7f5dbf8dd8c033e1b77efa8a
correct/litmus/MPU+rel+acqf/variants/mpu+rel+acqf0.c	rvf	2	0	50558000	native-fallback reason=non-atomic store instruction	6	0	0	0	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	4eef3647a98c7e875ed704fefe959838423f679b7f5dbf8dd8c033e1b77efa8a
correct/litmus/MPU+relf+acq/variants/mpu+relf+acq0.c	baseline	1	0	50971000		6	0	0	0	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	4eef3647a98c7e875ed704fefe959838423f679b7f5dbf8dd8c033e1b77efa8a
correct/litmus/MPU+relf+acq/variants/mpu+relf+acq0.c	baseline	2	0	51408000		6	0	0	0	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	4eef3647a98c7e875ed704fefe959838423f679b7f5dbf8dd8c033e1b77efa8a
correct/litmus/MPU+relf+acq/variants/mpu+relf+acq0.c	rvf	1	0	50595000	native-fallback reason=non-atomic store instruction	6	0	0	0	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	4eef3647a98c7e875ed704fefe959838423f679b7f5dbf8dd8c033e1b77efa8a
correct/litmus/MPU+relf+acq/variants/mpu+relf+acq0.c	rvf	2	0	53170000	native-fallback reason=non-atomic store instruction	6	0	0	0	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	4eef3647a98c7e875ed704fefe959838423f679b7f5dbf8dd8c033e1b77efa8a
