   BENCHMARK INFORMATION
benchmark definition:    /data3/sujie/experiments/caat-optimization/sc-rvf-exploration/source/optimization-analysis/core-direction-review-20260718/finite-skeleton-pthread-wmm.xml
name:                    finite-skeleton-pthread-wmm
run sets:                finite-skeleton.pthread-wmm.unreach-call
date:                    Sat, 2026-07-18 05:52:39 UTC
tool:                    GenMC SV-COMP fair-coverage adapter GenMC (https://plv.mpi-sws.org/genmc):
  GenMC v0.17.0 (commit #unknown)
  Built with LLVM 15.0.7 (Release)
tool executable:         /data3/sujie/experiments/caat-optimization/sc-rvf-exploration/source/optimization-analysis/continuous/candidate-equivalence-quotient/formal-wrapper.sh
options:                 --disable-estimation --disable-mm-detector
parallel runs:           48
resource limits:
- memory:                4000.0 MB
- time:                  15 s
- cpu cores:             1
hardware requirements:
- cpu cores:             1
- memory:                4000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    81923ccee93e
os:                      Linux-5.15.0-185-generic-x86_64-with-glibc2.39
cpu:                     Intel Xeon Platinum 8280M CPU @ 2.60GHz
- cores:                 56
- max frequency:         3900.0 MHz
- turbo boost enabled:   True
ram:                     810198.736896 MB
------------------------------------------------------------



finite-skeleton.pthread-wmm.unreach-call
Run set 1 of 1 with options '--disable-estimation --disable-mm-detector --svcomp-backend=caat-sc' and propertyfile 'None'

inputfile                                                                                                                                                              status                       cpu time   wall time        host
safe007_power.opt-thin001_power.opt.yml                                                                                                                                ERROR                            0.08        0.09        None
safe007_pso.oepc_pso.opt_tso.oepc_tso.opt-thin001_pso.oepc_pso.opt_tso.oepc_tso.opt.yml                                                                                ERROR                            0.07        0.08        None
safe007_rmo.oepc_rmo.opt-thin001_rmo.oepc_rmo.opt.yml                                                                                                                  ERROR                            0.07        0.08        None
safe008_power.oepc_pso.oepc_pso.opt_rmo.oepc_rmo.opt.yml                                                                                                               ERROR                            0.08        0.09        None
safe008_power.opt.yml                                                                                                                                                  ERROR                            0.07        0.08        None
safe008_tso.yml                                                                                                                                                        ERROR                            0.07        0.08        None
safe009_power.oepc.yml                                                                                                                                                 ERROR                            0.08        0.10        None
safe009_power.opt.yml                                                                                                                                                  ERROR                            0.08        0.10        None
safe009_pso.oepc_pso.opt_tso.oepc_tso.opt.yml                                                                                                                          ERROR                            0.06        0.07        None
safe009_rmo.oepc.yml                                                                                                                                                   ERROR                            0.08        0.09        None
safe009_rmo.opt.yml                                                                                                                                                    ERROR                            0.07        0.07        None
safe010_power.oepc_power.opt_pso.oepc_pso.opt_rmo.oepc_rmo.opt.yml                                                                                                     ERROR                            0.07        0.08        None
safe010_tso.yml                                                                                                                                                        ERROR                            0.07        0.09        None
safe011_power.oepc_pso.oepc_rmo.oepc_rmo.opt.yml                                                                                                                       ERROR                            0.08        0.10        None
safe011_power.opt_pso.opt.yml                                                                                                                                          ERROR                            0.08        0.09        None
safe011_tso.yml                                                                                                                                                        ERROR                            0.06        0.08        None
safe012_power.oepc.yml                                                                                                                                                 ERROR                            0.06        0.07        None
safe012_power.opt.yml                                                                                                                                                  ERROR                            0.06        0.07        None
safe012_pso.oepc_pso.opt_rmo.opt.yml                                                                                                                                   ERROR                            0.08        0.10        None
safe012_rmo.oepc.yml                                                                                                                                                   ERROR                            0.08        0.09        None
safe012_tso.yml                                                                                                                                                        ERROR                            0.06        0.08        None
safe013_power.oepc_power.opt_pso.oepc_pso.opt_rmo.oepc_rmo.opt.yml                                                                                                     ERROR                            0.07        0.08        None
safe013_tso.yml                                                                                                                                                        ERROR                            0.06        0.08        None
safe014_power.oepc.yml                                                                                                                                                 ERROR                            0.08        0.10        None
safe014_power.opt.yml                                                                                                                                                  ERROR                            0.08        0.10        None
safe014_pso.oepc_pso.opt_tso.oepc_tso.opt.yml                                                                                                                          ERROR                            0.07        0.08        None
safe014_rmo.oepc.yml                                                                                                                                                   ERROR                            0.08        0.09        None
safe014_rmo.opt.yml                                                                                                                                                    ERROR                            0.09        0.10        None
safe015_power.oepc.yml                                                                                                                                                 ERROR                            0.09        0.10        None
safe015_power.opt.yml                                                                                                                                                  ERROR                            0.07        0.08        None
safe015_pso.oepc_pso.opt_tso.oepc_tso.opt.yml                                                                                                                          ERROR                            0.06        0.07        None
safe015_rmo.yml                                                                                                                                                        ERROR                            0.09        0.10        None
safe016_power.oepc.yml                                                                                                                                                 ERROR                            0.07        0.08        None
safe016_power.opt.yml                                                                                                                                                  ERROR                            0.09        0.10        None
safe016_pso.oepc_pso.opt_tso.oepc_tso.opt.yml                                                                                                                          ERROR                            0.07        0.08        None
safe016_rmo.oepc.yml                                                                                                                                                   ERROR                            0.08        0.09        None
safe016_rmo.opt.yml                                                                                                                                                    ERROR                            0.07        0.08        None
safe017_power.oepc_power.opt_pso.oepc_pso.opt_rmo.oepc_rmo.opt.yml                                                                                                     ERROR                            0.08        0.08        None
safe017_tso.yml                                                                                                                                                        ERROR                            0.06        0.07        None
safe018_power.oepc.yml                                                                                                                                                 ERROR                            0.08        0.09        None
safe018_power.opt.yml                                                                                                                                                  ERROR                            0.07        0.09        None
safe018_pso.oepc_pso.opt_tso.oepc_tso.opt.yml                                                                                                                          ERROR                            0.07        0.08        None
safe018_rmo.oepc.yml                                                                                                                                                   ERROR                            0.08        0.08        None
safe018_rmo.opt.yml                                                                                                                                                    ERROR                            0.07        0.08        None
safe019_power.oepc.yml                                                                                                                                                 ERROR                            0.08        0.09        None
safe019_power.opt.yml                                                                                                                                                  ERROR                            0.08        0.09        None
