variant	model	repetition	task	copy_ns	offline_ns	peak_snapshot_bytes	max_stable_events	lazy_cycle_checks	lazy_edge_candidates	lazy_depth_fallbacks	product_checks	product_state_visits	product_transitions	product_size_fallbacks	executions	records	process_rss_bytes
after	tso	r04	13-privatized_35-traces-ex-2_true.yml	0	264327	3992	20	8	86	0	4	2245	2767	0	2	1	26038272
after	tso	r04	13-privatized_36-traces-ex-3_true.yml	0	214056	3640	18	8	86	0	4	2157	2641	0	3	1	25939968
after	tso	r04	13-privatized_37-traces-ex-4_true.yml	0	116885	3112	15	4	48	0	2	985	1302	0	2	1	25952256
after	tso	r04	13-privatized_38-traces-ex-4-switch_true.yml	0	213892	3992	20	8	86	0	4	2245	2767	0	2	1	26005504
after	tso	r04	13-privatized_40-traces-ex-6_true.yml	0	117641	2936	14	4	38	0	2	905	1148	0	1	1	25956352
after	tso	r04	13-privatized_41-traces-ex-7_unknown_1_neg.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	26025984
after	tso	r04	13-privatized_41-traces-ex-7_unknown_1_pos.yml	0	73923	2760	13	2	17	0	1	431	547	0	0	1	26030080
after	tso	r04	13-privatized_42-traces-ex-mini_true.yml	0	152000	3816	19	4	66	0	2	1271	1850	0	2	1	25968640
after	tso	r04	13-privatized_44-traces-mine2_true.yml	0	72067	2760	13	2	13	0	1	431	546	0	1	1	25907200
after	tso	r04	13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	0	237019	3992	20	6	116	0	3	1893	2631	0	2	1	25935872
after	tso	r04	13-privatized_46-refine-protected1_true.yml	0	0	0	0	0	0	0	0	0	0	0	1	1	25956352
after	tso	r04	13-privatized_47-refine-protected2_true.yml	0	116437	2584	12	4	34	0	2	779	966	0	2	1	25956352
after	tso	r04	13-privatized_57-singlethreaded-unlock_true.yml	0	0	0	0	0	0	0	0	0	0	0	1	1	25952256
after	tso	r04	13-privatized_58-singlethreaded-lock_true.yml	0	0	0	0	0	0	0	0	0	0	0	1	1	25931776
after	tso	r04	13-privatized_66-mine-W-init_true.yml	0	0	0	0	0	0	0	0	0	0	0	1	1	25952256
after	tso	r04	13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	26091520
after	tso	r04	13-privatized_69-refine-protected-loop-interval_true.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	26095616
after	tso	r04	14_spin2003.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	25960448
after	tso	r04	28-race_reach_01-simple_racing.yml	0	0	0	0	0	0	0	0	0	0	0	0	0	1057087488
after	tso	r04	28-race_reach_06-cond_racing1.yml	0	0	0	0	0	0	0	0	0	0	0	0	0	1057091584
after	tso	r04	28-race_reach_11-ptr_racing.yml	0	0	0	0	0	0	0	0	0	0	0	0	0	1057198080
after	tso	r04	28-race_reach_21-deref_read_racing.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	56475648
after	tso	r04	28-race_reach_24-sound_lock_racing.yml	0	0	0	0	0	0	0	0	0	0	0	0	0	1057185792
after	tso	r04	28-race_reach_37-indirect_racing.yml	0	0	0	0	0	0	0	0	0	0	0	0	0	1057210368
after	tso	r04	28-race_reach_45-escape_racing.yml	0	73007	3816	19	2	28	0	1	643	888	0	0	1	26083328
after	tso	r04	28-race_reach_46-escape_racefree.yml	0	138377	3464	17	4	52	0	2	1111	1570	0	2	1	26042368
after	tso	r04	29_conditionals_vs.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	26005504
after	tso	r04	36-apron_11-traces-max-simple_true.yml	0	103857	2584	12	4	34	0	2	779	966	0	2	1	25952256
after	tso	r04	36-apron_16-traces-unprot2_true.yml	0	0	0	0	0	0	0	0	0	0	0	1	1	25935872
after	tso	r04	36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	25956352
after	tso	r04	36-apron_21-traces-cluster-based_true.yml	0	814076	6632	35	26	490	0	13	13078	17487	0	6	1	26030080
after	tso	r04	36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	0	0	0	0	0	0	0	0	0	0	0	1	1	26103808
after	tso	r04	36-apron_41-threadenter-no-locals_unknown_1_pos.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	25956352
after	tso	r04	43_NetBSD_sysmon_power_sliced.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	26001408
after	tso	r04	45_monabsex1_vs.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	25980928
after	tso	r04	46_monabsex2_vs.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	25997312
after	tso	r04	48_ticket_lock_low_contention_vs-pthread.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	26021888
after	tso	r04	48_ticket_lock_low_contention_vs.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	25997312
after	tso	r04	butterfly.yml	0	15723838948	11032	60	304114	6886381	0	152057	265110592	333517229	0	64560	1	26091520
after	tso	r04	circular_buffer_bad.yml	0	6206508	30456	85	14	5159	0	7	19731	54430	0	1	1	26083328
after	tso	r04	circular_buffer_ok.yml	0	2167501849	163992	232	6864	5572224	0	3432	25223890	98589513	0	3432	1	26075136
after	tso	r04	dekker-unfair.yml	0	431736	5928	31	14	141	0	7	6179	8018	0	4	1	26091520
after	tso	r04	dekker.yml	0	401575	5928	31	14	141	0	7	6179	8018	0	4	1	26050560
after	tso	r04	exponential-nondet.yml	0	0	0	0	0	0	0	0	0	0	0	1	1	26083328
after	tso	r04	fib_safe-5.yml	0	8873908874	171736	243	6884	11013671	0	3442	31462230	206844822	0	2772	1	26091520
after	tso	r04	fib_safe-6.yml	0	19834376227	248008	281	29036	63522839	0	14518	154635833	1144791262	0	12012	1	26087424
after	tso	r04	fib_unsafe-5.yml	0	959064647	171736	243	1880	2980029	0	940	8550272	56223903	0	632	1	26009600
after	tso	r04	fib_unsafe-6.yml	0	5643354963	248008	281	8244	17911030	0	4122	43774712	323858551	0	2942	1	25948160
after	tso	r04	fib_unsafe-7.yml	0	29266876876	281448	319	35572	101540205	0	17786	215828825	1776716915	0	13238	1	25956352
after	tso	r04	lazy01.yml	0	213933	5048	26	6	111	0	3	2436	3135	0	1	1	26087424
after	tso	r04	pthread-demo-datarace-3.yml	0	35884308	231288	262	80	454000	0	40	292897	2171216	0	0	1	26058752
after	tso	r04	queue.yml	0	12988647	142168	201	40	112400	0	20	130388	737138	0	2	1	26214400
after	tso	r04	queue_longer.yml	0	0	0	0	0	0	0	0	0	0	0	0	0	566177792
after	tso	r04	queue_ok.yml	0	2638359	161880	229	4	10827	0	2	16937	145995	0	2	1	26230784
after	tso	r04	queue_ok_longer.yml	12201246	1197021863	13851760	4029	4	15503664	0	0	0	0	2	2	1	55574528
after	tso	r04	queue_ok_longest.yml	31893007	6343198838	54452288	8029	4	61735070	4	0	0	0	2	2	1	244633600
after	tso	r04	race-1_1-join.yml	0	0	0	0	0	0	0	0	0	0	0	1	1	26198016
after	tso	r04	race-1_2-join.yml	0	631503	4520	23	2	59	0	1	800	1263	0	1	1	26230784
after	tso	r04	race-1_3-join.yml	0	93751	4520	23	2	59	0	1	800	1263	0	1	1	26222592
after	tso	r04	race-2_1-container_of.yml	0	0	0	0	0	0	0	0	0	0	0	1	1	26365952
after	tso	r04	race-3_1-container_of-global.yml	0	0	0	0	0	0	0	0	0	0	0	1	1	26353664
after	tso	r04	race-4_1-thread_local_vars.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	26365952
after	tso	r04	reorder_2.yml	0	36974160	29400	82	432	61992	0	216	637106	1255623	0	162	1	26193920
after	tso	r04	singleton.yml	0	366270	8040	43	8	125	0	4	4845	6276	0	1	1	26226688
after	tso	r04	singleton_with-uninit-problems.yml	0	502705	8216	44	12	233	0	6	7922	10297	0	4	1	26296320
after	tso	r04	stateful01-1.yml	0	188556	5928	31	4	145	0	2	2046	2962	0	0	1	26034176
after	tso	r04	stateful01-2.yml	0	522474	6104	32	12	496	0	6	6629	9568	0	6	1	26087424
after	tso	r04	szymanski.yml	0	5323773	5576	29	62	815	0	31	18933	22283	0	6	1	26054656
after	tso	r04	time_var_mutex.yml	0	266347	5400	28	4	79	0	2	1981	2809	0	2	1	26034176
after	tso	r04	triangular-1.yml	0	6268121711	24472	68	43036	13389847	0	21518	55246271	115744946	0	16632	1	26103808
after	tso	r04	triangular-2.yml	0	3928966889	24472	68	10316	3157918	0	5158	13177135	27501820	0	3638	1	26075136
after	tso	r04	twostage_3.yml	0	3183335	35736	100	30	3541	0	15	50601	109620	0	4	1	26345472
after	tso	r04	unwind2-1.yml	0	0	0	0	0	0	0	0	0	0	0	1	1	26087424
after	tso	r04	unwind2-100.yml	0	0	0	0	0	0	0	0	0	0	0	1	1	26087424
after	tso	r04	unwind3-1.yml	0	66664	3640	18	2	29	0	1	629	838	0	1	1	26050560
before	pso	r01	01b_inc.yml	0	141322	4184	21	10	129	0	0	0	0	0	0	1	26075136
before	pso	r01	02_inc_cas.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	26021888
before	pso	r01	13-privatized_01-priv_nr_true.yml	0	308007	4360	22	20	590	0	0	0	0	0	2	1	26054656
before	pso	r01	13-privatized_18-first-reads_true.yml	0	261354	3304	16	20	209	0	0	0	0	0	2	1	25956352
before	pso	r01	13-privatized_18-first-reads_unknown_1_neg.yml	0	37916	1896	8	2	27	0	0	0	0	0	0	1	26001408
before	pso	r01	13-privatized_18-first-reads_unknown_2_pos.yml	0	51780	1896	8	2	27	0	0	0	0	0	0	1	25976832
before	pso	r01	13-privatized_19-publish-precision_true.yml	0	666852	4536	23	66	1041	0	0	0	0	0	3	1	26009600
before	pso	r01	13-privatized_19-publish-precision_unknown_1_neg.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	26030080
before	pso	r01	13-privatized_19-publish-precision_unknown_1_pos.yml	0	37648	2776	13	2	43	0	0	0	0	0	0	1	26087424
before	pso	r01	13-privatized_19-publish-precision_unknown_2_neg.yml	0	35805	2776	13	2	43	0	0	0	0	0	0	1	26062848
before	pso	r01	13-privatized_19-publish-precision_unknown_2_pos.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	25960448
before	pso	r01	13-privatized_20-publish-regression_true.yml	0	381202	4712	24	36	597	0	0	0	0	0	2	1	26083328
before	pso	r01	13-privatized_24-multiple-protecting_true.yml	0	14542888	10520	57	852	23592	0	0	0	0	0	7	1	26083328
before	pso	r01	13-privatized_25-struct_nr_true.yml	0	244222	4360	22	20	590	0	0	0	0	0	2	1	26062848
before	pso	r01	13-privatized_27-multiple-protecting2_true.yml	0	39054001	11224	61	3092	82273	0	0	0	0	0	26	1	26091520
before	pso	r01	13-privatized_29-multiple-protecting2-vesal_true.yml	0	1796835	6824	36	176	3243	0	0	0	0	0	4	1	26124288
before	pso	r01	13-privatized_30-traces-oplus-vs-meet_true.yml	0	599638	5064	26	60	981	0	0	0	0	0	2	1	26075136
before	pso	r01	13-privatized_31-traces-mine-vs-mutex_true.yml	0	1993013	5768	30	168	2572	0	0	0	0	0	4	1	25980928
before	pso	r01	13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	0	1582506	6824	36	152	3063	0	0	0	0	0	3	1	26046464
before	pso	r01	13-privatized_33-traces-v-matters_true.yml	0	318391	5240	27	20	306	0	0	0	0	0	1	1	25989120
before	pso	r01	13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	0	345658	5416	28	24	292	0	0	0	0	0	1	1	26030080
before	pso	r01	13-privatized_35-traces-ex-2_true.yml	0	596238	4888	25	60	766	0	0	0	0	0	2	1	26083328
before	pso	r01	13-privatized_36-traces-ex-3_true.yml	0	543893	4360	22	54	666	0	0	0	0	0	3	1	25948160
before	pso	r01	13-privatized_37-traces-ex-4_true.yml	0	507877	4888	25	56	604	0	0	0	0	0	2	1	26017792
before	pso	r01	13-privatized_38-traces-ex-4-switch_true.yml	0	753917	4888	25	60	761	0	0	0	0	0	2	1	25939968
before	pso	r01	13-privatized_40-traces-ex-6_true.yml	0	199072	4184	21	16	159	0	0	0	0	0	1	1	25997312
before	pso	r01	13-privatized_41-traces-ex-7_unknown_1_neg.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	26013696
before	pso	r01	13-privatized_41-traces-ex-7_unknown_1_pos.yml	0	48020	2776	13	2	44	0	0	0	0	0	0	1	25972736
before	pso	r01	13-privatized_42-traces-ex-mini_true.yml	0	424941	5064	26	40	596	0	0	0	0	0	2	1	26009600
before	pso	r01	13-privatized_44-traces-mine2_true.yml	0	116853	4184	21	6	69	0	0	0	0	0	1	1	26038272
before	pso	r01	13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	0	730186	4888	25	58	797	0	0	0	0	0	2	1	26034176
before	pso	r01	13-privatized_46-refine-protected1_true.yml	0	103517	2952	14	8	47	0	0	0	0	0	1	1	25956352
before	pso	r01	13-privatized_47-refine-protected2_true.yml	0	189903	3128	15	20	171	0	0	0	0	0	2	1	25956352
before	pso	r01	13-privatized_57-singlethreaded-unlock_true.yml	0	40837	1544	6	2	6	0	0	0	0	0	1	1	25976832
before	pso	r01	13-privatized_58-singlethreaded-lock_true.yml	0	36967	1544	6	2	6	0	0	0	0	0	1	1	25931776
before	pso	r01	13-privatized_66-mine-W-init_true.yml	0	0	0	0	0	0	0	0	0	0	0	1	1	25960448
before	pso	r01	13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	0	37600	2248	10	2	13	0	0	0	0	0	0	1	26095616
before	pso	r01	13-privatized_69-refine-protected-loop-interval_true.yml	0	35832	2248	10	2	13	0	0	0	0	0	0	1	26042368
before	pso	r01	14_spin2003.yml	0	34870	2600	12	2	8	0	0	0	0	0	0	1	26042368
before	pso	r01	28-race_reach_01-simple_racing.yml	0	0	0	0	0	0	0	0	0	0	0	0	0	1057079296
before	pso	r01	28-race_reach_06-cond_racing1.yml	0	0	0	0	0	0	0	0	0	0	0	0	0	1057091584
before	pso	r01	28-race_reach_11-ptr_racing.yml	0	0	0	0	0	0	0	0	0	0	0	0	0	1057177600
before	pso	r01	28-race_reach_21-deref_read_racing.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	56270848
before	pso	r01	28-race_reach_24-sound_lock_racing.yml	0	0	0	0	0	0	0	0	0	0	0	0	0	1057202176
before	pso	r01	28-race_reach_37-indirect_racing.yml	0	0	0	0	0	0	0	0	0	0	0	0	0	1057214464
before	pso	r01	28-race_reach_45-escape_racing.yml	0	44816	3832	19	2	78	0	0	0	0	0	0	1	26083328
before	pso	r01	28-race_reach_46-escape_racefree.yml	0	714285	5592	29	56	977	0	0	0	0	0	2	1	26025984
before	pso	r01	29_conditionals_vs.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	25935872
before	pso	r01	36-apron_11-traces-max-simple_true.yml	0	204721	3304	16	20	171	0	0	0	0	0	2	1	25952256
before	pso	r01	36-apron_16-traces-unprot2_true.yml	0	0	0	0	0	0	0	0	0	0	0	1	1	25993216
before	pso	r01	36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	25993216
before	pso	r01	36-apron_21-traces-cluster-based_true.yml	0	2429650	6648	35	172	3116	0	0	0	0	0	6	1	26083328
before	pso	r01	36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	0	0	0	0	0	0	0	0	0	0	0	1	1	26116096
before	pso	r01	36-apron_41-threadenter-no-locals_unknown_1_pos.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	25960448
before	pso	r01	43_NetBSD_sysmon_power_sliced.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	25989120
before	pso	r01	45_monabsex1_vs.yml	0	112244	3304	16	8	57	0	0	0	0	0	0	1	25956352
before	pso	r01	46_monabsex2_vs.yml	0	183409	4184	21	18	137	0	0	0	0	0	0	1	26054656
before	pso	r01	48_ticket_lock_low_contention_vs-pthread.yml	0	28053	2600	12	2	8	0	0	0	0	0	0	1	25985024
before	pso	r01	48_ticket_lock_low_contention_vs.yml	0	124851	4888	25	8	99	0	0	0	0	0	0	1	26050560
before	pso	r01	butterfly.yml	0	12493946451	11224	61	694890	54985280	0	0	0	0	0	64560	1	26210304
before	pso	r01	circular_buffer_bad.yml	0	12041491	31880	89	476	37904	0	0	0	0	0	1	1	26189824
before	pso	r01	circular_buffer_ok.yml	0	0	0	0	0	0	0	0	0	0	0	0	0	26087424
before	pso	r01	dekker-unfair.yml	0	872063	6648	35	74	1600	0	0	0	0	0	4	1	26083328
before	pso	r01	dekker.yml	0	827220	6648	35	70	1568	0	0	0	0	0	4	1	26017792
before	pso	r01	exponential-nondet.yml	0	0	0	0	0	0	0	0	0	0	0	1	1	26083328
before	pso	r01	fib_safe-5.yml	0	0	0	0	0	0	0	0	0	0	0	0	0	26091520
before	pso	r01	fib_safe-6.yml	0	0	0	0	0	0	0	0	0	0	0	0	0	26025984
before	pso	r01	fib_unsafe-5.yml	0	5550707237	171752	243	96526	11518678	0	0	0	0	0	632	1	26140672
before	pso	r01	fib_unsafe-6.yml	0	0	0	0	0	0	0	0	0	0	0	0	0	25976832
before	pso	r01	fib_unsafe-7.yml	0	0	0	0	0	0	0	0	0	0	0	0	0	26054656
before	pso	r01	lazy01.yml	0	443831	5592	29	36	861	0	0	0	0	0	1	1	26075136
before	pso	r01	pthread-demo-datarace-3.yml	0	35571492	231304	262	80	930799	0	0	0	0	0	0	1	26087424
before	pso	r01	queue.yml	0	372093559	145000	205	5918	2074810	0	0	0	0	0	2	1	26324992
before	pso	r01	queue_longer.yml	0	0	0	0	0	0	0	0	0	0	0	0	0	81829888
before	pso	r01	queue_ok.yml	0	8980433	534328	433	34	133711	0	0	0	0	0	2	1	26173440
before	pso	r01	queue_ok_longer.yml	148191407	3173967468	44133960	8033	34	49930431	0	0	0	0	0	2	1	125464576
before	pso	r01	queue_ok_longest.yml	506233140	16796244261	174022760	16033	34	203270106	16	0	0	0	0	2	1	471506944
before	pso	r01	race-1_1-join.yml	0	67270	3304	16	6	30	0	0	0	0	0	1	1	26214400
before	pso	r01	race-1_2-join.yml	0	326588	5416	28	26	546	0	0	0	0	0	1	1	26234880
before	pso	r01	race-1_3-join.yml	0	273990	5416	28	26	546	0	0	0	0	0	1	1	26218496
before	pso	r01	race-2_1-container_of.yml	0	0	0	0	0	0	0	0	0	0	0	1	1	26312704
before	pso	r01	race-3_1-container_of-global.yml	0	0	0	0	0	0	0	0	0	0	0	1	1	26279936
before	pso	r01	race-4_1-thread_local_vars.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	26349568
before	pso	r01	reorder_2.yml	0	241018633	29416	82	12692	778472	0	0	0	0	0	162	1	26222592
before	pso	r01	singleton.yml	0	586118	8760	47	40	1331	0	0	0	0	0	1	1	26218496
before	pso	r01	singleton_with-uninit-problems.yml	0	1683368	8936	48	130	3400	0	0	0	0	0	4	1	26214400
before	pso	r01	stateful01-1.yml	0	390642	6824	36	20	941	0	0	0	0	0	0	1	26148864
before	pso	r01	stateful01-2.yml	0	2716223	6824	36	246	4314	0	0	0	0	0	6	1	26091520
before	pso	r01	szymanski.yml	0	6734251	5944	31	756	9033	0	0	0	0	0	6	1	26079232
before	pso	r01	time_var_mutex.yml	0	629500	6296	33	44	1007	0	0	0	0	0	2	1	26083328
before	pso	r01	triangular-1.yml	0	0	0	0	0	0	0	0	0	0	0	0	0	26075136
before	pso	r01	triangular-2.yml	0	7888050516	24488	68	493952	14750405	0	0	0	0	0	3638	1	26009600
before	pso	r01	twostage_3.yml	0	4819704	36104	101	138	38625	0	0	0	0	0	4	1	26361856
before	pso	r01	unwind2-1.yml	0	68939	3656	18	6	63	0	0	0	0	0	1	1	26152960
before	pso	r01	unwind2-100.yml	0	71145	3656	18	6	63	0	0	0	0	0	1	1	26079232
before	pso	r01	unwind3-1.yml	0	75437	3656	18	6	187	0	0	0	0	0	1	1	26062848
before	pso	r02	01b_inc.yml	0	164078	4184	21	10	129	0	0	0	0	0	0	1	26013696
before	pso	r02	02_inc_cas.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	25976832
before	pso	r02	13-privatized_01-priv_nr_true.yml	0	228387	4360	22	20	590	0	0	0	0	0	2	1	26087424
before	pso	r02	13-privatized_18-first-reads_true.yml	0	270120	3304	16	20	209	0	0	0	0	0	2	1	26038272
before	pso	r02	13-privatized_18-first-reads_unknown_1_neg.yml	0	38380	1896	8	2	27	0	0	0	0	0	0	1	25964544
before	pso	r02	13-privatized_18-first-reads_unknown_2_pos.yml	0	44761	1896	8	2	27	0	0	0	0	0	0	1	26087424
before	pso	r02	13-privatized_19-publish-precision_true.yml	0	819781	4536	23	66	1041	0	0	0	0	0	3	1	25993216
before	pso	r02	13-privatized_19-publish-precision_unknown_1_neg.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	26120192
before	pso	r02	13-privatized_19-publish-precision_unknown_1_pos.yml	0	36470	2776	13	2	43	0	0	0	0	0	0	1	26042368
before	pso	r02	13-privatized_19-publish-precision_unknown_2_neg.yml	0	43314	2776	13	2	43	0	0	0	0	0	0	1	26025984
before	pso	r02	13-privatized_19-publish-precision_unknown_2_pos.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	25968640
before	pso	r02	13-privatized_20-publish-regression_true.yml	0	377742	4712	24	36	597	0	0	0	0	0	2	1	26062848
before	pso	r02	13-privatized_24-multiple-protecting_true.yml	0	14651854	10520	57	852	23592	0	0	0	0	0	7	1	26046464
before	pso	r02	13-privatized_25-struct_nr_true.yml	0	297599	4360	22	20	590	0	0	0	0	0	2	1	26071040
before	pso	r02	13-privatized_27-multiple-protecting2_true.yml	0	39631540	11224	61	3092	82273	0	0	0	0	0	26	1	26136576
before	pso	r02	13-privatized_29-multiple-protecting2-vesal_true.yml	0	2382724	6824	36	176	3243	0	0	0	0	0	4	1	26124288
before	pso	r02	13-privatized_30-traces-oplus-vs-meet_true.yml	0	783368	5064	26	60	981	0	0	0	0	0	2	1	26050560
before	pso	r02	13-privatized_31-traces-mine-vs-mutex_true.yml	0	2008760	5768	30	168	2572	0	0	0	0	0	4	1	26042368
before	pso	r02	13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	0	1794213	6824	36	152	3063	0	0	0	0	0	3	1	26128384
before	pso	r02	13-privatized_33-traces-v-matters_true.yml	0	251803	5240	27	20	306	0	0	0	0	0	1	1	25927680
before	pso	r02	13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	0	275988	5416	28	24	292	0	0	0	0	0	1	1	25980928
before	pso	r02	13-privatized_35-traces-ex-2_true.yml	0	568912	4888	25	60	766	0	0	0	0	0	2	1	25956352
before	pso	r02	13-privatized_36-traces-ex-3_true.yml	0	657452	4360	22	54	666	0	0	0	0	0	3	1	25939968
before	pso	r02	13-privatized_37-traces-ex-4_true.yml	0	704288	4888	25	56	604	0	0	0	0	0	2	1	26062848
before	pso	r02	13-privatized_38-traces-ex-4-switch_true.yml	0	661315	4888	25	60	761	0	0	0	0	0	2	1	26021888
before	pso	r02	13-privatized_40-traces-ex-6_true.yml	0	227053	4184	21	16	159	0	0	0	0	0	1	1	26042368
before	pso	r02	13-privatized_41-traces-ex-7_unknown_1_neg.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	25944064
before	pso	r02	13-privatized_41-traces-ex-7_unknown_1_pos.yml	0	38824	2776	13	2	44	0	0	0	0	0	0	1	26054656
before	pso	r02	13-privatized_42-traces-ex-mini_true.yml	0	385555	5064	26	40	596	0	0	0	0	0	2	1	26034176
before	pso	r02	13-privatized_44-traces-mine2_true.yml	0	112670	4184	21	6	69	0	0	0	0	0	1	1	25952256
before	pso	r02	13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	0	752357	4888	25	58	797	0	0	0	0	0	2	1	26071040
before	pso	r02	13-privatized_46-refine-protected1_true.yml	0	104253	2952	14	8	47	0	0	0	0	0	1	1	25997312
before	pso	r02	13-privatized_47-refine-protected2_true.yml	0	249264	3128	15	20	171	0	0	0	0	0	2	1	25935872
before	pso	r02	13-privatized_57-singlethreaded-unlock_true.yml	0	34598	1544	6	2	6	0	0	0	0	0	1	1	25980928
before	pso	r02	13-privatized_58-singlethreaded-lock_true.yml	0	34426	1544	6	2	6	0	0	0	0	0	1	1	25964544
before	pso	r02	13-privatized_66-mine-W-init_true.yml	0	0	0	0	0	0	0	0	0	0	0	1	1	25899008
before	pso	r02	13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	0	38229	2248	10	2	13	0	0	0	0	0	0	1	26107904
before	pso	r02	13-privatized_69-refine-protected-loop-interval_true.yml	0	39116	2248	10	2	13	0	0	0	0	0	0	1	26071040
before	pso	r02	14_spin2003.yml	0	36883	2600	12	2	8	0	0	0	0	0	0	1	26005504
before	pso	r02	28-race_reach_01-simple_racing.yml	0	0	0	0	0	0	0	0	0	0	0	0	0	1057185792
before	pso	r02	28-race_reach_06-cond_racing1.yml	0	0	0	0	0	0	0	0	0	0	0	0	0	1057161216
before	pso	r02	28-race_reach_11-ptr_racing.yml	0	0	0	0	0	0	0	0	0	0	0	0	0	1057173504
before	pso	r02	28-race_reach_21-deref_read_racing.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	56840192
before	pso	r02	28-race_reach_24-sound_lock_racing.yml	0	0	0	0	0	0	0	0	0	0	0	0	0	1057202176
before	pso	r02	28-race_reach_37-indirect_racing.yml	0	0	0	0	0	0	0	0	0	0	0	0	0	1057202176
before	pso	r02	28-race_reach_45-escape_racing.yml	0	46958	3832	19	2	78	0	0	0	0	0	0	1	26054656
before	pso	r02	28-race_reach_46-escape_racefree.yml	0	725783	5592	29	56	977	0	0	0	0	0	2	1	26083328
before	pso	r02	29_conditionals_vs.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	25948160
before	pso	r02	36-apron_11-traces-max-simple_true.yml	0	249285	3304	16	20	171	0	0	0	0	0	2	1	26050560
before	pso	r02	36-apron_16-traces-unprot2_true.yml	0	0	0	0	0	0	0	0	0	0	0	1	1	25894912
before	pso	r02	36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	26079232
before	pso	r02	36-apron_21-traces-cluster-based_true.yml	0	2476966	6648	35	172	3116	0	0	0	0	0	6	1	26132480
before	pso	r02	36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	0	0	0	0	0	0	0	0	0	0	0	1	1	26116096
before	pso	r02	36-apron_41-threadenter-no-locals_unknown_1_pos.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	25952256
before	pso	r02	43_NetBSD_sysmon_power_sliced.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	26034176
before	pso	r02	45_monabsex1_vs.yml	0	121743	3304	16	8	57	0	0	0	0	0	0	1	26025984
before	pso	r02	46_monabsex2_vs.yml	0	216000	4184	21	18	137	0	0	0	0	0	0	1	26001408
before	pso	r02	48_ticket_lock_low_contention_vs-pthread.yml	0	46085	2600	12	2	8	0	0	0	0	0	0	1	25944064
before	pso	r02	48_ticket_lock_low_contention_vs.yml	0	96760	4888	25	8	99	0	0	0	0	0	0	1	26066944
before	pso	r02	butterfly.yml	0	12465284941	11224	61	694890	54985280	0	0	0	0	0	64560	1	26226688
before	pso	r02	circular_buffer_bad.yml	0	13524922	31880	89	476	37904	0	0	0	0	0	1	1	26116096
before	pso	r02	circular_buffer_ok.yml	0	0	0	0	0	0	0	0	0	0	0	0	0	26198016
before	pso	r02	dekker-unfair.yml	0	853233	6648	35	74	1600	0	0	0	0	0	4	1	26091520
before	pso	r02	dekker.yml	0	820323	6648	35	70	1568	0	0	0	0	0	4	1	26030080
before	pso	r02	exponential-nondet.yml	0	0	0	0	0	0	0	0	0	0	0	1	1	26140672
