case	mode	workers	status	elapsed_ns	gate	complete	blocked	reduced	fail_open	verdict_sha256	summary_sha256
correct/litmus/IRIW-acq-sc/variants/IRIW-acq-sc0.c	rvf	1	0	53358000	enabled	15	0	42	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	e4ab3c15ff4417c03200c59188021733dc1339f62f2bf73f88db463dbd011b1f
correct/litmus/IRIW-acq-sc/variants/IRIW-acq-sc0.c	rvf	2	0	52734000	enabled	15	0	42	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	e4ab3c15ff4417c03200c59188021733dc1339f62f2bf73f88db463dbd011b1f
correct/litmus/IRIWish/variants/IRIWish0.c	baseline	1	0	51221000		27	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	74974204676e1f1c39736c15a8388fceb4721fd3eb966abce0dc9d8081e29e11
correct/litmus/IRIWish/variants/IRIWish0.c	baseline	2	0	51435000		27	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	74974204676e1f1c39736c15a8388fceb4721fd3eb966abce0dc9d8081e29e11
correct/litmus/IRIWish/variants/IRIWish0.c	rvf	1	0	56805000	enabled	16	0	103	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	6f8d4e2be092492dfd53ca6f3eadec8a6266cfe49a00d6a8015aef9e9880f1b2
correct/litmus/IRIWish/variants/IRIWish0.c	rvf	2	0	55063000	enabled	16	0	103	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	6f8d4e2be092492dfd53ca6f3eadec8a6266cfe49a00d6a8015aef9e9880f1b2
correct/litmus/JLT/variants/jlt0.c	baseline	1	0	50621000		8	0	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	1efa74c50955c30b818908162d2272bc8ee3b08cf1a65d418a2ccba118c3a888
correct/litmus/JLT/variants/jlt0.c	baseline	2	0	51308000		8	0	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	1efa74c50955c30b818908162d2272bc8ee3b08cf1a65d418a2ccba118c3a888
correct/litmus/JLT/variants/jlt0.c	rvf	1	0	52725000	enabled	8	0	27	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	1efa74c50955c30b818908162d2272bc8ee3b08cf1a65d418a2ccba118c3a888
correct/litmus/JLT/variants/jlt0.c	rvf	2	0	50809000	enabled	8	0	27	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	1efa74c50955c30b818908162d2272bc8ee3b08cf1a65d418a2ccba118c3a888
correct/litmus/LB+acq/variants/lb+acq0.c	baseline	1	0	49921000		3	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/LB+acq/variants/lb+acq0.c	baseline	2	0	49878000		3	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/LB+acq/variants/lb+acq0.c	rvf	1	0	51057000	enabled	4	0	4	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	1cc28f3348c987c42f37e37145b1b475aaff31f7b593e724aa00b00573845cde
correct/litmus/LB+acq/variants/lb+acq0.c	rvf	2	0	51927000	enabled	4	0	4	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	1cc28f3348c987c42f37e37145b1b475aaff31f7b593e724aa00b00573845cde
correct/litmus/LB+addr/variants/lb+addr0.c	baseline	1	0	50540000		3	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/LB+addr/variants/lb+addr0.c	baseline	2	0	50805000		3	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/LB+addr/variants/lb+addr0.c	rvf	1	0	51834000	enabled	4	0	8	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	1cc28f3348c987c42f37e37145b1b475aaff31f7b593e724aa00b00573845cde
correct/litmus/LB+addr/variants/lb+addr0.c	rvf	2	0	51354000	enabled	4	0	8	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	1cc28f3348c987c42f37e37145b1b475aaff31f7b593e724aa00b00573845cde
correct/litmus/LB+ctrl+rel/variants/lb+ctrl+rel0.c	baseline	1	0	52350000		3	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/LB+ctrl+rel/variants/lb+ctrl+rel0.c	baseline	2	0	50315000		3	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/LB+ctrl+rel/variants/lb+ctrl+rel0.c	rvf	1	0	51637000	enabled	4	0	4	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	1cc28f3348c987c42f37e37145b1b475aaff31f7b593e724aa00b00573845cde
correct/litmus/LB+ctrl+rel/variants/lb+ctrl+rel0.c	rvf	2	0	52088000	enabled	4	0	4	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	1cc28f3348c987c42f37e37145b1b475aaff31f7b593e724aa00b00573845cde
