category	cputime	memory	repetition	status	task	variant	walltime
correct	0.068843125	26079232.0	02	false(unreach-call)	goblint-regression/13-privatized_18-first-reads_unknown_1_neg.yml	baseline	0.07303936802782118
correct	0.070425332	26009600.0	02	true	goblint-regression/13-privatized_36-traces-ex-3_true.yml	baseline	0.07737071602605283
correct	0.06980849	26050560.0	02	true	goblint-regression/13-privatized_18-first-reads_true.yml	baseline	0.0762794449692592
correct	0.071112253	26013696.0	02	true	goblint-regression/13-privatized_35-traces-ex-2_true.yml	baseline	0.0766467250068672
correct	0.071944976	26025984.0	02	true	goblint-regression/13-privatized_37-traces-ex-4_true.yml	baseline	0.07988234795629978
correct	0.070649905	25980928.0	02	true	goblint-regression/13-privatized_38-traces-ex-4-switch_true.yml	baseline	0.0793576969881542
correct	0.070263737	26079232.0	02	false(unreach-call)	goblint-regression/13-privatized_19-publish-precision_unknown_1_pos.yml	baseline	0.08313427900429815
correct	0.062207508	26087424.0	02	false(unreach-call)	goblint-regression/13-privatized_19-publish-precision_unknown_2_pos.yml	baseline	0.0691037310170941
correct	0.070184321	26034176.0	02	false(unreach-call)	goblint-regression/13-privatized_19-publish-precision_unknown_1_neg.yml	baseline	0.07951263396535069
correct	0.070346488	25960448.0	02	false(unreach-call)	goblint-regression/13-privatized_19-publish-precision_unknown_2_neg.yml	baseline	0.0748003110056743
correct	0.065082381	25968640.0	02	true	goblint-regression/13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	baseline	0.07007121702190489
correct	0.073370916	26005504.0	02	true	goblint-regression/13-privatized_01-priv_nr_true.yml	baseline	0.08228768600383773
correct	0.072614866	26058752.0	02	true	goblint-regression/13-privatized_19-publish-precision_true.yml	baseline	0.08051685901591554
correct	0.073587214	25968640.0	02	true	goblint-regression/13-privatized_42-traces-ex-mini_true.yml	baseline	0.08185391197912395
correct	0.066138771	26046464.0	02	true	goblint-regression/13-privatized_33-traces-v-matters_true.yml	baseline	0.07563530304469168
correct	0.074243681	26017792.0	02	true	goblint-regression/13-privatized_25-struct_nr_true.yml	baseline	0.08446586801437661
correct	0.072281289	26058752.0	02	true	goblint-regression/13-privatized_69-refine-protected-loop-interval_true.yml	baseline	0.07988669001497328
correct	0.071341404	26042368.0	02	false(unreach-call)	goblint-regression/36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	baseline	0.08007941104006022
correct	0.071878253	26075136.0	02	true	goblint-regression/13-privatized_31-traces-mine-vs-mutex_true.yml	baseline	0.07944158499594778
correct	0.069720765	26046464.0	02	true	goblint-regression/13-privatized_20-publish-regression_true.yml	baseline	0.07667011796729639
correct	0.073075947	26058752.0	02	true	goblint-regression/13-privatized_30-traces-oplus-vs-meet_true.yml	baseline	0.07946510904002935
correct	0.075060855	26050560.0	02	true	goblint-regression/13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	baseline	0.08189405198208988
correct	0.072897325	25980928.0	02	true	goblint-regression/13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	baseline	0.07930042000953108
correct	0.073868881	26185728.0	02	true	goblint-regression/13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	baseline	0.08648357400670648
correct	0.070023114	26132480.0	02	true	goblint-regression/13-privatized_29-multiple-protecting2-vesal_true.yml	baseline	0.08119828498456627
correct	0.089569315	26038272.0	02	true	goblint-regression/13-privatized_24-multiple-protecting_true.yml	baseline	0.09691526397364214
