archive	log	adapter_ns	adaptive_offline	checkpoint_ns	copy_ns	equality_ns	eval_ops	evicted	history_ns	initialize	insert	insert_attempt_ns	materialize_ns	max_active_events	max_base_relation_density_ppm	max_base_relation_pairs	max_current_base_bytes	max_history_base_bytes	max_inactive_events	max_stable_events	offline_evals	offline_ns	oracle	peak_snapshot_equivalent_bytes	peak_undo_bytes	profiled_queries	queue_pushes	rebuild	rebuild_ns	replace	retained_snapshot_equivalent_bytes	retained_undo_bytes	rollback	rollback_insert	rollback_ns	sync_ns	unchanged	value_changes	worklist_ns
perf-caat-pso.2026-07-15_19-34-29.logfiles.zip	caat-pso.perf.race-1_3-join.yml.log	0	12	3637	0	3163	0	0	0	1	0	0	187178	26	648437	410	2048	2048	12	28	13	549775	0	13264	0	13	0	0	551272	0	13264	0	0	0	0	800357	0	0	0
perf-caat-pso.2026-07-15_19-34-29.logfiles.zip	caat-pso.perf.race-1_1-join.yml.log	0	2	1224	0	626	0	0	0	1	0	0	43674	15	640000	144	1184	1184	1	16	3	97017	0	7792	0	3	0	0	97595	0	7792	0	0	0	0	156115	0	0	0
perf-caat-pso.2026-07-15_19-34-29.logfiles.zip	caat-pso.perf.twostage_3.yml.log	0	68	23136	0	42852	0	0	0	1	0	0	7137319	99	783081	7528	14608	14608	29	101	69	17134019	0	92680	0	74	0	0	17141754	0	92680	0	0	0	0	25137192	5	0	0
perf-caat-pso.2026-07-15_19-34-29.logfiles.zip	caat-pso.perf.race-1_2-join.yml.log	0	12	3592	0	3241	0	0	0	1	0	0	190036	26	648437	410	2048	2048	12	28	13	548061	0	13264	0	13	0	0	549392	0	13264	0	0	0	0	800644	0	0	0
perf-caat-pso.2026-07-15_19-34-29.logfiles.zip	caat-pso.perf.race-3_1-container_of-global.yml.log	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
perf-caat-pso.2026-07-15_19-34-29.logfiles.zip	caat-pso.perf.race-2_1-container_of.yml.log	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
perf-caat-pso.2026-07-15_19-34-29.logfiles.zip	caat-pso.perf.race-4_1-thread_local_vars.yml.log	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
perf-caat-pso.2026-07-15_19-34-29.logfiles.zip	caat-pso.perf.reorder_2.yml.log	0	6345	1307232	0	2911670	0	0	0	1	0	0	323412502	80	806938	4914	11872	11872	39	82	6346	859275876	0	75352	0	6452	0	0	859656162	0	75352	0	0	0	0	1235744745	106	0	0
perf-caat-pso.2026-07-15_19-34-29.logfiles.zip	caat-pso.perf.28-race_reach_21-deref_read_racing.yml.log	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
perf-caat-pso.2026-07-15_19-34-29.logfiles.zip	caat-pso.perf.queue.yml.log	0	2958	867652	0	3111037	0	0	0	1	0	0	651569988	202	737890	23880	59168	59168	107	205	2959	1837328100	0	374632	0	2959	0	0	1837610025	0	374632	0	0	0	0	2559882660	0	0	0
perf-caat-pso.2026-07-15_19-34-29.logfiles.zip	caat-pso.perf.triangular-2.yml.log	0	246975	42902421	0	91521214	0	0	0	1	0	0	8721149210	67	713469	2954	9856	9856	51	68	246976	22263941055	0	62584	0	249550	0	0	22279009411	0	62584	0	0	0	0	32648215888	2574	0	0
perf-caat-pso.2026-07-15_19-34-29.logfiles.zip	caat-pso.perf.queue_ok_longer.yml.log	0	0	21426	1595386636	31061929	0	0	3478313150	1	0	5556752291	4623238881	8032	684800	37515954	72879408	72879408	4010	8033	17	21511598719	0	461553544	0	18	0	16	21511609187	0	461553544	0	0	0	0	35543125718	1	0	0
