variant	model	repetition	task	expected_verdict	status	category	cpu_s	wall_s	rss_bytes	executions	materialize_ns	max_stable_events	max_current_base_bytes	max_history_base_bytes	cat_stat_records	xml
after	pso	r01	c/pthread-ext/46_monabsex2_vs.yml	true	true	correct	0.063215392	0.10327206796500832	25948160		102736	21	1544	1544	1	optimization-analysis/continuous/cycle-closure-slicing-csr/server-results/formal/after/pso/r01/perf-caat-pso.2026-07-16_04-47-19.results.caat-pso.closure-slicing.unreach-call.xml.bz2
after	pso	r01	c/pthread-ext/48_ticket_lock_low_contention_vs-pthread.yml	true	true	correct	0.05866113	0.09965773590374738	26091520		21145	12	896	896	1	optimization-analysis/continuous/cycle-closure-slicing-csr/server-results/formal/after/pso/r01/perf-caat-pso.2026-07-16_04-47-19.results.caat-pso.closure-slicing.unreach-call.xml.bz2
after	pso	r01	c/pthread-ext/48_ticket_lock_low_contention_vs.yml	true	true	correct	0.064410979	0.06649678898975253	26025984		58781	25	1832	1832	1	optimization-analysis/continuous/cycle-closure-slicing-csr/server-results/formal/after/pso/r01/perf-caat-pso.2026-07-16_04-47-19.results.caat-pso.closure-slicing.unreach-call.xml.bz2
after	pso	r01	c/pthread-theta/exponential-nondet.yml	true	true	correct	0.069842007	0.11265275301411748	26083328		0	0	0	0	1	optimization-analysis/continuous/cycle-closure-slicing-csr/server-results/formal/after/pso/r01/perf-caat-pso.2026-07-16_04-47-19.results.caat-pso.closure-slicing.unreach-call.xml.bz2
after	pso	r01	c/pthread-theta/unwind2-1.yml	false	false(unreach-call)	correct	0.068380949	0.13341061200480908	26087424		56824	18	1328	1328	1	optimization-analysis/continuous/cycle-closure-slicing-csr/server-results/formal/after/pso/r01/perf-caat-pso.2026-07-16_04-47-19.results.caat-pso.closure-slicing.unreach-call.xml.bz2
after	pso	r01	c/pthread-theta/unwind2-100.yml	false	false(unreach-call)	correct	0.069023457	0.20795571594499052	26091520		52703	18	1328	1328	1	optimization-analysis/continuous/cycle-closure-slicing-csr/server-results/formal/after/pso/r01/perf-caat-pso.2026-07-16_04-47-19.results.caat-pso.closure-slicing.unreach-call.xml.bz2
after	pso	r01	c/pthread-theta/unwind3-1.yml	false	false(unreach-call)	correct	0.072354994	0.07582480600103736	26099712		41444	18	1328	1328	1	optimization-analysis/continuous/cycle-closure-slicing-csr/server-results/formal/after/pso/r01/perf-caat-pso.2026-07-16_04-47-19.results.caat-pso.closure-slicing.unreach-call.xml.bz2
after	pso	r01	c/pthread/butterfly.yml	true	true	correct	48.539887831	48.8590134709375	26218496		8643653219	61	4424	4424	1	optimization-analysis/continuous/cycle-closure-slicing-csr/server-results/formal/after/pso/r01/perf-caat-pso.2026-07-16_04-47-19.results.caat-pso.closure-slicing.unreach-call.xml.bz2
after	pso	r01	c/pthread/fib_safe-5.yml	true	TIMEOUT	error	60.840583362	66.0196814860683	26034176		0	0	0	0	0	optimization-analysis/continuous/cycle-closure-slicing-csr/server-results/formal/after/pso/r01/perf-caat-pso.2026-07-16_04-47-19.results.caat-pso.closure-slicing.unreach-call.xml.bz2
after	pso	r01	c/pthread/fib_safe-6.yml	true	TIMEOUT	error	60.951460028	63.50248274207115	26017792		0	0	0	0	0	optimization-analysis/continuous/cycle-closure-slicing-csr/server-results/formal/after/pso/r01/perf-caat-pso.2026-07-16_04-47-19.results.caat-pso.closure-slicing.unreach-call.xml.bz2
