task	status	category	interpretation	cputime	walltime	memory	executions	blocked	xml
c/pthread-wmm/safe018_power.oepc.yml	false(unreach-call)	correct	benchmark-consistent	0.076621194s	0.09160489600617439s	26124288B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix030_power.opt_pso.opt_rmo.opt.yml	TIMEOUT	error	unknown	10.970728323s	11.012418326979969s	26124288B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe014_power.oepc.yml	false(unreach-call)	correct	benchmark-consistent	0.075890762s	0.08646513801068068s	26165248B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix002.oepc.yml	TIMEOUT	error	unknown	10.958208691s	11.01891871902626s	26083328B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix021_tso.oepc.yml	TIMEOUT	error	unknown	10.997804099s	11.013385670026764s	26206208B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix022_tso.yml	false(unreach-call)	correct	benchmark-consistent	0.551294116s	0.5606153680128045s	26218496B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/rfi007_tso.yml	false(unreach-call)	correct	benchmark-consistent	0.542967223s	0.5532315990421921s	26173440B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix026_power.opt_tso.opt.yml	TIMEOUT	error	unknown	10.993715899s	11.009710649959743s	26165248B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix016_pso.opt_tso.opt.yml	TIMEOUT	error	unknown	10.987440247s	11.012762086989824s	26161152B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix057_power.oepc_pso.oepc_rmo.oepc.yml	TIMEOUT	error	unknown	10.995432337s	11.015397026960272s	26226688B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix000.oepc.yml	false(unreach-call)	correct	benchmark-consistent	0.144841646s	0.16209871997125447s	26226688B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/rfi008.oepc.yml	false(unreach-call)	correct	benchmark-consistent	0.139333486s	0.14713237300748006s	26222592B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix055_power.oepc_pso.oepc_rmo.oepc.yml	TIMEOUT	error	unknown	10.966004121s	11.014168197987601s	26193920B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix030_power.oepc_pso.oepc_rmo.oepc.yml	TIMEOUT	error	unknown	10.993232782s	11.012654402991757s	26218496B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix003_power.opt_pso.opt_rmo.opt_tso.opt.yml	TIMEOUT	error	unknown	10.990469971s	11.014760252961423s	26202112B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix027_tso.yml	TIMEOUT	error	unknown	10.923055894s	11.013197669992223s	26206208B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix015.opt.yml	TIMEOUT	error	unknown	10.961552528s	11.006408685992938s	26226688B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix021_power.oepc_pso.oepc_rmo.oepc.yml	TIMEOUT	error	unknown	10.943758435s	11.005914498004131s	26185728B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix047_power.oepc_pso.oepc_rmo.oepc.yml	TIMEOUT	error	unknown	10.993720056s	11.010489573993254s	26214400B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix028_tso.yml	TIMEOUT	error	unknown	10.982088498s	11.013215961982496s	26349568B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix020.oepc.yml	TIMEOUT	error	unknown	10.993365247s	11.013439889997244s	26116096B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix046.oepc.yml	TIMEOUT	error	unknown	10.978420438s	11.013936274044681s	26218496B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix044_tso.oepc.yml	TIMEOUT	error	unknown	10.988127164s	11.01155746896984s	26161152B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix040_power.oepc_pso.oepc_rmo.oepc.yml	TIMEOUT	error	unknown	10.994700948s	11.018721027008723s	26214400B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/thin002_power.oepc.yml	false(unreach-call)	correct	benchmark-consistent	0.083732354s	0.0902152190101333s	26177536B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix037_tso.oepc.yml	TIMEOUT	error	unknown	10.993622838s	11.00839554500999s	26284032B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix039.oepc.yml	TIMEOUT	error	unknown	10.976976447s	11.01636674895417s	26165248B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix008_power.oepc_pso.oepc_rmo.oepc.yml	TIMEOUT	error	unknown	10.951029096s	11.01338818797376s	26222592B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix021.opt.yml	TIMEOUT	error	unknown	10.97908265s	11.016275235044304s	26214400B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe012_power.opt.yml	TIMEOUT	error	unknown	10.991520761s	11.01667488500243s	26214400B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix007.oepc.yml	TIMEOUT	error	unknown	10.996166465s	11.016579673043452s	26214400B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix005_tso.oepc.yml	TIMEOUT	error	unknown	10.92130082s	11.012319167028181s	26234880B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/rfi009_power.opt_pso.oepc_pso.opt_rmo.opt_tso.oepc_tso.opt.yml	TIMEOUT	error	unknown	10.990572648s	11.013971305976156s	26226688B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix014_power.oepc_pso.oepc_rmo.oepc.yml	TIMEOUT	error	unknown	10.986023978s	11.013300092017744s	26222592B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix020.opt.yml	TIMEOUT	error	unknown	10.989993665s	11.012755169009324s	26300416B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix013.oepc.yml	TIMEOUT	error	unknown	10.973159715s	11.01395794400014s	26198016B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix008.opt.yml	TIMEOUT	error	unknown	10.982721738s	11.012909488985315s	26226688B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix005.opt.yml	TIMEOUT	error	unknown	10.993139694s	11.012217542971484s	26230784B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix014.opt.yml	TIMEOUT	error	unknown	10.991649549s	11.02007789403433s	26230784B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix013.opt.yml	TIMEOUT	error	unknown	10.996238613s	11.014899123983923s	26218496B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe009_rmo.oepc.yml	false(unreach-call)	correct	benchmark-consistent	0.08024656s	0.09090149594703689s	26284032B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/rfi006_pso.oepc_pso.opt_tso.oepc_tso.opt.yml	TIMEOUT	error	unknown	10.993359391s	11.017670921981335s	26341376B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe008_power.opt.yml	TIMEOUT	error	unknown	10.991660624s	11.009796350030228s	26238976B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe000_power.opt.yml	TIMEOUT	error	unknown	10.979665196s	11.006443377002142s	26333184B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe028_rmo.yml	TIMEOUT	error	unknown	11.000779415s	11.013911431015003s	26255360B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/thin002_power.opt.yml	TIMEOUT	error	unknown	10.983096851s	11.01585625403095s	26214400B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix001.oepc.yml	TIMEOUT	error	unknown	11.000650536s	11.016661917034071s	26349568B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe019_rmo.oepc.yml	false(unreach-call)	correct	benchmark-consistent	0.084685567s	0.09447448799619451s	26251264B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/rfi005.yml	false(unreach-call)	correct	benchmark-consistent	0.078703171s	0.08734768797876313s	26267648B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/rfi000_power.oepc_pso.oepc_rmo.oepc.yml	false(unreach-call)	correct	benchmark-consistent	0.173669494s	0.18808059499133378s	26341376B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-deagle/arithmetic_prog_ok.yml	ERROR (compilation)	error	unknown	0.060169604s	0.06806297099683434s	25370624B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe009_power.oepc.yml	false(unreach-call)	correct	benchmark-consistent	0.082938411s	0.09086252097040415s	26324992B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe019_rmo.opt.yml	TIMEOUT	error	unknown	10.991983815s	11.010585238982458s	26345472B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe018_power.opt.yml	TIMEOUT	error	unknown	10.997304822s	11.014144361950457s	26353664B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe016_power.oepc.yml	false(unreach-call)	correct	benchmark-consistent	0.084694614s	0.0947467049700208s	26382336B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe016_rmo.opt.yml	TIMEOUT	error	unknown	10.997739568s	11.010457555006724s	26345472B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/rfi002_power.oepc_power.opt_pso.oepc_pso.opt_rmo.oepc_rmo.opt.yml	true	correct	benchmark-consistent	3.991176383s	4.007119914982468s	26357760B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe003_power.oepc_pso.oepc_pso.opt_rmo.oepc_rmo.opt.yml	false(unreach-call)	correct	benchmark-consistent	6.975734858s	7.00111856800504s	26353664B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe032_power.oepc_power.opt_pso.oepc_pso.opt_rmo.oepc_rmo.opt.yml	TIMEOUT	error	unknown	10.998210643s	11.014715145982336s	26386432B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe000_rmo.yml	false(unreach-call)	correct	benchmark-consistent	0.092583342s	0.10238241695333272s	26345472B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe002_rmo.oepc.yml	false(unreach-call)	correct	benchmark-consistent	0.087618038s	0.09645426599308848s	26374144B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe019_power.opt.yml	TIMEOUT	error	unknown	10.997907079s	11.015085989958607s	26411008B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/28-race_reach_27-funptr_racing.yml	SEGMENTATION FAULT	error	unknown	3.299119323s	3.4295145089854486s	68571136B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe023_power.oepc_power.opt_pso.oepc_pso.opt_rmo.oepc_rmo.opt.yml	TIMEOUT	error	unknown	11.01537802s	11.03940743894782s	26480640B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe001_power.oepc.yml	false(unreach-call)	correct	benchmark-consistent	0.089166365s	0.0964153500390239s	26431488B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe000_power.oepc.yml	false(unreach-call)	correct	benchmark-consistent	0.089037036s	0.10152104898588732s	26419200B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread/sync01.yml	ERROR (compilation)	error	unknown	0.067429126s	0.07409846800146624s	25427968B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe025_power.yml	false(unreach-call)	correct	benchmark-consistent	0.08726483s	0.09718265297124162s	26480640B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/28-race_reach_08-cond_racefree.yml	TIMEOUT	error	unknown	11.086445063s	11.110580042004585s	1446023168B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/28-race_reach_70-funloop_racefree.yml	TIMEOUT	error	unknown	11.002781005s	11.032422282034531s	280629248B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread/stack_longer-2.yml	true	correct	benchmark-consistent	2.561426859s	2.5969574059708975s	580870144B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread/stack-2.yml	true	wrong	conditional-input-miss	0.066308881s	0.07716261903988197s	25899008B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread/stack_longest-1.yml	TIMEOUT	error	unknown	11.206484117s	11.227265401976183s	3099860992B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/28-race_reach_71-funloop_racing.yml	TIMEOUT	error	unknown	11.017822576s	11.03470224404009s	301993984B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/28-race_reach_76-tricky_address3_racefree.yml	true	correct	benchmark-consistent	1.630894334s	1.647953562962357s	25915392B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/28-race_reach_72-funloop_hard_racing.yml	TIMEOUT	error	unknown	11.017857713s	11.031501851975918s	301957120B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe035_power.yml	TIMEOUT	error	unknown	10.994478171s	11.014035196043551s	26656768B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread/queue_ok.yml	true	correct	benchmark-consistent	0.073249022s	0.08151949505554512s	25899008B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread/queue_ok_longest.yml	true	correct	benchmark-consistent	0.181690176s	0.19599101797211915s	25903104B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread/queue_longest.yml	TIMEOUT	error	unknown	11.051900459s	11.074260276043788s	863498240B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix014_tso.oepc.yml	TIMEOUT	error	unknown	10.998496287s	11.015285296016373s	26644480B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix008_tso.oepc.yml	TIMEOUT	error	unknown	10.997927419s	11.013733520987444s	26632192B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-lit/sssc12.yml	true	correct	benchmark-consistent	0.068107546s	0.07994264201261103s	25825280B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/28-race_reach_78-equ_racing.yml	TIMEOUT	error	unknown	11.064715803s	11.099228312028572s	1420603392B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/28-race_reach_81-list_racing.yml	TIMEOUT	error	unknown	11.038979068s	11.062599423981737s	726245376B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/28-race_reach_87-lists_racefree.yml	TIMEOUT	error	unknown	10.949327656s	11.046757636009715s	441929728B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/28-race_reach_86-lists_racing.yml	TIMEOUT	error	unknown	11.022659617s	11.042865028022788s	464654336B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/28-race_reach_92-evilcollapse_racing.yml	true	wrong	conditional-input-miss	1.622423381s	1.6319060839596204s	25993216B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-race-challenges/thread-local-pthread-value.yml	ERROR (compilation)	error	unknown	0.06129915s	0.06923710700357333s	25325568B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/28-race_reach_83-list2_racing1.yml	TIMEOUT	error	unknown	11.006600053s	11.018036462017335s	89419776B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/28-race_reach_84-list2_racing2.yml	TIMEOUT	error	unknown	10.983649968s	11.013560710009187s	87306240B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/28-race_reach_90-arrayloop2_racing.yml	TIMEOUT	error	unknown	10.998791454s	11.030058081960306s	96301056B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread/bigshot_s.yml	true	correct	benchmark-consistent	0.065290498s	0.07578624901361763s	25882624B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread/singleton_with-uninit-problems.yml	true	correct	benchmark-consistent	0.071303626s	0.08113658096408471s	25956352B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/13-privatized_67-pthread_cond_wait_true.yml	ERROR (compilation)	error	unknown	0.066453508s	0.07691658899420872s	25690112B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/13-privatized_67-pthread_cond_wait_unknown_1_neg.yml	ERROR (compilation)	error	unknown	0.059741862s	0.06941266101785004s	25640960B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread/reorder_5.yml	false(unreach-call)	correct	benchmark-consistent	1.69374105s	1.702307261992246s	25894912B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread/reorder_2.yml	false(unreach-call)	correct	benchmark-consistent	0.111497827s	0.11954048404004425s	25907200B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-C-DAC/pthread-numerical-integration.yml	ABORTED	error	unknown	0.071807325s	0.20558863901533186s	25956352B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-complex/elimination_backoff_stack.yml	TIMEOUT	error	unknown	10.988796079s	11.015397562994622s	26243072B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/ldv-races/race-1_1-join.yml	true	correct	benchmark-consistent	0.071784286s	0.07739440799923614s	25956352B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/ldv-races/race-1_3-join.yml	false(unreach-call)	correct	benchmark-consistent	0.071195031s	0.08336375298677012s	26042368B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/ldv-races/race-4_1-thread_local_vars.yml	true	correct	benchmark-consistent	0.069909991s	0.08270026399986818s	26058752B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/ldv-linux-3.14-races/linux-3.14--drivers--spi--spi-tegra20-slink.ko.cil.yml	ERROR (compilation)	error	unknown	0.093964692s	0.10427200701087713s	28303360B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/ldv-races/race-3_1-container_of-global.yml	true	correct	benchmark-consistent	0.071085365s	0.07847028103424236s	26005504B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/ldv-races/race-3_2-container_of-global.yml	true	wrong	conditional-input-miss	0.075254534s	0.08153434796258807s	26083328B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/ldv-races/race-2_4-container_of.yml	true	wrong	conditional-input-miss	0.076509597s	0.101283208001405s	26136576B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/libvsync/ttaslock.yml	TIMEOUT	error	unknown	11.207208303s	11.22415273799561s	3434549248B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/libvsync/semaphore.yml	true	correct	benchmark-consistent	2.314388836s	2.3240059280069545s	26759168B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/libvsync/bounded_mpmc_check_full.yml	true	correct	benchmark-consistent	0.121880458s	0.13540138298412785s	26677248B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/libvsync/rec_ticketlock.yml	TIMEOUT	error	unknown	11.211439754s	11.231028406007681s	3396440064B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/libvsync/cnalock.yml	ERROR (unsupported property: invalid memory access)	error	unknown	0.115608469s	0.12541281298035756s	26927104B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/libvsync/hclhlock.yml	ERROR (unsupported property: invalid memory access)	error	unknown	0.120134547s	0.135569175996352s	27025408B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/ldv-linux-3.14-races/linux-3.14--drivers--usb--misc--adutux.ko.cil.yml	ERROR (compilation)	error	unknown	0.10168914s	0.12073662300826982s	28966912B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-driver-races/char_generic_nvram_nvram_unlocked_ioctl_write_nvram.yml	true	correct	benchmark-consistent	0.161297768s	0.17136904096696526s	29110272B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-driver-races/char_pc8736x_gpio_pc8736x_gpio_open_pc8736x_gpio_set.yml	true	correct	benchmark-consistent	0.175583709s	0.18587155296700075s	29556736B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-driver-races/char_pc8736x_gpio_pc8736x_gpio_get_pc8736x_gpio_set.yml	true	correct	benchmark-consistent	0.174671097s	0.1839644949650392s	29622272B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-driver-races/char_pc8736x_gpio_pc8736x_gpio_open_pc8736x_gpio_get.yml	true	correct	benchmark-consistent	0.177736687s	0.18688945600297302s	29630464B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-driver-races/char_pc8736x_gpio_pc8736x_gpio_configure_pc8736x_gpio_set.yml	true	correct	benchmark-consistent	0.173314282s	0.1853998500155285s	29667328B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-driver-races/char_pc8736x_gpio_pc8736x_gpio_current_pc8736x_gpio_get.yml	true	correct	benchmark-consistent	0.178247091s	0.19190195604460314s	29626368B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-driver-races/char_pc8736x_gpio_pc8736x_gpio_configure_pc8736x_gpio_current.yml	true	correct	benchmark-consistent	0.174618496s	0.19011338200652972s	29630464B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
