backend	task_yaml	runs	family	source_bytes	source_lines	adapter_source_lines	adapter_transitive_lines	all_repetitions_solved	statuses	median_wall_seconds	median_cpu_seconds	median_memory_bytes
Deagle	c/goblint-regression/28-race_reach_78-equ_racing.yml	1						false	ERROR:1			
Deagle	c/goblint-regression/28-race_reach_79-equ_racefree.yml	1						false	ERROR:1			
Deagle	c/goblint-regression/28-race_reach_81-list_racing.yml	1						false	ERROR:1			
Deagle	c/goblint-regression/28-race_reach_82-list_racefree.yml	1						false	ERROR:1			
Deagle	c/goblint-regression/28-race_reach_83-list2_racing1.yml	1						false	ERROR:1			
Deagle	c/goblint-regression/28-race_reach_84-list2_racing2.yml	1						false	ERROR:1			
Deagle	c/goblint-regression/28-race_reach_85-list2_racefree.yml	1						false	ERROR:1			
Deagle	c/goblint-regression/28-race_reach_86-lists_racing.yml	1						false	ERROR:1			
Deagle	c/goblint-regression/28-race_reach_87-lists_racefree.yml	1						false	ERROR:1			
Deagle	c/goblint-regression/28-race_reach_90-arrayloop2_racing.yml	1						false	ERROR:1			
Deagle	c/goblint-regression/28-race_reach_91-arrayloop2_racefree.yml	1						false	ERROR:1			
Deagle	c/goblint-regression/28-race_reach_92-evilcollapse_racing.yml	1						false	ERROR:1			
Deagle	c/goblint-regression/28-race_reach_93-evilcollapse_racefree.yml	1						false	ERROR:1			
Deagle	c/goblint-regression/28-race_reach_94-alloc_region_racing.yml	1						false	ERROR:1			
Deagle	c/goblint-regression/36-apron_11-traces-max-simple_true.yml	1						true	true:1	0.305910523	0.204135016	10997760
Deagle	c/goblint-regression/36-apron_16-traces-unprot2_true.yml	1						true	true:1	0.356756431	0.207985415	10936320
Deagle	c/goblint-regression/36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	1						true	false(unreach-call):1	0.231851172	0.218380166	11141120
Deagle	c/goblint-regression/36-apron_17-traces-rpb-litmus_unknown_1_pos.yml	1						true	false(unreach-call):1	0.22912806	0.218304496	11059200
Deagle	c/goblint-regression/36-apron_21-traces-cluster-based_true.yml	1						true	true:1	2.68505245	2.60957728	22405120
Deagle	c/goblint-regression/36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	1						true	true:1	0.283843004	0.254084872	13094912
Deagle	c/goblint-regression/36-apron_41-threadenter-no-locals_unknown_1_neg.yml	1						true	false(unreach-call):1	0.284710537	0.188596343	10878976
Deagle	c/goblint-regression/36-apron_41-threadenter-no-locals_unknown_1_pos.yml	1						true	false(unreach-call):1	0.326016023	0.189039555	10833920
Deagle	c/ldv-linux-3.14-races/linux-3.14--drivers--media--platform--marvell-ccic--cafe_ccic.ko.cil-1.yml	1						false	unknown:1			
Deagle	c/ldv-linux-3.14-races/linux-3.14--drivers--media--platform--marvell-ccic--cafe_ccic.ko.cil-2.yml	1						false	unknown:1			
Deagle	c/ldv-linux-3.14-races/linux-3.14--drivers--net--irda--nsc-ircc.ko.cil.yml	1						false	unknown:1			
Deagle	c/ldv-linux-3.14-races/linux-3.14--drivers--net--irda--w83977af_ir.ko.cil.yml	1						false	unknown:1			
Deagle	c/ldv-linux-3.14-races/linux-3.14--drivers--spi--spi-tegra20-slink.ko.cil.yml	1						false	unknown:1			
Deagle	c/ldv-linux-3.14-races/linux-3.14--drivers--usb--misc--adutux.ko.cil.yml	1						false	unknown:1			
Deagle	c/ldv-races/race-1_1-join.yml	1						true	true:1	0.27410335	0.263687683	14483456
Deagle	c/ldv-races/race-1_2-join.yml	1						true	false(unreach-call):1	0.273320202	0.265330483	14446592
Deagle	c/ldv-races/race-1_3-join.yml	1						true	false(unreach-call):1	0.278142757	0.270025106	14458880
Deagle	c/ldv-races/race-2_1-container_of.yml	1						true	true:1	0.276319582	0.264494058	12222464
Deagle	c/ldv-races/race-2_2-container_of.yml	1						true	false(unreach-call):1	0.267567196	0.256800528	12201984
Deagle	c/ldv-races/race-2_3-container_of.yml	1						true	false(unreach-call):1	0.319759029	0.307374296	12972032
Deagle	c/ldv-races/race-2_4-container_of.yml	1						true	false(unreach-call):1	0.335978203	0.326039596	12931072
Deagle	c/ldv-races/race-2_5-container_of.yml	1						true	false(unreach-call):1	0.494830381	0.484766177	13209600
Deagle	c/ldv-races/race-3_1-container_of-global.yml	1						true	true:1	0.294952168	0.28709267	12333056
Deagle	c/ldv-races/race-3_2-container_of-global.yml	1						true	false(unreach-call):1	0.278723063	0.268473005	12263424
Deagle	c/ldv-races/race-4_1-thread_local_vars.yml	1						true	true:1	5.59260199	5.57929435	42283008
Deagle	c/libvsync/arraylock.yml	1						false	unknown:1			
Deagle	c/libvsync/bounded_mpmc_check_full.yml	1						false	unknown:1			
Deagle	c/libvsync/cnalock.yml	1						false	unknown:1			
Deagle	c/libvsync/hclhlock.yml	1						false	unknown:1			
Deagle	c/libvsync/hmcslock.yml	1						false	unknown:1			
Deagle	c/libvsync/mcslock.yml	1						false	unknown:1			
Deagle	c/libvsync/rec_mcslock.yml	1						false	unknown:1			
Deagle	c/libvsync/rec_ticketlock.yml	1						false	unknown:1			
Deagle	c/libvsync/rwlock.yml	1						false	unknown:1			
Deagle	c/libvsync/semaphore.yml	1						false	unknown:1			
Deagle	c/libvsync/ticketlock.yml	1						false	unknown:1			
Deagle	c/libvsync/ttaslock.yml	1						false	unknown:1			
Deagle	c/pthread-C-DAC/pthread-demo-datarace-1.yml	1						false	TIMEOUT:1			
Deagle	c/pthread-C-DAC/pthread-demo-datarace-3.yml	1						true	false(unreach-call):1	1.43671232	1.42420802	35651584
Deagle	c/pthread-C-DAC/pthread-finding-k-matches.yml	1						false	ERROR:1			
Deagle	c/pthread-C-DAC/pthread-numerical-integration.yml	1						true	true:1	11.3249177	11.3040275	192286720
Deagle	c/pthread-atomic/dekker-unfair.yml	1						true	true:1	5.23416609	5.22133871	57716736
Deagle	c/pthread-atomic/dekker.yml	1						true	true:1	5.23614067	5.22573166	56590336
Deagle	c/pthread-atomic/lamport.yml	1						true	true:1	5.26853315	5.25462025	41537536
Deagle	c/pthread-atomic/peterson.yml	1						true	true:1	0.213308531	0.205721956	11284480
Deagle	c/pthread-atomic/read_write_lock-1.yml	1						true	true:1	0.270143692	0.259873051	15925248
Deagle	c/pthread-atomic/read_write_lock-2.yml	1						true	false(unreach-call):1	0.259781279	0.252129325	11788288
Deagle	c/pthread-atomic/szymanski.yml	1						true	true:1	0.214398536	0.20698839	11223040
Deagle	c/pthread-atomic/time_var_mutex.yml	1						true	true:1	0.244648119	0.240467535	11227136
Deagle	c/pthread-complex/bounded_buffer.yml	1						false	OUT OF MEMORY:1			
Deagle	c/pthread-complex/elimination_backoff_stack.yml	1						false	OUT OF MEMORY:1			
Deagle	c/pthread-complex/safestack_relacy.yml	1						false	unknown:1			
Deagle	c/pthread-complex/workstealqueue_mutex-2.yml	1						true	false(unreach-call):1	25.5981761	25.5703787	285323264
Deagle	c/pthread-deagle/arithmetic_prog_bad.yml	1						true	false(unreach-call):1	6.79057556	6.76602937	207306752
Deagle	c/pthread-deagle/arithmetic_prog_ok.yml	1						true	true:1	6.80632802	6.78939433	331870208
Deagle	c/pthread-deagle/circular_buffer_bad.yml	1						true	false(unreach-call):1	1.12819915	1.11781467	112394240
Deagle	c/pthread-deagle/circular_buffer_ok.yml	1						true	true:1	55.360393	55.1805015	125829120
Deagle	c/pthread-divine/tls_basic.yml	1						true	true:1	0.234068086	0.224732891	11264000
Deagle	c/pthread-divine/tls_destructor_worker.yml	1						false	unknown:1			
Deagle	c/pthread-driver-races/char_generic_nvram_nvram_unlocked_ioctl_write_nvram.yml	1						true	true:1	5.91471898	5.90400962	61456384
Deagle	c/pthread-driver-races/char_generic_nvram_read_nvram_nvram_unlocked_ioctl.yml	1						true	true:1	5.90641917	5.89119448	59981824
Deagle	c/pthread-driver-races/char_generic_nvram_read_nvram_write_nvram.yml	1						true	false(unreach-call):1	6.02552007	6.01222278	61784064
Deagle	c/pthread-driver-races/char_pc8736x_gpio_pc8736x_gpio_change_pc8736x_gpio_configure.yml	1						true	true:1	1.26438252	1.25454887	86118400
Deagle	c/pthread-driver-races/char_pc8736x_gpio_pc8736x_gpio_change_pc8736x_gpio_current.yml	1						true	false(unreach-call):1	1.29098454	1.28098359	84750336
Deagle	c/pthread-driver-races/char_pc8736x_gpio_pc8736x_gpio_change_pc8736x_gpio_get.yml	1						true	true:1	1.23783768	1.22956845	84815872
Deagle	c/pthread-driver-races/char_pc8736x_gpio_pc8736x_gpio_change_pc8736x_gpio_set.yml	1						true	false(unreach-call):1	1.3250926	1.31454459	88670208
Deagle	c/pthread-driver-races/char_pc8736x_gpio_pc8736x_gpio_configure_pc8736x_gpio_current.yml	1						true	true:1	1.22511777	1.2110983	81932288
Deagle	c/pthread-driver-races/char_pc8736x_gpio_pc8736x_gpio_configure_pc8736x_gpio_get.yml	1						true	true:1	1.01402938	0.998567186	31129600
Deagle	c/pthread-driver-races/char_pc8736x_gpio_pc8736x_gpio_configure_pc8736x_gpio_set.yml	1						true	true:1	1.24378277	1.23546269	85057536
Deagle	c/pthread-driver-races/char_pc8736x_gpio_pc8736x_gpio_current_pc8736x_gpio_get.yml	1						true	true:1	1.19790336	1.18524633	81162240
Deagle	c/pthread-driver-races/char_pc8736x_gpio_pc8736x_gpio_current_pc8736x_gpio_set.yml	1						true	false(unreach-call):1	1.28143932	1.27073875	84733952
Deagle	c/pthread-driver-races/char_pc8736x_gpio_pc8736x_gpio_get_pc8736x_gpio_set.yml	1						true	true:1	1.23781854	1.22840535	84058112
Deagle	c/pthread-driver-races/char_pc8736x_gpio_pc8736x_gpio_open_pc8736x_gpio_change.yml	1						true	true:1	1.23251788	1.22351275	84189184
Deagle	c/pthread-driver-races/char_pc8736x_gpio_pc8736x_gpio_open_pc8736x_gpio_configure.yml	1						true	true:1	1.21902897	1.20873462	81674240
Deagle	c/pthread-driver-races/char_pc8736x_gpio_pc8736x_gpio_open_pc8736x_gpio_current.yml	1						true	true:1	1.2173247	1.20448245	81039360
Deagle	c/pthread-driver-races/char_pc8736x_gpio_pc8736x_gpio_open_pc8736x_gpio_get.yml	1						true	true:1	1.21195882	1.1934107	80756736
Deagle	c/pthread-driver-races/char_pc8736x_gpio_pc8736x_gpio_open_pc8736x_gpio_set.yml	1						true	true:1	1.21591145	1.20286361	83976192
Deagle	c/pthread-ext/01b_inc.yml	1						true	true:1	5.27990875	5.26852466	46927872
Deagle	c/pthread-ext/02_inc_cas.yml	1						true	true:1	5.35891127	5.3379811	46428160
Deagle	c/pthread-ext/03_incdec.yml	1						true	true:1	5.61046668	5.55712102	57462784
Deagle	c/pthread-ext/04_incdec_cas.yml	1						true	true:1	5.73522219	5.71324585	47382528
Deagle	c/pthread-ext/08_rand_cas.yml	1						true	true:1	5.82665718	5.80891606	47173632
Deagle	c/pthread-ext/09_fmaxsym-zero.yml	1						false	TIMEOUT:1			
Deagle	c/pthread-ext/09_fmaxsym.yml	1						false	TIMEOUT:1			
Deagle	c/pthread-ext/11_fmaxsymopt-zero.yml	1						true	true:1	5.38134693	5.36729587	47198208
Deagle	c/pthread-ext/11_fmaxsymopt.yml	1						true	true:1	6.05782311	6.02763824	47099904
Deagle	c/pthread-ext/14_spin2003.yml	1						true	true:1	5.24781127	5.23766923	46469120
Deagle	c/pthread-ext/18_read_write_lock.yml	1						true	true:1	0.213697257	0.203383671	11096064
Deagle	c/pthread-ext/25_stack.yml	1						true	true:1	7.36088393	7.31455232	330743808
Deagle	c/pthread-ext/25_stack_longer-1.yml	1						true	false(unreach-call):1	21.7521618	21.7070012	1.9883008e+09
Deagle	c/pthread-ext/25_stack_longer-2.yml	1						true	true:1	18.7975695	18.7153032	2.00832614e+09
Deagle	c/pthread-ext/25_stack_longest-1.yml	1						false	OUT OF MEMORY:1			
Deagle	c/pthread-ext/25_stack_longest-2.yml	1						false	OUT OF MEMORY:1			
Deagle	c/pthread-ext/26_stack_cas.yml	1						true	true:1	14.2970049	14.2386688	794505216
Deagle	c/pthread-ext/26_stack_cas_longer-1.yml	1						false	OUT OF MEMORY:1			
Deagle	c/pthread-ext/26_stack_cas_longer-2.yml	1						false	OUT OF MEMORY:1			
Deagle	c/pthread-ext/26_stack_cas_longest-1.yml	1						false	OUT OF MEMORY:1			
Deagle	c/pthread-ext/26_stack_cas_longest-2.yml	1						false	OUT OF MEMORY:1			
Deagle	c/pthread-ext/28_buggy_simple_loop1_vf.yml	1						true	false(unreach-call):1	5.30059689	5.28264781	46612480
Deagle	c/pthread-ext/29_conditionals_vs.yml	1						true	true:1	5.24424295	5.23156055	46161920
Deagle	c/pthread-ext/31_simple_loop5_vs.yml	1						false	TIMEOUT:1			
Deagle	c/pthread-ext/35_double_lock_p3_vs.yml	1						true	true:1	27.646033	27.5860485	47403008
Deagle	c/pthread-ext/36_stack_cas_p0_vs_concur.yml	1						true	true:1	14.6695425	14.638429	772739072
Deagle	c/pthread-ext/37_stack_lock_p0_vs_concur.yml	1						true	true:1	6.97474276	6.94762445	279584768
Deagle	c/pthread-ext/39_rand_lock_p0_vs.yml	1						true	true:1	5.26036201	5.24383615	47546368
Deagle	c/pthread-ext/40_barrier_vf.yml	1						true	false(unreach-call):1	5.48662359	5.46408783	46354432
Deagle	c/pthread-ext/43_NetBSD_sysmon_power_sliced-pthread.yml	1						false	TIMEOUT:1			
Deagle	c/pthread-ext/43_NetBSD_sysmon_power_sliced.yml	1						false	TIMEOUT:1			
Deagle	c/pthread-ext/45_monabsex1_vs.yml	1						true	true:1	5.24222661	5.23154537	46100480
Deagle	c/pthread-ext/46_monabsex2_vs.yml	1						true	true:1	5.24170255	5.22487648	45576192
Deagle	c/pthread-ext/48_ticket_lock_low_contention_vs-pthread.yml	1						true	true:1	5.27030593	5.23650618	51728384
Deagle	c/pthread-ext/48_ticket_lock_low_contention_vs.yml	1						true	true:1	5.26981643	5.25203371	51638272
Deagle	c/pthread-lit/qw2004-2b.yml	1						true	false(unreach-call):1	0.220506019	0.202671561	11313152
Deagle	c/pthread-lit/sssc12.yml	1						true	true:1	5.8518399	5.8319682	47558656
Deagle	c/pthread-lit/sssc12_variant.yml	1						false	TIMEOUT:1			
Deagle	c/pthread-race-challenges/thread-local-pthread-value.yml	1						true	true:1	5.44287204	5.42286379	54013952
Deagle	c/pthread-race-challenges/thread-local-value-dynamic.yml	1						true	true:1	5.38626304	5.37085074	53690368
Deagle	c/pthread-race-challenges/thread-local-value.yml	1						true	true:1	5.29264294	5.26393108	53686272
Deagle	c/pthread-theta/exponential-4.yml	1						true	true:1	0.264646713	0.25650388	16461824
Deagle	c/pthread-theta/exponential-64.yml	1						false	OUT OF MEMORY:1			
Deagle	c/pthread-theta/exponential-nondet.yml	1						true	true:1	5.27681736	5.26553568	48717824
Deagle	c/pthread-theta/unwind1-1.yml	1						true	false(unreach-call):1	5.24033372	5.22210827	120672256
Deagle	c/pthread-theta/unwind1-100.yml	1						true	true:1	5.2352872	5.2199814	124776448
Deagle	c/pthread-theta/unwind1-nondet.yml	1						true	false(unreach-call):1	5.24707007	5.23261743	114282496
Deagle	c/pthread-theta/unwind2-1.yml	1						true	false(unreach-call):1	5.23921639	5.21283793	122519552
Deagle	c/pthread-theta/unwind2-100.yml	1						true	true:1	5.2365781	5.22198787	127016960
Deagle	c/pthread-theta/unwind2-nondet.yml	1						true	false(unreach-call):1	5.2392444	5.22662122	130719744
Deagle	c/pthread-theta/unwind3-1.yml	1						true	false(unreach-call):1	5.25288579	5.22985245	50499584
Deagle	c/pthread-theta/unwind3-100.yml	1						false	OUT OF MEMORY:1			
Deagle	c/pthread-theta/unwind3-nondet.yml	1						true	false(unreach-call):1	5.26265697	5.22990833	51388416
Deagle	c/pthread-theta/wsc.yml	1						true	true:1	0.392436498	0.382172605	15634432
Deagle	c/pthread-wmm/mix000.oepc.yml	1						true	false(unreach-call):1	0.25223036	0.239217032	11911168
Deagle	c/pthread-wmm/mix000.opt.yml	1						true	false(unreach-call):1	0.240619538	0.234212476	11841536
Deagle	c/pthread-wmm/mix001.oepc.yml	1						true	false(unreach-call):1	0.26767126	0.257927396	13131776
Deagle	c/pthread-wmm/mix001.opt.yml	1						true	false(unreach-call):1	0.252884777	0.240945267	11968512
Deagle	c/pthread-wmm/mix002.oepc.yml	1						true	false(unreach-call):1	0.254625057	0.246451954	12087296
Deagle	c/pthread-wmm/mix002.opt.yml	1						true	false(unreach-call):1	0.250304742	0.237030515	11980800
Deagle	c/pthread-wmm/mix003.oepc.yml	1						true	false(unreach-call):1	0.255876084	0.240390617	11866112
Deagle	c/pthread-wmm/mix003_power.opt_pso.opt_rmo.opt_tso.opt.yml	1						true	false(unreach-call):1	0.252583997	0.246032657	11882496
Deagle	c/pthread-wmm/mix004.oepc.yml	1						true	false(unreach-call):1	0.288346564	0.276087634	13844480
Deagle	c/pthread-wmm/mix004.opt.yml	1						true	false(unreach-call):1	0.267064931	0.263100082	12730368
Deagle	c/pthread-wmm/mix005.opt.yml	1						true	false(unreach-call):1	0.2558997	0.248157221	12644352
Deagle	c/pthread-wmm/mix005_power.oepc_pso.oepc_rmo.oepc.yml	1						true	false(unreach-call):1	0.284403654	0.273309463	13860864
Deagle	c/pthread-wmm/mix005_tso.oepc.yml	1						true	false(unreach-call):1	0.280209211	0.275714987	13742080
Deagle	c/pthread-wmm/mix006.opt.yml	1						true	false(unreach-call):1	0.249866275	0.239819071	12050432
