adapter-ns	adaptive-offline	checkpoint-ns	copy-ns	cpu_s	equality-ns	eval-ops	evicted	has_statistics	history-ns	initialize	insert	insert-attempt-ns	lazy-cycle-checks	lazy-depth-fallbacks	lazy-edge-candidates	materialize-ns	max-active-events	max-base-relation-density-ppm	max-base-relation-pairs	max-current-base-bytes	max-history-base-bytes	max-inactive-events	max-stable-events	model	offline-evals	offline-ns	oracle	peak-snapshot-equivalent-bytes	peak-undo-bytes	preventive-all-pruned-fallbacks	preventive-co-candidates	preventive-co-pruned	preventive-lookup-ns	preventive-prefix-inconsistent	preventive-prefix-queries	preventive-rf-candidates	preventive-rf-pruned	profiled-queries	queue-pushes	rebuild	rebuild-ns	repetition	replace	retained-snapshot-equivalent-bytes	retained-undo-bytes	rollback	rollback-insert	rollback-ns	status	sync-ns	task	unchanged	value-changes	worklist-ns
0	0	0	0	0.063420447	0	0	0	True	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	sc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	r03	0	0	0	0	0	0	true	0	c/pthread-ext/14_spin2003.yml	0	0	0
0	0	0	0	0.065704045	0	0	0	True	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	sc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	r03	0	0	0	0	0	0	true	0	c/pthread-ext/29_conditionals_vs.yml	0	0	0
0	0	0	0	0.067562546	0	0	0	True	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	sc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	r03	0	0	0	0	0	0	true	0	c/pthread-ext/45_monabsex1_vs.yml	0	0	0
0	1	894	0	0.070489006	164	0	0	True	0	1	0	0	0	0	0	63926	31	715920	688	1984	1984	0	31	sc	2	51520	0	6336	0	0	0	0	0	0	0	0	0	2	0	0	57198	r03	0	6336	0	0	0	0	false(unreach-call)	132478	c/pthread/stateful01-1.yml	0	0	0
0	0	0	0	0.06782602	0	0	0	True	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	sc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	r03	0	0	0	0	0	0	true	0	c/pthread-ext/46_monabsex2_vs.yml	0	0	0
0	0	0	0	0.084291679	0	0	0	True	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	sc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	r03	0	0	0	0	0	0	true	0	c/pthread-ext/48_ticket_lock_low_contention_vs-pthread.yml	0	0	0
0	1	740	0	0.059205102	578	0	0	True	0	1	0	0	0	0	0	58497	28	691326	542	1792	1792	0	28	sc	2	32483	0	5736	0	0	0	0	0	0	0	0	0	3	0	0	33127	r03	0	5736	0	0	0	0	true	102153	c/pthread-atomic/time_var_mutex.yml	1	0	0
0	5	1946	0	0.072263809	2928	0	0	True	0	1	0	0	0	0	0	207594	32	718750	736	2048	2048	5	32	sc	6	131239	0	6536	0	0	0	0	0	0	0	0	0	9	0	0	138081	r03	0	6536	0	0	0	0	true	382599	c/pthread/stateful01-2.yml	3	0	0
0	0	0	0	0.062939669	0	0	0	True	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	sc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	r03	0	0	0	0	0	0	true	0	c/pthread-ext/01b_inc.yml	0	0	0
0	0	0	0	0.069157791	0	0	0	True	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	sc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	r03	0	0	0	0	0	0	true	0	c/pthread-ext/02_inc_cas.yml	0	0	0
0	0	0	0	0.06381164	0	0	0	True	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	sc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	r03	0	0	0	0	0	0	true	0	c/pthread-ext/48_ticket_lock_low_contention_vs.yml	0	0	0
0	0	461	0	0.07444826	0	0	0	True	0	1	0	0	0	0	0	23012	19	576177	208	1216	1216	0	19	sc	1	15488	0	3936	0	0	0	0	0	0	0	0	0	1	0	0	15860	r03	0	3936	0	0	0	0	false(unreach-call)	46429	c/goblint-regression/28-race_reach_45-escape_racing.yml	0	0	0
0	1	798	0	0.063708474	720	0	0	True	0	1	0	0	0	0	0	56335	17	519031	150	1088	1088	0	17	sc	2	32968	0	3536	0	0	0	0	0	0	0	0	0	3	0	0	33616	r03	0	3536	0	0	0	0	true	100487	c/goblint-regression/28-race_reach_46-escape_racefree.yml	1	0	0
0	6	2081	0	0.074556826	415	0	0	True	0	1	0	0	0	0	0	552841	85	641660	4636	10880	10880	0	85	sc	7	386303	0	34136	0	0	0	0	0	0	0	0	0	7	0	0	388152	r03	0	34136	0	0	0	0	false(unreach-call)	999299	c/pthread-deagle/circular_buffer_bad.yml	0	0	0
0	5157	1074548	0	1.496376651	3703707	0	0	True	0	1	0	0	0	0	0	404468385	64	711468	2708	8704	8704	45	68	sc	5158	184097766	0	27336	0	0	0	0	0	0	0	0	0	7732	0	0	184836083	r03	0	27336	0	0	0	0	false(unreach-call)	636570364	c/pthread/triangular-2.yml	2574	0	0
0	939	340315	0	1.036636141	1986050	0	0	True	0	1	0	0	0	0	0	225760510	239	587419	33554	62208	62208	76	243	sc	940	260549054	0	194536	0	0	0	0	0	0	0	0	0	1405	0	0	260763363	r03	0	194536	0	0	0	0	false(unreach-call)	529794033	c/pthread/fib_unsafe-5.yml	465	0	0
0	0	0	0	3.533591084	0	0	0	True	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	sc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	r03	0	0	0	0	0	0	false(unreach-call)	0	c/goblint-regression/28-race_reach_21-deref_read_racing.yml	0	0	0
0	3441	1099990	0	3.701936005	6711328	0	0	True	0	1	0	0	0	0	0	821052196	239	587419	33554	62208	62208	85	243	sc	3442	936915578	0	194536	0	0	0	0	0	0	0	0	0	5163	0	0	937674647	r03	0	194536	0	0	0	0	true	1910248546	c/pthread/fib_safe-5.yml	1721	0	0
0	21517	4455452	0	6.205920399	15334110	0	0	True	0	1	0	0	0	0	0	1686761967	64	711468	2708	8704	8704	50	68	sc	21518	765379171	0	27336	0	0	0	0	0	0	0	0	0	32277	0	0	768480004	r03	0	27336	0	0	0	0	true	2651570914	c/pthread/triangular-1.yml	10759	0	0
0	2	930	0	0.0621868	775	0	0	True	0	1	0	0	0	0	0	67279	26	763313	516	1664	1664	0	26	sc	3	41923	0	5336	0	0	0	0	0	0	0	0	0	4	0	0	42667	r03	0	5336	0	0	0	0	false(unreach-call)	126418	c/pthread/lazy01.yml	1	0	0
0	4121	1422325	0	5.2130585	10325802	0	0	True	0	1	0	0	0	0	0	1213957908	277	591718	45402	89920	89920	94	281	sc	4122	1476126289	0	281136	0	0	0	0	0	0	0	0	0	6177	0	0	1476974037	r03	0	281136	0	0	0	0	false(unreach-call)	2951557753	c/pthread/fib_unsafe-6.yml	2055	0	0
0	30	5460	0	0.068585438	6771	0	0	True	0	1	0	0	0	0	0	291892	22	740000	306	1856	1856	14	29	sc	31	339506	0	5936	0	0	0	0	0	0	0	0	0	31	0	0	346363	r03	0	5936	0	0	0	0	true	731703	c/pthread-atomic/szymanski.yml	0	0	0
0	6	1602	0	0.064925292	1221	0	0	True	0	1	0	0	0	0	0	86943	31	740484	688	1984	1984	11	31	sc	7	93974	0	6336	0	0	0	0	0	0	0	0	0	7	0	0	99070	r03	0	6336	0	0	0	0	true	210353	c/pthread-atomic/dekker.yml	0	0	0
0	6	1513	0	0.067093794	1245	0	0	True	0	1	0	0	0	0	0	90945	31	740484	688	1984	1984	11	31	sc	7	92864	0	6336	0	0	0	0	0	0	0	0	0	7	0	0	94015	r03	0	6336	0	0	0	0	true	213253	c/pthread-atomic/dekker-unfair.yml	0	0	0
0	0	513	0	0.066727359	0	0	0	True	0	1	0	0	0	0	0	17890	18	617283	200	1152	1152	0	18	sc	1	21322	0	3736	0	0	0	0	0	0	0	0	0	1	0	0	21668	r03	0	3736	0	0	0	0	false(unreach-call)	43604	c/pthread-theta/unwind3-1.yml	0	0	0
0	0	0	0	0.064858842	0	0	0	True	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	sc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	r03	0	0	0	0	0	0	true	0	c/pthread-theta/exponential-nondet.yml	0	0	0
0	0	0	0	0.068159776	0	0	0	True	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	sc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	r03	0	0	0	0	0	0	false(unreach-call)	0	c/pthread-theta/unwind2-1.yml	0	0	0
0	3431	869407	0	3.028975902	5419746	0	0	True	0	1	0	0	0	0	0	571628432	232	645919	31318	59392	59392	168	232	sc	3432	705036680	0	185736	0	0	0	0	0	0	0	0	0	5148	0	0	705672656	r03	0	185736	0	0	0	0	true	1398431391	c/pthread-deagle/circular_buffer_ok.yml	1716	0	0
0	0	0	0	0.065693866	0	0	0	True	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	sc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	r03	0	0	0	0	0	0	false(unreach-call)	0	c/pthread-theta/unwind2-100.yml	0	0	0
0	0	0	0	0.064379088	0	0	0	True	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	sc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	r03	0	0	0	0	0	0	true	0	c/pthread-ext/43_NetBSD_sysmon_power_sliced.yml	0	0	0
0	0	749	0	12.714222963	0	0	0	True	0	1	0	0	0	0	0	26086439	40018	687462	1100930184	1680820	1680820	0	40018	sc	1	8936430183	0	1807053072	0	0	0	0	0	0	0	0	0	1	0	0	8936431167	r03	0	1807053072	0	0	0	0	false(unreach-call)	8964791811	c/goblint-regression/28-race_reach_37-indirect_racing.yml	0	0	0
0	0	753	0	12.659786817	0	0	0	True	0	1	0	0	0	0	0	24326786	40017	687459	1100870158	1680796	1680796	0	40017	sc	1	8918555272	0	1807007952	0	0	0	0	0	0	0	0	0	1	0	0	8918555942	r03	0	1807007952	0	0	0	0	false(unreach-call)	8945073550	c/goblint-regression/28-race_reach_11-ptr_racing.yml	0	0	0
0	1	991	0	0.074616811	2343	0	0	True	0	1	0	0	0	0	0	512010	229	418527	21948	58624	58624	0	229	sc	2	598401	0	183336	0	0	0	0	0	0	0	0	0	3	0	0	603166	r03	0	183336	0	0	0	0	true	1221808	c/pthread/queue_ok.yml	1	0	0
0	0	634	0	12.753507702	0	0	0	True	0	1	0	0	0	0	0	24655406	40017	687459	1100870158	1680796	1680796	0	40017	sc	1	9028414665	0	1807007952	0	0	0	0	0	0	0	0	0	1	0	0	9028422154	r03	0	1807007952	0	0	0	0	false(unreach-call)	9055282104	c/goblint-regression/28-race_reach_01-simple_racing.yml	0	0	0
0	0	1677	23828897	0.438618431	402800	0	0	True	33611141	1	0	29215882	0	0	0	102076744	4029	325992	5291788	2830196	2830196	0	4029	sc	2	160521662	0	23936072	0	0	0	0	0	0	0	0	0	3	0	1	160527420	r03	0	23936072	0	0	0	0	true	330030596	c/pthread/queue_ok_longer.yml	1	0	0
0	19	5435	0	0.086928892	1582	0	0	True	0	1	0	0	0	0	0	5429732	201	590876	23872	51456	51456	0	201	sc	20	2890836	0	160936	0	0	0	0	0	0	0	0	0	20	0	0	2895885	r03	0	160936	0	0	0	0	false(unreach-call)	8672586	c/pthread/queue.yml	0	0	0
0	3	1058	0	0.069889409	926	0	0	True	0	1	0	0	0	0	0	100698	43	837209	1548	2752	2752	0	43	sc	4	77161	0	8736	0	0	0	0	0	0	0	0	0	5	0	0	78053	r03	0	8736	0	0	0	0	false(unreach-call)	196924	c/pthread/singleton.yml	1	0	0
0	5	1658	0	0.06951606	2469	0	0	True	0	1	0	0	0	0	0	166496	44	841942	1630	2816	2816	7	44	sc	6	119278	0	8936	0	0	0	0	0	0	0	0	0	9	0	0	120582	r03	0	8936	0	0	0	0	true	321691	c/pthread/singleton_with-uninit-problems.yml	3	0	0
0	39	12066	0	0.116698514	4304	0	0	True	0	1	0	0	0	0	0	19239363	262	509567	33272	83840	83840	0	262	sc	40	7339427	0	262136	0	0	0	0	0	0	0	0	0	40	0	0	7349677	r03	0	262136	0	0	0	0	false(unreach-call)	27470964	c/pthread-C-DAC/pthread-demo-datarace-3.yml	0	0	0
0	215	50300	0	0.13914329	175671	0	0	True	0	1	0	0	0	0	0	14217746	79	769736	4722	10496	10496	28	82	sc	216	9940996	0	32936	0	0	0	0	0	0	0	0	0	322	0	0	9975643	r03	0	32936	0	0	0	0	false(unreach-call)	26443304	c/pthread/reorder_2.yml	106	0	0
0	0	2125	94775907	1.571629341	1706776	0	0	True	133599574	1	0	116016197	0	0	0	463161148	8029	323013	20822988	10971212	10971212	0	8029	sc	2	659201576	0	94781648	0	0	0	0	0	0	0	0	0	3	0	1	659202573	r03	0	94781648	0	0	0	0	true	1389937327	c/pthread/queue_ok_longest.yml	1	0	0
0	14	3662	0	0.076580936	7450	0	0	True	0	1	0	0	0	0	0	893399	97	770196	7142	12800	12800	18	100	sc	15	873357	0	40136	0	0	0	0	0	0	0	0	0	20	0	0	876283	r03	0	40136	0	0	0	0	false(unreach-call)	1921461	c/pthread/twostage_3.yml	5	0	0
0	0	0	0	0.064913529	0	0	0	True	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	sc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	r03	0	0	0	0	0	0	true	0	c/ldv-races/race-1_1-join.yml	0	0	0
0	0	400	0	0.062313675	0	0	0	True	0	1	0	0	0	0	0	22299	23	514177	272	1472	1472	0	23	sc	1	22372	0	4736	0	0	0	0	0	0	0	0	0	1	0	0	22720	r03	0	4736	0	0	0	0	false(unreach-call)	48779	c/ldv-races/race-1_3-join.yml	0	0	0
0	0	448	0	0.068397397	0	0	0	True	0	1	0	0	0	0	0	21191	23	514177	272	1472	1472	0	23	sc	1	21571	0	4736	0	0	0	0	0	0	0	0	0	1	0	0	21908	r03	0	4736	0	0	0	0	false(unreach-call)	46954	c/ldv-races/race-1_2-join.yml	0	0	0
0	0	0	0	0.067351899	0	0	0	True	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	sc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	r03	0	0	0	0	0	0	true	0	c/ldv-races/race-4_1-thread_local_vars.yml	0	0	0
0	0	0	0	0.068270404	0	0	0	True	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	sc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	r03	0	0	0	0	0	0	true	0	c/ldv-races/race-2_1-container_of.yml	0	0	0
0	0	0	0	0.067340131	0	0	0	True	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	sc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	r03	0	0	0	0	0	0	true	0	c/ldv-races/race-3_1-container_of-global.yml	0	0	0
0	0	663	0	12.333752736	0	0	0	True	0	1	0	0	0	0	0	24759441	40017	687459	1100870158	1680796	1680796	0	40017	sc	1	8776806300	0	1807007952	0	0	0	0	0	0	0	0	0	1	0	0	8776807064	r03	0	1807007952	0	0	0	0	false(unreach-call)	8803776096	c/goblint-regression/28-race_reach_24-sound_lock_racing.yml	0	0	0
0	14517	4383262	0	18.7981343	35942922	0	0	True	0	1	0	0	0	0	0	4248134785	277	591718	45402	89920	89920	103	281	sc	14518	5093870567	0	281136	0	0	0	0	0	0	0	0	0	21777	0	0	5097012014	r03	0	281136	0	0	0	0	true	10245803340	c/pthread/fib_safe-6.yml	7259	0	0
0	0	878	0	11.991494033	0	0	0	True	0	1	0	0	0	0	0	22013898	40017	687459	1100870158	1680796	1680796	0	40017	sc	1	8423272077	0	1807007952	0	0	0	0	0	0	0	0	0	1	0	0	8423272631	r03	0	1807007952	0	0	0	0	false(unreach-call)	8447349731	c/goblint-regression/28-race_reach_06-cond_racing1.yml	0	0	0
0	152056	24772588	0	13.470067667	54055088	0	0	True	0	1	0	0	0	0	0	2959439133	57	872781	2810	3840	3840	41	60	sc	152057	3380978268	0	12136	0	0	0	0	0	0	0	0	0	196280	0	0	3394246645	r03	0	12136	0	0	0	0	true	7042656512	c/pthread/butterfly.yml	44223	0	0
0	17785	5178037	0	24.977849686	45481785	0	0	True	0	1	0	0	0	0	0	5952867503	315	594749	59014	102080	102080	112	319	sc	17786	7516429346	0	319136	0	0	0	0	0	0	0	0	0	26672	0	0	7519794174	r03	0	319136	0	0	0	0	false(unreach-call)	14658655708	c/pthread/fib_unsafe-7.yml	8886	0	0
				60.974005043				False																sc																		r03							TIMEOUT		c/pthread/queue_longer.yml			
0	0	0	0	0.071860596	0	0	0	True	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	sc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	r04	0	0	0	0	0	0	true	0	c/goblint-regression/13-privatized_66-mine-W-init_true.yml	0	0	0
0	0	0	0	0.073297764	0	0	0	True	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	sc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	r04	0	0	0	0	0	0	false(unreach-call)	0	c/goblint-regression/36-apron_41-threadenter-no-locals_unknown_1_pos.yml	0	0	0
0	0	0	0	0.062327378	0	0	0	True	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	sc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	r04	0	0	0	0	0	0	true	0	c/goblint-regression/13-privatized_57-singlethreaded-unlock_true.yml	0	0	0
0	0	0	0	0.078495111	0	0	0	True	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	sc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	r04	0	0	0	0	0	0	true	0	c/goblint-regression/36-apron_16-traces-unprot2_true.yml	0	0	0
0	1	1057	0	0.065096267	815	0	0	True	0	1	0	0	0	0	0	66939	12	569444	82	768	768	0	12	sc	2	34248	0	2536	0	0	0	0	0	0	0	0	0	3	0	0	42716	r04	0	2536	0	0	0	0	true	121491	c/goblint-regression/13-privatized_47-refine-protected2_true.yml	1	0	0
0	0	0	0	0.067100621	0	0	0	True	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	sc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	r04	0	0	0	0	0	0	true	0	c/goblint-regression/13-privatized_46-refine-protected1_true.yml	0	0	0
0	1	911	0	0.065211731	724	0	0	True	0	1	0	0	0	0	0	60368	12	569444	82	768	768	0	12	sc	2	40368	0	2536	0	0	0	0	0	0	0	0	0	3	0	0	41302	r04	0	2536	0	0	0	0	true	112073	c/goblint-regression/36-apron_11-traces-max-simple_true.yml	1	0	0
0	0	736	0	0.065394839	0	0	0	True	0	1	0	0	0	0	0	21702	13	544378	92	832	832	0	13	sc	1	29586	0	2736	0	0	0	0	0	0	0	0	0	1	0	0	30032	r04	0	2736	0	0	0	0	false(unreach-call)	56550	c/goblint-regression/13-privatized_41-traces-ex-7_unknown_1_pos.yml	0	0	0
0	0	0	0	0.071141807	0	0	0	True	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	sc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	r04	0	0	0	0	0	0	false(unreach-call)	0	c/goblint-regression/13-privatized_41-traces-ex-7_unknown_1_neg.yml	0	0	0
0	1	848	0	0.070994968	799	0	0	True	0	1	0	0	0	0	0	57342	14	581632	114	896	896	0	14	sc	2	33978	0	2936	0	0	0	0	0	0	0	0	0	3	0	0	34750	r04	0	2936	0	0	0	0	true	107108	c/goblint-regression/13-privatized_40-traces-ex-6_true.yml	1	0	0
0	0	773	0	0.063923528	0	0	0	True	0	1	0	0	0	0	0	23845	13	544378	92	832	832	0	13	sc	1	19143	0	2736	0	0	0	0	0	0	0	0	0	1	0	0	24663	r04	0	2736	0	0	0	0	true	54167	c/goblint-regression/13-privatized_44-traces-mine2_true.yml	0	0	0
0	0	0	0	0.068375764	0	0	0	True	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	sc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	r04	0	0	0	0	0	0	true	0	c/goblint-regression/13-privatized_58-singlethreaded-lock_true.yml	0	0	0
0	0	710	0	0.068792733	0	0	0	True	0	1	0	0	0	0	0	24992	8	531250	34	512	512	0	8	sc	1	18485	0	1736	0	0	0	0	0	0	0	0	0	1	0	0	24143	r04	0	1736	0	0	0	0	false(unreach-call)	54701	c/goblint-regression/13-privatized_18-first-reads_unknown_2_pos.yml	0	0	0
0	0	588	0	0.067489905	0	0	0	True	0	1	0	0	0	0	0	21651	8	531250	34	512	512	0	8	sc	1	14715	0	1736	0	0	0	0	0	0	0	0	0	1	0	0	15286	r04	0	1736	0	0	0	0	false(unreach-call)	46850	c/goblint-regression/13-privatized_18-first-reads_unknown_1_neg.yml	0	0	0
0	3	1363	0	0.064782746	1719	0	0	True	0	1	0	0	0	0	0	89008	15	650887	126	1152	1152	4	18	sc	4	61661	0	3736	0	0	0	0	0	0	0	0	0	6	0	0	62857	r04	0	3736	0	0	0	0	true	175824	c/goblint-regression/13-privatized_36-traces-ex-3_true.yml	2	0	0
0	1	1018	0	0.068408661	799	0	0	True	0	1	0	0	0	0	0	43169	12	569444	82	768	768	0	12	sc	2	45089	0	2536	0	0	0	0	0	0	0	0	0	3	0	0	46066	r04	0	2536	0	0	0	0	true	100251	c/goblint-regression/13-privatized_18-first-reads_true.yml	1	0	0
0	3	1309	0	0.068604562	1384	0	0	True	0	1	0	0	0	0	0	83177	16	628099	158	1280	1280	5	20	sc	4	78563	0	4136	0	0	0	0	0	0	0	0	0	5	0	0	80345	r04	0	4136	0	0	0	0	true	184394	c/goblint-regression/13-privatized_35-traces-ex-2_true.yml	1	0	0
0	1	1039	0	0.069793552	750	0	0	True	0	1	0	0	0	0	0	58102	15	560000	126	960	960	0	15	sc	2	34551	0	3136	0	0	0	0	0	0	0	0	0	3	0	0	40349	r04	0	3136	0	0	0	0	true	109823	c/goblint-regression/13-privatized_37-traces-ex-4_true.yml	1	0	0
0	3	1624	0	0.063393712	1473	0	0	True	0	1	0	0	0	0	0	82899	16	628099	158	1280	1280	5	20	sc	4	61808	0	4136	0	0	0	0	0	0	0	0	0	5	0	0	62959	r04	0	4136	0	0	0	0	true	170039	c/goblint-regression/13-privatized_38-traces-ex-4-switch_true.yml	1	0	0
0	0	571	0	0.067432314	0	0	0	True	0	1	0	0	0	0	0	23640	13	639053	108	832	832	0	13	sc	1	19008	0	2736	0	0	0	0	0	0	0	0	0	1	0	0	24879	r04	0	2736	0	0	0	0	false(unreach-call)	53404	c/goblint-regression/13-privatized_19-publish-precision_unknown_1_pos.yml	0	0	0
0	0	0	0	0.064788162	0	0	0	True	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	sc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	r04	0	0	0	0	0	0	false(unreach-call)	0	c/goblint-regression/13-privatized_19-publish-precision_unknown_2_pos.yml	0	0	0
0	0	0	0	0.073480851	0	0	0	True	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	sc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	r04	0	0	0	0	0	0	false(unreach-call)	0	c/goblint-regression/13-privatized_19-publish-precision_unknown_1_neg.yml	0	0	0
0	0	866	0	0.069661479	0	0	0	True	0	1	0	0	0	0	0	30213	13	639053	108	832	832	0	13	sc	1	20231	0	2736	0	0	0	0	0	0	0	0	0	1	0	0	26520	r04	0	2736	0	0	0	0	false(unreach-call)	62240	c/goblint-regression/13-privatized_19-publish-precision_unknown_2_neg.yml	0	0	0
0	2	1233	0	0.066302648	1371	0	0	True	0	1	0	0	0	0	0	75924	19	628099	174	1280	1280	9	20	sc	3	62988	0	4136	0	0	0	0	0	0	0	0	0	4	0	0	64085	r04	0	4136	0	0	0	0	true	156539	c/goblint-regression/13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	1	0	0
0	1	1018	0	0.071075192	699	0	0	True	0	1	0	0	0	0	0	53682	16	476562	122	1024	1024	0	16	sc	2	31758	0	3336	0	0	0	0	0	0	0	0	0	3	0	0	32838	r04	0	3336	0	0	0	0	true	102667	c/goblint-regression/13-privatized_01-priv_nr_true.yml	1	0	0
0	3	1499	0	0.070573535	1625	0	0	True	0	1	0	0	0	0	0	91979	18	642857	198	1152	1152	4	18	sc	4	58672	0	3736	0	0	0	0	0	0	0	0	0	6	0	0	59835	r04	0	3736	0	0	0	0	true	177872	c/goblint-regression/13-privatized_19-publish-precision_true.yml	2	0	0
0	1	814	0	0.06586877	773	0	0	True	0	1	0	0	0	0	0	55736	19	531855	192	1216	1216	0	19	sc	2	41506	0	3936	0	0	0	0	0	0	0	0	0	3	0	0	42241	r04	0	3936	0	0	0	0	true	109537	c/goblint-regression/13-privatized_42-traces-ex-mini_true.yml	1	0	0
0	2	1061	0	0.067778743	971	0	0	True	0	1	0	0	0	0	0	96579	19	576177	208	1216	1216	0	19	sc	3	54468	0	3936	0	0	0	0	0	0	0	0	0	4	0	0	62938	r04	0	3936	0	0	0	0	true	175699	c/goblint-regression/13-privatized_33-traces-v-matters_true.yml	1	0	0
0	1	840	0	0.068118718	787	0	0	True	0	1	0	0	0	0	0	58330	16	476562	122	1024	1024	0	16	sc	2	43956	0	3336	0	0	0	0	0	0	0	0	0	3	0	0	45029	r04	0	3336	0	0	0	0	true	114595	c/goblint-regression/13-privatized_25-struct_nr_true.yml	1	0	0
0	0	0	0	0.064773915	0	0	0	True	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	sc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	r04	0	0	0	0	0	0	false(unreach-call)	0	c/goblint-regression/36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	0	0	0
0	0	0	0	0.06989824	0	0	0	True	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	sc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	r04	0	0	0	0	0	0	true	0	c/goblint-regression/13-privatized_69-refine-protected-loop-interval_true.yml	0	0	0
0	5	2166	0	0.068081442	3492	0	0	True	0	1	0	0	0	0	0	136701	18	628099	190	1600	1600	13	25	sc	6	118233	0	5136	0	0	0	0	0	0	0	0	0	9	0	0	120130	r04	0	5136	0	0	0	0	true	291833	c/goblint-regression/13-privatized_31-traces-mine-vs-mutex_true.yml	3	0	0
0	1	950	0	0.064285354	742	0	0	True	0	1	0	0	0	0	0	46546	12	569444	82	768	768	0	12	sc	2	41295	0	2536	0	0	0	0	0	0	0	0	0	3	0	0	42113	r04	0	2536	0	0	0	0	true	99441	c/goblint-regression/13-privatized_20-publish-regression_true.yml	1	0	0
0	3	1499	0	0.068105726	1323	0	0	True	0	1	0	0	0	0	0	87316	17	639053	180	1344	1344	5	21	sc	4	73713	0	4336	0	0	0	0	0	0	0	0	0	5	0	0	74938	r04	0	4336	0	0	0	0	true	182668	c/goblint-regression/13-privatized_30-traces-oplus-vs-meet_true.yml	1	0	0
0	5	1901	0	0.064777044	2088	0	0	True	0	1	0	0	0	0	0	131500	23	642857	248	1920	1920	12	30	sc	6	111887	0	6136	0	0	0	0	0	0	0	0	0	8	0	0	117682	r04	0	6136	0	0	0	0	true	281184	c/goblint-regression/13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	2	0	0
0	1	905	0	0.06357584	807	0	0	True	0	1	0	0	0	0	0	49009	14	581632	114	896	896	0	14	sc	2	30345	0	2936	0	0	0	0	0	0	0	0	0	3	0	0	31255	r04	0	2936	0	0	0	0	true	96027	c/goblint-regression/13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	1	0	0
