backend	task_yaml	runs	family	source_bytes	source_lines	adapter_source_lines	adapter_transitive_lines	all_repetitions_solved	statuses	median_wall_seconds	median_cpu_seconds	median_memory_bytes
cat-tso	c/goblint-regression/13-privatized_44-traces-mine2_true.yml	5	goblint-regression	973	39			true	true:5	0.0645494761	0.046619	26144768
cat-tso	c/goblint-regression/13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	5	goblint-regression	1054	41			true	true:5	0.0619318159	0.047101	26165248
cat-tso	c/goblint-regression/13-privatized_46-refine-protected1_true.yml	5	goblint-regression	909	39			true	true:5	0.064071795	0.046237	26136576
cat-tso	c/goblint-regression/13-privatized_47-refine-protected2_true.yml	5	goblint-regression	866	37			true	true:5	0.0619323212	0.046545	26144768
cat-tso	c/goblint-regression/13-privatized_57-singlethreaded-unlock_true.yml	5	goblint-regression	816	36			true	true:5	0.0581324431	0.046095	26124288
cat-tso	c/goblint-regression/13-privatized_58-singlethreaded-lock_true.yml	5	goblint-regression	967	39			true	true:5	0.0588697658	0.045625	26132480
cat-tso	c/goblint-regression/13-privatized_66-mine-W-init_true.yml	5	goblint-regression	621	27			true	true:5	0.0425803531	0.032324	26099712
cat-tso	c/goblint-regression/13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	5	goblint-regression	1532	77			true	true:5	0.064327958	0.047795	26251264
cat-tso	c/goblint-regression/13-privatized_69-refine-protected-loop-interval_true.yml	5	goblint-regression	1250	72			true	true:5	0.059652528	0.047444	26234880
cat-tso	c/goblint-regression/28-race_reach_01-simple_racing.yml	5	goblint-regression	31261	713			false	OUT OF MEMORY:5			
cat-tso	c/goblint-regression/28-race_reach_06-cond_racing1.yml	5	goblint-regression	42556	954			false	OUT OF MEMORY:5			
cat-tso	c/goblint-regression/28-race_reach_11-ptr_racing.yml	5	goblint-regression	31273	714			false	OUT OF MEMORY:5			
cat-tso	c/goblint-regression/28-race_reach_21-deref_read_racing.yml	5	goblint-regression	31073	711			true	false(unreach-call):5	1.76666448	1.750756	56295424
cat-tso	c/goblint-regression/28-race_reach_24-sound_lock_racing.yml	5	goblint-regression	31338	716			false	OUT OF MEMORY:5			
cat-tso	c/goblint-regression/28-race_reach_37-indirect_racing.yml	5	goblint-regression	31148	713			false	OUT OF MEMORY:5			
cat-tso	c/goblint-regression/28-race_reach_45-escape_racing.yml	5	goblint-regression	31190	715			true	false(unreach-call):5	0.0593766819	0.045537	26210304
cat-tso	c/goblint-regression/28-race_reach_46-escape_racefree.yml	5	goblint-regression	31190	715			true	true:5	0.065175757	0.046475	26206208
cat-tso	c/goblint-regression/36-apron_11-traces-max-simple_true.yml	5	goblint-regression	932	40			true	true:5	0.0660985939	0.046576	26144768
cat-tso	c/goblint-regression/36-apron_16-traces-unprot2_true.yml	5	goblint-regression	815	37			true	true:5	0.0589754679	0.045949	26091520
cat-tso	c/goblint-regression/36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	5	goblint-regression	1260	50			true	false(unreach-call):5	0.062713508	0.046368	26181632
cat-tso	c/goblint-regression/36-apron_21-traces-cluster-based_true.yml	5	goblint-regression	1930	81			true	true:5	0.068765606	0.051153	26267648
cat-tso	c/goblint-regression/36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	5	goblint-regression	1933	79			true	true:5	0.0634668339	0.047725	26234880
cat-tso	c/goblint-regression/36-apron_41-threadenter-no-locals_unknown_1_pos.yml	5	goblint-regression	747	30			true	false(unreach-call):5	0.0618438181	0.045762	26099712
cat-tso	c/ldv-races/race-1_1-join.yml	5	ldv-races	76847	1729			true	true:5	0.0624668049	0.047487	26402816
cat-tso	c/ldv-races/race-1_2-join.yml	5	ldv-races	77137	1738			true	false(unreach-call):5	0.065955759	0.049268	26431488
cat-tso	c/ldv-races/race-1_3-join.yml	5	ldv-races	77119	1738			true	false(unreach-call):5	0.061487976	0.048934	26419200
cat-tso	c/ldv-races/race-2_1-container_of.yml	5	ldv-races	187978	3959			true	true:5	0.0646223121	0.050463	26488832
cat-tso	c/ldv-races/race-3_1-container_of-global.yml	5	ldv-races	188000	3960			true	true:5	0.0673274389	0.049399	26480640
cat-tso	c/ldv-races/race-4_1-thread_local_vars.yml	5	ldv-races	78338	1800			true	true:5	0.0702954661	0.050124	26497024
cat-tso	c/pthread-C-DAC/pthread-demo-datarace-3.yml	5	pthread-C-DAC	59412	1366			true	false(unreach-call):5	0.121485501	0.105855	26243072
