category	cputime	memory	repetition	status	task	variant	walltime
correct	0.073828057	26120192.0	03	true	pthread-atomic/dekker.yml	pruning	0.08522460400126874
correct	0.076836346	26046464.0	03	true	pthread-atomic/dekker-unfair.yml	pruning	0.08364986802916974
correct	0.06874234	26132480.0	03	false(unreach-call)	pthread-theta/unwind3-1.yml	pruning	0.07762110105250031
correct	0.069795792	26157056.0	03	true	pthread-theta/exponential-nondet.yml	pruning	0.07713450997835025
correct	0.074439089	26169344.0	03	false(unreach-call)	pthread-theta/unwind2-1.yml	pruning	0.08312058198498562
correct	0.072144676	26128384.0	03	false(unreach-call)	pthread-theta/unwind2-100.yml	pruning	0.08253900898853317
correct	38.950449638	26234880.0	03	true	pthread/butterfly.yml	pruning	39.05823180300649
correct	0.069026596	25964544.0	03	true	pthread-ext/43_NetBSD_sysmon_power_sliced.yml	pruning	0.08214644499821588
error	28.133927169	3999997952.0	03	OUT OF MEMORY	goblint-regression/28-race_reach_06-cond_racing1.yml	pruning	28.159170306986198
correct	0.103750158	26161152.0	03	true	pthread/queue_ok.yml	pruning	0.11273739900207147
correct	32.299084598	1076326400.0	03	true	pthread/queue_ok_longer.yml	pruning	32.32613522798056
error	61.106580733	2222428160.0	03	TIMEOUT	pthread/queue_ok_longest.yml	pruning	61.13763018499594
error	61.012733897	426352640.0	03	TIMEOUT	pthread/queue_longer.yml	pruning	61.044380703009665
correct	0.878880337	26279936.0	03	false(unreach-call)	pthread/queue.yml	pruning	0.88667280995287
correct	0.083755054	26247168.0	03	false(unreach-call)	pthread/singleton.yml	pruning	0.09378576499875635
correct	0.078689695	26230784.0	03	true	pthread/singleton_with-uninit-problems.yml	pruning	0.08405447698896751
correct	1.941189466	26140672.0	03	false(unreach-call)	pthread-C-DAC/pthread-demo-datarace-3.yml	pruning	1.9760168339707889
correct	0.449443113	26210304.0	03	false(unreach-call)	pthread/reorder_2.yml	pruning	0.4557925839908421
correct	0.118564539	26406912.0	03	false(unreach-call)	pthread/twostage_3.yml	pruning	0.1256141600315459
correct	0.081495949	26292224.0	03	true	ldv-races/race-1_1-join.yml	pruning	0.0905247240443714
correct	0.080434987	26263552.0	03	false(unreach-call)	ldv-races/race-1_3-join.yml	pruning	0.09050089499214664
correct	0.080548294	26226688.0	03	false(unreach-call)	ldv-races/race-1_2-join.yml	pruning	0.08779762400081381
correct	0.085313812	26284032.0	03	true	ldv-races/race-4_1-thread_local_vars.yml	pruning	0.09260986099252477
correct	0.074916183	26288128.0	03	true	ldv-races/race-2_1-container_of.yml	pruning	0.0812389450147748
correct	0.069862328	26288128.0	03	true	ldv-races/race-3_1-container_of-global.yml	pruning	0.07762158598052338
correct	0.074951983	25956352.0	04	true	goblint-regression/13-privatized_66-mine-W-init_true.yml	baseline	0.07839936704840511
correct	0.069593139	25956352.0	04	false(unreach-call)	goblint-regression/36-apron_41-threadenter-no-locals_unknown_1_pos.yml	baseline	0.07466090802336112
correct	0.070009339	25956352.0	04	true	goblint-regression/36-apron_16-traces-unprot2_true.yml	baseline	0.07520135602680966
correct	0.057248106	25948160.0	04	true	goblint-regression/13-privatized_57-singlethreaded-unlock_true.yml	baseline	0.06312199495732784
correct	0.074115383	25952256.0	04	true	goblint-regression/13-privatized_47-refine-protected2_true.yml	baseline	0.07806377799715847
correct	0.079112695	25956352.0	04	true	goblint-regression/13-privatized_46-refine-protected1_true.yml	baseline	0.08172224200097844
correct	0.067620371	25944064.0	04	true	goblint-regression/36-apron_11-traces-max-simple_true.yml	baseline	0.07381447998341173
correct	0.062739336	25960448.0	04	false(unreach-call)	goblint-regression/13-privatized_41-traces-ex-7_unknown_1_pos.yml	baseline	0.06824781704926863
correct	0.067964483	26030080.0	04	false(unreach-call)	goblint-regression/13-privatized_41-traces-ex-7_unknown_1_neg.yml	baseline	0.07055838400265202
correct	0.066628905	25956352.0	04	true	goblint-regression/13-privatized_40-traces-ex-6_true.yml	baseline	0.07447805203264579
correct	0.068756877	25952256.0	04	true	goblint-regression/13-privatized_58-singlethreaded-lock_true.yml	baseline	0.07596893998561427
correct	0.06544501	25911296.0	04	true	goblint-regression/13-privatized_44-traces-mine2_true.yml	baseline	0.07276725600240752
correct	0.066830325	25956352.0	04	false(unreach-call)	goblint-regression/13-privatized_18-first-reads_unknown_2_pos.yml	baseline	0.07235821901122108
correct	0.071263038	26071040.0	04	false(unreach-call)	goblint-regression/13-privatized_18-first-reads_unknown_1_neg.yml	baseline	0.07486112200422212
correct	0.065682873	25956352.0	04	true	goblint-regression/13-privatized_36-traces-ex-3_true.yml	baseline	0.07047962897922844
correct	0.069436433	26075136.0	04	true	goblint-regression/13-privatized_18-first-reads_true.yml	baseline	0.07368857902474701
correct	0.059531268	26025984.0	04	true	goblint-regression/13-privatized_35-traces-ex-2_true.yml	baseline	0.06299095798749477
correct	0.069767685	26034176.0	04	true	goblint-regression/13-privatized_37-traces-ex-4_true.yml	baseline	0.0784445540048182
correct	0.068019433	26017792.0	04	true	goblint-regression/13-privatized_38-traces-ex-4-switch_true.yml	baseline	0.07543032598914579
correct	0.060045676	26046464.0	04	false(unreach-call)	goblint-regression/13-privatized_19-publish-precision_unknown_1_pos.yml	baseline	0.06657497701235116
correct	0.069827894	26054656.0	04	false(unreach-call)	goblint-regression/13-privatized_19-publish-precision_unknown_2_pos.yml	baseline	0.08061900798929855
correct	0.072803285	26058752.0	04	false(unreach-call)	goblint-regression/13-privatized_19-publish-precision_unknown_1_neg.yml	baseline	0.08180968702072278
correct	0.055464513	26083328.0	04	false(unreach-call)	goblint-regression/13-privatized_19-publish-precision_unknown_2_neg.yml	baseline	0.06303414603462443
correct	0.074355741	26042368.0	04	true	goblint-regression/13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	baseline	0.0790960059966892
correct	0.068961806	25997312.0	04	true	goblint-regression/13-privatized_01-priv_nr_true.yml	baseline	0.07763120700838044
correct	0.071696314	26009600.0	04	true	goblint-regression/13-privatized_19-publish-precision_true.yml	baseline	0.08072274998994544
correct	0.06855349	25960448.0	04	true	goblint-regression/13-privatized_42-traces-ex-mini_true.yml	baseline	0.07543111499398947
correct	0.069413258	26038272.0	04	true	goblint-regression/13-privatized_33-traces-v-matters_true.yml	baseline	0.0783820939832367
correct	0.071394485	26025984.0	04	true	goblint-regression/13-privatized_25-struct_nr_true.yml	baseline	0.07628042000578716
correct	0.064603261	26058752.0	04	true	goblint-regression/13-privatized_69-refine-protected-loop-interval_true.yml	baseline	0.07442546798847616
correct	0.066782891	25980928.0	04	false(unreach-call)	goblint-regression/36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	baseline	0.0758810379775241
correct	0.074555009	26042368.0	04	true	goblint-regression/13-privatized_31-traces-mine-vs-mutex_true.yml	baseline	0.08964069903595373
correct	0.073255619	25989120.0	04	true	goblint-regression/13-privatized_20-publish-regression_true.yml	baseline	0.0822646869928576
correct	0.070576134	26062848.0	04	true	goblint-regression/13-privatized_30-traces-oplus-vs-meet_true.yml	baseline	0.07868796499678865
correct	0.077662566	26066944.0	04	true	goblint-regression/13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	baseline	0.08193427696824074
correct	0.073163355	25980928.0	04	true	goblint-regression/13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	baseline	0.07972242403775454
correct	0.073030353	26062848.0	04	true	goblint-regression/13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	baseline	0.0799090740038082
correct	0.07599293	26054656.0	04	true	goblint-regression/13-privatized_29-multiple-protecting2-vesal_true.yml	baseline	0.08363378996727988
correct	0.135002674	26021888.0	04	true	goblint-regression/13-privatized_24-multiple-protecting_true.yml	baseline	0.1417211180087179
correct	0.08201091	26132480.0	04	true	goblint-regression/36-apron_21-traces-cluster-based_true.yml	baseline	0.09007607301464304
correct	0.06783738	26025984.0	04	true	goblint-regression/36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	baseline	0.07740069297142327
correct	0.298172279	26046464.0	04	true	goblint-regression/13-privatized_27-multiple-protecting2_true.yml	baseline	0.3102732289698906
