variant	model	repetition	task_yaml	expected_verdict	status	category	cputime_seconds	walltime_seconds	memory_bytes	starttime	executions	xml
after	tso	r05	c/pthread-ext/14_spin2003.yml	true	true	correct	0.058273752	0.07292357401456684	25899008	2026-07-15T08:03:11.557646+00:00		optimization-analysis/continuous/adaptive-offline-state/server/formal/after/tso/r05/perf-caat-tso.2026-07-15_08-03-10.results.caat-tso.perf.unreach-call.xml.bz2
after	tso	r05	c/pthread-ext/29_conditionals_vs.yml	true	true	correct	0.0605334	0.07143357797758654	25960448	2026-07-15T08:03:11.587823+00:00		optimization-analysis/continuous/adaptive-offline-state/server/formal/after/tso/r05/perf-caat-tso.2026-07-15_08-03-10.results.caat-tso.perf.unreach-call.xml.bz2
after	tso	r05	c/pthread-ext/43_NetBSD_sysmon_power_sliced.yml	true	true	correct	0.062129443	0.12157536699669436	25956352	2026-07-15T08:03:12.112046+00:00		optimization-analysis/continuous/adaptive-offline-state/server/formal/after/tso/r05/perf-caat-tso.2026-07-15_08-03-10.results.caat-tso.perf.unreach-call.xml.bz2
after	tso	r05	c/pthread-ext/45_monabsex1_vs.yml	true	true	correct	0.058253423	0.07337341498350725	26001408	2026-07-15T08:03:11.602518+00:00		optimization-analysis/continuous/adaptive-offline-state/server/formal/after/tso/r05/perf-caat-tso.2026-07-15_08-03-10.results.caat-tso.perf.unreach-call.xml.bz2
after	tso	r05	c/pthread-ext/46_monabsex2_vs.yml	true	true	correct	0.058218303	0.07279592601116747	25886720	2026-07-15T08:03:11.602880+00:00		optimization-analysis/continuous/adaptive-offline-state/server/formal/after/tso/r05/perf-caat-tso.2026-07-15_08-03-10.results.caat-tso.perf.unreach-call.xml.bz2
after	tso	r05	c/pthread-ext/48_ticket_lock_low_contention_vs-pthread.yml	true	true	correct	0.058491922	0.06880047201411799	25923584	2026-07-15T08:03:11.590613+00:00		optimization-analysis/continuous/adaptive-offline-state/server/formal/after/tso/r05/perf-caat-tso.2026-07-15_08-03-10.results.caat-tso.perf.unreach-call.xml.bz2
after	tso	r05	c/pthread-ext/48_ticket_lock_low_contention_vs.yml	true	true	correct	0.063004646	0.07851105299778283	25993216	2026-07-15T08:03:11.755843+00:00		optimization-analysis/continuous/adaptive-offline-state/server/formal/after/tso/r05/perf-caat-tso.2026-07-15_08-03-10.results.caat-tso.perf.unreach-call.xml.bz2
after	tso	r05	c/pthread-theta/exponential-nondet.yml	true	true	correct	0.060867213	0.08154906699201092	26087424	2026-07-15T08:03:12.116029+00:00		optimization-analysis/continuous/adaptive-offline-state/server/formal/after/tso/r05/perf-caat-tso.2026-07-15_08-03-10.results.caat-tso.perf.unreach-call.xml.bz2
after	tso	r05	c/pthread-theta/unwind2-1.yml	false	false(unreach-call)	correct	0.059697815	0.08860269596334547	26079232	2026-07-15T08:03:12.085769+00:00		optimization-analysis/continuous/adaptive-offline-state/server/formal/after/tso/r05/perf-caat-tso.2026-07-15_08-03-10.results.caat-tso.perf.unreach-call.xml.bz2
after	tso	r05	c/pthread-theta/unwind2-100.yml	false	false(unreach-call)	correct	0.063801953	0.17010298499371856	26083328	2026-07-15T08:03:12.082396+00:00		optimization-analysis/continuous/adaptive-offline-state/server/formal/after/tso/r05/perf-caat-tso.2026-07-15_08-03-10.results.caat-tso.perf.unreach-call.xml.bz2
