case	mode	workers	status	elapsed_ns	gate	complete	blocked	reduced	singleton_bypass	native_reads_synthesized	fail_open	verdict_sha256	summary_sha256
correct/litmus/CoRR2/variants/corr20.c	rvf	1	0	72310853	enabled	72	0	0	56	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	7d54f160c06a03e5dcb4cad20fc47713703aac777f74ea608ba94449c808672b
correct/litmus/CoRR2/variants/corr20.c	rvf	2	0	72873144	enabled	72	0	0	56	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	7d54f160c06a03e5dcb4cad20fc47713703aac777f74ea608ba94449c808672b
correct/litmus/CoRR2/variants/corr20r.c	baseline	1	0	70606724		72	0	0	0	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	7d54f160c06a03e5dcb4cad20fc47713703aac777f74ea608ba94449c808672b
correct/litmus/CoRR2/variants/corr20r.c	baseline	2	0	72610117		72	0	0	0	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	7d54f160c06a03e5dcb4cad20fc47713703aac777f74ea608ba94449c808672b
correct/litmus/CoRR2/variants/corr20r.c	rvf	1	0	73234684	enabled	72	0	0	56	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	7d54f160c06a03e5dcb4cad20fc47713703aac777f74ea608ba94449c808672b
correct/litmus/CoRR2/variants/corr20r.c	rvf	2	0	73367849	enabled	72	0	0	56	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	7d54f160c06a03e5dcb4cad20fc47713703aac777f74ea608ba94449c808672b
correct/litmus/CoRR2/variants/corr21.c	baseline	1	0	73428239		72	0	0	0	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	7d54f160c06a03e5dcb4cad20fc47713703aac777f74ea608ba94449c808672b
correct/litmus/CoRR2/variants/corr21.c	baseline	2	0	70722932		72	0	0	0	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	7d54f160c06a03e5dcb4cad20fc47713703aac777f74ea608ba94449c808672b
correct/litmus/CoRR2/variants/corr21.c	rvf	1	0	72132498	enabled	72	0	0	56	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	7d54f160c06a03e5dcb4cad20fc47713703aac777f74ea608ba94449c808672b
correct/litmus/CoRR2/variants/corr21.c	rvf	2	0	73005435	enabled	72	0	0	56	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	7d54f160c06a03e5dcb4cad20fc47713703aac777f74ea608ba94449c808672b
correct/litmus/CoRR2/variants/corr22.c	baseline	1	0	70097749		72	0	0	0	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	7d54f160c06a03e5dcb4cad20fc47713703aac777f74ea608ba94449c808672b
correct/litmus/CoRR2/variants/corr22.c	baseline	2	0	63733823		72	0	0	0	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	7d54f160c06a03e5dcb4cad20fc47713703aac777f74ea608ba94449c808672b
correct/litmus/CoRR2/variants/corr22.c	rvf	1	0	72606310	enabled	72	0	0	56	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	7d54f160c06a03e5dcb4cad20fc47713703aac777f74ea608ba94449c808672b
correct/litmus/CoRR2/variants/corr22.c	rvf	2	0	77536909	enabled	72	0	0	56	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	7d54f160c06a03e5dcb4cad20fc47713703aac777f74ea608ba94449c808672b
correct/litmus/CoRR2/variants/corr23.c	baseline	1	0	72123429		72	0	0	0	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	7d54f160c06a03e5dcb4cad20fc47713703aac777f74ea608ba94449c808672b
correct/litmus/CoRR2/variants/corr23.c	baseline	2	0	71365952		72	0	0	0	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	7d54f160c06a03e5dcb4cad20fc47713703aac777f74ea608ba94449c808672b
correct/litmus/CoRR2/variants/corr23.c	rvf	1	0	71970400	enabled	72	0	0	56	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	7d54f160c06a03e5dcb4cad20fc47713703aac777f74ea608ba94449c808672b
correct/litmus/CoRR2/variants/corr23.c	rvf	2	0	70930305	enabled	72	0	0	56	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	7d54f160c06a03e5dcb4cad20fc47713703aac777f74ea608ba94449c808672b
correct/litmus/CoRW/variants/corw0.c	baseline	1	0	65912863		3	0	0	0	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	4f5ea28c5998b965708b11c67ac1403a744536884e4fc8fabf3dc6f5487c95d4
correct/litmus/CoRW/variants/corw0.c	baseline	2	0	68946298		3	0	0	0	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	4f5ea28c5998b965708b11c67ac1403a744536884e4fc8fabf3dc6f5487c95d4
correct/litmus/CoRW/variants/corw0.c	rvf	1	0	81753194	enabled	3	0	0	1	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	4f5ea28c5998b965708b11c67ac1403a744536884e4fc8fabf3dc6f5487c95d4
correct/litmus/CoRW/variants/corw0.c	rvf	2	0	69582004	enabled	3	0	0	1	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	4f5ea28c5998b965708b11c67ac1403a744536884e4fc8fabf3dc6f5487c95d4
correct/litmus/CoRW/variants/corw1.c	baseline	1	0	62681906		3	0	0	0	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	4f5ea28c5998b965708b11c67ac1403a744536884e4fc8fabf3dc6f5487c95d4
correct/litmus/CoRW/variants/corw1.c	baseline	2	0	67931336		3	0	0	0	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	4f5ea28c5998b965708b11c67ac1403a744536884e4fc8fabf3dc6f5487c95d4
correct/litmus/CoRW/variants/corw1.c	rvf	1	0	71011089	enabled	3	0	0	1	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	4f5ea28c5998b965708b11c67ac1403a744536884e4fc8fabf3dc6f5487c95d4
correct/litmus/CoRW/variants/corw1.c	rvf	2	0	72854668	enabled	3	0	0	1	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	4f5ea28c5998b965708b11c67ac1403a744536884e4fc8fabf3dc6f5487c95d4
correct/litmus/CoWR/variants/cowr0.c	baseline	1	0	68103736		3	0	0	0	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	4f5ea28c5998b965708b11c67ac1403a744536884e4fc8fabf3dc6f5487c95d4
correct/litmus/CoWR/variants/cowr0.c	baseline	2	0	71273535		3	0	0	0	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	4f5ea28c5998b965708b11c67ac1403a744536884e4fc8fabf3dc6f5487c95d4
correct/litmus/CoWR/variants/cowr0.c	rvf	1	0	68265991	enabled	3	0	0	2	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	4f5ea28c5998b965708b11c67ac1403a744536884e4fc8fabf3dc6f5487c95d4
correct/litmus/CoWR/variants/cowr0.c	rvf	2	0	68624995	enabled	3	0	0	2	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	4f5ea28c5998b965708b11c67ac1403a744536884e4fc8fabf3dc6f5487c95d4
correct/litmus/CoWR/variants/cowr1.c	baseline	1	0	66820280		3	0	0	0	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	4f5ea28c5998b965708b11c67ac1403a744536884e4fc8fabf3dc6f5487c95d4
correct/litmus/CoWR/variants/cowr1.c	baseline	2	0	68696367		3	0	0	0	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	4f5ea28c5998b965708b11c67ac1403a744536884e4fc8fabf3dc6f5487c95d4
correct/litmus/CoWR/variants/cowr1.c	rvf	1	0	71709371	enabled	3	0	0	2	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	4f5ea28c5998b965708b11c67ac1403a744536884e4fc8fabf3dc6f5487c95d4
correct/litmus/CoWR/variants/cowr1.c	rvf	2	0	66719892	enabled	3	0	0	2	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	4f5ea28c5998b965708b11c67ac1403a744536884e4fc8fabf3dc6f5487c95d4
correct/litmus/IRIW-acq-sc/variants/IRIW-acq-sc0.c	baseline	1	0	69005145		15	0	0	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	e4ab3c15ff4417c03200c59188021733dc1339f62f2bf73f88db463dbd011b1f
correct/litmus/IRIW-acq-sc/variants/IRIW-acq-sc0.c	baseline	2	0	71243128		15	0	0	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	e4ab3c15ff4417c03200c59188021733dc1339f62f2bf73f88db463dbd011b1f
correct/litmus/IRIW-acq-sc/variants/IRIW-acq-sc0.c	rvf	1	0	68903953	enabled	15	0	0	15	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	e4ab3c15ff4417c03200c59188021733dc1339f62f2bf73f88db463dbd011b1f
correct/litmus/IRIW-acq-sc/variants/IRIW-acq-sc0.c	rvf	2	0	70456611	enabled	15	0	0	15	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	e4ab3c15ff4417c03200c59188021733dc1339f62f2bf73f88db463dbd011b1f
correct/litmus/IRIWish/variants/IRIWish0.c	baseline	1	0	71637880		27	0	0	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	74974204676e1f1c39736c15a8388fceb4721fd3eb966abce0dc9d8081e29e11
correct/litmus/IRIWish/variants/IRIWish0.c	baseline	2	0	70273254		27	0	0	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	74974204676e1f1c39736c15a8388fceb4721fd3eb966abce0dc9d8081e29e11
correct/litmus/IRIWish/variants/IRIWish0.c	rvf	1	0	71534976	enabled	16	0	8	21	8	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	6f8d4e2be092492dfd53ca6f3eadec8a6266cfe49a00d6a8015aef9e9880f1b2
correct/litmus/IRIWish/variants/IRIWish0.c	rvf	2	0	71793015	enabled	16	0	8	21	8	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	6f8d4e2be092492dfd53ca6f3eadec8a6266cfe49a00d6a8015aef9e9880f1b2
correct/litmus/JLT/variants/jlt0.c	baseline	1	0	71431749		8	0	0	0	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	1efa74c50955c30b818908162d2272bc8ee3b08cf1a65d418a2ccba118c3a888
correct/litmus/JLT/variants/jlt0.c	baseline	2	0	69976648		8	0	0	0	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	1efa74c50955c30b818908162d2272bc8ee3b08cf1a65d418a2ccba118c3a888
correct/litmus/JLT/variants/jlt0.c	rvf	1	0	72662964	enabled	8	0	0	12	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	1efa74c50955c30b818908162d2272bc8ee3b08cf1a65d418a2ccba118c3a888
correct/litmus/JLT/variants/jlt0.c	rvf	2	0	68700924	enabled	8	0	0	12	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	1efa74c50955c30b818908162d2272bc8ee3b08cf1a65d418a2ccba118c3a888
correct/litmus/JLT/variants/jlt0r.c	baseline	1	0	68923517		8	0	0	0	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	1efa74c50955c30b818908162d2272bc8ee3b08cf1a65d418a2ccba118c3a888
correct/litmus/JLT/variants/jlt0r.c	baseline	2	0	68369056		8	0	0	0	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	1efa74c50955c30b818908162d2272bc8ee3b08cf1a65d418a2ccba118c3a888
correct/litmus/JLT/variants/jlt0r.c	rvf	1	0	70147240	enabled	8	0	0	11	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	1efa74c50955c30b818908162d2272bc8ee3b08cf1a65d418a2ccba118c3a888
correct/litmus/JLT/variants/jlt0r.c	rvf	2	0	70975631	enabled	8	0	0	11	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	1efa74c50955c30b818908162d2272bc8ee3b08cf1a65d418a2ccba118c3a888
correct/litmus/JLT/variants/jlt1.c	baseline	1	0	67581417		8	0	0	0	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	1efa74c50955c30b818908162d2272bc8ee3b08cf1a65d418a2ccba118c3a888
correct/litmus/JLT/variants/jlt1.c	baseline	2	0	67935110		8	0	0	0	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	1efa74c50955c30b818908162d2272bc8ee3b08cf1a65d418a2ccba118c3a888
correct/litmus/JLT/variants/jlt1.c	rvf	1	0	68555423	enabled	8	0	0	11	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	1efa74c50955c30b818908162d2272bc8ee3b08cf1a65d418a2ccba118c3a888
correct/litmus/JLT/variants/jlt1.c	rvf	2	0	70253769	enabled	8	0	0	11	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	1efa74c50955c30b818908162d2272bc8ee3b08cf1a65d418a2ccba118c3a888
correct/litmus/JLT/variants/jlt2.c	baseline	1	0	62980136		8	0	0	0	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	1efa74c50955c30b818908162d2272bc8ee3b08cf1a65d418a2ccba118c3a888
correct/litmus/JLT/variants/jlt2.c	baseline	2	0	66892584		8	0	0	0	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	1efa74c50955c30b818908162d2272bc8ee3b08cf1a65d418a2ccba118c3a888
correct/litmus/JLT/variants/jlt2.c	rvf	1	0	68419448	enabled	8	0	0	12	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	1efa74c50955c30b818908162d2272bc8ee3b08cf1a65d418a2ccba118c3a888
correct/litmus/JLT/variants/jlt2.c	rvf	2	0	70221819	enabled	8	0	0	12	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	1efa74c50955c30b818908162d2272bc8ee3b08cf1a65d418a2ccba118c3a888
correct/litmus/LB+acq/variants/lb+acq0.c	baseline	1	0	70572015		3	0	0	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/LB+acq/variants/lb+acq0.c	baseline	2	0	67897293		3	0	0	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/LB+acq/variants/lb+acq0.c	rvf	1	0	69040838	enabled	3	0	0	2	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/LB+acq/variants/lb+acq0.c	rvf	2	0	67572355	enabled	3	0	0	2	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/LB+addr-fun/variants/lb+addr-fun0.c	baseline	1	0	67670097		3	0	0	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/LB+addr-fun/variants/lb+addr-fun0.c	baseline	2	0	70113105		3	0	0	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/LB+addr-fun/variants/lb+addr-fun0.c	rvf	1	0	69170819	enabled	3	0	0	3	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/LB+addr-fun/variants/lb+addr-fun0.c	rvf	2	0	68234654	enabled	3	0	0	3	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/LB+addr-ind-fun/variants/lb+addr-fun0.c	baseline	1	0	67933899		3	0	0	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/LB+addr-ind-fun/variants/lb+addr-fun0.c	baseline	2	0	67937464		3	0	0	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/LB+addr-ind-fun/variants/lb+addr-fun0.c	rvf	1	0	68350195	enabled	3	0	0	3	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/LB+addr-ind-fun/variants/lb+addr-fun0.c	rvf	2	0	64220889	enabled	3	0	0	3	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/LB+addr/variants/lb+addr0.c	baseline	1	0	67595170		3	0	0	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/LB+addr/variants/lb+addr0.c	baseline	2	0	67427009		3	0	0	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/LB+addr/variants/lb+addr0.c	rvf	1	0	68553874	enabled	3	0	0	3	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/LB+addr/variants/lb+addr0.c	rvf	2	0	63572232	enabled	3	0	0	3	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/LB+ctrl+rel/variants/lb+ctrl+rel0.c	baseline	1	0	60803268		3	0	0	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/LB+ctrl+rel/variants/lb+ctrl+rel0.c	baseline	2	0	67151579		3	0	0	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/LB+ctrl+rel/variants/lb+ctrl+rel0.c	rvf	1	0	68079967	enabled	3	0	0	2	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/LB+ctrl+rel/variants/lb+ctrl+rel0.c	rvf	2	0	71641601	enabled	3	0	0	2	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/LB+ctrl/variants/lb+ctrl0.c	baseline	1	0	67365521		3	0	0	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/LB+ctrl/variants/lb+ctrl0.c	baseline	2	0	68629386		3	0	0	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/LB+ctrl/variants/lb+ctrl0.c	rvf	1	0	67882078	enabled	3	0	0	2	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/LB+ctrl/variants/lb+ctrl0.c	rvf	2	0	68102094	enabled	3	0	0	2	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/LB+dep/variants/lb+dep0.c	baseline	1	0	69317136		3	0	0	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/LB+dep/variants/lb+dep0.c	baseline	2	0	71487257		3	0	0	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/LB+dep/variants/lb+dep0.c	rvf	1	0	66900829	enabled	3	0	0	2	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/LB+dep/variants/lb+dep0.c	rvf	2	0	67955376	enabled	3	0	0	2	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/LB+dep/variants/lb+dep1.c	baseline	1	0	65867594		3	0	0	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/LB+dep/variants/lb+dep1.c	baseline	2	0	68829309		3	0	0	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/LB+dep/variants/lb+dep1.c	rvf	1	0	68373593	enabled	3	0	0	2	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/LB+dep/variants/lb+dep1.c	rvf	2	0	70257844	enabled	3	0	0	2	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/LB+fr-fr-data+data/variants/LB+fr-fr-data+data0.c	baseline	1	0	65250894		16	0	0	0	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	a747431d5b23ff870e98332ffb5d01130c945b42a4358fb52aacf2f614c7a17a
correct/litmus/LB+fr-fr-data+data/variants/LB+fr-fr-data+data0.c	baseline	2	0	69349769		16	0	0	0	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	a747431d5b23ff870e98332ffb5d01130c945b42a4358fb52aacf2f614c7a17a
correct/litmus/LB+fr-fr-data+data/variants/LB+fr-fr-data+data0.c	rvf	1	0	69208733	enabled	16	0	0	9	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	a747431d5b23ff870e98332ffb5d01130c945b42a4358fb52aacf2f614c7a17a
correct/litmus/LB+fr-fr-data+data/variants/LB+fr-fr-data+data0.c	rvf	2	0	72276770	enabled	16	0	0	9	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	a747431d5b23ff870e98332ffb5d01130c945b42a4358fb52aacf2f614c7a17a
correct/litmus/LB+incMPs/variants/LB+incMPs0.c	baseline	1	0	69916653		15	0	0	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	e4ab3c15ff4417c03200c59188021733dc1339f62f2bf73f88db463dbd011b1f
correct/litmus/LB+incMPs/variants/LB+incMPs0.c	baseline	2	0	70183807		15	0	0	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	e4ab3c15ff4417c03200c59188021733dc1339f62f2bf73f88db463dbd011b1f
correct/litmus/LB+incMPs/variants/LB+incMPs0.c	rvf	1	0	70177599	native-fallback reason=atomic read-modify-write instruction	15	0	0	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	e4ab3c15ff4417c03200c59188021733dc1339f62f2bf73f88db463dbd011b1f
correct/litmus/LB+incMPs/variants/LB+incMPs0.c	rvf	2	0	71466469	native-fallback reason=atomic read-modify-write instruction	15	0	0	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	e4ab3c15ff4417c03200c59188021733dc1339f62f2bf73f88db463dbd011b1f
