category	cputime	executions	expected	memory	model	repetition	status	task	variant	walltime
correct	0.071759712		true	26103808.0	tso	02	true	goblint-regression/36-apron_21-traces-cluster-based_true.yml	baseline	0.0812784840236418
correct	0.069976438		true	26066944.0	tso	02	true	goblint-regression/36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	baseline	0.07661804097006097
correct	0.083466471		true	26120192.0	tso	02	true	goblint-regression/13-privatized_27-multiple-protecting2_true.yml	baseline	0.09241945203393698
correct	0.068110229		true	25899008.0	tso	02	true	pthread-ext/14_spin2003.yml	baseline	0.07468945800792426
correct	0.072865309		true	25899008.0	tso	02	true	pthread-ext/29_conditionals_vs.yml	baseline	0.08203452598536387
correct	0.074061486		true	25956352.0	tso	02	true	pthread-ext/48_ticket_lock_low_contention_vs-pthread.yml	baseline	0.08274891297332942
correct	0.068077989		true	25968640.0	tso	02	true	pthread-ext/46_monabsex2_vs.yml	baseline	0.07502829702571034
correct	0.069193742		true	26017792.0	tso	02	true	pthread-ext/45_monabsex1_vs.yml	baseline	0.07987051398959011
correct	0.069131893		false	26075136.0	tso	02	false(unreach-call)	pthread/stateful01-1.yml	baseline	0.07543599198106676
correct	0.072906301		true	26124288.0	tso	02	true	pthread/stateful01-2.yml	baseline	0.08518157596699893
correct	0.073610305		true	26083328.0	tso	02	true	pthread-atomic/time_var_mutex.yml	baseline	0.08280175598338246
correct	0.068051953		true	25952256.0	tso	02	true	pthread-ext/01b_inc.yml	baseline	0.08631542098009959
correct	7.317854869		true	26091520.0	tso	02	true	pthread/triangular-1.yml	baseline	7.331197039980907
correct	1.835985903		false	26099712.0	tso	02	false(unreach-call)	pthread/triangular-2.yml	baseline	1.8492624210193753
correct	0.071273502		true	26005504.0	tso	02	true	pthread-ext/02_inc_cas.yml	baseline	0.07848451100289822
correct	3.073025582		false	56442880.0	tso	02	false(unreach-call)	goblint-regression/28-race_reach_21-deref_read_racing.yml	baseline	3.0865661609568633
correct	0.074186218		true	25980928.0	tso	02	true	pthread-ext/48_ticket_lock_low_contention_vs.yml	baseline	0.0832079480169341
error	25.895379053		false	3999997952.0	tso	02	OUT OF MEMORY	goblint-regression/28-race_reach_37-indirect_racing.yml	baseline	25.917515210981946
correct	0.071213945		false	26116096.0	tso	02	false(unreach-call)	goblint-regression/28-race_reach_45-escape_racing.yml	baseline	0.0826545879826881
correct	0.071109875		true	25989120.0	tso	02	true	goblint-regression/28-race_reach_46-escape_racefree.yml	baseline	0.0823007199796848
error	25.744977991		false	3999997952.0	tso	02	OUT OF MEMORY	goblint-regression/28-race_reach_01-simple_racing.yml	baseline	25.773002906993497
error	28.347713917		false	3999997952.0	tso	02	OUT OF MEMORY	goblint-regression/28-race_reach_11-ptr_racing.yml	baseline	28.417756301991176
correct	0.078835652		false	26144768.0	tso	02	false(unreach-call)	pthread-deagle/circular_buffer_bad.yml	baseline	0.08654054801445454
correct	7.560195895		true	26005504.0	tso	02	true	pthread/fib_safe-5.yml	baseline	7.572237143991515
correct	40.584109346		true	26009600.0	tso	02	true	pthread/fib_safe-6.yml	baseline	40.612864429014735
correct	2.132888255		false	26042368.0	tso	02	false(unreach-call)	pthread/fib_unsafe-5.yml	baseline	2.1420184319722466
correct	11.611790347		false	26087424.0	tso	02	false(unreach-call)	pthread/fib_unsafe-6.yml	baseline	11.627004451991525
error	60.371388417		false	26013696.0	tso	02	TIMEOUT (false(unreach-call))	pthread/fib_unsafe-7.yml	baseline	60.48420847899979
error	27.559472406		false	3999997952.0	tso	02	OUT OF MEMORY	goblint-regression/28-race_reach_24-sound_lock_racing.yml	baseline	27.588622742972802
correct	0.073417292		false	26050560.0	tso	02	false(unreach-call)	pthread/lazy01.yml	baseline	0.08729351701913401
correct	5.605554943		true	26091520.0	tso	02	true	pthread-deagle/circular_buffer_ok.yml	baseline	5.632305771985557
correct	0.075034171		true	25989120.0	tso	02	true	pthread-atomic/szymanski.yml	baseline	0.08114209299674258
correct	0.07326546		true	26054656.0	tso	02	true	pthread-atomic/dekker.yml	baseline	0.07975664298282936
correct	0.07309705		true	26099712.0	tso	02	true	pthread-atomic/dekker-unfair.yml	baseline	0.08614970796043053
correct	0.073477648		false	26083328.0	tso	02	false(unreach-call)	pthread-theta/unwind3-1.yml	baseline	0.07858511398080736
correct	0.067547331		true	26066944.0	tso	02	true	pthread-theta/exponential-nondet.yml	baseline	0.08241800399264321
correct	0.069787913		false	26124288.0	tso	02	false(unreach-call)	pthread-theta/unwind2-1.yml	baseline	0.07969229901209474
correct	0.068777153		false	26152960.0	tso	02	false(unreach-call)	pthread-theta/unwind2-100.yml	baseline	0.07531818095594645
correct	25.175956036		true	26124288.0	tso	02	true	pthread/butterfly.yml	baseline	25.195677597017493
correct	0.070949277		true	25968640.0	tso	02	true	pthread-ext/43_NetBSD_sysmon_power_sliced.yml	baseline	0.07826647395268083
error	24.829492835		false	3999997952.0	tso	02	OUT OF MEMORY	goblint-regression/28-race_reach_06-cond_racing1.yml	baseline	24.848771012970246
correct	0.088360586		true	26157056.0	tso	02	true	pthread/queue_ok.yml	baseline	0.0997444880194962
correct	2.856988193		true	309129216.0	tso	02	true	pthread/queue_ok_longer.yml	baseline	2.865821508981753
correct	16.688394328		true	1189220352.0	tso	02	true	pthread/queue_ok_longest.yml	baseline	16.702369673992507
error	61.015131594		false	485687296.0	tso	02	TIMEOUT	pthread/queue_longer.yml	baseline	61.04327113396721
correct	0.108957629		false	26165248.0	tso	02	false(unreach-call)	pthread/queue.yml	baseline	0.12057268503122032
correct	0.077394232		false	26267648.0	tso	02	false(unreach-call)	pthread/singleton.yml	baseline	0.08577750803669915
correct	0.074873969		true	26165248.0	tso	02	true	pthread/singleton_with-uninit-problems.yml	baseline	0.08167395001510158
correct	0.159580855		false	26120192.0	tso	02	false(unreach-call)	pthread-C-DAC/pthread-demo-datarace-3.yml	baseline	0.16580066201277077
correct	0.206562526		false	26107904.0	tso	02	false(unreach-call)	pthread/reorder_2.yml	baseline	0.2183520040125586
correct	0.094753091		false	26349568.0	tso	02	false(unreach-call)	pthread/twostage_3.yml	baseline	0.1034179960261099
correct	0.075000363		true	26238976.0	tso	02	true	ldv-races/race-1_1-join.yml	baseline	0.08388434397056699
correct	0.079710691		false	26165248.0	tso	02	false(unreach-call)	ldv-races/race-1_3-join.yml	baseline	0.08531607099575922
correct	0.076491653		false	26316800.0	tso	02	false(unreach-call)	ldv-races/race-1_2-join.yml	baseline	0.08071784599451348
correct	0.079686218		true	26304512.0	tso	02	true	ldv-races/race-4_1-thread_local_vars.yml	baseline	0.08718529995530844
correct	0.080521977		true	26349568.0	tso	02	true	ldv-races/race-2_1-container_of.yml	baseline	0.09053903602762148
correct	0.079367903		true	26349568.0	tso	02	true	ldv-races/race-3_1-container_of-global.yml	baseline	0.08637141901999712
correct	0.068062632		true	25952256.0	tso	02	true	goblint-regression/13-privatized_66-mine-W-init_true.yml	cache	0.07405278302030638
correct	0.068831462		false	25956352.0	tso	02	false(unreach-call)	goblint-regression/36-apron_41-threadenter-no-locals_unknown_1_pos.yml	cache	0.07624016498448327
correct	0.063078966		true	25952256.0	tso	02	true	goblint-regression/36-apron_16-traces-unprot2_true.yml	cache	0.06525448401225731
correct	0.055512413		true	25997312.0	tso	02	true	goblint-regression/13-privatized_57-singlethreaded-unlock_true.yml	cache	0.062224379973486066
correct	0.071394438		true	25952256.0	tso	02	true	goblint-regression/13-privatized_47-refine-protected2_true.yml	cache	0.07836066104937345
correct	0.067481947		true	25952256.0	tso	02	true	goblint-regression/13-privatized_46-refine-protected1_true.yml	cache	0.07371970900567248
correct	0.06749254		true	25960448.0	tso	02	true	goblint-regression/36-apron_11-traces-max-simple_true.yml	cache	0.0732427189941518
correct	0.068620918		false	26021888.0	tso	02	false(unreach-call)	goblint-regression/13-privatized_41-traces-ex-7_unknown_1_pos.yml	cache	0.07530419301474467
correct	0.065923302		false	25923584.0	tso	02	false(unreach-call)	goblint-regression/13-privatized_41-traces-ex-7_unknown_1_neg.yml	cache	0.07376360998023301
correct	0.064010711		true	25939968.0	tso	02	true	goblint-regression/13-privatized_40-traces-ex-6_true.yml	cache	0.06862751900916919
correct	0.057234205		true	25972736.0	tso	02	true	goblint-regression/13-privatized_58-singlethreaded-lock_true.yml	cache	0.059304922993760556
correct	0.071863518		true	25960448.0	tso	02	true	goblint-regression/13-privatized_44-traces-mine2_true.yml	cache	0.07378952397266403
correct	0.070714312		false	25956352.0	tso	02	false(unreach-call)	goblint-regression/13-privatized_18-first-reads_unknown_2_pos.yml	cache	0.07743803696939722
correct	0.066965663		false	26054656.0	tso	02	false(unreach-call)	goblint-regression/13-privatized_18-first-reads_unknown_1_neg.yml	cache	0.07427845400525257
correct	0.066437461		true	26054656.0	tso	02	true	goblint-regression/13-privatized_36-traces-ex-3_true.yml	cache	0.07284961699042469
correct	0.065690244		true	26046464.0	tso	02	true	goblint-regression/13-privatized_18-first-reads_true.yml	cache	0.07126067898934707
correct	0.070079394		true	26030080.0	tso	02	true	goblint-regression/13-privatized_35-traces-ex-2_true.yml	cache	0.07866342103807256
correct	0.065644148		true	25907200.0	tso	02	true	goblint-regression/13-privatized_37-traces-ex-4_true.yml	cache	0.07187856000382453
correct	0.067426372		true	25939968.0	tso	02	true	goblint-regression/13-privatized_38-traces-ex-4-switch_true.yml	cache	0.07582827203441411
correct	0.070810266		false	25997312.0	tso	02	false(unreach-call)	goblint-regression/13-privatized_19-publish-precision_unknown_1_pos.yml	cache	0.07580942200729623
correct	0.064614538		false	26030080.0	tso	02	false(unreach-call)	goblint-regression/13-privatized_19-publish-precision_unknown_2_pos.yml	cache	0.07767286797752604
correct	0.057077252		false	25964544.0	tso	02	false(unreach-call)	goblint-regression/13-privatized_19-publish-precision_unknown_1_neg.yml	cache	0.0696586660342291
correct	0.069360117		false	26030080.0	tso	02	false(unreach-call)	goblint-regression/13-privatized_19-publish-precision_unknown_2_neg.yml	cache	0.08425758098019287
correct	0.065817803		true	25939968.0	tso	02	true	goblint-regression/13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	cache	0.07346712698927149
correct	0.058552713		true	25956352.0	tso	02	true	goblint-regression/13-privatized_01-priv_nr_true.yml	cache	0.0680828940239735
correct	0.06793784		true	26009600.0	tso	02	true	goblint-regression/13-privatized_19-publish-precision_true.yml	cache	0.07768524595303461
correct	0.06572955		true	25915392.0	tso	02	true	goblint-regression/13-privatized_42-traces-ex-mini_true.yml	cache	0.07485528202960268
correct	0.071146096		true	26042368.0	tso	02	true	goblint-regression/13-privatized_33-traces-v-matters_true.yml	cache	0.07847363600740209
correct	0.06728743		true	26087424.0	tso	02	true	goblint-regression/13-privatized_25-struct_nr_true.yml	cache	0.07476563402451575
correct	0.070722431		true	26030080.0	tso	02	true	goblint-regression/13-privatized_69-refine-protected-loop-interval_true.yml	cache	0.07712248101597652
correct	0.0683113		false	26005504.0	tso	02	false(unreach-call)	goblint-regression/36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	cache	0.07824841502588242
correct	0.069788599		true	25989120.0	tso	02	true	goblint-regression/13-privatized_31-traces-mine-vs-mutex_true.yml	cache	0.0768956090323627
correct	0.057553665		true	25952256.0	tso	02	true	goblint-regression/13-privatized_20-publish-regression_true.yml	cache	0.06686193199129775
correct	0.069476428		true	26071040.0	tso	02	true	goblint-regression/13-privatized_30-traces-oplus-vs-meet_true.yml	cache	0.07674228504765779
correct	0.073201626		true	26005504.0	tso	02	true	goblint-regression/13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	cache	0.07883426803164184
correct	0.066461741		true	26017792.0	tso	02	true	goblint-regression/13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	cache	0.07699597399914637
correct	0.070003367		true	26087424.0	tso	02	true	goblint-regression/13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	cache	0.07655643700854853
correct	0.068557516		true	26058752.0	tso	02	true	goblint-regression/13-privatized_29-multiple-protecting2-vesal_true.yml	cache	0.0803378020063974
correct	0.074852451		true	26009600.0	tso	02	true	goblint-regression/13-privatized_24-multiple-protecting_true.yml	cache	0.08112274401355535
correct	0.075808247		true	26050560.0	tso	02	true	goblint-regression/36-apron_21-traces-cluster-based_true.yml	cache	0.08259268605615944
correct	0.068924229		true	26017792.0	tso	02	true	goblint-regression/36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	cache	0.08149932097876444
correct	0.081276747		true	26148864.0	tso	02	true	goblint-regression/13-privatized_27-multiple-protecting2_true.yml	cache	0.08888246602145955
correct	0.064848532		true	26001408.0	tso	02	true	pthread-ext/14_spin2003.yml	cache	0.07149288296932355
correct	0.063543849		true	25882624.0	tso	02	true	pthread-ext/29_conditionals_vs.yml	cache	0.0713386950083077
correct	0.06384895		true	25931776.0	tso	02	true	pthread-ext/48_ticket_lock_low_contention_vs-pthread.yml	cache	0.07305120001547039
correct	0.067227225		true	25935872.0	tso	02	true	pthread-ext/46_monabsex2_vs.yml	cache	0.07765026902779937
correct	0.065674778		true	25886720.0	tso	02	true	pthread-ext/45_monabsex1_vs.yml	cache	0.07298559002811089
correct	0.059634993		false	26058752.0	tso	02	false(unreach-call)	pthread/stateful01-1.yml	cache	0.0700157709652558
correct	0.072931978		true	26087424.0	tso	02	true	pthread/stateful01-2.yml	cache	0.08017829799791798
correct	0.068710852		true	26128384.0	tso	02	true	pthread-atomic/time_var_mutex.yml	cache	0.07853865501238033
correct	0.068247323		true	25997312.0	tso	02	true	pthread-ext/01b_inc.yml	cache	0.07772197999292985
correct	7.333000532		true	26009600.0	tso	02	true	pthread/triangular-1.yml	cache	7.343930581002496
correct	1.856411625		false	26062848.0	tso	02	false(unreach-call)	pthread/triangular-2.yml	cache	1.8675317390006967
correct	0.067105111		true	26025984.0	tso	02	true	pthread-ext/02_inc_cas.yml	cache	0.08369398099603131
correct	3.096799548		false	56778752.0	tso	02	false(unreach-call)	goblint-regression/28-race_reach_21-deref_read_racing.yml	cache	3.108117717958521
correct	0.068115261		true	25972736.0	tso	02	true	pthread-ext/48_ticket_lock_low_contention_vs.yml	cache	0.08140734501648694
error	26.893225146		false	3999997952.0	tso	02	OUT OF MEMORY	goblint-regression/28-race_reach_37-indirect_racing.yml	cache	26.94426898198435
correct	0.068685815		false	26071040.0	tso	02	false(unreach-call)	goblint-regression/28-race_reach_45-escape_racing.yml	cache	0.0786477830260992
correct	0.071581759		true	26042368.0	tso	02	true	goblint-regression/28-race_reach_46-escape_racefree.yml	cache	0.08069644501665607
error	27.599535117		false	3999997952.0	tso	02	OUT OF MEMORY	goblint-regression/28-race_reach_01-simple_racing.yml	cache	27.63752586202463
error	26.449707217		false	3999997952.0	tso	02	OUT OF MEMORY	goblint-regression/28-race_reach_11-ptr_racing.yml	cache	26.47156379703665
correct	0.078270371		false	26116096.0	tso	02	false(unreach-call)	pthread-deagle/circular_buffer_bad.yml	cache	0.08578531997045502
correct	7.599459892		true	25993216.0	tso	02	true	pthread/fib_safe-5.yml	cache	7.609346899029333
correct	40.578596864		true	26083328.0	tso	02	true	pthread/fib_safe-6.yml	cache	40.617236602003686
correct	2.1351318		false	25952256.0	tso	02	false(unreach-call)	pthread/fib_unsafe-5.yml	cache	2.1452413230435923
correct	11.700462363		false	26075136.0	tso	02	false(unreach-call)	pthread/fib_unsafe-6.yml	cache	11.718408557993826
error	60.469499379		false	26075136.0	tso	02	TIMEOUT (false(unreach-call))	pthread/fib_unsafe-7.yml	cache	60.50850121502299
error	28.678592483		false	3999997952.0	tso	02	OUT OF MEMORY	goblint-regression/28-race_reach_24-sound_lock_racing.yml	cache	28.72440775099676
correct	0.071408606		false	26046464.0	tso	02	false(unreach-call)	pthread/lazy01.yml	cache	0.07893974799662828
correct	5.608641062		true	26198016.0	tso	02	true	pthread-deagle/circular_buffer_ok.yml	cache	5.62296713097021
correct	0.078689343		true	26001408.0	tso	02	true	pthread-atomic/szymanski.yml	cache	0.08327277202624828
correct	0.073867334		true	26021888.0	tso	02	true	pthread-atomic/dekker.yml	cache	0.08291607000865042
correct	0.071290011		true	26079232.0	tso	02	true	pthread-atomic/dekker-unfair.yml	cache	0.0825079350033775
correct	0.069256766		false	26132480.0	tso	02	false(unreach-call)	pthread-theta/unwind3-1.yml	cache	0.08823947899509221
correct	0.071797643		true	26071040.0	tso	02	true	pthread-theta/exponential-nondet.yml	cache	0.07673511299071833
correct	0.073620205		false	26136576.0	tso	02	false(unreach-call)	pthread-theta/unwind2-1.yml	cache	0.07907880796119571
correct	0.072816936		false	26148864.0	tso	02	false(unreach-call)	pthread-theta/unwind2-100.yml	cache	0.08646230900194496
correct	25.21895727		true	26222592.0	tso	02	true	pthread/butterfly.yml	cache	25.239730218949262
correct	0.067057947		true	26005504.0	tso	02	true	pthread-ext/43_NetBSD_sysmon_power_sliced.yml	cache	0.07593103998806328
error	24.976685948		false	3999997952.0	tso	02	OUT OF MEMORY	goblint-regression/28-race_reach_06-cond_racing1.yml	cache	24.999297091038898
correct	0.082618111		true	26226688.0	tso	02	true	pthread/queue_ok.yml	cache	0.09072244702838361
correct	2.887788681		true	309133312.0	tso	02	true	pthread/queue_ok_longer.yml	cache	2.8973490019561723
correct	16.572566634		true	1189195776.0	tso	02	true	pthread/queue_ok_longest.yml	cache	16.585019777994603
error	61.016293538		false	489824256.0	tso	02	TIMEOUT	pthread/queue_longer.yml	cache	61.0441489960067
correct	0.114746794		false	26247168.0	tso	02	false(unreach-call)	pthread/queue.yml	cache	0.12132311600726098
correct	0.078368748		false	26304512.0	tso	02	false(unreach-call)	pthread/singleton.yml	cache	0.08681431697914377
correct	0.078043969		true	26292224.0	tso	02	true	pthread/singleton_with-uninit-problems.yml	cache	0.08582590200239792
correct	0.161086117		false	26083328.0	tso	02	false(unreach-call)	pthread-C-DAC/pthread-demo-datarace-3.yml	cache	0.164337863039691
correct	0.200914345		false	26222592.0	tso	02	false(unreach-call)	pthread/reorder_2.yml	cache	0.20795191399520263
correct	0.094334469		false	26345472.0	tso	02	false(unreach-call)	pthread/twostage_3.yml	cache	0.10154987598070875
correct	0.071434002		true	26218496.0	tso	02	true	ldv-races/race-1_1-join.yml	cache	0.07783528801519424
correct	0.070461445		false	26238976.0	tso	02	false(unreach-call)	ldv-races/race-1_3-join.yml	cache	0.07808636297704652
correct	0.075243448		false	26226688.0	tso	02	false(unreach-call)	ldv-races/race-1_2-join.yml	cache	0.08176279696635902
correct	0.076067472		true	26320896.0	tso	02	true	ldv-races/race-4_1-thread_local_vars.yml	cache	0.08501612197142094
correct	0.072559721		true	26267648.0	tso	02	true	ldv-races/race-2_1-container_of.yml	cache	0.07927609601756558
correct	0.077301403		true	26275840.0	tso	02	true	ldv-races/race-3_1-container_of-global.yml	cache	0.0859866930404678
correct	0.0731802		true	25956352.0	tso	03	true	goblint-regression/13-privatized_66-mine-W-init_true.yml	baseline	0.07692865398712456
correct	0.068260252		false	25948160.0	tso	03	false(unreach-call)	goblint-regression/36-apron_41-threadenter-no-locals_unknown_1_pos.yml	baseline	0.07287316501606256
correct	0.069417673		true	25874432.0	tso	03	true	goblint-regression/36-apron_16-traces-unprot2_true.yml	baseline	0.07270395301748067
correct	0.058319172		true	25980928.0	tso	03	true	goblint-regression/13-privatized_57-singlethreaded-unlock_true.yml	baseline	0.06638832204043865
correct	0.05809128		true	25960448.0	tso	03	true	goblint-regression/13-privatized_47-refine-protected2_true.yml	baseline	0.06413345300825313
correct	0.066793303		true	25915392.0	tso	03	true	goblint-regression/13-privatized_46-refine-protected1_true.yml	baseline	0.07367271598195657
correct	0.066715112		true	25956352.0	tso	03	true	goblint-regression/36-apron_11-traces-max-simple_true.yml	baseline	0.07217719795880839
correct	0.065545241		false	26001408.0	tso	03	false(unreach-call)	goblint-regression/13-privatized_41-traces-ex-7_unknown_1_pos.yml	baseline	0.07204377296147868
correct	0.070612982		false	26021888.0	tso	03	false(unreach-call)	goblint-regression/13-privatized_41-traces-ex-7_unknown_1_neg.yml	baseline	0.07494586403481662
correct	0.066980557		true	26013696.0	tso	03	true	goblint-regression/13-privatized_40-traces-ex-6_true.yml	baseline	0.0704441710258834
correct	0.068708309		true	25907200.0	tso	03	true	goblint-regression/13-privatized_58-singlethreaded-lock_true.yml	baseline	0.07342370197875425
correct	0.065008928		true	25960448.0	tso	03	true	goblint-regression/13-privatized_44-traces-mine2_true.yml	baseline	0.07194137899205089
correct	0.069362481		false	26050560.0	tso	03	false(unreach-call)	goblint-regression/13-privatized_18-first-reads_unknown_2_pos.yml	baseline	0.07531983003718778
correct	0.06600581		false	25964544.0	tso	03	false(unreach-call)	goblint-regression/13-privatized_18-first-reads_unknown_1_neg.yml	baseline	0.07535658503184095
correct	0.067739485		true	25976832.0	tso	03	true	goblint-regression/13-privatized_36-traces-ex-3_true.yml	baseline	0.07488583499798551
correct	0.065902279		true	26005504.0	tso	03	true	goblint-regression/13-privatized_18-first-reads_true.yml	baseline	0.0689030839712359
correct	0.067490289		true	25952256.0	tso	03	true	goblint-regression/13-privatized_35-traces-ex-2_true.yml	baseline	0.07384924101643264
correct	0.065805447		true	26050560.0	tso	03	true	goblint-regression/13-privatized_37-traces-ex-4_true.yml	baseline	0.07156379101797938
correct	0.066249169		true	26062848.0	tso	03	true	goblint-regression/13-privatized_38-traces-ex-4-switch_true.yml	baseline	0.0749274049885571
correct	0.064696882		false	26017792.0	tso	03	false(unreach-call)	goblint-regression/13-privatized_19-publish-precision_unknown_1_pos.yml	baseline	0.07635241997195408
correct	0.066841493		false	26050560.0	tso	03	false(unreach-call)	goblint-regression/13-privatized_19-publish-precision_unknown_2_pos.yml	baseline	0.07377537299180403
correct	0.069787237		false	26025984.0	tso	03	false(unreach-call)	goblint-regression/13-privatized_19-publish-precision_unknown_1_neg.yml	baseline	0.07372829498490319
correct	0.066594208		false	25948160.0	tso	03	false(unreach-call)	goblint-regression/13-privatized_19-publish-precision_unknown_2_neg.yml	baseline	0.07750373496674001
correct	0.061125965		true	25952256.0	tso	03	true	goblint-regression/13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	baseline	0.07241414999589324
correct	0.061425512		true	26017792.0	tso	03	true	goblint-regression/13-privatized_01-priv_nr_true.yml	baseline	0.06890188797842711
correct	0.059956147		true	26005504.0	tso	03	true	goblint-regression/13-privatized_19-publish-precision_true.yml	baseline	0.06746152800042182
correct	0.068436934		true	25948160.0	tso	03	true	goblint-regression/13-privatized_42-traces-ex-mini_true.yml	baseline	0.07728678005514666
correct	0.069753527		true	26009600.0	tso	03	true	goblint-regression/13-privatized_33-traces-v-matters_true.yml	baseline	0.07481506594922394
correct	0.065929099		true	25964544.0	tso	03	true	goblint-regression/13-privatized_25-struct_nr_true.yml	baseline	0.07613342098193243
correct	0.06727347		true	26075136.0	tso	03	true	goblint-regression/13-privatized_69-refine-protected-loop-interval_true.yml	baseline	0.07347396697150543
correct	0.066360928		false	26001408.0	tso	03	false(unreach-call)	goblint-regression/36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	baseline	0.07343807601137087
correct	0.072453157		true	26058752.0	tso	03	true	goblint-regression/13-privatized_31-traces-mine-vs-mutex_true.yml	baseline	0.07926622597733513
correct	0.068399346		true	25960448.0	tso	03	true	goblint-regression/13-privatized_20-publish-regression_true.yml	baseline	0.07658317202003673
correct	0.068682552		true	26071040.0	tso	03	true	goblint-regression/13-privatized_30-traces-oplus-vs-meet_true.yml	baseline	0.08105523401172832
correct	0.069005349		true	26087424.0	tso	03	true	goblint-regression/13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	baseline	0.07708917499985546
correct	0.068807707		true	26075136.0	tso	03	true	goblint-regression/13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	baseline	0.07487330096773803
correct	0.073858296		true	26013696.0	tso	03	true	goblint-regression/13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	baseline	0.07868578302441165
correct	0.072931042		true	26071040.0	tso	03	true	goblint-regression/13-privatized_29-multiple-protecting2-vesal_true.yml	baseline	0.0789595419773832
correct	0.071498202		true	26054656.0	tso	03	true	goblint-regression/13-privatized_24-multiple-protecting_true.yml	baseline	0.0803825969924219
correct	0.068968081		true	26103808.0	tso	03	true	goblint-regression/36-apron_21-traces-cluster-based_true.yml	baseline	0.0780732249841094
correct	0.069550327		true	26075136.0	tso	03	true	goblint-regression/36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	baseline	0.08586010202998295
correct	0.082547717		true	26075136.0	tso	03	true	goblint-regression/13-privatized_27-multiple-protecting2_true.yml	baseline	0.0925744179985486
correct	0.068185515		true	25939968.0	tso	03	true	pthread-ext/14_spin2003.yml	baseline	0.07726083800662309
correct	0.069812039		true	25894912.0	tso	03	true	pthread-ext/29_conditionals_vs.yml	baseline	0.07589106599334627
correct	0.069975254		true	26034176.0	tso	03	true	pthread-ext/48_ticket_lock_low_contention_vs-pthread.yml	baseline	0.07860944501589984
correct	0.068390113		true	25927680.0	tso	03	true	pthread-ext/46_monabsex2_vs.yml	baseline	0.08063581900205463
correct	0.067773818		true	25911296.0	tso	03	true	pthread-ext/45_monabsex1_vs.yml	baseline	0.07927959703374654
correct	0.071895508		false	25989120.0	tso	03	false(unreach-call)	pthread/stateful01-1.yml	baseline	0.07994521403452381
correct	0.071771101		true	26062848.0	tso	03	true	pthread/stateful01-2.yml	baseline	0.08163879095809534
correct	0.071182643		true	26099712.0	tso	03	true	pthread-atomic/time_var_mutex.yml	baseline	0.08187219803221524
correct	0.071125995		true	25985024.0	tso	03	true	pthread-ext/01b_inc.yml	baseline	0.0867474899860099
correct	7.363176534		true	26005504.0	tso	03	true	pthread/triangular-1.yml	baseline	7.3746485819574445
correct	1.847527301		false	26005504.0	tso	03	false(unreach-call)	pthread/triangular-2.yml	baseline	1.858331253984943
correct	0.075863465		true	26021888.0	tso	03	true	pthread-ext/02_inc_cas.yml	baseline	0.08508825598983094
correct	3.005444451		false	56193024.0	tso	03	false(unreach-call)	goblint-regression/28-race_reach_21-deref_read_racing.yml	baseline	3.0241816530469805
correct	0.077064281		true	25960448.0	tso	03	true	pthread-ext/48_ticket_lock_low_contention_vs.yml	baseline	0.08722001599380746
error	25.970126664		false	3999997952.0	tso	03	OUT OF MEMORY	goblint-regression/28-race_reach_37-indirect_racing.yml	baseline	25.994543465028983
correct	0.072105683		false	25997312.0	tso	03	false(unreach-call)	goblint-regression/28-race_reach_45-escape_racing.yml	baseline	0.08618725097039714
correct	0.075297294		true	26083328.0	tso	03	true	goblint-regression/28-race_reach_46-escape_racefree.yml	baseline	0.08545422303723171
error	25.885674646		false	3999997952.0	tso	03	OUT OF MEMORY	goblint-regression/28-race_reach_01-simple_racing.yml	baseline	25.90828677697573
error	27.372582339		false	3999997952.0	tso	03	OUT OF MEMORY	goblint-regression/28-race_reach_11-ptr_racing.yml	baseline	27.39748713496374
correct	0.081859628		false	26140672.0	tso	03	false(unreach-call)	pthread-deagle/circular_buffer_bad.yml	baseline	0.09175680595217273
correct	7.642528087		true	26062848.0	tso	03	true	pthread/fib_safe-5.yml	baseline	7.657465584052261
correct	40.664099895		true	26075136.0	tso	03	true	pthread/fib_safe-6.yml	baseline	40.69459899002686
correct	2.127953998		false	26087424.0	tso	03	false(unreach-call)	pthread/fib_unsafe-5.yml	baseline	2.1385938490275294
correct	11.713987717		false	26091520.0	tso	03	false(unreach-call)	pthread/fib_unsafe-6.yml	baseline	11.73050341004273
error	60.455896341		false	25997312.0	tso	03	TIMEOUT (false(unreach-call))	pthread/fib_unsafe-7.yml	baseline	60.495654091995675
error	28.654265672		false	3999997952.0	tso	03	OUT OF MEMORY	goblint-regression/28-race_reach_24-sound_lock_racing.yml	baseline	28.699026332993526
