variant	model	repetition	task	status	category	cpu_s	wall_s	memory_bytes	returnvalue	executions	lazy-cycle-checks	reasoner-calls	reasoner-ns	reasoner-table-slots	reasoner-derived-candidates	reasoner-composition-middles	provenance-materializations	provenance-materialization-ns	provenance-materialization-ops	nogood-learn-attempts	nogood-learned	nogood-match-queries	nogood-literal-checks	nogood-hits	nogood-maximum-bytes
baseline	pso	r04	race-1_2-join.yml	false(unreach-call)	correct	0.074069514	0.07828162796795368	26222592.0	42	1	26														
baseline	pso	r04	race-4_1-thread_local_vars.yml	true	correct	0.066501563	0.07321794203016907	26353664.0	0	0	0														
baseline	pso	r04	race-2_1-container_of.yml	true	correct	0.070355103	0.07691787206567824	26349568.0	0	1	0														
baseline	pso	r04	race-3_1-container_of-global.yml	true	correct	0.070188919	0.07370583096053451	26349568.0	0	1	0														
candidate	sc	r01	13-privatized_66-mine-W-init_true.yml	true	correct	0.069329502	0.07329810399096459	25763840.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r01	36-apron_41-threadenter-no-locals_unknown_1_pos.yml	false(unreach-call)	correct	0.066059546	0.0699652109760791	25755648.0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r01	36-apron_16-traces-unprot2_true.yml	true	correct	0.060473263	0.0669596700463444	25763840.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r01	13-privatized_57-singlethreaded-unlock_true.yml	true	correct	0.067542417	0.07623712392523885	25837568.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r01	13-privatized_47-refine-protected2_true.yml	true	correct	0.068952435	0.07640425802674145	25849856.0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
candidate	sc	r01	13-privatized_46-refine-protected1_true.yml	true	correct	0.065343509	0.0738193920115009	25755648.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r01	36-apron_11-traces-max-simple_true.yml	true	correct	0.057114221	0.06388706096913666	25800704.0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
candidate	sc	r01	13-privatized_41-traces-ex-7_unknown_1_pos.yml	false(unreach-call)	correct	0.067621138	0.07103003608062863	25792512.0	42	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	sc	r01	13-privatized_41-traces-ex-7_unknown_1_neg.yml	false(unreach-call)	correct	0.072732555	0.07706582103855908	25776128.0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r01	13-privatized_40-traces-ex-6_true.yml	true	correct	0.060508603	0.06787608098238707	25788416.0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
candidate	sc	r01	13-privatized_58-singlethreaded-lock_true.yml	true	correct	0.062941132	0.06882149004377425	25767936.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r01	13-privatized_44-traces-mine2_true.yml	true	correct	0.067912443	0.07403258595149964	25817088.0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	sc	r01	13-privatized_18-first-reads_unknown_2_pos.yml	false(unreach-call)	correct	0.066935833	0.07106451701838523	25837568.0	42	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	sc	r01	13-privatized_18-first-reads_unknown_1_neg.yml	false(unreach-call)	correct	0.065851934	0.07047136104665697	25808896.0	42	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	sc	r01	13-privatized_36-traces-ex-3_true.yml	true	correct	0.056340708	0.06122335896361619	25767936.0	0	3	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0
candidate	sc	r01	13-privatized_18-first-reads_true.yml	true	correct	0.066720454	0.06950168102048337	25882624.0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
candidate	sc	r01	13-privatized_35-traces-ex-2_true.yml	true	correct	0.069002128	0.07782528200186789	25767936.0	0	2	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
candidate	sc	r01	13-privatized_37-traces-ex-4_true.yml	true	correct	0.061750461	0.06712448003236204	25862144.0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
candidate	sc	r01	13-privatized_38-traces-ex-4-switch_true.yml	true	correct	0.067381	0.07056040200404823	25767936.0	0	2	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
candidate	sc	r01	13-privatized_19-publish-precision_unknown_1_pos.yml	false(unreach-call)	correct	0.068280066	0.07292800804134458	25833472.0	42	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	sc	r01	13-privatized_19-publish-precision_unknown_2_pos.yml	false(unreach-call)	correct	0.070207318	0.07478201005142182	25886720.0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r01	13-privatized_19-publish-precision_unknown_1_neg.yml	false(unreach-call)	correct	0.062132802	0.06720298295840621	25899008.0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r01	13-privatized_19-publish-precision_unknown_2_neg.yml	false(unreach-call)	correct	0.068375021	0.07082873699255288	25878528.0	42	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	sc	r01	13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	true	correct	0.065854063	0.06921870494261384	25878528.0	0	2	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
candidate	sc	r01	13-privatized_01-priv_nr_true.yml	true	correct	0.071109401	0.08032427600119263	25780224.0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
candidate	sc	r01	13-privatized_19-publish-precision_true.yml	true	correct	0.066404084	0.06856511905789375	25882624.0	0	3	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0
candidate	sc	r01	13-privatized_42-traces-ex-mini_true.yml	true	correct	0.074542254	0.080840019043535	25808896.0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
candidate	sc	r01	13-privatized_33-traces-v-matters_true.yml	true	correct	0.071252858	0.07261147198732942	25878528.0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
candidate	sc	r01	13-privatized_25-struct_nr_true.yml	true	correct	0.067287335	0.0734049869934097	25767936.0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
candidate	sc	r01	13-privatized_69-refine-protected-loop-interval_true.yml	true	correct	0.061106662	0.06910938897635788	25923584.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r01	36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	false(unreach-call)	correct	0.068754164	0.07307538902387023	25858048.0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r01	13-privatized_31-traces-mine-vs-mutex_true.yml	true	correct	0.071703254	0.07665222405921668	25886720.0	0	4	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0
candidate	sc	r01	13-privatized_20-publish-regression_true.yml	true	correct	0.057510027	0.06280728103592992	25862144.0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
candidate	sc	r01	13-privatized_30-traces-oplus-vs-meet_true.yml	true	correct	0.07065825	0.0750616469886154	25903104.0	0	2	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
candidate	sc	r01	13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	true	correct	0.075089864	0.07647500792518258	25841664.0	0	3	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0
candidate	sc	r01	13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	true	correct	0.06829558	0.07201871601864696	25792512.0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
candidate	sc	r01	13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	true	correct	0.073250069	0.07758307503536344	25931776.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r01	13-privatized_29-multiple-protecting2-vesal_true.yml	true	correct	0.065355449	0.06897269806358963	25915392.0	0	4	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0
candidate	sc	r01	13-privatized_24-multiple-protecting_true.yml	true	correct	0.072751169	0.07681451609823853	25960448.0	0	7	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0
candidate	sc	r01	36-apron_21-traces-cluster-based_true.yml	true	correct	0.070672724	0.07629880891181529	25980928.0	0	6	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0
candidate	sc	r01	36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	true	correct	0.068180399	0.07305433403234929	25874432.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r01	13-privatized_27-multiple-protecting2_true.yml	true	correct	0.078274669	0.0839105659397319	25911296.0	0	26	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0
candidate	sc	r01	14_spin2003.yml	true	correct	0.069084392	0.07373062893748283	25755648.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r01	29_conditionals_vs.yml	true	correct	0.068782614	0.07794675999321043	25726976.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r01	48_ticket_lock_low_contention_vs-pthread.yml	true	correct	0.068341464	0.07021798798814416	25821184.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r01	46_monabsex2_vs.yml	true	correct	0.058112691	0.06175533100031316	25772032.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r01	45_monabsex1_vs.yml	true	correct	0.067679134	0.07048789807595313	25858048.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r01	stateful01-1.yml	false(unreach-call)	correct	0.068557711	0.07051685592159629	25923584.0	42	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
candidate	sc	r01	stateful01-2.yml	true	correct	0.062569864	0.07023070007562637	25907200.0	0	6	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0
candidate	sc	r01	time_var_mutex.yml	true	correct	0.067022128	0.07157539494801313	25890816.0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
candidate	sc	r01	01b_inc.yml	true	correct	0.064206793	0.06860801903530955	25845760.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r01	triangular-1.yml	true	correct	5.958214268	5.9752897849539295	25886720.0	0	16632	0	0	0	0	0	0	0	0	0	0	0	32277	0	0	0
candidate	sc	r01	triangular-2.yml	false(unreach-call)	correct	1.462510238	1.4704187989700586	25952256.0	42	3638	0	0	0	0	0	0	0	0	0	0	0	7732	0	0	0
candidate	sc	r01	02_inc_cas.yml	true	correct	0.069215222	0.07493296603206545	25772032.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r01	28-race_reach_21-deref_read_racing.yml	false(unreach-call)	correct	3.409785899	3.4226185739971697	56352768.0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r01	48_ticket_lock_low_contention_vs.yml	true	correct	0.067092348	0.06954245897941291	25833472.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r01	28-race_reach_37-indirect_racing.yml	false(unreach-call)	correct	12.006005605	12.02583921700716	2061107200.0	42	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	sc	r01	28-race_reach_45-escape_racing.yml	false(unreach-call)	correct	0.073245187	0.07697926298715174	25899008.0	42	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	sc	r01	28-race_reach_46-escape_racefree.yml	true	correct	0.068348948	0.0728713619755581	25882624.0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
candidate	sc	r01	28-race_reach_01-simple_racing.yml	false(unreach-call)	correct	12.043178193	12.066275399061851	2061062144.0	42	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	sc	r01	28-race_reach_11-ptr_racing.yml	false(unreach-call)	correct	12.024970885	12.058066093013622	2061008896.0	42	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	sc	r01	circular_buffer_bad.yml	false(unreach-call)	correct	0.079411266	0.08276975702028722	25985024.0	42	1	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0
candidate	sc	r01	fib_safe-5.yml	true	correct	3.568009267	3.5843028449453413	25939968.0	0	2772	0	0	0	0	0	0	0	0	0	0	0	5163	0	0	0
candidate	sc	r01	fib_safe-6.yml	true	correct	17.766437206	17.787456223042682	25862144.0	0	12012	0	0	0	0	0	0	0	0	0	0	0	21777	0	0	0
candidate	sc	r01	fib_unsafe-5.yml	false(unreach-call)	correct	0.975573374	0.9851483179954812	25858048.0	42	632	0	0	0	0	0	0	0	0	0	0	0	1405	0	0	0
candidate	sc	r01	fib_unsafe-6.yml	false(unreach-call)	correct	4.954052243	4.964627632056363	25821184.0	42	2942	0	0	0	0	0	0	0	0	0	0	0	6177	0	0	0
candidate	sc	r01	fib_unsafe-7.yml	false(unreach-call)	correct	24.245009194	24.270879132905975	25882624.0	42	13238	0	0	0	0	0	0	0	0	0	0	0	26672	0	0	0
candidate	sc	r01	28-race_reach_24-sound_lock_racing.yml	false(unreach-call)	correct	11.730855788	11.750060947029851	2060951552.0	42	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	sc	r01	lazy01.yml	false(unreach-call)	correct	0.067453558	0.06929027906153351	25886720.0	42	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
candidate	sc	r01	circular_buffer_ok.yml	true	correct	2.888372054	2.897955883992836	25907200.0	0	3432	0	0	0	0	0	0	0	0	0	0	0	5148	0	0	0
candidate	sc	r01	szymanski.yml	true	correct	0.062260178	0.07241478806827217	25833472.0	0	6	0	1	365657	8228	7744	0	0	0	0	1	1	31	43	3	558
candidate	sc	r01	dekker.yml	true	correct	0.064736936	0.06949508294928819	25833472.0	0	4	0	1	446228	10625	10000	0	0	0	0	1	1	7	8	0	718
candidate	sc	r01	dekker-unfair.yml	true	correct	0.067025235	0.07350980106275529	25894912.0	0	4	0	1	442755	10625	10000	0	0	0	0	1	1	7	8	0	718
candidate	sc	r01	unwind3-1.yml	false(unreach-call)	correct	0.066029746	0.07217232102993876	25882624.0	42	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	sc	r01	exponential-nondet.yml	true	correct	0.064391298	0.06880179699510336	25931776.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r01	unwind2-1.yml	false(unreach-call)	correct	0.065132337	0.07206651195883751	25899008.0	42	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r01	unwind2-100.yml	false(unreach-call)	correct	0.061895557	0.06739392492454499	25972736.0	42	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r01	butterfly.yml	true	correct	12.571732903	12.58455554395914	26071040.0	0	64560	0	14	20304946	818873	808073	4090	0	0	0	14	14	196280	2206029	26358	3700
candidate	sc	r01	43_NetBSD_sysmon_power_sliced.yml	true	correct	0.065118534	0.06793241703417152	25767936.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r01	28-race_reach_06-cond_racing1.yml	false(unreach-call)	correct	11.550651876	11.571015533991158	2061033472.0	42	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	sc	r01	queue_ok.yml	true	correct	0.067947098	0.07385045802220702	26038272.0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
candidate	sc	r01	queue_ok_longer.yml	true	correct	0.425507205	0.43046351592056453	79409152.0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
candidate	sc	r01	queue_ok_longest.yml	true	correct	1.527356149	1.5322911839466542	276926464.0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
candidate	sc	r01	queue_longer.yml	TIMEOUT	error	61.050171287	61.0843373099342	1157804032.0																	
candidate	sc	r01	queue.yml	false(unreach-call)	correct	0.087801396	0.09219870797824115	26017792.0	42	2	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0
candidate	sc	r01	singleton.yml	false(unreach-call)	correct	0.074226484	0.07600132701918483	26062848.0	42	1	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
candidate	sc	r01	singleton_with-uninit-problems.yml	true	correct	0.07040288	0.0775833239313215	26062848.0	0	4	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0
candidate	sc	r01	pthread-demo-datarace-3.yml	false(unreach-call)	correct	0.114744714	0.12179337604902685	25923584.0	42	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0
candidate	sc	r01	reorder_2.yml	false(unreach-call)	correct	0.136630421	0.14423697802703828	25989120.0	42	162	0	0	0	0	0	0	0	0	0	0	0	322	0	0	0
candidate	sc	r01	twostage_3.yml	false(unreach-call)	correct	0.079856306	0.08759741100948304	26161152.0	42	4	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0
candidate	sc	r01	race-1_1-join.yml	true	correct	0.061635345	0.06861628300976008	26066944.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r01	race-1_3-join.yml	false(unreach-call)	correct	0.064297995	0.07028153701685369	26030080.0	42	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	sc	r01	race-1_2-join.yml	false(unreach-call)	correct	0.064622122	0.07288943405728787	26025984.0	42	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	sc	r01	race-4_1-thread_local_vars.yml	true	correct	0.069860439	0.07491587090771645	26095616.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r01	race-2_1-container_of.yml	true	correct	0.064025375	0.06900122098159045	26210304.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r01	race-3_1-container_of-global.yml	true	correct	0.069605648	0.07265539397485554	26157056.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r02	13-privatized_66-mine-W-init_true.yml	true	correct	0.051380631	0.05903373705223203	25763840.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r02	36-apron_41-threadenter-no-locals_unknown_1_pos.yml	false(unreach-call)	correct	0.063749022	0.08483090496156365	25767936.0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r02	36-apron_16-traces-unprot2_true.yml	true	correct	0.065865562	0.06980319099966437	25739264.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r02	13-privatized_57-singlethreaded-unlock_true.yml	true	correct	0.06160155	0.0805642360355705	25722880.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r02	13-privatized_47-refine-protected2_true.yml	true	correct	0.07226483	0.08224773406982422	25739264.0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
candidate	sc	r02	13-privatized_46-refine-protected1_true.yml	true	correct	0.059578771	0.07107607403304428	25829376.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r02	36-apron_11-traces-max-simple_true.yml	true	correct	0.067683196	0.07250961498357356	25833472.0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
candidate	sc	r02	13-privatized_41-traces-ex-7_unknown_1_pos.yml	false(unreach-call)	correct	0.071139843	0.08782751299440861	25796608.0	42	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	sc	r02	13-privatized_41-traces-ex-7_unknown_1_neg.yml	false(unreach-call)	correct	0.056665493	0.06275092798750848	25776128.0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r02	13-privatized_40-traces-ex-6_true.yml	true	correct	0.068517764	0.07507018593605608	25759744.0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
candidate	sc	r02	13-privatized_58-singlethreaded-lock_true.yml	true	correct	0.0717744	0.07945998199284077	25849856.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r02	13-privatized_44-traces-mine2_true.yml	true	correct	0.059528595	0.06301751802675426	25755648.0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	sc	r02	13-privatized_18-first-reads_unknown_2_pos.yml	false(unreach-call)	correct	0.067367579	0.07191180996596813	25886720.0	42	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	sc	r02	13-privatized_18-first-reads_unknown_1_neg.yml	false(unreach-call)	correct	0.070182068	0.0725877289660275	25849856.0	42	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	sc	r02	13-privatized_36-traces-ex-3_true.yml	true	correct	0.076371828	0.07945557206403464	25792512.0	0	3	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0
candidate	sc	r02	13-privatized_18-first-reads_true.yml	true	correct	0.068815847	0.07360297499690205	25817088.0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
candidate	sc	r02	13-privatized_35-traces-ex-2_true.yml	true	correct	0.057386039	0.06460889405570924	25767936.0	0	2	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
candidate	sc	r02	13-privatized_37-traces-ex-4_true.yml	true	correct	0.068354237	0.07743798301089555	25776128.0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
candidate	sc	r02	13-privatized_38-traces-ex-4-switch_true.yml	true	correct	0.062310632	0.07272569509223104	25792512.0	0	2	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
candidate	sc	r02	13-privatized_19-publish-precision_unknown_1_pos.yml	false(unreach-call)	correct	0.06906323	0.08077404100913554	25894912.0	42	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	sc	r02	13-privatized_19-publish-precision_unknown_2_pos.yml	false(unreach-call)	correct	0.065728505	0.06809952296316624	25821184.0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r02	13-privatized_19-publish-precision_unknown_1_neg.yml	false(unreach-call)	correct	0.062321387	0.06449524604249746	25853952.0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r02	13-privatized_19-publish-precision_unknown_2_neg.yml	false(unreach-call)	correct	0.06792046	0.07559519598726183	25780224.0	42	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	sc	r02	13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	true	correct	0.069147802	0.07508483598940074	25874432.0	0	2	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
candidate	sc	r02	13-privatized_01-priv_nr_true.yml	true	correct	0.060926649	0.0685459200758487	25751552.0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
candidate	sc	r02	13-privatized_19-publish-precision_true.yml	true	correct	0.067786226	0.07610026898328215	25903104.0	0	3	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0
candidate	sc	r02	13-privatized_42-traces-ex-mini_true.yml	true	correct	0.056720102	0.06512176594696939	25800704.0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
candidate	sc	r02	13-privatized_33-traces-v-matters_true.yml	true	correct	0.072055322	0.08222855697385967	25849856.0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
candidate	sc	r02	13-privatized_25-struct_nr_true.yml	true	correct	0.071466191	0.07740682503208518	25903104.0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
candidate	sc	r02	13-privatized_69-refine-protected-loop-interval_true.yml	true	correct	0.05974948	0.0664043320575729	25919488.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r02	36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	false(unreach-call)	correct	0.068669484	0.08161551994271576	25784320.0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r02	13-privatized_31-traces-mine-vs-mutex_true.yml	true	correct	0.067618075	0.07281819102354348	25866240.0	0	4	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0
candidate	sc	r02	13-privatized_20-publish-regression_true.yml	true	correct	0.061569942	0.06613393896259367	25804800.0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
candidate	sc	r02	13-privatized_30-traces-oplus-vs-meet_true.yml	true	correct	0.070615764	0.07601027598138899	25796608.0	0	2	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
candidate	sc	r02	13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	true	correct	0.06074423	0.06483389704953879	25899008.0	0	3	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0
candidate	sc	r02	13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	true	correct	0.067944242	0.07165918801911175	25763840.0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
candidate	sc	r02	13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	true	correct	0.073125599	0.07752428203821182	25849856.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r02	13-privatized_29-multiple-protecting2-vesal_true.yml	true	correct	0.064973527	0.07195691403467208	25923584.0	0	4	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0
candidate	sc	r02	13-privatized_24-multiple-protecting_true.yml	true	correct	0.074110387	0.07909110095351934	25964544.0	0	7	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0
candidate	sc	r02	36-apron_21-traces-cluster-based_true.yml	true	correct	0.074099051	0.08120134205091745	25935872.0	0	6	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0
candidate	sc	r02	36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	true	correct	0.059729562	0.06438297894783318	25899008.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r02	13-privatized_27-multiple-protecting2_true.yml	true	correct	0.081674301	0.09197251102887094	25927680.0	0	26	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0
candidate	sc	r02	14_spin2003.yml	true	correct	0.054187555	0.06612646102439612	25739264.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r02	29_conditionals_vs.yml	true	correct	0.074464336	0.07900976703967899	25788416.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r02	48_ticket_lock_low_contention_vs-pthread.yml	true	correct	0.069360704	0.0742711320053786	25788416.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r02	46_monabsex2_vs.yml	true	correct	0.058090087	0.06403975002467632	25788416.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r02	45_monabsex1_vs.yml	true	correct	0.072260543	0.07529087201692164	25837568.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r02	stateful01-1.yml	false(unreach-call)	correct	0.061414037	0.066466114949435	25853952.0	42	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
candidate	sc	r02	stateful01-2.yml	true	correct	0.069246526	0.07179039099719375	25903104.0	0	6	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0
candidate	sc	r02	time_var_mutex.yml	true	correct	0.068800942	0.07715775503311306	25935872.0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
candidate	sc	r02	01b_inc.yml	true	correct	0.061811722	0.06423938705120236	25862144.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r02	triangular-1.yml	true	correct	6.024259501	6.036259310902096	25890816.0	0	16632	0	0	0	0	0	0	0	0	0	0	0	32277	0	0	0
