model	repetition	task	baseline_status	candidate_status	baseline_category	candidate_category	baseline_terminal	candidate_terminal	common_terminal	terminal_verdict_match	baseline_cpu_s	candidate_cpu_s	baseline_wall_s	candidate_wall_s	baseline_memory_bytes	candidate_memory_bytes	baseline_executions	candidate_executions	cpu_ratio	wall_ratio	memory_ratio	execution_match
tso	r03	13-privatized_30-traces-oplus-vs-meet_true.yml	true	true	correct	correct	True	True	True	True	0.081923327	0.066070724	0.08868620893917978	0.06884301803074777	26005504.0	25972736.0	2	2	0.8064946385783379	0.776253927800203	0.9987399590486691	True
tso	r03	13-privatized_31-traces-mine-vs-mutex_true.yml	true	true	correct	correct	True	True	True	True	0.071416444	0.067935288	0.07656343304552138	0.07084778801072389	26001408.0	26066944.0	4	4	0.9512555399705984	0.9253475868643559	1.0025204788909894	True
tso	r03	13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	true	true	correct	correct	True	True	True	True	0.063472579	0.067812901	0.06885287398472428	0.07272228202782571	26083328.0	26038272.0	3	3	1.0683810563298521	1.05619820668575	0.9982726130653267	True
tso	r03	13-privatized_33-traces-v-matters_true.yml	true	true	correct	correct	True	True	True	True	0.060407747	0.07661914	0.06568634801078588	0.08149542508181185	26025984.0	26034176.0	1	1	1.268366125291844	1.2406752323698993	1.0003147623544224	True
tso	r03	13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	true	true	correct	correct	True	True	True	True	0.057943808	0.057921317	0.06422375701367855	0.062496287981048226	25960448.0	26001408.0	1	1	0.9996118480856487	0.9731023360675957	1.0015777847901546	True
tso	r03	13-privatized_35-traces-ex-2_true.yml	true	true	correct	correct	True	True	True	True	0.071081571	0.069998119	0.07746339600998908	0.0887348959222436	25919488.0	26017792.0	2	2	0.9847576244481147	1.1455074330952522	1.0037926675094817	True
tso	r03	13-privatized_36-traces-ex-3_true.yml	true	true	correct	correct	True	True	True	True	0.066747045	0.06473225	0.07303434400819242	0.06918088300153613	25927680.0	25931776.0	3	3	0.9698144689401605	0.947237685790345	1.0001579778830965	True
tso	r03	13-privatized_37-traces-ex-4_true.yml	true	true	correct	correct	True	True	True	True	0.066156966	0.063882026	0.07113914901856333	0.06940361298620701	25931776.0	26001408.0	2	2	0.9656129938002296	0.9756036436153679	1.0026851998104565	True
tso	r03	13-privatized_38-traces-ex-4-switch_true.yml	true	true	correct	correct	True	True	True	True	0.067612779	0.072303527	0.08860600006300956	0.07836423104163259	26030080.0	25939968.0	2	2	1.0693766484587182	0.8844122405469852	0.9965381589299764	True
tso	r03	13-privatized_40-traces-ex-6_true.yml	true	true	correct	correct	True	True	True	True	0.071327387	0.07127798	0.07704339094925672	0.07655758899636567	25956352.0	26038272.0	1	1	0.9993073207630612	0.9936944370321003	1.0031560675398454	True
tso	r03	13-privatized_41-traces-ex-7_unknown_1_neg.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	0.069662167	0.06363207	0.07551491097547114	0.07143405894748867	25948160.0	26038272.0	0	0	0.9134379928204072	0.9459596525339476	1.003472770323599	True
tso	r03	13-privatized_41-traces-ex-7_unknown_1_pos.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	0.069257643	0.068034798	0.07195876294281334	0.07197607902344316	25997312.0	26054656.0	0	0	0.9823435371602236	1.0002406389426621	1.0022057665038602	True
tso	r03	13-privatized_42-traces-ex-mini_true.yml	true	true	correct	correct	True	True	True	True	0.063503216	0.076974558	0.0691504190908745	0.08282575604971498	25989120.0	25968640.0	2	2	1.2121363743215776	1.1977621703328936	0.9992119779353822	True
tso	r03	13-privatized_44-traces-mine2_true.yml	true	true	correct	correct	True	True	True	True	0.056280172	0.069129292	0.06610010797157884	0.07447284692898393	26001408.0	26050560.0	1	1	1.228306338509413	1.1266675534176909	1.001890359168242	True
tso	r03	13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	true	true	correct	correct	True	True	True	True	0.069441712	0.070367547	0.07103695999830961	0.07225423294585198	26054656.0	25939968.0	2	2	1.0133325485984561	1.0171357691485015	0.9955981763873605	True
tso	r03	13-privatized_46-refine-protected1_true.yml	true	true	correct	correct	True	True	True	True	0.070180306	0.070301556	0.07806365797296166	0.07745569793041795	25948160.0	25997312.0	1	1	1.001727692666373	0.9922119964868379	1.0018942383583267	True
tso	r03	13-privatized_47-refine-protected2_true.yml	true	true	correct	correct	True	True	True	True	0.065449926	0.067420397	0.07375130301807076	0.07146001502405852	25993216.0	25964544.0	2	2	1.0301065428248155	0.9689322371233113	0.9988969429561929	True
tso	r03	13-privatized_57-singlethreaded-unlock_true.yml	true	true	correct	correct	True	True	True	True	0.05876723	0.070910553	0.07053760695271194	0.0769804809242487	25935872.0	25972736.0	1	1	1.206634258582547	1.0913395598443825	1.0014213518635502	True
tso	r03	13-privatized_58-singlethreaded-lock_true.yml	true	true	correct	correct	True	True	True	True	0.059847338	0.062997438	0.06520078191533685	0.06873098108917475	25952256.0	26001408.0	1	1	1.0526355909096576	1.0541435097883007	1.0018939393939394	True
tso	r03	13-privatized_66-mine-W-init_true.yml	true	true	correct	correct	True	True	True	True	0.066293162	0.074275717	0.06776306696701795	0.07563826395198703	25862144.0	25907200.0	1	1	1.1204129469642736	1.1162166551405082	1.0017421602787457	True
tso	r03	13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	true	true	correct	correct	True	True	True	True	0.070198761	0.071956383	0.07731564703863114	0.07988427905365825	26103808.0	26054656.0	0	0	1.0250377923336853	1.0332226672531586	0.9981170563313981	True
tso	r03	13-privatized_69-refine-protected-loop-interval_true.yml	true	true	correct	correct	True	True	True	True	0.068274998	0.066956582	0.0729080110322684	0.0715969359735027	26013696.0	26046464.0	0	0	0.9806896222831086	0.9820174074123975	1.0012596441505275	True
tso	r03	14_spin2003.yml	true	true	correct	correct	True	True	True	True	0.062900566	0.070872015	0.06703523197211325	0.07906030304729939	25952256.0	25976832.0	0	0	1.1267309581920135	1.1793843434477647	1.0009469696969697	True
tso	r03	28-race_reach_01-simple_racing.yml	TIMEOUT	TIMEOUT	error	error	False	False	False	True	61.039618721	60.802677817	61.05927442992106	61.067020197049715	1057157120.0	1057116160.0						True
tso	r03	28-race_reach_06-cond_racing1.yml	TIMEOUT	TIMEOUT	error	error	False	False	False	True	61.035512573	61.035676516	61.06540652399417	61.05478720308747	1057107968.0	1057198080.0						True
tso	r03	28-race_reach_11-ptr_racing.yml	TIMEOUT	TIMEOUT	error	error	False	False	False	True	61.040694772	61.04294682	61.06338985497132	61.06535418110434	1057120256.0	1057169408.0						True
tso	r03	28-race_reach_21-deref_read_racing.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	3.344464228	3.356863021	3.354452379979193	3.366994844051078	56737792.0	56311808.0	0	0	1.0037072583692768	1.0037390496722336	0.9924920589084608	True
tso	r03	28-race_reach_24-sound_lock_racing.yml	TIMEOUT	TIMEOUT	error	error	False	False	False	True	61.032243957	61.038479198	61.04908906901255	61.05820066598244	1057177600.0	1057103872.0						True
tso	r03	28-race_reach_37-indirect_racing.yml	TIMEOUT	TIMEOUT	error	error	False	False	False	True	61.007733748	61.026371892	61.066537768929265	61.065160045051016	1057153024.0	1057124352.0						True
tso	r03	28-race_reach_45-escape_racing.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	0.069107732	0.071370781	0.07426154101267457	0.07962107902858406	25960448.0	26001408.0	0	0	1.0327466831063128	1.0721711122988244	1.0015777847901546	True
tso	r03	28-race_reach_46-escape_racefree.yml	true	true	correct	correct	True	True	True	True	0.058145909	0.073448719	0.06468133395537734	0.07885460904799402	26005504.0	26095616.0	2	2	1.2631794783705246	1.2191246566187797	1.00346511261616	True
tso	r03	29_conditionals_vs.yml	true	true	correct	correct	True	True	True	True	0.059529958	0.067573835	0.06498295301571488	0.07098795392084867	25985024.0	25907200.0	0	0	1.1351231761325953	1.092408864578401	0.9970050441361917	True
tso	r03	36-apron_11-traces-max-simple_true.yml	true	true	correct	correct	True	True	True	True	0.070387409	0.065080929	0.0718294569524005	0.071801413083449	25968640.0	25935872.0	2	2	0.9246103802457055	0.9996095770434393	0.9987381703470032	True
tso	r03	36-apron_16-traces-unprot2_true.yml	true	true	correct	correct	True	True	True	True	0.065015147	0.067866349	0.06944329210091382	0.07207921193912625	25980928.0	25980928.0	1	1	1.043854426723053	1.0379578755336363	1.0	True
tso	r03	36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	0.06949451	0.067844471	0.07319164206273854	0.06954834400676191	25952256.0	26062848.0	0	0	0.9762565560934239	0.9502224850638866	1.0042613636363635	True
tso	r03	36-apron_21-traces-cluster-based_true.yml	true	true	correct	correct	True	True	True	True	0.074663979	0.0767067	0.08006543293595314	0.07917668402660638	26120192.0	26148864.0	6	6	1.0273588553323685	0.9888997176839386	1.0010976948408343	True
tso	r03	36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	true	true	correct	correct	True	True	True	True	0.071619187	0.062110801	0.07971424702554941	0.06823284993879497	26025984.0	26120192.0	1	1	0.8672368900250153	0.8559680669996856	1.0036197670758578	True
tso	r03	36-apron_41-threadenter-no-locals_unknown_1_pos.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	0.058951834	0.058518541	0.06850944098550826	0.060989702004007995	25923584.0	25923584.0	0	0	0.9926500505480457	0.8902379165071437	1.0	True
tso	r03	43_NetBSD_sysmon_power_sliced.yml	true	true	correct	correct	True	True	True	True	0.06021494	0.059732722	0.06975689996033907	0.06634887703694403	26025984.0	26013696.0	0	0	0.9919917216557884	0.9511442893056787	0.9995278564683664	True
tso	r03	45_monabsex1_vs.yml	true	true	correct	correct	True	True	True	True	0.07002653	0.067176313	0.07604895404074341	0.07242372701875865	25948160.0	26034176.0	0	0	0.9592980403284298	0.952330350000047	1.0033149171270719	True
tso	r03	46_monabsex2_vs.yml	true	true	correct	correct	True	True	True	True	0.071826621	0.069530417	0.0766584420343861	0.07648364698980004	26013696.0	25985024.0	0	0	0.9680312958060494	0.9977198200231143	0.9988978113682885	True
tso	r03	48_ticket_lock_low_contention_vs-pthread.yml	true	true	correct	correct	True	True	True	True	0.064909037	0.070087479	0.07667489210143685	0.0768807289423421	26030080.0	26021888.0	0	0	1.0797799850273544	1.0026845403399192	0.9996852871754524	True
tso	r03	48_ticket_lock_low_contention_vs.yml	true	true	correct	correct	True	True	True	True	0.064990697	0.07209762	0.06854730693157762	0.07610114791896194	26071040.0	26009600.0	0	0	1.1093529278505814	1.1101989461806923	0.997643362136685	True
tso	r03	butterfly.yml	true	true	correct	correct	True	True	True	True	18.232364654	17.508770623	18.245104904053733	17.52975383400917	26238976.0	26193920.0	64560	64560	0.9603126613178367	0.9607921645939331	0.9982828598189197	True
tso	r03	circular_buffer_bad.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	0.067097448	0.077089475	0.071927436045371	0.08487218909431249	26165248.0	26173440.0	1	1	1.1489181376913173	1.1799696160554936	1.0003130870381967	True
tso	r03	circular_buffer_ok.yml	true	true	correct	correct	True	True	True	True	4.181760396	4.04093668	4.187737534986809	4.047448856988922	26079232.0	26152960.0	3432	3432	0.966324298222657	0.9665001264224815	1.0028270771163814	True
tso	r03	dekker-unfair.yml	true	true	correct	correct	True	True	True	True	0.067751001	0.065422717	0.07342046010307968	0.07622955704573542	26050560.0	26071040.0	4	4	0.9656346922460969	1.0382604105001776	1.0007861635220126	True
tso	r03	dekker.yml	true	true	correct	correct	True	True	True	True	0.061477854	0.071192836	0.06926858704537153	0.07698212109971792	25993216.0	26038272.0	4	4	1.1580240910816437	1.1113568846047626	1.001733375354554	True
tso	r03	exponential-nondet.yml	true	true	correct	correct	True	True	True	True	0.063178994	0.063381367	0.07022355205845088	0.06692580401431769	26058752.0	26071040.0	1	1	1.0032031690786338	0.9530392874261289	1.0004715498270984	True
tso	r03	fib_safe-5.yml	true	true	correct	correct	True	True	True	True	6.591131533	6.382112942	6.606564563931897	6.405772790079936	26042368.0	26091520.0	2772	2772	0.9682879047469314	0.969607233546438	1.001887385970431	True
tso	r03	fib_safe-6.yml	true	true	correct	correct	True	True	True	True	33.603530811	32.619950593	33.66344361600932	32.64444363990333	26054656.0	26079232.0	12012	12012	0.9707298550401725	0.969729776082047	1.0009432479169942	True
tso	r03	fib_unsafe-5.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	1.825593771	1.756394048	1.834336988045834	1.7637184810591862	26021888.0	26025984.0	632	632	0.9620946762093219	0.9615018900851585	1.000157405949945	True
tso	r03	fib_unsafe-6.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	9.636623672	9.225921957	9.661673280992545	9.239959624013864	26087424.0	26075136.0	2942	2942	0.9573811607696866	0.9563519025417345	0.9995289684408856	True
tso	r03	fib_unsafe-7.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	48.007646468	46.920584383	48.04301799903624	46.95965569501277	26087424.0	26030080.0	13238	13238	0.9773564803739214	0.9774501613523696	0.9978018527241325	True
tso	r03	lazy01.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	0.062315739	0.067182335	0.06551847199443728	0.07384251500479877	26099712.0	26169344.0	1	1	1.078095776092778	1.1270487964229114	1.0026679221594477	True
tso	r03	pthread-demo-datarace-3.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	0.136662667	0.146689893	0.14212338102515787	0.15279590501450002	26042368.0	26034176.0	0	0	1.0733720936384186	1.0750933724793175	0.9996854356715948	True
tso	r03	queue.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	0.094869706	0.099173386	0.09737355704419315	0.10538373794406652	26165248.0	26243072.0	2	2	1.0453641123331825	1.0822623835774834	1.002974326862868	True
tso	r03	queue_longer.yml	TIMEOUT	TIMEOUT	error	error	False	False	False	True	61.016891738	61.013721469	61.050655750907026	61.050931161036715	606113792.0	604766208.0						True
tso	r03	queue_ok.yml	true	true	correct	correct	True	True	True	True	0.065885338	0.071848408	0.07280261209234595	0.07818773505277932	26226688.0	26238976.0	2	2	1.0905067831631978	1.0739688152068314	1.000468530376386	True
tso	r03	queue_ok_longer.yml	true	true	correct	correct	True	True	True	True	1.064324084	1.105583513	1.072480934089981	1.112840373069048	55533568.0	55508992.0	2	2	1.038765851135245	1.0376318475193338	0.9995574568520431	True
tso	r03	queue_ok_longest.yml	true	true	correct	correct	True	True	True	True	4.635667061	4.77531964	4.64119540899992	4.784506598021835	241668096.0	242982912.0	2	2	1.0301256706235227	1.030878076959228	1.005440585752784	True
tso	r03	race-1_1-join.yml	true	true	correct	correct	True	True	True	True	0.061497604	0.071294837	0.06916683597955853	0.07811795198358595	26181632.0	26169344.0	1	1	1.1593108082714898	1.129413408568708	0.9995306633291614	True
tso	r03	race-1_2-join.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	0.06814319	0.074859794	0.0726246970007196	0.07646284799557179	26222592.0	26214400.0	1	1	1.0985660342581554	1.0528491154298951	0.999687597625742	True
tso	r03	race-1_3-join.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	0.068777991	0.071545493	0.0719223270425573	0.07678410795051605	26202112.0	26292224.0	1	1	1.0402381918948462	1.0675976585835714	1.0034391120837893	True
tso	r03	race-2_1-container_of.yml	true	true	correct	correct	True	True	True	True	0.06804368	0.069978836	0.07554629899095744	0.07617236801888794	26349568.0	26279936.0	1	1	1.0284399080120301	1.0082872230181048	0.9973573760298461	True
tso	r03	race-3_1-container_of-global.yml	true	true	correct	correct	True	True	True	True	0.06433	0.070319881	0.07138325495179743	0.07558630697894841	26353664.0	26288128.0	1	1	1.0931117829939376	1.0588800837113572	0.9975132110662107	True
tso	r03	race-4_1-thread_local_vars.yml	true	true	correct	correct	True	True	True	True	0.068859032	0.076635909	0.07448177004698664	0.08183197397738695	26345472.0	26292224.0	0	0	1.112939098533944	1.0986846033031097	0.997978855721393	True
tso	r03	reorder_2.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	0.146723837	0.154898732	0.1523922709748149	0.1623271011048928	26222592.0	26181632.0	162	162	1.0557162024054756	1.0651924803438344	0.9984379881287098	True
tso	r03	singleton.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	0.066958663	0.075174331	0.07159262301865965	0.08186312601901591	26198016.0	26165248.0	1	1	1.1226976112112632	1.1434575598337748	0.9987492182614134	True
tso	r03	singleton_with-uninit-problems.yml	true	true	correct	correct	True	True	True	True	0.06413308	0.076641078	0.07184815302025527	0.0803760050330311	26238976.0	26206208.0	4	4	1.1950319242425282	1.118692710310475	0.9987511707773962	True
tso	r03	stateful01-1.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	0.066903062	0.069045275	0.07106918597128242	0.07347901503089815	26079232.0	26136576.0	0	0	1.0320196555428212	1.033908212492957	1.0021988377571855	True
tso	r03	stateful01-2.yml	true	true	correct	correct	True	True	True	True	0.069356646	0.060966598	0.07698535197414458	0.06512544490396976	25989120.0	26021888.0	6	6	0.8790303671835573	0.8459459265165411	1.0012608353033885	True
tso	r03	szymanski.yml	true	true	correct	correct	True	True	True	True	0.070575358	0.072499879	0.07535589300096035	0.0751084559597075	26083328.0	26001408.0	6	6	1.0272690221422611	0.9967164208212661	0.996859296482412	True
tso	r03	time_var_mutex.yml	true	true	correct	correct	True	True	True	True	0.062155528	0.073123671	0.06545913394074887	0.08854768797755241	26099712.0	26062848.0	2	2	1.1764628722967327	1.3527170716572943	0.998587570621469	True
tso	r03	triangular-1.yml	true	true	correct	correct	True	True	True	True	7.799354946	7.743756927	7.817618309985846	7.75612822000403	26030080.0	26148864.0	16632	16632	0.9928714593213231	0.9921344215663136	1.0045633359559403	True
tso	r03	triangular-2.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	1.880494074	1.866986503	1.8876104659866542	1.8712674510898069	26066944.0	26099712.0	3638	3638	0.9928170095366118	0.9913419557735368	1.0012570710245128	True
tso	r03	twostage_3.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	0.073274768	0.082855306	0.07989240693859756	0.0886806360213086	26365952.0	26284032.0	4	4	1.1307481178241328	1.110000805076074	0.9968929625601989	True
tso	r03	unwind2-1.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	0.070083171	0.071444537	0.07697188900783658	0.07726333092432469	26087424.0	26152960.0	1	1	1.0194250057549479	1.0037863422639717	1.0025121683152771	True
tso	r03	unwind2-100.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	0.060973038	0.063753908	0.06932966702152044	0.06937670800834894	26099712.0	26050560.0	1	1	1.0456081916075757	1.00067851165092	0.9981167608286252	True
tso	r03	unwind3-1.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	0.060299664	0.065913662	0.06538576306775212	0.07146701402962208	26038272.0	26062848.0	1	1	1.0931016464702024	1.0930057351409759	1.000943841434639	True
tso	r04	01b_inc.yml	true	true	correct	correct	True	True	True	True	0.070155742	0.065429244	0.07260384107939899	0.06907725206110626	26005504.0	26021888.0	0	0	0.9326284939014686	0.9514269635619406	1.0006300204756655	True
tso	r04	02_inc_cas.yml	true	true	correct	correct	True	True	True	True	0.070660865	0.066352181	0.07388595200609416	0.07035011006519198	25948160.0	26075136.0	0	0	0.9390230504537411	0.9521445979255903	1.004893449092344	True
tso	r04	13-privatized_01-priv_nr_true.yml	true	true	correct	correct	True	True	True	True	0.070746504	0.060065699	0.07345289993099868	0.06595606100745499	26050560.0	26046464.0	2	2	0.8490270982153407	0.8979367876477826	0.9998427672955975	True
tso	r04	13-privatized_18-first-reads_true.yml	true	true	correct	correct	True	True	True	True	0.064131637	0.068019268	0.06699246005155146	0.07279136695433408	25993216.0	25989120.0	2	2	1.0606195503788558	1.086560590524968	0.9998424204223133	True
tso	r04	13-privatized_18-first-reads_unknown_1_neg.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	0.069434843	0.068400263	0.07247770705725998	0.07543205702677369	26050560.0	26001408.0	0	0	0.9850999879124088	1.040762188671058	0.9981132075471698	True
tso	r04	13-privatized_18-first-reads_unknown_2_pos.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	0.066480385	0.07369345	0.07240080996416509	0.07932411809451878	25956352.0	26034176.0	0	0	1.1084991460263052	1.0956247331180464	1.002998264162853	True
tso	r04	13-privatized_19-publish-precision_true.yml	true	true	correct	correct	True	True	True	True	0.069648684	0.065896668	0.07733804499730468	0.07279208104591817	26042368.0	26025984.0	3	3	0.9461294056898477	0.9412195646845619	0.9993708713431897	True
tso	r04	13-privatized_19-publish-precision_unknown_1_neg.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	0.065978991	0.067560232	0.0709190770285204	0.07185312604997307	26046464.0	26083328.0	0	0	1.0239658257277684	1.0131706313814128	1.0014153168737223	True
tso	r04	13-privatized_19-publish-precision_unknown_1_pos.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	0.063488043	0.075026563	0.06788965302985162	0.07781193102709949	26062848.0	25964544.0	0	0	1.1817431984791216	1.1461530226540555	0.9962281942479962	True
tso	r04	13-privatized_19-publish-precision_unknown_2_neg.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	0.074388878	0.069904284	0.07781805098056793	0.07340993802063167	26001408.0	26058752.0	0	0	0.9397141868438987	0.9433535933579599	1.0022054190296157	True
tso	r04	13-privatized_19-publish-precision_unknown_2_pos.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	0.067118773	0.069215393	0.06971772597171366	0.07259556301869452	26042368.0	26058752.0	0	0	1.0312374601961212	1.0412784124391619	1.0006291286568103	True
tso	r04	13-privatized_20-publish-regression_true.yml	true	true	correct	correct	True	True	True	True	0.073832879	0.061612188	0.08074257895350456	0.06769728695508093	25952256.0	26017792.0	2	2	0.834481721889783	0.8384335481043312	1.0025252525252526	True
tso	r04	13-privatized_24-multiple-protecting_true.yml	true	true	correct	correct	True	True	True	True	0.067507536	0.071960549	0.07230116194114089	0.0763287510490045	26083328.0	26054656.0	7	7	1.0659631985383082	1.0557057314119294	0.9989007537688442	True
tso	r04	13-privatized_25-struct_nr_true.yml	true	true	correct	correct	True	True	True	True	0.070228458	0.06724148	0.0760086439549923	0.07267586200032383	26075136.0	26017792.0	2	2	0.9574676977814323	0.9561525928992769	0.9978008168394596	True
tso	r04	13-privatized_27-multiple-protecting2_true.yml	true	true	correct	correct	True	True	True	True	0.082560118	0.087516566	0.09087372303474694	0.0907003830652684	26103808.0	26034176.0	26	26	1.0600344103190356	0.9980925182364073	0.9973324964694806	True
tso	r04	13-privatized_29-multiple-protecting2-vesal_true.yml	true	true	correct	correct	True	True	True	True	0.072350304	0.071581105	0.07461957598570734	0.07750894594937563	26021888.0	25985024.0	4	4	0.9893684068003363	1.0387213398830049	0.9985833464504958	True
tso	r04	13-privatized_30-traces-oplus-vs-meet_true.yml	true	true	correct	correct	True	True	True	True	0.07162719	0.069175783	0.07787063799332827	0.07492033403832465	25997312.0	26071040.0	2	2	0.9657754687849686	0.9621127548068067	1.002835985504963	True
tso	r04	13-privatized_31-traces-mine-vs-mutex_true.yml	true	true	correct	correct	True	True	True	True	0.067187813	0.069049151	0.07449661602731794	0.07404866605065763	26025984.0	26046464.0	4	4	1.027703506289154	0.9939869755091151	1.0007869058860561	True
tso	r04	13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	true	true	correct	correct	True	True	True	True	0.073846344	0.068762734	0.07781286002136767	0.07378006994258612	26091520.0	26001408.0	3	3	0.931159625180632	0.9481732186983729	0.9965463108320252	True
tso	r04	13-privatized_33-traces-v-matters_true.yml	true	true	correct	correct	True	True	True	True	0.067722182	0.072585074	0.07117730902973562	0.07682918210048229	25948160.0	26025984.0	1	1	1.0718064872747306	1.0794055457812473	1.0029992107340173	True
tso	r04	13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	true	true	correct	correct	True	True	True	True	0.071657436	0.073126821	0.0732182520441711	0.08103723998647183	25989120.0	26017792.0	1	1	1.0205056876441962	1.1067901475930304	1.0011032308904648	True
tso	r04	13-privatized_35-traces-ex-2_true.yml	true	true	correct	correct	True	True	True	True	0.072389285	0.061570815	0.07947412191424519	0.0661097289994359	25972736.0	25919488.0	2	2	0.8505515008194928	0.8318396907960828	0.9979498501813594	True
tso	r04	13-privatized_36-traces-ex-3_true.yml	true	true	correct	correct	True	True	True	True	0.066753263	0.066972999	0.07246265502180904	0.07487159001175314	26017792.0	25993216.0	3	3	1.0032917641793782	1.0332438135094426	0.9990554156171285	True
tso	r04	13-privatized_37-traces-ex-4_true.yml	true	true	correct	correct	True	True	True	True	0.067601035	0.070245828	0.07301492290571332	0.07472376991063356	26009600.0	26009600.0	2	2	1.0391235577975988	1.0234040787405465	1.0	True
tso	r04	13-privatized_38-traces-ex-4-switch_true.yml	true	true	correct	correct	True	True	True	True	0.06695073	0.065617024	0.07325100095476955	0.07168985903263092	26009600.0	26013696.0	2	2	0.9800792911443982	0.9786877735213121	1.0001574803149607	True
tso	r04	13-privatized_40-traces-ex-6_true.yml	true	true	correct	correct	True	True	True	True	0.088595716	0.070409693	0.09206381510011852	0.07630949793383479	26034176.0	26054656.0	1	1	0.7947302214928766	0.8288761208825525	1.000786658275645	True
tso	r04	13-privatized_41-traces-ex-7_unknown_1_neg.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	0.07147233	0.055832521	0.08072257007006556	0.060417392989620566	25919488.0	26034176.0	0	0	0.7811767295119664	0.748457252255218	1.0044247787610618	True
tso	r04	13-privatized_41-traces-ex-7_unknown_1_pos.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	0.066348387	0.066692267	0.07090741791762412	0.07258795492816716	25915392.0	26046464.0	0	0	1.0051829443871787	1.023700440093523	1.0050576892682155	True
tso	r04	13-privatized_42-traces-ex-mini_true.yml	true	true	correct	correct	True	True	True	True	0.063645728	0.059139698	0.07303774601314217	0.06379536795429885	25997312.0	26005504.0	2	2	0.9292013754638803	0.8734575125417989	1.0003151095005514	True
tso	r04	13-privatized_44-traces-mine2_true.yml	true	true	correct	correct	True	True	True	True	0.064929584	0.06383157	0.07207396801095456	0.06830244301818311	25944064.0	25997312.0	1	1	0.9830891570166229	0.9476714672876314	1.0020524155352069	True
tso	r04	13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	true	true	correct	correct	True	True	True	True	0.070192509	0.06997514	0.072154377005063	0.07433564402163029	26062848.0	25997312.0	2	2	0.9969032450457072	1.030230557134659	0.9974854628319975	True
tso	r04	13-privatized_46-refine-protected1_true.yml	true	true	correct	correct	True	True	True	True	0.064911402	0.06915852	0.06969058501999825	0.07396631292067468	25985024.0	26030080.0	1	1	1.0654294602972834	1.0613530206332673	1.001733921815889	True
tso	r04	13-privatized_47-refine-protected2_true.yml	true	true	correct	correct	True	True	True	True	0.07041721	0.068467164	0.07287966005969793	0.07234246307052672	26009600.0	25927680.0	2	2	0.972307252729837	0.9926289860746994	0.9968503937007874	True
tso	r04	13-privatized_57-singlethreaded-unlock_true.yml	true	true	correct	correct	True	True	True	True	0.06643469	0.064887847	0.07075003697536886	0.07074168405961245	26025984.0	25907200.0	1	1	0.9767163359985573	0.9998819376481837	0.995435945860875	True
tso	r04	13-privatized_58-singlethreaded-lock_true.yml	true	true	correct	correct	True	True	True	True	0.06710459	0.068942665	0.0726518000010401	0.07793505303561687	25985024.0	26001408.0	1	1	1.0273911963399225	1.0727201946063434	1.0006305170239596	True
