variant	model	repetition	task	copy_ns	offline_ns	peak_snapshot_bytes	max_stable_events	lazy_cycle_checks	lazy_edge_candidates	lazy_depth_fallbacks	product_checks	product_state_visits	product_transitions	product_size_fallbacks	executions	records	process_rss_bytes
after	tso	r04	45_monabsex1_vs.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	25952256
after	tso	r04	46_monabsex2_vs.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	25997312
after	tso	r04	48_ticket_lock_low_contention_vs-pthread.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	26034176
after	tso	r04	48_ticket_lock_low_contention_vs.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	25960448
after	tso	r04	butterfly.yml	0	7925270460	11032	60	304114	6886381	0	152057	46266469	106152442	0	64560	1	26165248
after	tso	r04	circular_buffer_bad.yml	0	1065995	30456	85	14	5159	0	7	3912	37750	0	1	1	26087424
after	tso	r04	circular_buffer_ok.yml	0	1657050885	163992	232	6864	5572224	0	3432	4454162	76888393	0	3432	1	26148864
after	tso	r04	dekker-unfair.yml	0	279815	5928	31	14	141	0	7	1095	2709	0	4	1	26013696
after	tso	r04	dekker.yml	0	269754	5928	31	14	141	0	7	1095	2709	0	4	1	25980928
after	tso	r04	exponential-nondet.yml	0	0	0	0	0	0	0	0	0	0	0	1	1	26042368
after	tso	r04	fib_safe-5.yml	0	3182111788	171736	243	6884	11013671	0	3442	6185307	180075065	0	2772	1	26083328
after	tso	r04	fib_safe-6.yml	0	16271262245	248008	281	29036	63522839	0	14518	30656788	1013414119	0	12012	1	26087424
after	tso	r04	fib_unsafe-5.yml	0	865052793	171736	243	1880	2980029	0	940	1675171	48944522	0	632	1	26042368
after	tso	r04	fib_unsafe-6.yml	0	4833766036	248008	281	8244	17911030	0	4122	8654089	286649874	0	2942	1	26046464
after	tso	r04	fib_unsafe-7.yml	0	24211988564	281448	319	35572	101540205	0	17786	42966528	1593488234	0	13238	1	26099712
after	tso	r04	lazy01.yml	0	133802	5048	26	6	111	0	3	429	1040	0	1	1	26112000
after	tso	r04	pthread-demo-datarace-3.yml	0	30110972	231288	262	80	454000	0	40	62479	1926398	0	0	1	26087424
after	tso	r04	queue.yml	0	10570369	142168	201	40	112400	0	20	27029	627839	0	2	1	26210304
after	tso	r04	queue_longer.yml	0	0	0	0	0	0	0	0	0	0	0	0	0	550412288
after	tso	r04	queue_ok.yml	0	1962443	161880	229	4	10827	0	2	3214	131560	0	2	1	26218496
after	tso	r04	queue_ok_longer.yml	10921864	920892078	13851760	4029	4	15503664	0	0	0	0	2	2	1	55508992
after	tso	r04	queue_ok_longest.yml	30998613	4447704993	54452288	8029	4	61735070	4	0	0	0	2	2	1	244453376
after	tso	r04	race-1_1-join.yml	0	0	0	0	0	0	0	0	0	0	0	1	1	26218496
after	tso	r04	race-1_2-join.yml	0	48901	4520	23	2	59	0	1	142	572	0	1	1	26222592
after	tso	r04	race-1_3-join.yml	0	47674	4520	23	2	59	0	1	142	572	0	1	1	26202112
after	tso	r04	race-2_1-container_of.yml	0	0	0	0	0	0	0	0	0	0	0	1	1	26357760
after	tso	r04	race-3_1-container_of-global.yml	0	0	0	0	0	0	0	0	0	0	0	1	1	26312704
after	tso	r04	race-4_1-thread_local_vars.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	26345472
after	tso	r04	reorder_2.yml	0	23866891	29400	82	432	61992	0	216	114962	708789	0	162	1	26243072
after	tso	r04	singleton.yml	0	202650	8040	43	8	125	0	4	825	2091	0	1	1	26218496
after	tso	r04	singleton_with-uninit-problems.yml	0	307667	8216	44	12	233	0	6	1351	3456	0	4	1	26181632
after	tso	r04	stateful01-1.yml	0	151199	5928	31	4	145	0	2	371	1207	0	0	1	26075136
after	tso	r04	stateful01-2.yml	0	336546	6104	32	12	496	0	6	1200	3883	0	6	1	26038272
after	tso	r04	szymanski.yml	0	944085	5576	29	62	815	0	31	3125	5848	0	6	1	26046464
after	tso	r04	time_var_mutex.yml	0	104199	5400	28	4	79	0	2	354	1110	0	2	1	26050560
after	tso	r04	triangular-1.yml	0	2541154234	24472	68	43036	13389847	0	21518	10782188	69009047	0	16632	1	26038272
after	tso	r04	triangular-2.yml	0	581555996	24472	68	10316	3157918	0	5158	2560937	16345608	0	3638	1	26005504
after	tso	r04	twostage_3.yml	0	2052846	35736	100	30	3541	0	15	9371	66304	0	4	1	26279936
after	tso	r04	unwind2-1.yml	0	0	0	0	0	0	0	0	0	0	0	1	1	26132480
after	tso	r04	unwind2-100.yml	0	0	0	0	0	0	0	0	0	0	0	1	1	26087424
after	tso	r04	unwind3-1.yml	0	39767	3640	18	2	29	0	1	109	294	0	1	1	26107904
before	pso	r01	01b_inc.yml	0	157488	4184	21	10	129	0	0	0	0	0	0	1	25980928
before	pso	r01	02_inc_cas.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	26046464
before	pso	r01	13-privatized_01-priv_nr_true.yml	0	323010	4360	22	20	590	0	0	0	0	0	2	1	25980928
before	pso	r01	13-privatized_18-first-reads_true.yml	0	292523	3304	16	20	209	0	0	0	0	0	2	1	26025984
before	pso	r01	13-privatized_18-first-reads_unknown_1_neg.yml	0	40892	1896	8	2	27	0	0	0	0	0	0	1	26083328
before	pso	r01	13-privatized_18-first-reads_unknown_2_pos.yml	0	43208	1896	8	2	27	0	0	0	0	0	0	1	25976832
before	pso	r01	13-privatized_19-publish-precision_true.yml	0	920800	4536	23	66	1041	0	0	0	0	0	3	1	25952256
before	pso	r01	13-privatized_19-publish-precision_unknown_1_neg.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	26095616
before	pso	r01	13-privatized_19-publish-precision_unknown_1_pos.yml	0	46566	2776	13	2	43	0	0	0	0	0	0	1	26058752
before	pso	r01	13-privatized_19-publish-precision_unknown_2_neg.yml	0	43579	2776	13	2	43	0	0	0	0	0	0	1	26030080
before	pso	r01	13-privatized_19-publish-precision_unknown_2_pos.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	26071040
before	pso	r01	13-privatized_20-publish-regression_true.yml	0	532482	4712	24	36	597	0	0	0	0	0	2	1	26083328
before	pso	r01	13-privatized_24-multiple-protecting_true.yml	0	15545733	10520	57	852	23592	0	0	0	0	0	7	1	26025984
before	pso	r01	13-privatized_25-struct_nr_true.yml	0	244493	4360	22	20	590	0	0	0	0	0	2	1	26103808
before	pso	r01	13-privatized_27-multiple-protecting2_true.yml	0	55070308	11224	61	3092	82273	0	0	0	0	0	26	1	26091520
before	pso	r01	13-privatized_29-multiple-protecting2-vesal_true.yml	0	2542662	6824	36	176	3243	0	0	0	0	0	4	1	26083328
before	pso	r01	13-privatized_30-traces-oplus-vs-meet_true.yml	0	939434	5064	26	60	981	0	0	0	0	0	2	1	26071040
before	pso	r01	13-privatized_31-traces-mine-vs-mutex_true.yml	0	2226357	5768	30	168	2572	0	0	0	0	0	4	1	26030080
before	pso	r01	13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	0	2248363	6824	36	152	3063	0	0	0	0	0	3	1	26087424
before	pso	r01	13-privatized_33-traces-v-matters_true.yml	0	349056	5240	27	20	306	0	0	0	0	0	1	1	26050560
before	pso	r01	13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	0	386570	5416	28	24	292	0	0	0	0	0	1	1	26083328
before	pso	r01	13-privatized_35-traces-ex-2_true.yml	0	842816	4888	25	60	766	0	0	0	0	0	2	1	26050560
before	pso	r01	13-privatized_36-traces-ex-3_true.yml	0	550407	4360	22	54	666	0	0	0	0	0	3	1	26050560
before	pso	r01	13-privatized_37-traces-ex-4_true.yml	0	731143	4888	25	56	604	0	0	0	0	0	2	1	26030080
before	pso	r01	13-privatized_38-traces-ex-4-switch_true.yml	0	813467	4888	25	60	761	0	0	0	0	0	2	1	26025984
before	pso	r01	13-privatized_40-traces-ex-6_true.yml	0	256595	4184	21	16	159	0	0	0	0	0	1	1	25989120
before	pso	r01	13-privatized_41-traces-ex-7_unknown_1_neg.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	25939968
before	pso	r01	13-privatized_41-traces-ex-7_unknown_1_pos.yml	0	47999	2776	13	2	44	0	0	0	0	0	0	1	26054656
before	pso	r01	13-privatized_42-traces-ex-mini_true.yml	0	576046	5064	26	40	596	0	0	0	0	0	2	1	25993216
before	pso	r01	13-privatized_44-traces-mine2_true.yml	0	106565	4184	21	6	69	0	0	0	0	0	1	1	25944064
before	pso	r01	13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	0	796875	4888	25	58	797	0	0	0	0	0	2	1	26025984
before	pso	r01	13-privatized_46-refine-protected1_true.yml	0	114909	2952	14	8	47	0	0	0	0	0	1	1	25948160
before	pso	r01	13-privatized_47-refine-protected2_true.yml	0	262933	3128	15	20	171	0	0	0	0	0	2	1	25972736
before	pso	r01	13-privatized_57-singlethreaded-unlock_true.yml	0	41213	1544	6	2	6	0	0	0	0	0	1	1	26025984
before	pso	r01	13-privatized_58-singlethreaded-lock_true.yml	0	36934	1544	6	2	6	0	0	0	0	0	1	1	25948160
before	pso	r01	13-privatized_66-mine-W-init_true.yml	0	0	0	0	0	0	0	0	0	0	0	1	1	25993216
before	pso	r01	13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	0	40453	2248	10	2	13	0	0	0	0	0	0	1	26071040
before	pso	r01	13-privatized_69-refine-protected-loop-interval_true.yml	0	42415	2248	10	2	13	0	0	0	0	0	0	1	26038272
before	pso	r01	14_spin2003.yml	0	37559	2600	12	2	8	0	0	0	0	0	0	1	25952256
before	pso	r01	28-race_reach_01-simple_racing.yml	0	0	0	0	0	0	0	0	0	0	0	0	0	1057177600
before	pso	r01	28-race_reach_06-cond_racing1.yml	0	0	0	0	0	0	0	0	0	0	0	0	0	1057140736
before	pso	r01	28-race_reach_11-ptr_racing.yml	0	0	0	0	0	0	0	0	0	0	0	0	0	1057181696
before	pso	r01	28-race_reach_21-deref_read_racing.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	56623104
before	pso	r01	28-race_reach_24-sound_lock_racing.yml	0	0	0	0	0	0	0	0	0	0	0	0	0	1057165312
before	pso	r01	28-race_reach_37-indirect_racing.yml	0	0	0	0	0	0	0	0	0	0	0	0	0	1057198080
before	pso	r01	28-race_reach_45-escape_racing.yml	0	42129	3832	19	2	78	0	0	0	0	0	0	1	26124288
before	pso	r01	28-race_reach_46-escape_racefree.yml	0	776696	5592	29	56	977	0	0	0	0	0	2	1	26034176
before	pso	r01	29_conditionals_vs.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	25972736
before	pso	r01	36-apron_11-traces-max-simple_true.yml	0	207560	3304	16	20	171	0	0	0	0	0	2	1	25989120
before	pso	r01	36-apron_16-traces-unprot2_true.yml	0	0	0	0	0	0	0	0	0	0	0	1	1	25993216
before	pso	r01	36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	26042368
before	pso	r01	36-apron_21-traces-cluster-based_true.yml	0	2694079	6648	35	172	3116	0	0	0	0	0	6	1	26095616
before	pso	r01	36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	0	0	0	0	0	0	0	0	0	0	0	1	1	26075136
before	pso	r01	36-apron_41-threadenter-no-locals_unknown_1_pos.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	25882624
before	pso	r01	43_NetBSD_sysmon_power_sliced.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	25968640
before	pso	r01	45_monabsex1_vs.yml	0	116208	3304	16	8	57	0	0	0	0	0	0	1	25944064
before	pso	r01	46_monabsex2_vs.yml	0	233574	4184	21	18	137	0	0	0	0	0	0	1	25960448
before	pso	r01	48_ticket_lock_low_contention_vs-pthread.yml	0	28706	2600	12	2	8	0	0	0	0	0	0	1	26075136
before	pso	r01	48_ticket_lock_low_contention_vs.yml	0	123926	4888	25	8	99	0	0	0	0	0	0	1	26087424
before	pso	r01	butterfly.yml	0	12670087350	11224	61	694890	54985280	0	0	0	0	0	64560	1	26218496
before	pso	r01	circular_buffer_bad.yml	0	12909490	31880	89	476	37904	0	0	0	0	0	1	1	26132480
before	pso	r01	circular_buffer_ok.yml	0	0	0	0	0	0	0	0	0	0	0	0	0	26152960
before	pso	r01	dekker-unfair.yml	0	864884	6648	35	74	1600	0	0	0	0	0	4	1	26087424
before	pso	r01	dekker.yml	0	815237	6648	35	70	1568	0	0	0	0	0	4	1	26103808
before	pso	r01	exponential-nondet.yml	0	0	0	0	0	0	0	0	0	0	0	1	1	26050560
before	pso	r01	fib_safe-5.yml	0	0	0	0	0	0	0	0	0	0	0	0	0	26136576
before	pso	r01	fib_safe-6.yml	0	0	0	0	0	0	0	0	0	0	0	0	0	26099712
before	pso	r01	fib_unsafe-5.yml	0	5435235999	171752	243	96526	11518678	0	0	0	0	0	632	1	26062848
before	pso	r01	fib_unsafe-6.yml	0	0	0	0	0	0	0	0	0	0	0	0	0	26005504
before	pso	r01	fib_unsafe-7.yml	0	0	0	0	0	0	0	0	0	0	0	0	0	26112000
before	pso	r01	lazy01.yml	0	387493	5592	29	36	861	0	0	0	0	0	1	1	26157056
before	pso	r01	pthread-demo-datarace-3.yml	0	34708970	231304	262	80	930799	0	0	0	0	0	0	1	26087424
before	pso	r01	queue.yml	0	356549202	145000	205	5918	2074810	0	0	0	0	0	2	1	26296320
before	pso	r01	queue_longer.yml	0	0	0	0	0	0	0	0	0	0	0	0	0	80334848
before	pso	r01	queue_ok.yml	0	8669691	534328	433	34	133711	0	0	0	0	0	2	1	26247168
before	pso	r01	queue_ok_longer.yml	140469415	3048374352	44133960	8033	34	49930431	0	0	0	0	0	2	1	125448192
before	pso	r01	queue_ok_longest.yml	474416014	16825383877	174022760	16033	34	203270106	16	0	0	0	0	2	1	472375296
before	pso	r01	race-1_1-join.yml	0	61987	3304	16	6	30	0	0	0	0	0	1	1	26230784
before	pso	r01	race-1_2-join.yml	0	291393	5416	28	26	546	0	0	0	0	0	1	1	26226688
before	pso	r01	race-1_3-join.yml	0	293429	5416	28	26	546	0	0	0	0	0	1	1	26234880
before	pso	r01	race-2_1-container_of.yml	0	0	0	0	0	0	0	0	0	0	0	1	1	26345472
before	pso	r01	race-3_1-container_of-global.yml	0	0	0	0	0	0	0	0	0	0	0	1	1	26345472
before	pso	r01	race-4_1-thread_local_vars.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	26361856
before	pso	r01	reorder_2.yml	0	242446406	29416	82	12692	778472	0	0	0	0	0	162	1	26214400
before	pso	r01	singleton.yml	0	547648	8760	47	40	1331	0	0	0	0	0	1	1	26222592
before	pso	r01	singleton_with-uninit-problems.yml	0	1722526	8936	48	130	3400	0	0	0	0	0	4	1	26234880
before	pso	r01	stateful01-1.yml	0	404001	6824	36	20	941	0	0	0	0	0	0	1	26062848
before	pso	r01	stateful01-2.yml	0	3412855	6824	36	246	4314	0	0	0	0	0	6	1	26025984
before	pso	r01	szymanski.yml	0	6846321	5944	31	756	9033	0	0	0	0	0	6	1	26136576
before	pso	r01	time_var_mutex.yml	0	688479	6296	33	44	1007	0	0	0	0	0	2	1	26120192
before	pso	r01	triangular-1.yml	0	0	0	0	0	0	0	0	0	0	0	0	0	26091520
before	pso	r01	triangular-2.yml	0	7567950325	24488	68	493952	14750405	0	0	0	0	0	3638	1	26144768
before	pso	r01	twostage_3.yml	0	4882930	36104	101	138	38625	0	0	0	0	0	4	1	26349568
before	pso	r01	unwind2-1.yml	0	67881	3656	18	6	63	0	0	0	0	0	1	1	26148864
before	pso	r01	unwind2-100.yml	0	69419	3656	18	6	63	0	0	0	0	0	1	1	26058752
before	pso	r01	unwind3-1.yml	0	74811	3656	18	6	187	0	0	0	0	0	1	1	26083328
before	pso	r02	01b_inc.yml	0	124042	4184	21	10	129	0	0	0	0	0	0	1	26058752
before	pso	r02	02_inc_cas.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	26009600
before	pso	r02	13-privatized_01-priv_nr_true.yml	0	333720	4360	22	20	590	0	0	0	0	0	2	1	26046464
before	pso	r02	13-privatized_18-first-reads_true.yml	0	216681	3304	16	20	209	0	0	0	0	0	2	1	26066944
before	pso	r02	13-privatized_18-first-reads_unknown_1_neg.yml	0	29667	1896	8	2	27	0	0	0	0	0	0	1	25997312
before	pso	r02	13-privatized_18-first-reads_unknown_2_pos.yml	0	38530	1896	8	2	27	0	0	0	0	0	0	1	26038272
before	pso	r02	13-privatized_19-publish-precision_true.yml	0	726005	4536	23	66	1041	0	0	0	0	0	3	1	26001408
before	pso	r02	13-privatized_19-publish-precision_unknown_1_neg.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	26009600
before	pso	r02	13-privatized_19-publish-precision_unknown_1_pos.yml	0	56076	2776	13	2	43	0	0	0	0	0	0	1	26030080
before	pso	r02	13-privatized_19-publish-precision_unknown_2_neg.yml	0	34951	2776	13	2	43	0	0	0	0	0	0	1	26079232
before	pso	r02	13-privatized_19-publish-precision_unknown_2_pos.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	26054656
before	pso	r02	13-privatized_20-publish-regression_true.yml	0	523691	4712	24	36	597	0	0	0	0	0	2	1	26042368
before	pso	r02	13-privatized_24-multiple-protecting_true.yml	0	11359039	10520	57	852	23592	0	0	0	0	0	7	1	26116096
before	pso	r02	13-privatized_25-struct_nr_true.yml	0	324371	4360	22	20	590	0	0	0	0	0	2	1	26017792
before	pso	r02	13-privatized_27-multiple-protecting2_true.yml	0	57211792	11224	61	3092	82273	0	0	0	0	0	26	1	26095616
before	pso	r02	13-privatized_29-multiple-protecting2-vesal_true.yml	0	1911541	6824	36	176	3243	0	0	0	0	0	4	1	25993216
before	pso	r02	13-privatized_30-traces-oplus-vs-meet_true.yml	0	643478	5064	26	60	981	0	0	0	0	0	2	1	26038272
before	pso	r02	13-privatized_31-traces-mine-vs-mutex_true.yml	0	1628316	5768	30	168	2572	0	0	0	0	0	4	1	25997312
before	pso	r02	13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	0	1667988	6824	36	152	3063	0	0	0	0	0	3	1	25985024
before	pso	r02	13-privatized_33-traces-v-matters_true.yml	0	253349	5240	27	20	306	0	0	0	0	0	1	1	25956352
before	pso	r02	13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	0	272165	5416	28	24	292	0	0	0	0	0	1	1	26066944
before	pso	r02	13-privatized_35-traces-ex-2_true.yml	0	1005565	4888	25	60	766	0	0	0	0	0	2	1	26017792
before	pso	r02	13-privatized_36-traces-ex-3_true.yml	0	548789	4360	22	54	666	0	0	0	0	0	3	1	25985024
before	pso	r02	13-privatized_37-traces-ex-4_true.yml	0	544552	4888	25	56	604	0	0	0	0	0	2	1	26001408
before	pso	r02	13-privatized_38-traces-ex-4-switch_true.yml	0	662111	4888	25	60	761	0	0	0	0	0	2	1	26054656
before	pso	r02	13-privatized_40-traces-ex-6_true.yml	0	185228	4184	21	16	159	0	0	0	0	0	1	1	26038272
before	pso	r02	13-privatized_41-traces-ex-7_unknown_1_neg.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	26062848
before	pso	r02	13-privatized_41-traces-ex-7_unknown_1_pos.yml	0	32186	2776	13	2	44	0	0	0	0	0	0	1	26034176
before	pso	r02	13-privatized_42-traces-ex-mini_true.yml	0	429225	5064	26	40	596	0	0	0	0	0	2	1	26030080
before	pso	r02	13-privatized_44-traces-mine2_true.yml	0	122664	4184	21	6	69	0	0	0	0	0	1	1	26046464
before	pso	r02	13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	0	595451	4888	25	58	797	0	0	0	0	0	2	1	25997312
before	pso	r02	13-privatized_46-refine-protected1_true.yml	0	86149	2952	14	8	47	0	0	0	0	0	1	1	25944064
before	pso	r02	13-privatized_47-refine-protected2_true.yml	0	255619	3128	15	20	171	0	0	0	0	0	2	1	26030080
before	pso	r02	13-privatized_57-singlethreaded-unlock_true.yml	0	34726	1544	6	2	6	0	0	0	0	0	1	1	26001408
before	pso	r02	13-privatized_58-singlethreaded-lock_true.yml	0	27600	1544	6	2	6	0	0	0	0	0	1	1	25964544
before	pso	r02	13-privatized_66-mine-W-init_true.yml	0	0	0	0	0	0	0	0	0	0	0	1	1	25985024
before	pso	r02	13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	0	43342	2248	10	2	13	0	0	0	0	0	0	1	26013696
before	pso	r02	13-privatized_69-refine-protected-loop-interval_true.yml	0	44097	2248	10	2	13	0	0	0	0	0	0	1	26120192
before	pso	r02	14_spin2003.yml	0	32860	2600	12	2	8	0	0	0	0	0	0	1	25956352
before	pso	r02	28-race_reach_01-simple_racing.yml	0	0	0	0	0	0	0	0	0	0	0	0	0	1057189888
before	pso	r02	28-race_reach_06-cond_racing1.yml	0	0	0	0	0	0	0	0	0	0	0	0	0	1057128448
before	pso	r02	28-race_reach_11-ptr_racing.yml	0	0	0	0	0	0	0	0	0	0	0	0	0	1057177600
before	pso	r02	28-race_reach_21-deref_read_racing.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	56594432
before	pso	r02	28-race_reach_24-sound_lock_racing.yml	0	0	0	0	0	0	0	0	0	0	0	0	0	1057095680
before	pso	r02	28-race_reach_37-indirect_racing.yml	0	0	0	0	0	0	0	0	0	0	0	0	0	1057214464
before	pso	r02	28-race_reach_45-escape_racing.yml	0	41253	3832	19	2	78	0	0	0	0	0	0	1	26091520
before	pso	r02	28-race_reach_46-escape_racefree.yml	0	565895	5592	29	56	977	0	0	0	0	0	2	1	26083328
before	pso	r02	29_conditionals_vs.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	25927680
before	pso	r02	36-apron_11-traces-max-simple_true.yml	0	201057	3304	16	20	171	0	0	0	0	0	2	1	25952256
before	pso	r02	36-apron_16-traces-unprot2_true.yml	0	0	0	0	0	0	0	0	0	0	0	1	1	25956352
before	pso	r02	36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	26066944
before	pso	r02	36-apron_21-traces-cluster-based_true.yml	0	2619809	6648	35	172	3116	0	0	0	0	0	6	1	26165248
before	pso	r02	36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	0	0	0	0	0	0	0	0	0	0	0	1	1	26136576
before	pso	r02	36-apron_41-threadenter-no-locals_unknown_1_pos.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	25952256
before	pso	r02	43_NetBSD_sysmon_power_sliced.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	25956352
before	pso	r02	45_monabsex1_vs.yml	0	115892	3304	16	8	57	0	0	0	0	0	0	1	26058752
before	pso	r02	46_monabsex2_vs.yml	0	186301	4184	21	18	137	0	0	0	0	0	0	1	26066944
before	pso	r02	48_ticket_lock_low_contention_vs-pthread.yml	0	40099	2600	12	2	8	0	0	0	0	0	0	1	26030080
before	pso	r02	48_ticket_lock_low_contention_vs.yml	0	127267	4888	25	8	99	0	0	0	0	0	0	1	26071040
before	pso	r02	butterfly.yml	0	12657236779	11224	61	694890	54985280	0	0	0	0	0	64560	1	26218496
before	pso	r02	circular_buffer_bad.yml	0	13021545	31880	89	476	37904	0	0	0	0	0	1	1	26140672
before	pso	r02	circular_buffer_ok.yml	0	0	0	0	0	0	0	0	0	0	0	0	0	26148864
before	pso	r02	dekker-unfair.yml	0	875539	6648	35	74	1600	0	0	0	0	0	4	1	26066944
before	pso	r02	dekker.yml	0	822895	6648	35	70	1568	0	0	0	0	0	4	1	26136576
before	pso	r02	exponential-nondet.yml	0	0	0	0	0	0	0	0	0	0	0	1	1	26091520
before	pso	r02	fib_safe-5.yml	0	0	0	0	0	0	0	0	0	0	0	0	0	25989120
before	pso	r02	fib_safe-6.yml	0	0	0	0	0	0	0	0	0	0	0	0	0	26001408
before	pso	r02	fib_unsafe-5.yml	0	5401431153	171752	243	96526	11518678	0	0	0	0	0	632	1	26148864
before	pso	r02	fib_unsafe-6.yml	0	0	0	0	0	0	0	0	0	0	0	0	0	26005504
before	pso	r02	fib_unsafe-7.yml	0	0	0	0	0	0	0	0	0	0	0	0	0	26079232
before	pso	r02	lazy01.yml	0	396023	5592	29	36	861	0	0	0	0	0	1	1	26075136
before	pso	r02	pthread-demo-datarace-3.yml	0	34876771	231304	262	80	930799	0	0	0	0	0	0	1	26083328
before	pso	r02	queue.yml	0	355776196	145000	205	5918	2074810	0	0	0	0	0	2	1	26271744
before	pso	r02	queue_longer.yml	0	0	0	0	0	0	0	0	0	0	0	0	0	80142336
before	pso	r02	queue_ok.yml	0	8784073	534328	433	34	133711	0	0	0	0	0	2	1	26165248
before	pso	r02	queue_ok_longer.yml	131758146	3068242550	44133960	8033	34	49930431	0	0	0	0	0	2	1	120881152
before	pso	r02	queue_ok_longest.yml	543879113	16918080501	174022760	16033	34	203270106	16	0	0	0	0	2	1	511107072
before	pso	r02	race-1_1-join.yml	0	70366	3304	16	6	30	0	0	0	0	0	1	1	26234880
before	pso	r02	race-1_2-join.yml	0	331913	5416	28	26	546	0	0	0	0	0	1	1	26230784
before	pso	r02	race-1_3-join.yml	0	292708	5416	28	26	546	0	0	0	0	0	1	1	26255360
before	pso	r02	race-2_1-container_of.yml	0	0	0	0	0	0	0	0	0	0	0	1	1	26345472
before	pso	r02	race-3_1-container_of-global.yml	0	0	0	0	0	0	0	0	0	0	0	1	1	26279936
before	pso	r02	race-4_1-thread_local_vars.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	26345472
before	pso	r02	reorder_2.yml	0	243290466	29416	82	12692	778472	0	0	0	0	0	162	1	26218496
before	pso	r02	singleton.yml	0	559804	8760	47	40	1331	0	0	0	0	0	1	1	26218496
before	pso	r02	singleton_with-uninit-problems.yml	0	1660656	8936	48	130	3400	0	0	0	0	0	4	1	26214400
before	pso	r02	stateful01-1.yml	0	344391	6824	36	20	941	0	0	0	0	0	0	1	26087424
before	pso	r02	stateful01-2.yml	0	3498909	6824	36	246	4314	0	0	0	0	0	6	1	26107904
before	pso	r02	szymanski.yml	0	6724874	5944	31	756	9033	0	0	0	0	0	6	1	26066944
before	pso	r02	time_var_mutex.yml	0	569630	6296	33	44	1007	0	0	0	0	0	2	1	26062848
before	pso	r02	triangular-1.yml	0	0	0	0	0	0	0	0	0	0	0	0	0	26165248
before	pso	r02	triangular-2.yml	0	7631636827	24488	68	493952	14750405	0	0	0	0	0	3638	1	26124288
before	pso	r02	twostage_3.yml	0	4884023	36104	101	138	38625	0	0	0	0	0	4	1	26349568
before	pso	r02	unwind2-1.yml	0	71141	3656	18	6	63	0	0	0	0	0	1	1	26177536
before	pso	r02	unwind2-100.yml	0	69914	3656	18	6	63	0	0	0	0	0	1	1	26083328
before	pso	r02	unwind3-1.yml	0	76932	3656	18	6	187	0	0	0	0	0	1	1	26091520
before	pso	r03	01b_inc.yml	0	151843	4184	21	10	129	0	0	0	0	0	0	1	26075136
before	pso	r03	02_inc_cas.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	26079232
before	pso	r03	13-privatized_01-priv_nr_true.yml	0	239212	4360	22	20	590	0	0	0	0	0	2	1	26009600
before	pso	r03	13-privatized_18-first-reads_true.yml	0	292627	3304	16	20	209	0	0	0	0	0	2	1	26062848
before	pso	r03	13-privatized_18-first-reads_unknown_1_neg.yml	0	47513	1896	8	2	27	0	0	0	0	0	0	1	26025984
before	pso	r03	13-privatized_18-first-reads_unknown_2_pos.yml	0	40611	1896	8	2	27	0	0	0	0	0	0	1	26042368
before	pso	r03	13-privatized_19-publish-precision_true.yml	0	671278	4536	23	66	1041	0	0	0	0	0	3	1	26025984
before	pso	r03	13-privatized_19-publish-precision_unknown_1_neg.yml	0	0	0	0	0	0	0	0	0	0	0	0	1	26062848
