metric	group	task_yaml	ratio
cpu	tso	c/goblint-regression/13-privatized_35-traces-ex-2_true.yml	0.9874933771746515
cpu	tso	c/goblint-regression/13-privatized_36-traces-ex-3_true.yml	1.146823877452289
cpu	tso	c/goblint-regression/13-privatized_37-traces-ex-4_true.yml	1.147916191372928
cpu	tso	c/goblint-regression/13-privatized_38-traces-ex-4-switch_true.yml	1.046985638889866
cpu	tso	c/goblint-regression/13-privatized_40-traces-ex-6_true.yml	0.9384746262189296
cpu	tso	c/goblint-regression/13-privatized_41-traces-ex-7_unknown_1_neg.yml	1.057604229112019
cpu	tso	c/goblint-regression/13-privatized_41-traces-ex-7_unknown_1_pos.yml	1.0538449038801565
cpu	tso	c/goblint-regression/13-privatized_42-traces-ex-mini_true.yml	1.0549373746957182
cpu	tso	c/goblint-regression/13-privatized_44-traces-mine2_true.yml	1.0860969733141086
cpu	tso	c/goblint-regression/13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	1.0063073075114926
cpu	tso	c/goblint-regression/13-privatized_46-refine-protected1_true.yml	0.9726233036585663
cpu	tso	c/goblint-regression/13-privatized_47-refine-protected2_true.yml	1.0783239122269503
cpu	tso	c/goblint-regression/13-privatized_57-singlethreaded-unlock_true.yml	0.9129983465694641
cpu	tso	c/goblint-regression/13-privatized_58-singlethreaded-lock_true.yml	1.0913472259360273
cpu	tso	c/goblint-regression/13-privatized_66-mine-W-init_true.yml	1.0818229113904625
cpu	tso	c/goblint-regression/13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	1.0138161814673454
cpu	tso	c/goblint-regression/13-privatized_69-refine-protected-loop-interval_true.yml	1.1376173662962208
cpu	tso	c/goblint-regression/28-race_reach_21-deref_read_racing.yml	1.0251599046346223
cpu	tso	c/goblint-regression/28-race_reach_45-escape_racing.yml	1.0416103009494844
cpu	tso	c/goblint-regression/28-race_reach_46-escape_racefree.yml	0.9948311267515749
cpu	tso	c/goblint-regression/36-apron_11-traces-max-simple_true.yml	1.1319149050373691
cpu	tso	c/goblint-regression/36-apron_16-traces-unprot2_true.yml	0.9928213753862992
cpu	tso	c/goblint-regression/36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	1.046375210389097
cpu	tso	c/goblint-regression/36-apron_21-traces-cluster-based_true.yml	1.146118077729886
cpu	tso	c/goblint-regression/36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	1.0365022714491818
cpu	tso	c/goblint-regression/36-apron_41-threadenter-no-locals_unknown_1_pos.yml	1.0075519631533765
cpu	tso	c/ldv-races/race-1_1-join.yml	0.9979551645117428
cpu	tso	c/ldv-races/race-1_2-join.yml	0.9997475318911756
cpu	tso	c/ldv-races/race-1_3-join.yml	1.0473676493186121
cpu	tso	c/ldv-races/race-2_1-container_of.yml	1.0170864223889504
cpu	tso	c/ldv-races/race-3_1-container_of-global.yml	1.0293532941891266
